54693b136ac2f051ffa5f0d32f934f6b820c6134dc033f5841ac54f90677b2d4,feaa5daa82b49a8949da1c9e08b75a799d2a393d22834d65edd69bdc58230d0d,0d8794d497ccf8620e6be8d8f22a81ebbc3c4c2af42ad6ecd3382a0db1e61e93,70113f00f2a2cad98a9587d12a8b7b31d17c27b9eb4925b1665565ddadc0525e,741c93442678413a6954cf1b819fca24251c16cdaf091b7e7a889357dc1c8b5d,3c63fe98167907fde61dff6fac9c957c9333c7149ca4a564be9b327fb082fde8,0a2a18dbf30aa97c59f090c297b396da3755553145d413290ed64ea0dae98ddf,3f0ff400e93d5d4414475d448085dda8a3533f220b4e7f127ee5372f0180dbb8,56f98afb13b7c42b37453fd4f8bd871530c048d60646fab4c568f911759a3b09,9fe8c4d257962818385d0910824ee563aaa5531334085589efa893f8ecc88ba9,1d9387e81cf5cf988936604cce2743d45867776084cb65b818d176c59a70db92,f4ac809817ccfbdd3025ced3f2bcc65887fc92df68f3c1d6b612e25ad0b492b5,98c6bec6ef71c74abfbf40d0a5c91986ffbd6b11f727019a0806fc8802eec3e0,57203b8dac481669992e08d1feac37aa63bf854cb54803b4f15d8700ea98f252,ddcab8e438a5c7be2bc349ae9c6d2a11538cbbff863db9dc2aa5ecd9e8ab887a
"0","1","0","43","810103106","0","0","430001045","810103107","0","810010451","0","0","0","1"
"810104607","1","0","43","810103106","2","2","430001046","810103107","0","810010461","0","810104606","0","1"
"0","1","0","43","810103106","0","0","430001047","810103107","0","810010471","0","0","0","1"
"0","1","0","43","810103106","0","0","430001048","810103107","0","810010481","0","0","0","1"
"0","1","0","43","810103106","0","0","430001049","810103107","0","810010491","0","0","0","1"
"0","1","0","43","810105002","1","0","430001050","810105003","0","810010501","0","810105004","0","1"
"0","1","0","43","810100106","0","0","430001051","810100107","0","820010011","0","0","0","1"
"0","1","0","43","810100106","0","0","430001052","810100107","0","820010021","0","0","0","1"
"0","1","0","43","810100106","0","0","430001053","810100107","0","820010031","0","0","0","1"
"0","1","0","43","810100106","0","0","430001054","810100107","0","820010041","0","0","0","1"
"0","1","0","43","810100106","0","0","430001055","810100107","0","820010051","0","0","0","1"
"0","1","0","43","810100106","0","0","430001056","810100107","0","820010061","0","0","0","1"
"0","1","0","43","810100106","0","0","430001057","810100107","0","820010071","0","0","0","1"
"0","1","0","43","810100106","0","0","430001058","810100107","0","820010081","0","0","0","1"
"0","1","0","43","810100106","0","0","430001059","810100107","0","820010091","0","0","0","1"
"0","1","0","43","820101002","0","0","430001060","820101003","0","820010101","0","0","0","1"
"0","1","0","43","810100106","0","0","430001061","810100107","0","820010111","0","0","0","1"
"0","1","0","43","810100106","0","0","430001062","810100107","0","820010121","0","0","0","1"
"0","1","0","43","810100106","0","0","430001063","810100107","0","820010131","0","0","0","1"
"0","1","0","43","810100106","0","0","430001064","810100107","0","820010141","0","0","0","1"
"0","1","0","43","810100106","0","0","430001065","810100107","0","820010151","0","0","0","1"
"0","1","0","43","810100106","0","0","430001066","810100107","0","820010161","0","0","0","1"
"0","1","0","43","810100106","0","0","430001067","810100107","0","820010171","0","0","0","1"
"0","1","0","43","810100106","0","0","430001068","810100107","0","820010181","0","0","0","1"
"0","1","0","43","810100106","0","0","430001069","810100107","0","820010191","0","0","0","1"
"0","1","0","43","820102002","1","0","430001070","820102003","0","820010201","0","820102004","0","1"
"0","1","0","43","810100106","0","0","430001071","810100107","0","820010211","0","0","0","1"
"0","1","0","43","810100106","0","0","430001072","810100107","0","820010221","0","0","0","1"
"0","1","0","43","810100106","0","0","430001073","810100107","0","820010231","0","0","0","1"
"0","1","0","43","810100106","0","0","430001074","810100107","0","820010241","0","0","0","1"
"0","1","0","43","810100106","0","0","430001075","810100107","0","820010251","0","0","0","1"
"0","1","0","43","810100106","0","0","430001076","810100107","0","820010261","0","0","0","1"
"0","1","0","43","810100106","0","0","430001077","810100107","0","820010271","0","0","0","1"
"0","1","0","43","810100106","0","0","430001078","810100107","0","820010281","0","0","0","1"
"0","1","0","43","810100106","0","0","430001079","810100107","0","820010291","0","0","0","1"
"0","1","0","43","820103005","1","0","430001080","820103006","0","820010301","0","820103007","0","1"
"0","1","0","43","810103106","0","0","430001081","810103107","0","820010311","0","0","0","1"
"0","1","0","43","810103106","0","0","430001082","810103107","0","820010321","0","0","0","1"
"0","1","0","43","810103106","0","0","430001083","810103107","0","820010331","0","0","0","1"
"0","1","0","43","810103106","0","0","430001084","810103107","0","820010341","0","0","0","1"
"0","1","0","43","810103106","0","0","430001085","810103107","0","820010351","0","0","0","1"
"0","1","0","43","810103106","2","0","430001086","810103107","0","820010361","0","820103606","0","1"
"0","1","0","43","810103106","0","0","430001087","810103107","0","820010371","0","0","0","1"
"0","1","0","43","810103106","0","0","430001088","810103107","0","820010381","0","0","0","1"
"0","1","0","43","810103106","0","0","430001089","810103107","0","820010391","0","0","0","1"
"0","1","0","43","820104005","1","0","430001090","820104006","0","820010401","0","820104007","0","1"
"0","1","0","43","810103106","0","0","430001091","810103107","0","820010411","0","0","0","1"
"0","1","0","43","810103106","0","0","430001092","810103107","0","820010421","0","0","0","1"
"0","1","0","43","810103106","0","0","430001093","810103107","0","820010431","0","0","0","1"
"0","1","0","43","810103106","0","0","430001094","810103107","0","820010441","0","0","0","1"
"0","1","0","43","810103106","0","0","430001095","810103107","0","820010451","0","0","0","1"
"0","1","0","43","810103106","2","0","430001096","810103107","0","820010461","0","820104606","0","1"
"0","1","0","43","810103106","0","0","430001097","810103107","0","820010471","0","0","0","1"
"0","1","0","43","810103106","0","0","430001098","810103107","0","820010481","0","0","0","1"
"0","1","0","43","810103106","0","0","430001099","810103107","0","820010491","0","0","0","1"
"0","1","0","43","820105002","0","0","430001100","820105003","0","820010501","0","0","0","1"
"0","1","0","43","810100106","0","0","430001101","810100107","0","830010011","0","0","0","1"
"0","1","0","43","810100106","0","0","430001102","810100107","0","830010021","0","0","0","1"
"0","1","0","43","810100106","0","0","430001103","810100107","0","830010031","0","0","0","1"
"0","1","0","43","810100106","0","0","430001104","810100107","0","830010041","0","0","0","1"
"0","1","0","43","810100106","0","0","430001105","810100107","0","830010051","0","0","0","1"
"0","1","0","43","810100106","0","0","430001106","810100107","0","830010061","0","0","0","1"
"0","1","0","43","810100106","0","0","430001107","810100107","0","830010071","0","0","0","1"
"0","1","0","43","810100106","0","0","430001108","810100107","0","830010081","0","0","0","1"
"0","1","0","43","810100106","0","0","430001109","810100107","0","830010091","0","0","0","1"
"0","1","0","43","830101002","0","0","430001110","830101003","0","830010101","0","0","0","1"
"0","1","0","43","810100106","0","0","430001111","810100107","0","830010111","0","0","0","1"
"0","1","0","43","810100106","0","0","430001112","810100107","0","830010121","0","0","0","1"
"0","1","0","43","810100106","0","0","430001113","810100107","0","830010131","0","0","0","1"
"0","1","0","43","810100106","0","0","430001114","810100107","0","830010141","0","0","0","1"
"0","1","0","43","810100106","0","0","430001115","810100107","0","830010151","0","0","0","1"
"0","1","0","43","810100106","0","0","430001116","810100107","0","830010161","0","0","0","1"
"0","1","0","43","810100106","0","0","430001117","810100107","0","830010171","0","0","0","1"
"0","1","0","43","810100106","0","0","430001118","810100107","0","830010181","0","0","0","1"
"0","1","0","43","810100106","0","0","430001119","810100107","0","830010191","0","0","0","1"
"0","1","0","43","830102004","0","0","430001120","830102005","0","830010201","0","0","0","1"
"0","1","0","43","810100106","0","0","430001121","810100107","0","830010211","0","0","0","1"
"0","1","0","43","810100106","0","0","430001122","810100107","0","830010221","0","0","0","1"
"0","1","0","43","810100106","0","0","430001123","810100107","0","830010231","0","0","0","1"
"0","1","0","43","810100106","0","0","430001124","810100107","0","830010241","0","0","0","1"
"0","1","0","43","810100106","0","0","430001125","810100107","0","830010251","0","0","0","1"
"0","1","0","43","810100106","0","0","430001126","810100107","0","830010261","0","0","0","1"
"0","1","0","43","810100106","0","0","430001127","810100107","0","830010271","0","0","0","1"
"0","1","0","43","810100106","0","0","430001128","810100107","0","830010281","0","0","0","1"
"0","1","0","43","810100106","0","0","430001129","810100107","0","830010291","0","0","0","1"
"0","1","0","43","830103002","1","0","430001130","830103003","0","830010301","0","830103004","0","1"
"0","1","0","43","810103106","0","0","430001131","810103107","0","830010311","0","0","0","1"
"0","1","0","43","810103106","0","0","430001132","810103107","0","830010321","0","0","0","1"
"0","1","0","43","810103106","0","0","430001133","810103107","0","830010331","0","0","0","1"
"0","1","0","43","810103106","0","0","430001134","810103107","0","830010341","0","0","0","1"
"0","1","0","43","810103106","0","0","430001135","810103107","0","830010351","0","0","0","1"
"0","1","0","43","810103106","2","0","430001136","830103607","0","830010361","0","830103606","0","1"
"0","1","0","43","810103106","0","0","430001137","810103107","0","830010371","0","0","0","1"
"0","1","0","43","810103106","0","0","430001138","810103107","0","830010381","0","0","0","1"
"0","1","0","43","810103106","0","0","430001139","810103107","0","830010391","0","0","0","1"
"0","1","0","43","830104002","1","0","430001140","830104003","0","830010401","0","830104004","0","1"
"0","1","0","43","810103106","0","0","430001141","810103107","0","830010411","0","0","0","1"
"0","1","0","43","810103106","0","0","430001142","810103107","0","830010421","0","0","0","1"
"0","1","0","43","810103106","0","0","430001143","810103107","0","830010431","0","0","0","1"
"0","1","0","43","810103106","0","0","430001144","810103107","0","830010441","0","0","0","1"
"0","1","0","43","810103106","0","0","430001145","810103107","0","830010451","0","0","0","1"
"830104607","1","0","43","810103106","2","2","430001146","810103107","0","830010461","0","830104606","0","1"
"0","1","0","43","810103106","0","0","430001147","810103107","0","830010471","0","0","0","1"
"0","1","0","43","810103106","0","0","430001148","810103107","0","830010481","0","0","0","1"
"0","1","0","43","810103106","0","0","430001149","810103107","0","830010491","0","0","0","1"
"0","1","0","43","830105002","1","0","430001150","830105003","0","830010501","0","830105004","0","1"
"0","1","0","43","810100106","0","0","430001151","810100107","0","840010011","0","0","0","1"
"0","1","0","43","810100106","0","0","430001152","810100107","0","840010021","0","0","0","1"
"0","1","0","43","810100106","0","0","430001153","810100107","0","840010031","0","0","0","1"
"0","1","0","43","810100106","0","0","430001154","810100107","0","840010041","0","0","0","1"
"0","1","0","43","810100106","0","0","430001155","810100107","0","840010051","0","0","0","1"
"0","1","0","43","810100106","0","0","430001156","810100107","0","840010061","0","0","0","1"
"0","1","0","43","810100106","0","0","430001157","810100107","0","840010071","0","0","0","1"
"0","1","0","43","810100106","0","0","430001158","810100107","0","840010081","0","0","0","1"
"0","1","0","43","810100106","0","0","430001159","810100107","0","840010091","0","0","0","1"
"0","1","0","43","840101002","1","0","430001160","840101003","0","840010101","0","840101004","0","1"
"0","1","0","43","810100106","0","0","430001161","810100107","0","840010111","0","0","0","1"
"0","1","0","43","810100106","0","0","430001162","810100107","0","840010121","0","0","0","1"
"0","1","0","43","810100106","0","0","430001163","810100107","0","840010131","0","0","0","1"
"0","1","0","43","810100106","0","0","430001164","810100107","0","840010141","0","0","0","1"
"0","1","0","43","810100106","0","0","430001165","810100107","0","840010151","0","0","0","1"
"0","1","0","43","810100106","0","0","430001166","810100107","0","840010161","0","0","0","1"
"0","1","0","43","810100106","0","0","430001167","810100107","0","840010171","0","0","0","1"
"0","1","0","43","810100106","0","0","430001168","810100107","0","840010181","0","0","0","1"
"0","1","0","43","810100106","0","0","430001169","810100107","0","840010191","0","0","0","1"
"0","1","0","43","840102005","4","0","430001170","840102006","0","840010201","0","840102007","0","1"
"0","1","0","43","810100106","0","0","430001171","810100107","0","840010211","0","0","0","1"
"0","1","0","43","810100106","0","0","430001172","810100107","0","840010221","0","0","0","1"
"0","1","0","43","810100106","0","0","430001173","810100107","0","840010231","0","0","0","1"
"0","1","0","43","810100106","0","0","430001174","810100107","0","840010241","0","0","0","1"
"0","1","0","43","810100106","0","0","430001175","810100107","0","840010251","0","0","0","1"
"0","1","0","43","810100106","0","0","430001176","810100107","0","840010261","0","0","0","1"
"0","1","0","43","810100106","0","0","430001177","810100107","0","840010271","0","0","0","1"
"0","1","0","43","810100106","0","0","430001178","810100107","0","840010281","0","0","0","1"
"0","1","0","43","810100106","0","0","430001179","810100107","0","840010291","0","0","0","1"
"0","1","0","43","840103002","0","0","430001180","840103003","0","840010301","0","0","0","1"
"0","1","0","43","810103106","0","0","430001181","810103107","0","840010311","0","0","0","1"
"0","1","0","43","810103106","0","0","430001182","810103107","0","840010321","0","0","0","1"
"0","1","0","43","810103106","0","0","430001183","810103107","0","840010331","0","0","0","1"
"0","1","0","43","810103106","0","0","430001184","810103107","0","840010341","0","0","0","1"
"0","1","0","43","810103106","0","0","430001185","810103107","0","840010351","0","0","0","1"
"0","1","0","43","810103106","2","0","430001186","810103107","0","840010361","0","840103606","0","1"
"0","1","0","43","810103106","0","0","430001187","810103107","0","840010371","0","0","0","1"
"0","1","0","43","810103106","0","0","430001188","810103107","0","840010381","0","0","0","1"
"0","1","0","43","810103106","0","0","430001189","810103107","0","840010391","0","0","0","1"
"0","1","0","43","840104002","1","0","430001190","840104003","0","840010401","0","840104004","0","1"
"0","1","0","43","810103106","0","0","430001191","810103107","0","840010411","0","0","0","1"
"0","1","0","43","810103106","0","0","430001192","810103107","0","840010421","0","0","0","1"
"0","1","0","43","810103106","0","0","430001193","810103107","0","840010431","0","0","0","1"
"0","1","0","43","810103106","0","0","430001194","810103107","0","840010441","0","0","0","1"
"0","1","0","43","810103106","0","0","430001195","810103107","0","840010451","0","0","0","1"
"0","1","0","43","810103106","2","0","430001196","810103107","0","840010461","0","840104606","0","1"
"0","1","0","43","810103106","0","0","430001197","810103107","0","840010471","0","0","0","1"
"0","1","0","43","810103106","0","0","430001198","810103107","0","840010481","0","0","0","1"
"0","1","0","43","810103106","0","0","430001199","810103107","0","840010491","0","0","0","1"
"0","1","0","43","840105005","1","0","430001200","840105006","0","840010501","0","840105007","0","1"
"0","1","0","43","810100106","0","0","430001201","810100107","0","850010011","0","0","0","1"
"0","1","0","43","810100106","0","0","430001202","810100107","0","850010021","0","0","0","1"
"0","1","0","43","810100106","0","0","430001203","810100107","0","850010031","0","0","0","1"
"0","1","0","43","810100106","0","0","430001204","810100107","0","850010041","0","0","0","1"
"0","1","0","43","810100106","0","0","430001205","810100107","0","850010051","0","0","0","1"
"0","1","0","43","810100106","0","0","430001206","810100107","0","850010061","0","0","0","1"
"0","1","0","43","810100106","0","0","430001207","810100107","0","850010071","0","0","0","1"
"0","1","0","43","810100106","0","0","430001208","810100107","0","850010081","0","0","0","1"
"0","1","0","43","810100106","0","0","430001209","810100107","0","850010091","0","0","0","1"
"0","1","0","43","850101002","1","0","430001210","850101003","0","850010101","0","850101004","0","1"
"0","1","0","43","810100106","0","0","430001211","810100107","0","850010111","0","0","0","1"
"0","1","0","43","810100106","0","0","430001212","810100107","0","850010121","0","0","0","1"
"0","1","0","43","810100106","0","0","430001213","810100107","0","850010131","0","0","0","1"
"0","1","0","43","810100106","0","0","430001214","810100107","0","850010141","0","0","0","1"
"0","1","0","43","810100106","0","0","430001215","810100107","0","850010151","0","0","0","1"
"0","1","0","43","810100106","0","0","430001216","810100107","0","850010161","0","0","0","1"
"0","1","0","43","810100106","0","0","430001217","810100107","0","850010171","0","0","0","1"
"0","1","0","43","810100106","0","0","430001218","810100107","0","850010181","0","0","0","1"
"0","1","0","43","810100106","0","0","430001219","810100107","0","850010191","0","0","0","1"
"0","1","0","43","850102002","1","0","430001220","850102003","0","850010201","0","850102004","0","1"
"0","1","0","43","810100106","0","0","430001221","810100107","0","850010211","0","0","0","1"
"0","1","0","43","810100106","0","0","430001222","810100107","0","850010221","0","0","0","1"
"0","1","0","43","810100106","0","0","430001223","810100107","0","850010231","0","0","0","1"
"0","1","0","43","810100106","0","0","430001224","810100107","0","850010241","0","0","0","1"
"0","1","0","43","810100106","0","0","430001225","810100107","0","850010251","0","0","0","1"
"0","1","0","43","810100106","0","0","430001226","810100107","0","850010261","0","0","0","1"
"0","1","0","43","810100106","0","0","430001227","810100107","0","850010271","0","0","0","1"
"0","1","0","43","810100106","0","0","430001228","810100107","0","850010281","0","0","0","1"
"0","1","0","43","810100106","0","0","430001229","810100107","0","850010291","0","0","0","1"
"0","1","0","43","850103005","4","0","430001230","850103006","0","850010301","0","850103007","0","1"
"0","1","0","43","810103106","0","0","430001231","810103107","0","850010311","0","0","0","1"
"0","1","0","43","810103106","0","0","430001232","810103107","0","850010321","0","0","0","1"
"0","1","0","43","810103106","0","0","430001233","810103107","0","850010331","0","0","0","1"
"0","1","0","43","810103106","0","0","430001234","810103107","0","850010341","0","0","0","1"
"0","1","0","43","810103106","0","0","430001235","810103107","0","850010351","0","0","0","1"
"0","1","0","43","810103106","2","0","430001236","810103107","0","850010361","0","850103606","0","1"
"0","1","0","43","810103106","0","0","430001237","810103107","0","850010371","0","0","0","1"
"0","1","0","43","810103106","0","0","430001238","810103107","0","850010381","0","0","0","1"
"0","1","0","43","810103106","0","0","430001239","810103107","0","850010391","0","0","0","1"
"0","1","0","43","850104002","4","0","430001240","850104003","0","850010401","0","850104004","0","1"
"0","1","0","43","810103106","0","0","430001241","810103107","0","850010411","0","0","0","1"
"0","1","0","43","810103106","0","0","430001242","810103107","0","850010421","0","0","0","1"
"0","1","0","43","810103106","0","0","430001243","810103107","0","850010431","0","0","0","1"
"0","1","0","43","810103106","0","0","430001244","810103107","0","850010441","0","0","0","1"
"0","1","0","43","810103106","0","0","430001245","810103107","0","850010451","0","0","0","1"
"0","1","0","43","810103106","2","0","430001246","850104607","0","850010461","0","850104606","0","1"
"0","1","0","43","810103106","0","0","430001247","810103107","0","850010471","0","0","0","1"
"0","1","0","43","810103106","0","0","430001248","810103107","0","850010481","0","0","0","1"
"0","1","0","43","810103106","0","0","430001249","810103107","0","850010491","0","0","0","1"
"0","1","0","43","850105005","4","0","430001250","850105006","0","850010501","0","850105007","0","1"
"0","1","0","43","810105106","0","0","430001251","810105107","0","810010511","0","0","0","1"
"0","1","0","43","810105106","0","0","430001252","810105107","0","810010521","0","0","0","1"
"0","1","0","43","810105106","0","0","430001253","810105107","0","810010531","0","0","0","1"
"0","1","0","43","810105106","0","0","430001254","810105107","0","810010541","0","0","0","1"
"0","1","0","43","810105106","0","0","430001255","810105107","0","810010551","0","0","0","1"
"0","1","0","43","810105106","2","0","430001256","810105606","0","810010561","0","810105607","0","1"
"0","1","0","43","810105106","0","0","430001257","810105107","0","810010571","0","0","0","1"
"0","1","0","43","810105106","0","0","430001258","810105107","0","810010581","0","0","0","1"
"0","1","0","43","810105106","0","0","430001259","810105107","0","810010591","0","0","0","1"
"0","1","0","43","810106002","2","0","430001260","810106003","0","810010601","0","810106004","0","1"
"0","1","0","43","810105106","0","0","430001261","810105107","0","810010611","0","0","0","1"
"0","1","0","43","810105106","0","0","430001262","810105107","0","810010621","0","0","0","1"
"0","1","0","43","810105106","0","0","430001263","810105107","0","810010631","0","0","0","1"
"0","1","0","43","810105106","0","0","430001264","810105107","0","810010641","0","0","0","1"
"0","1","0","43","810105106","0","0","430001265","810105107","0","810010651","0","0","0","1"
"0","1","0","43","810105106","2","0","430001266","810106606","0","810010661","0","810106607","0","1"
"0","1","0","43","810105106","0","0","430001267","810105107","0","810010671","0","0","0","1"
"0","1","0","43","810105106","0","0","430001268","810105107","0","810010681","0","0","0","1"
"0","1","0","43","810105106","0","0","430001269","810105107","0","810010691","0","0","0","1"
"0","1","0","43","810107002","1","0","430001270","810107003","0","810010701","0","810107004","0","1"
"0","1","0","43","810105106","0","0","430001271","810105107","0","820010511","0","0","0","1"
"0","1","0","43","810105106","0","0","430001272","810105107","0","820010521","0","0","0","1"
"0","1","0","43","810105106","0","0","430001273","810105107","0","820010531","0","0","0","1"
"0","1","0","43","810105106","0","0","430001274","810105107","0","820010541","0","0","0","1"
"0","1","0","43","810105106","0","0","430001275","810105107","0","820010551","0","0","0","1"
"820105607","1","0","43","810105106","1","1","430001276","810105107","0","820010561","0","820105606","0","1"
"0","1","0","43","810105106","0","0","430001277","810105107","0","820010571","0","0","0","1"
"0","1","0","43","810105106","0","0","430001278","810105107","0","820010581","0","0","0","1"
"0","1","0","43","810105106","0","0","430001279","810105107","0","820010591","0","0","0","1"
"0","1","0","43","820106002","2","0","430001280","820106003","0","820010601","0","820106004","0","1"
"0","1","0","43","810105106","0","0","430001281","810105107","0","820010611","0","0","0","1"
"0","1","0","43","810105106","0","0","430001282","810105107","0","820010621","0","0","0","1"
"0","1","0","43","810105106","0","0","430001283","810105107","0","820010631","0","0","0","1"
"0","1","0","43","810105106","0","0","430001284","810105107","0","820010641","0","0","0","1"
"0","1","0","43","810105106","0","0","430001285","810105107","0","820010651","0","0","0","1"
"820106607","1","0","43","810105106","1","1","430001286","810105107","0","820010661","0","820106606","0","1"
"0","1","0","43","810105106","0","0","430001287","810105107","0","820010671","0","0","0","1"
"0","1","0","43","810105106","0","0","430001288","810105107","0","820010681","0","0","0","1"
"0","1","0","43","810105106","0","0","430001289","810105107","0","820010691","0","0","0","1"
"0","1","0","43","820107002","1","0","430001290","820107003","0","820010701","0","820107004","0","1"
"0","1","0","43","810105106","0","0","430001291","810105107","0","830010511","0","0","0","1"
"0","1","0","43","810105106","0","0","430001292","810105107","0","830010521","0","0","0","1"
"0","1","0","43","810105106","0","0","430001293","810105107","0","830010531","0","0","0","1"
"0","1","0","43","810105106","0","0","430001294","810105107","0","830010541","0","0","0","1"
"0","1","0","43","810105106","0","0","430001295","810105107","0","830010551","0","0","0","1"
"0","1","0","43","810105106","1","0","430001296","830105607","0","830010561","0","830105606","0","1"
"0","1","0","43","810105106","0","0","430001297","810105107","0","830010571","0","0","0","1"
"0","1","0","43","810105106","0","0","430001298","810105107","0","830010581","0","0","0","1"
"0","1","0","43","810105106","0","0","430001299","810105107","0","830010591","0","0","0","1"
"0","1","0","43","830106002","1","0","430001300","830106003","0","830010601","0","830106004","0","1"
"0","1","0","43","810105106","0","0","430001301","810105107","0","830010611","0","0","0","1"
"0","1","0","43","810105106","0","0","430001302","810105107","0","830010621","0","0","0","1"
"0","1","0","43","810105106","0","0","430001303","810105107","0","830010631","0","0","0","1"
"0","1","0","43","810105106","0","0","430001304","810105107","0","830010641","0","0","0","1"
"0","1","0","43","810105106","0","0","430001305","810105107","0","830010651","0","0","0","1"
"0","1","0","43","810105106","1","0","430001306","830106606","0","830010661","0","830106607","0","1"
"0","1","0","43","810105106","0","0","430001307","810105107","0","830010671","0","0","0","1"
"0","1","0","43","810105106","0","0","430001308","810105107","0","830010681","0","0","0","1"
"0","1","0","43","810105106","0","0","430001309","810105107","0","830010691","0","0","0","1"
"0","1","0","43","830107005","0","0","430001310","830107006","0","830010701","0","0","0","1"
"0","1","0","43","810105106","0","0","430001311","810105107","0","840010511","0","0","0","1"
"0","1","0","43","810105106","0","0","430001312","810105107","0","840010521","0","0","0","1"
"0","1","0","43","810105106","0","0","430001313","810105107","0","840010531","0","0","0","1"
"0","1","0","43","810105106","0","0","430001314","810105107","0","840010541","0","0","0","1"
"0","1","0","43","810105106","0","0","430001315","810105107","0","840010551","0","0","0","1"
"840105607","1","0","43","810105106","1","1","430001316","810105107","0","840010561","0","840105606","0","1"
"0","1","0","43","810105106","0","0","430001317","810105107","0","840010571","0","0","0","1"
"0","1","0","43","810105106","0","0","430001318","810105107","0","840010581","0","0","0","1"
"0","1","0","43","810105106","0","0","430001319","810105107","0","840010591","0","0","0","1"
"0","1","0","43","840106002","0","0","430001320","840106003","0","840010601","0","0","0","1"
"0","1","0","43","810105106","0","0","430001321","810105107","0","840010611","0","0","0","1"
"0","1","0","43","810105106","0","0","430001322","810105107","0","840010621","0","0","0","1"
"0","1","0","43","810105106","0","0","430001323","810105107","0","840010631","0","0","0","1"
"0","1","0","43","810105106","0","0","430001324","810105107","0","840010641","0","0","0","1"
"0","1","0","43","810105106","0","0","430001325","810105107","0","840010651","0","0","0","1"
"840106607","1","0","43","810105106","1","1","430001326","810105107","0","840010661","0","840106606","0","1"
"0","1","0","43","810105106","0","0","430001327","810105107","0","840010671","0","0","0","1"
"0","1","0","43","810105106","0","0","430001328","810105107","0","840010681","0","0","0","1"
"0","1","0","43","810105106","0","0","430001329","810105107","0","840010691","0","0","0","1"
"0","1","0","43","840107002","1","0","430001330","840107003","0","840010701","0","840107004","0","1"
"0","1","0","43","810105106","0","0","430001331","810105107","0","850010511","0","0","0","1"
"0","1","0","43","810105106","0","0","430001332","810105107","0","850010521","0","0","0","1"
"0","1","0","43","810105106","0","0","430001333","810105107","0","850010531","0","0","0","1"
"0","1","0","43","810105106","0","0","430001334","810105107","0","850010541","0","0","0","1"
"0","1","0","43","810105106","0","0","430001335","810105107","0","850010551","0","0","0","1"
"0","1","0","43","810105106","1","0","430001336","850105606","0","850010561","0","850105607","0","1"
"0","1","0","43","810105106","0","0","430001337","810105107","0","850010571","0","0","0","1"
"0","1","0","43","810105106","0","0","430001338","810105107","0","850010581","0","0","0","1"
"0","1","0","43","810105106","0","0","430001339","810105107","0","850010591","0","0","0","1"
"0","1","0","43","850106005","0","0","430001340","850106006","0","850010601","0","0","0","1"
"0","1","0","43","810105106","0","0","430001341","810105107","0","850010611","0","0","0","1"
"0","1","0","43","810105106","0","0","430001342","810105107","0","850010621","0","0","0","1"
"0","1","0","43","810105106","0","0","430001343","810105107","0","850010631","0","0","0","1"
"0","1","0","43","810105106","0","0","430001344","810105107","0","850010641","0","0","0","1"
"0","1","0","43","810105106","0","0","430001345","810105107","0","850010651","0","0","0","1"
"0","1","0","43","810105106","1","0","430001346","850106606","0","850010661","0","850106607","0","1"
"0","1","0","43","810105106","0","0","430001347","810105107","0","850010671","0","0","0","1"
"0","1","0","43","810105106","0","0","430001348","810105107","0","850010681","0","0","0","1"
"0","1","0","43","810105106","0","0","430001349","810105107","0","850010691","0","0","0","1"
"0","1","0","43","850107002","0","0","430001350","850107003","0","850010701","0","0","0","1"
"0","0","0","44","1100000302","0","0","441001001","0","0","1001001","0","0","0","1"
"0","0","0","44","1100000301","0","0","441001002","0","0","1001002","0","0","0","1"
"0","0","0","44","1100000308","0","0","441001003","0","0","1001003","0","0","0","1"
"0","0","0","44","1100000302","0","0","441001004","0","0","1001004","0","0","0","1"
"0","0","0","44","1100000301","0","0","441001005","0","0","1001005","0","0","0","1"
"0","0","0","44","1100000302","0","0","441001006","0","0","1001006","0","0","0","1"
"0","1","0","44","1100000301","0","0","441001007","1100000102","0","1001007","0","0","0","1"
"0","1","0","44","1100000302","0","0","441001008","1100000204","0","1001008","0","0","0","1"
"0","1","0","44","1100000308","0","0","441001009","1100000208","0","1001009","0","0","0","1"
"0","1","0","44","1100000301","1","0","441001010","1100000107","0","1001010","0","1100000205","0","1"
"0","1","0","44","1100000302","1","0","441001011","1100000304","0","1001011","0","1100000306","0","1"
"0","1","0","44","1100000301","1","0","441001012","1100000108","0","1001012","0","1100000207","0","1"
"0","1","0","44","1100000302","1","0","441001013","1100000203","0","1001013","0","1100000208","0","1"
"0","1","0","44","1100000301","1","0","441001014","1100000204","0","1001014","0","1100000209","0","1"
"0","1","0","44","1100000302","1","0","441001015","1100000102","0","1001015","0","1100000206","0","1"
"1100000306","1","0","44","1100000301","1","1","441001016","1100000302","0","1001016","0","1100000305","0","1"
"1100000304","1","0","44","1100000301","1","1","441001017","1100000302","0","1001017","0","1100000303","0","1"
"0","1","0","44","1100000301","1","0","441001018","1100000302","0","1001018","0","1100000307","0","1"
"0","0","0","44","1100000302","0","0","441002001","0","0","1002001","0","0","0","1"
"0","0","0","44","1100000301","0","0","441002002","0","0","1002002","0","0","0","1"
"0","0","0","44","1100000308","0","0","441002003","0","0","1002003","0","0","0","1"
"0","0","0","44","1100000302","0","0","441002004","0","0","1002004","0","0","0","1"
"0","0","0","44","1100000301","0","0","441002005","0","0","1002005","0","0","0","1"
"0","0","0","44","1100000302","0","0","441002006","0","0","1002006","0","0","0","1"
