2ef8d1c0ef29298b3cc3ad7463360827e7d394a724085a8717b4a13e4bfd4c02,37aa81bb4067a8f720042d9722b0aa2b120031acd4199644d056a1e818b7db4b,36415621a3ddeb219e5b8b1acc4e7fea013161a064023b0c1c0d350e4004ad04,0d2b96a7135a57058185d88ae473e52b12b71f62e86a7665771b012518fde3d9,840323bf5000a3884c5873f0a67666a64b9c86754240a882a872783d5328586e,5caed3e0595fcabbd9da3f3a3d653b4e460927c6530e9df0d06f7e04fd128e2c,4a2c97e3905681828853aba6a59381b47dcced94d76834b028b72548b9b6e540,1516641d388be79b66922ace1bf49012ad7409de615817ff6aab10f548d44880,3ac89afbcf7ad5c490b7b9f80346be3fb64581420e7be2667ce008fab226a036,529b488d119399dec3d043373213bf735380ff82efe8fd5d102a249952f79e40,0394db82d081626d399d94e34bb97c53c6a6e7d453473f12cb20f29d508fe641,cf32fdd9b15150c8ced43058c443ea4469ab45953ab1ac0f8aef36ea6caa1433,d90bd93587e66680afc527cec645b4f18228e2c6575de45bd82266025a725175,429e6b4a58f941ccab54efe0d4874b013dfe84cad96b349fa535a23da35a1442,59228d21c1c4f66a5265cc1b86614d81a287e5402954ee1d1aed2b611263733c,38b569537df8d15bf49330b6fd668a6eef1d230db74a0867340ce8dbabe96288,640e6029a7dd0343eddcabce9f72a127c2eab9fde77f9b5f5ffdb575bc2ba44f,261a3153e9b22454b796ccec40fb4895f0d9d8a6545c189cac1622f9c104974c,0d8755f4eec054838a9d23b665197e70777cec0abdc16e049f18a4707e6824ca,5bb8bdec3b3ab572bcf25ccc503b5390c14b302aad3ee292d4a8c596221a6f4f,7e5799e96d998c01379a22e42244f49e4636559bf769681399949d63c86f086c
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0.75","1316810","131681","0","4.5"
"20","0","0","260","0","0","0","0","0","0.1","0","0","0","0","0","2","0","1316910","131691","0","2.5"
"20","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","261","0","1316911","131691","0","3"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1.4","1317010","131701","0","4.5"
"20","0","0","-1","0","0","0","0","0","0","0","0.3","0","0","0","2","0","1317110","131711","0","2.25"
"10","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0.65","1317210","131721","0","3.75"
"20","0","0","260","0","0","0","0","0","0.05","0","0","0","0","2.6","2","0","1317310","131731","0","0"
"20","0","0","-1","0","0","0","0","0","0","0","0","0","0","2.85","261","0","1317311","131731","0","0"
"15","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0.75","1317410","131741","0","2.85"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1.5","1317510","131751","0","4.5"
"0","0","0","-1","0","0","0","0","0","0","12.5","0","0","0","4.3","2","0","1317610","131761","0","0"
"35","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1","1317710","131771","0","1"
"0","0","0","260","0","0","0","0","0","0.05","0","0","0","0","0","2","0.5","1317810","131781","0","4"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","261","0.5","1317811","131781","0","4.25"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","2","1317910","131791","0","4"
"0","0","0","-1","0","0","1","0","0","0","0","0","0","0","0","2","0.5","1318010","131801","0","4"
"0","0","0","-1","0","0","0","1.2","0","0","0","0","0","0","3.85","2","0","1319010","131901","0","0"
"25","0","0","-1","0","0","0","0","0","0","0","0","0","0","2.25","2","0","1319110","131911","0","0"
"12.5","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1","1319210","131921","0","3"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","2.5","1319310","131931","0","4"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1.75","1319910","131991","0","4.5"
"15","0","0.4","-1","0","0","0","0","0","0","0","0","0","0.4","0","2","0","1320010","132001","0","0"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1.5","1320710","132071","0","4.5"
"0","0","0","260","0","0","0","0","0","0.05","0","0","0","0","0","2","1.5","1320810","132081","0","4.3"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","261","1.5","1320811","132081","0","4.55"
"15","0","0","-1","0","0","0","1","0","0","0","0","0","0","2.5","2","0","1320910","132091","0","0"
"0","0","1.05","260","0","0","0","0","0","0.05","0","0","0","0","0","2","0.6","1321010","132101","0.05","0"
"0","0","1.1","-1","0","0","0","0","0","0","0","0","0","0","0","261","0.6","1321011","132101","0.05","0"
"0","0","0","-1","0","0","0","0.5","0","0","0","0","0","0","4.5","2","0","1321110","132111","0","0"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1","1321210","132121","0","4.5"
"10","0","0","260","0","0","0","0","0","0.05","12.5","0","0","0","0","2","0","1321310","132131","0","2.75"
"10","0","0","-1","0","0","0","0","0","0","12.5","0","0","0","0","261","0","1321311","132131","0","3"
"13","0","0","-1","0","0","1.25","0","0","0","0","0","0","0","2.5","2","0","1321410","132141","0","0"
"0","0","0.2","-1","0","0","0","0","0","0","0","0","0","0.25","0","2","0","1321510","132151","0","3"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1.5","1321610","132161","0","4.25"
"0","0","0","260","0","0","0","1","0","0.05","0","0","0","0","3","2","0","1321910","132191","0.05","0"
"0","0","0","-1","0","0","0","1","0","0","0","0","0","0","3.25","261","0","1321911","132191","0.05","0"
"7.5","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0.75","1322010","132201","0","3.75"
"0","0","0.2","-1","0","0","0","0","0","0","0","0","0","0","0","2","1.25","1322110","132211","0","3.5"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1.5","1322210","132221","0","4.25"
"0","0","0","-1","0","0","0","1.1","0","0","0","0","0","0","4.4","2","0","1322310","132231","0","0"
"5","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","1322410","132241","0","4.5"
"0","0","0","260","0","0","0","0","0","0.1","0","0","0","0","0","2","1.75","1322510","132251","0","3.75"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","261","1.75","1322511","132251","0","4.25"
"20","0","0.55","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","1322610","132261","0","0"
"0","0","0","-1","0","0","0","1","0","0","0","0","0","0","4","2","0","1322710","132271","0","0"
"0","0","0.3","-1","0","0","0","0","0","0","0","0","0","0.3","0","2","0","1322810","132281","0","2"
"10","0","0.4","-1","0","0","0","0","0","0","0","0","0","0.4","0","2","0","1322910","132291","0","0"
"5","0","0","-1","0","0","0","0","0","0","0","0","0","0","4.4","2","0","1323110","132311","0","0"
"0","0","0.35","-1","0","0","0","0","0","0","0","0","0","0","0","2","0.75","1323210","132321","0","3"
"15","0","0","-1","0","0","0","0","0","0","0","0","0","1.05","0","2","0","1323310","132331","0","0"
"7.5","0","0","-1","0","0","0","0","0","0","0","0","0","0.75","0","2","1","1323510","132351","0","0"
"5","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0.75","1323610","132361","0","4"
"7.5","0","0","-1","0","0","0","0","0","0","0","0","0","0.25","3","2","0","1323710","132371","0","0"
"0","0","0","260","0","0","0","0","0","0.05","0","0","0","0","0","2","0.75","1323810","132381","0","4.5"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","261","0.75","1323811","132381","0","5"
"20","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1.1","1323910","132391","0","2.25"
"12.5","0","0","-1","0","0","0","0","0","0","0","0","0","0","3.75","2","0","1324010","132401","0","0"
"0","0","0","-1","0","0","0","0","0","0","12.5","0","0","0","3.75","2","0","1324110","132411","0","0"
"10","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","1324210","132421","0","0"
"0","0","0","260","0","0","0","1.25","0","0.05","0","0","0","0","3.5","2","0","1324510","132451","0","0"
"0","0","0","-1","0","0","0","1.25","0","0","0","0","0","0","3.75","261","0","1324511","132451","0","0"
"15","0","0","-1","0","0","0","0","0","0","0","0","0","0","3.5","2","0","1324610","132461","0","0"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0.5","1324710","132471","0","4.5"
"12.5","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","1324810","132481","0","3.5"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1","1324910","132491","0","4.25"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0.75","1325010","132501","0","4.5"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1","1325110","132511","0","4"
"15","0","0.4","-1","0","0","0","0","0","0","0","0","0","0.4","0","2","0","1325210","132521","0","0"
"0","0","0","260","0","0","0","0","0","0.05","0","0","0","0","0","2","0","1325310","132531","0","4.25"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","261","0","1325311","132531","0","4.5"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1.25","1325410","132541","0","4"
"12.5","0","0","-1","0","0","0","0","0","0","0","0","0","0","3.5","2","0","1325510","132551","0","0"
"12.5","0","0.4","-1","0","0","0","0","0","0","0","0","0","0.4","0","2","0","1325610","132561","0","0"
"12.5","0","0.4","-1","0","0","0","0","0","0","0","0","0","0.4","0","2","0","1325710","132571","0","0"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1","1325810","132581","0","4.6"
"12.5","0","0","-1","0","0","0","0.5","0","0","0","0","0","0","3.5","2","0","1326210","132621","0","0"
"15","0","0","-1","0","0","0","0","0","0","0","0","0","0","3.6","2","0","1326310","132631","0","0"
"10","0","0","-1","0","0","0","0.75","0","0","0","0","0","0","3.5","2","0","1326610","132661","0","0"
"12.5","0","0","-1","0","0","0","0","0","0","0","0","0","0.4","0","2","1","1326710","132671","0","0"
"15","0","0.3","-1","0","0","0","0","0","0","0","0","0","0.35","0","2","0","1326810","132681","0","0"
"0","0","0","260","0","0","0","0","0","0.05","0","0","0","0","0","2","2.5","1380110","138011","0","4"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","261","2.5","1380111","138011","0","4.25"
"0","0","0","260","0","0","0","1.5","0","0.05","0","0","0","0","3.75","2","0","1380210","138021","0","0"
"0","0","0","-1","0","0","0","1.5","0","0","0","0","0","0","4","261","0","1380211","138021","0","0"
"0","0","0","260","0","0","0","0","0","0.1","0","0","0","0","0","2","1.75","1380310","138031","0","4"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","261","1.75","1380311","138031","0","4.5"
"25","0","0","260","0","0","0","0","0","0.1","0","0","0","0","0","2","2.2","1380410","138041","0","1.1"
"25","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","261","2.2","1380411","138041","0","1.6"
"17.5","0","0.35","-1","0","0","0","0","0","0","0","0","0","0.35","0","2","0","1380510","138051","0","0"
"0","0","0","260","0","0","0","1","0","0.1","0","0","0","0","3.75","2","0","1380610","138061","0.05","0"
"0","0","0","-1","0","0","0","1","0","0","0","0","0","0","4.25","261","0","1380611","138061","0.05","0"
"0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","1.5","1380710","138071","0","4.5"
