4df41eda252b66635eb5cf1b3c9b79b2b15a1f9594428a35dddd91e65e427af2,89bf1acbfb10630f748f1a2e85babe871a863a2ca8b778a2b22157220dfcee12,6643515e40d5f709a347e69486c2346fac3647b05b4b21b90b9fdea0e5581a13,c1d657f00017af813c0fca71d0121bd9961e5e11c3f97e285322452a25d11ce8,a10f63f24dfde34efa10ed02912372cef5e33d5f1194dd6a54758982919cef37,ab64ce1dd7155bbac76cbae660e16181e38013ecf81668ece4fda079ab57b8da,a7541408a6864b4b553c6c939611aa737470e77da8aea43183ca85747f5276a2,d6b71e881b60b4df0cef64593ed6fde392a4469b4bc24f4ed2893bd7d0103a85,b22a7b70cd47cdc19d1b68ca6cab748f5527ff33b7982b7e8120ee142d945909,b63e75345bb8ed624a1f6379b0442074457f84b3f59e32aec2cab3ed9636dd2f,df3d773b15e1795ca23d39491ecf892bfd5435c053c3e9a53fb576347ad2ff0d,2b8c74358953f09f3699c8e6950f4fc24b896f8e763b29d92ee08d1584767211,7a278c117e0aac319f9bf6d686a52cf0b88e0f7a5e138cd3705ad7b48ab35bd9,7480c13dbaa5de4a0e8db9da89dc36449e88909ef91cf8bbbeb302eb14fcd246,b83663945d11a14ed4fb3dc7af33f4fd0afe9a416171bfe6b254987964baba83,36af83fb10f8707223241a0ff02b0540ff68142fd51cf1e50d70ec23c4d7c811,391f76a0f24bc5ae4c2d235c7a65b77bfa913aba357fca5cc989d310cef957a4,b15c31c3901856a08c110cdfbfc1f8e4a1fb4b653f3ae1461690c7f03e121d47,03d8fad7d28b8388a548e756d0b022d37e20fc50b634bc6da85c337e9175b3db
"1","0","0","30000000","0","0","0","0","94000","2","1131601","131601","0","0","41316","12","40","31316","0"
"1","0","0","30000000","0","0","0","0","94000","2","1131701","131701","0","0","41317","12","40","31317","0"
"1","0","0","20000000","0","0","0","0","94000","2","1131801","131801","0","0","41318","12","120","31318","0"
"1","0","0","30000000","0","0","0","0","94000","2","1131901","131901","0","0","41319","12","40","31319","0"
"1","0","0","30000000","0","0","0","0","94000","2","1132001","132001","0","0","41320","12","40","31320","0"
"1","0","0","30000000","0","0","0","0","94000","2","1132101","132101","0","0","41321","12","40","31321","0"
"1","0","0","30000000","0","0","0","0","94000","2","1132201","132201","0","0","41322","12","40","31322","0"
"1","0","0","30000000","0","0","0","0","94000","2","1180101","180101","0","0","41801","12","40","31801","0"
"1","0","0","30000000","0","0","0","0","94000","2","1180201","180201","0","0","41802","12","40","31802","0"
"1","0","0","30000000","0","0","0","0","94000","2","1180301","180301","0","0","41803","12","40","31803","0"
"1","0","0","30000000","0","0","0","0","94000","2","1180401","180401","0","0","41804","12","40","31804","0"
"1","0","0","30000000","0","0","0","0","94000","2","1180501","180501","0","0","41805","12","40","31805","0"
"1","0","0","30000000","0","0","0","0","94000","2","1180601","180601","0","0","41806","12","40","31806","0"
"1","0","0","30000000","0","0","0","0","94000","2","1180701","180701","0","0","41807","12","40","31807","0"
"1","0","0","30000000","0","0","0","0","94000","2","1180801","180801","0","0","41808","12","40","31808","0"
"1","0","0","30000000","0","0","0","0","94000","2","1180901","180901","0","0","41809","12","40","31809","0"
"1","0","0","30000000","0","0","0","0","94000","2","1181001","181001","0","0","41810","12","40","31810","0"
"1","0","0","30000000","0","0","0","0","94000","2","1181101","181101","0","0","41811","12","40","31811","0"
"1","0","0","30000000","0","0","0","0","94000","2","1181201","181201","0","0","41812","12","40","31812","0"
