54aa51a93225f8850bf573b031b666206fe1731e88752138947ac005ba42f3ea,675a574721d960a0d4969737137a7a45d9ed867efaafed3d465409704056576a,78d343ef3ae647a545396c75c6571bb6b117c1acc08c297e7a70007866be4fdd,a6b2b3bbe3faa3372f2f19869dd7b619ead5f6729e36c3610a64d7698bfb074a,2a47809130ce564f777cfcec965a2fadd3b7b7b0881613eca3b7c9fd6de14261,4f8d6e5edc55d2d8de726f936988d88121568049afdce02a99a996c8d340049e,99267d8f7b2f63902e8271c2891946d40380759a38e8fad20731abbfb19b03db,70679358d292ac303d02d4ff62be2d584c53dc20e5494f550ec63dbaa89aefe7,c75fc4fb17e33d67d1673d57447ae5f0c1c490d5b0e5c4c576f44e43afafbc14,faa8f7f34778c17a3ce915b7ef00fdec9dccc8fa7ed723f17105367636ab4a36,a4ec4bb2032fe5a6f221c87f560652f162aca85cacfe137a7994fd690032f927,852f1aac4f5d325e0b8494a8f69b2b1aeefeef0be1ecc8842cc88de608a64266,db1d084b57c33f0a8f6fc7b807cf457da331f2c3861df26101e0b9de3b07a3a6,0aa48ae9523de123d761f7502dc1b80d75783b5b13445ee2c2a3aab5d781f849,1581d1e63a47f05992dda6a3f4636f88efcb5a6baaae2ae82c2043b5e1111b33,e0146eb08228093f72aeb898ad968c50603f125d4ddb9ea81617c41ff48e08f8,fdc097c03c134706fb383b9a149fb5ee26762d1f7a690ea6a827b832e45f2f70,8b4af449606a5d1e068fe93776fdff8dd3109f1cf1d3a51c37fdff124d3e37ca,e29362a8ff8699ad379cd001ca6ee705e913004dd2cf2e304d62cfbf8a869191,675bf1591d1f5ac602621e64550b4ad2125488ed666463507f5374437906ead5,9eb217a72905b87b2233c6dc39e56a76b0dd7b28f43ccce85303fe011a0dc09d,eb3fe470607a8061f2532059449aac1270679ea9e427e951eef4d35b1e2b8e87,1f450ed8a4a7470bcb30802cce20db5fa72c398b544e7bb78ae4eef574a6ebf4,98e95105533211a38bff81eacbed4e1a343f571dad4ebd27c94cc1f457fbeeb0,7f0d4c0b234d9da217a88dc2d89f16f1b068963ae3f5b2f73a74bed8c832d701,86759dad908dbb09bc41e9865271720c63f3af079d28b856e59b50e06ac98bf7
"0.8","101623","bgm_MC133","0.8","0","1","0","0","1","1","377","-379","188","101623","0","0","bgm_MC133","-190","0.8","0","0.8","0","83001044","0.8","0","-1"
"0.8","101623","bgm_MC133","0.8","0","1","0","0","1","1","377","-379","188","101623","0","0","bgm_MC133","-190","0.8","0","0.8","0","83001045","0.8","0","-1"
"0.8","101623","bgm_MC133","0.8","0","1","0","0","1","2","377","-379","188","101623","0","0","bgm_MC133","-190","0.8","0","0.8","0","83001046","0.8","0","-1"
"0.8","101623","bgm_MC133","0.8","0","1","0","0","1","1","377","-379","188","101623","0","0","bgm_MC133","-190","0.8","0","0.8","0","83001047","0.8","0","-1"
"0.8","101623","bgm_MC133","0.8","0","1","0","0","1","1","377","-379","188","101623","0","0","bgm_MC133","-190","0.8","0","0.8","0","83001048","0.8","0","-1"
"0.8","101623","bgm_MC133","0.8","0","1","0","0","1","1","377","-379","188","101623","0","0","bgm_MC133","-190","0.8","0","0.8","0","83001049","0.8","0","-1"
"0","101623","bgm_MC133","0","50","1","0","0","1","3","0","0","0","101623","0","0","bgm_MC133","0","1","0","0","0","83001050","0","0","0"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001001","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001002","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001003","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001004","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001005","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","2","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001006","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001007","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001008","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001009","0.8","0","-1"
"0","103013","bgm_MC134","0","60","1","0","0","1","3","0","0","0","103013","0","0","bgm_MC134","0","0.8","0","0","0","84001010","0","0","0"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001011","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001012","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","2","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001013","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001014","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001015","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","2","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001016","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001017","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001018","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001019","0.8","0","-1"
"0","103013","bgm_MC134","0","60","1","0","10","1","3","0","0","0","103013","0","0","bgm_MC134","0","1.3","0","0","0","84001020","0","0","0"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001021","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001022","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","2","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001023","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001024","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001025","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","2","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001026","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001027","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001028","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001029","0.8","0","-1"
"0","103013","bgm_MC134","0","65","0.9","0","-10","0.9","3","0","0","0","103013","0","0","bgm_MC134","0","1.1","0","0","0","84001030","0","0","0"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001031","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001032","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","2","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001033","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001034","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001035","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","2","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001036","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001037","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001038","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001039","0.8","0","-1"
"0","103013","bgm_MC134","0","60","1","0","0","1","3","0","0","0","103013","-20","0","bgm_MC134","0","1","0","0","0","84001040","0","0","0"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001041","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001042","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","2","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001043","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001044","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001045","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","2","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001046","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001047","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001048","0.8","0","-1"
"0.8","103013","bgm_MC134","0.8","0","1","0","0","1","1","377","-379","188","103013","0","0","bgm_MC134","-190","0.8","0","0.8","0","84001049","0.8","0","-1"
"0","103013","bgm_MC134","0","60","1","0","0","1","3","0","0","0","103013","0","0","bgm_MC134","0","1","0","0","0","84001050","0","0","0"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001001","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001002","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001003","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001004","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001005","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","2","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001006","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001007","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001008","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001009","0.8","0","-1"
"0","101191","bgm_MC135","0","60","1","0","0","1","3","0","0","0","101191","0","0","bgm_MC135","0","1","0","0","0","85001010","0","0","0"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001011","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001012","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","2","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001013","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001014","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001015","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","2","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001016","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001017","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001018","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001019","0.8","0","-1"
"0","101191","bgm_MC135","0","60","1","0","0","1","3","0","0","0","101191","-10","0","bgm_MC135","0","1","0","0","0","85001020","0","0","0"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001021","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001022","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","2","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001023","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001024","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001025","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","2","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001026","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001027","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001028","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001029","0.8","0","-1"
"0","101191","bgm_MC135","0","65","1.2","0","-20","1.2","3","0","0","0","101191","0","0","bgm_MC135","0","1.25","0","0","0","85001030","0","0","0"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001031","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001032","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","2","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001033","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001034","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001035","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","2","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001036","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001037","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001038","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001039","0.8","0","-1"
"0","101191","bgm_MC135","0","50","1","0","0","1","3","0","0","0","101191","0","0","bgm_MC135","0","1","0","0","0","85001040","0","0","0"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001041","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001042","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","2","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001043","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001044","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001045","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","2","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001046","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001047","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001048","0.8","0","-1"
"0.8","101191","bgm_MC135","0.8","0","1","0","0","1","1","377","-379","188","101191","0","0","bgm_MC135","-190","0.8","0","0.8","0","85001049","0.8","0","-1"
"0","101191","bgm_MC135","0","60","1","0","0","1","3","0","0","0","101191","0","0","bgm_MC135","0","1","0","0","0","85001050","0","0","0"
