89a7956b32aab1825699ab1678b42ad5b7ad5d2d6dd5ea9a8b012947b4e406f0,a6ed4c78b4b4acc1f9b6e44bcaf6565780068e1bbf8db809933b1989ab89c9b5,53afb9b9f0e483fd7d962eaf132c6442ed8d530eea6130fc089911f4d406997d,3035a26ec96bc9cc35aa6fce1455cec0bbf546a120936f9011e289128dc729a8,baca47ef6642aa8a69b3def4a2d30e7b13942b81dde9dd4776899a01755ed354,1e108ba3a0308fac05c24cc8b9382922d04451fb9169687dbcf9c05b1984111b,87e814a6a11161872878d36c0c4b7d0f251a26f2a8673ebbe181dcf100b66794,ce5d2ec8ea9f2bec9eaf0133c0dfcc3751d9ce81e98644c588de233d92cd040a,858f94a6c5f0dbeca63d50e7ca00850a06db5130766fecf75fddf517b7793cfe,5af88f75f060e568a5193ee11d8220c6a1154e9225a9e6cf17ebacd8805c5657,25d82cb9d677b39becc1237add120dc6d835fd2ace8a42610cda077accfa3990,3baef2e20523527c6689281417fcb879e3a37866ec565d624650289227bbfd66,ca19b600a1a6d45245932d4d045039668ab1f2669e25683fd0b5078e0f4da143,3c7e6c431617fd2bf59c69147cf86de89da37dcc1f59b9db15a584dbdb0520c9,44f7b6f6ae844cf2b22cd79c85bb9c74d7faa352ae164be48924d022897954b8,aa2da01350a623e4629fe21f5ab4139bb5198c88ee60aad59b18326ef0a0e012,b7116c344ae8b70245ba1be2dc18f9082bf89f0796ca078ff049f0bc3bb08a6a,06af7652447ba3bbcbbeacd9468cd8a128890ae8302cc4919ef5e8f79323aa97,ba87c4d9244d8d1afa08ba69490b605cd35acbd809c9ea5380e4c7ba6ef2ac16,879e82638067f0cdcae08084bdc0f1ffc47b74d2587eed5737c11c9ba810e7d7,ce745f19d492c9562e4397ff74d1326759320d76e1561600c2b375f45b2c9c39,a11e6a5c2c40c14e3da6e3f4cdce667291c9656b810be1a3e2fc87c1c8b366b9,643921a87967d1ba5aaf62d74b90c299d5d3d7dd4e2651da0ad9074d510a6520,1c4946fc588ebe0baf2b648f73c3a25dc5b9f81706ca44c16186bfbe44af51ff,712b798bd28371b3c215c8993434d05d827b64fbe7d539008739e8d6f9967363,e40aebaf2aae694919b257b1a450350060f83a8bcda88e83b8949596e99ee3eb,cd0a12fa9a851115ebe9e98ddcdc60eee467672118eaa8dc5ddc691c7eb018d4,5eb9814d326e5e65b200aac0034de2b583964f17bb71a78e40e3f9300320cdad,cfb484b9876da72e9a133f9faeeb486eac4657d3f2338063e7a60abea2683137,8cb9901e8846f1e33fe496ed7711a7c93ef8e3d6ecad59a1c55abf6c9cd77c0a,b224e2efcc8fec0266c2edce3757e2b96cefedf9a575d1ea68f1d5571791e42d,e2a05f0161fca9560170195ae83b63c79d813d9d07656f70b04845bc7797056b,4b9c8f8b78041aa48a09f6fea1198d6ffd213ff3cac81c49162bd521f0c77e31,bcd1717b22dabf39471f8bc53341c3322027f56ed5a818243d86f63667cc74d6,2f67d5437ba2e651d50ff8896c630ceb36bf442034537761c555991d7fbf05e0,e82ce19e51b2c8a36b00ba40b5e28d1cc6fb1c1f6845d9aef01bf356f8a92792,42168a6f2ae217c72a07ad8440a8fc5ce2ca6640fce466554ebe93f3582a4a06,45b810556faa7d75ca7bfa765cc963f6ffc4146989cec55c74a442129bbf5eca,eac1ede0bd94f0725f5f52aabdbc0ff49a9078f89c749a6c5601b38f3f098be7,1cd8128b82253321e233dbadfee5450fe8149a43bb149b5ead25a1db86b9c3e5,713cc9adebd8b386f1478b7590df6b158550d70c2f2d3c4256271aa7a9cc0e14,c11fe34d25ea22c4e80bef22f25dd877ad56fcf4e111fb98efa8246fe2ca9738,0e1ac934db538c151e299db9eaebfbb662e53f718eb04fe65575e2cb6e51c1bc,39f6d0ad7588060fdd082ccd63b6700d50625b9205b3fa12f974b394b6c391aa
"彌勒","100","650","47000","0","0","1","317901","0","0","0","1","47000","47000","0","0","0","350000000","0","760300401","300000008","513","47000","47000","0","0","0","0","0","0","650","47000","0","0","9000","0","0","0","47000","0","0","0","120","0"
"爆裂敵人","100","0","0","0","0","1","217300","0","0","0","1","100","600","0","0","150","1000000","0","760300402","300000009","500","600","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"彌勒","100","750","50000","0","0","1","317901","0","0","0","1","50000","50000","0","0","0","400000000","0","760300501","300000008","522","50000","50000","0","0","0","0","0","0","750","50000","0","0","10000","0","0","0","50000","0","0","0","120","0"
"爆裂敵人","100","0","0","0","0","1","217300","0","0","0","1","100","650","0","0","150","1000000","0","760300502","300000009","500","650","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"六凶‧魔蜘蛛阿剌克涅","100","800","0","0","0","1","321604","0","0","0","1","25000","25000","0","0","0","250000000","0","760400101","300000008","400","25000","25000","0","0","0","0","0","0","800","25000","0","38000","42000","0","0","0","25000","0","0","0","180","0"
"爆裂敵人","100","0","9000","0","0","1","217300","0","0","0","1","100","500","0","0","150","1000000","0","760400102","300000009","500","500","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"六凶‧魔蜘蛛阿剌克涅","100","1100","0","0","0","1","321604","0","0","0","1","35000","35000","0","0","0","300000000","0","760400201","300000008","450","35000","35000","0","0","0","0","0","0","1100","35000","0","50000","54000","0","0","0","35000","0","0","0","180","0"
"爆裂敵人","100","0","9000","0","0","1","217300","0","0","0","1","100","750","0","0","150","1000000","0","760400202","300000009","500","750","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"六凶‧魔蜘蛛阿剌克涅","100","1300","0","0","0","1","321604","0","0","0","1","45000","45000","0","0","0","350000000","0","760400301","300000008","500","45000","45000","0","0","0","0","0","0","1300","45000","0","64000","68000","0","0","0","45000","0","0","0","180","0"
"爆裂敵人","100","0","9000","0","0","1","217300","0","0","0","1","100","1000","0","0","150","1000000","0","760400302","300000009","500","1000","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"六凶‧魔蜘蛛阿剌克涅","100","1600","0","0","0","1","321604","0","0","0","1","60000","60000","0","0","0","450000000","0","760400401","300000008","550","60000","60000","0","0","0","0","0","0","1600","60000","0","86000","90000","0","0","0","60000","0","0","0","180","0"
"爆裂敵人","100","0","9000","0","0","1","217300","0","0","0","1","100","1600","0","0","150","1000000","0","760400402","300000009","500","1600","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"六凶‧魔蜘蛛阿剌克涅","100","2000","0","0","0","1","321604","0","0","0","1","60000","65000","0","0","0","500000000","0","760400501","300000008","600","65000","60000","0","0","0","0","0","0","2000","65000","0","96000","99000","0","0","0","65000","0","0","0","180","0"
"爆裂敵人","100","0","9000","0","0","1","217300","0","0","0","1","100","2000","0","0","150","1000000","0","760400502","300000009","500","2000","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
