5b6de9c4484c16e4dde9d1180ecb033f87cf3eb3b489e9f9dd3fe29182db7a83,f35d5690d50bbc0fbdd7a99e8d492812014016b4dc5e9c6cb24ea477650bae1e,a2d23af15122d0add7bb067d71be877aa823c78f3e2f15781cc6a0d47f1b7b47,377a8bc89299cf5be85c8a75b6fa3efbb7e35a0048d7b4baf6ccdc135ddd1c3d,10d6c757f5e30ed336e1e17623a50cec9c8136e8c7afa175292f81cd649a2128,30463ef30c0aa71b4ba1c3645456d3f043541712eef3df8ec5b8db431bea5c0e,459d5506fec01f87e4f6a772e3dde47f61d974e8c9c097f38e84b018bb2c2cc4,d9ada8d53f1dafa39ca06aec987628d4bcc2e2e16f3e28faf742a1be84256434,d774df4949be1e6b6b0e3c040c6a7529f034dfdafb5d57311445fc143345b5c3,ac004b7e0a8e1fdaaff5ac189d7e5d98a6e129d2b624d60456013b1286c579ab,e995531ea5cadb5f36161825aef293732ca580e8408afddd5b338e829e9b5452,ac9883ecd9b9f3575a10bdfbceb3c21290ca579b87a60be253fc55d0fbadc1aa
"10140963","1","0","鼠妖玩具","963","0","0","10140","2","0","5","0"
"10140964","1","0","岩花玩具","964","0","0","10140","1","0","5","0"
"10140965","1","0","童子狸玩具","965","0","0","10140","2","0","5","0"
"10140966","1","0","似龍生物玩具","966","0","0","10140","1","0","5","0"
"10140970","1","0","珠希的沙灘球","970","0","0","10140","2","0","5","0"
"10140971","1","0","凱留的游泳圈","971","0","0","10140","1","0","5","0"
"10140972","1","0","紅魚","972","0","0","10140","2","0","5","0"
"10140973","1","0","大貝殼","973","0","0","10140","1","0","5","0"
"10140974","1","0","西瓜","974","0","0","10140","2","0","5","0"
"10140975","1","0","日和的海豚","975","0","0","10140","2","0","5","0"
"10140976","1","0","禊的水球","976","0","0","10140","1","0","5","0"
"10140977","1","0","美美的小小格里芬","977","0","0","10140","1","0","5","0"
"10140978","1","0","優妮的沙灘球","978","0","0","10140","2","0","5","0"
"10140979","1","0","克蘿依的衝浪板","979","0","0","10140","2","0","5","0"
"10140980","1","0","壽司、壽司、壽司","980","0","0","10140","2","0","10","0"
"10140981","1","0","壽司、壽司、布丁","981","0","0","10140","2","0","1","0"
"10140982","1","0","冰魚","982","0","0","10140","1","0","5","0"
"10140983","1","0","流氓水獺","983","0","0","10140","1","0","5","0"
"10140984","1","0","天使鏢魚","984","0","0","10140","1","0","5","0"
