f35d5690d50bbc0fbdd7a99e8d492812014016b4dc5e9c6cb24ea477650bae1e,d774df4949be1e6b6b0e3c040c6a7529f034dfdafb5d57311445fc143345b5c3,a2d23af15122d0add7bb067d71be877aa823c78f3e2f15781cc6a0d47f1b7b47,459d5506fec01f87e4f6a772e3dde47f61d974e8c9c097f38e84b018bb2c2cc4,ac9883ecd9b9f3575a10bdfbceb3c21290ca579b87a60be253fc55d0fbadc1aa,30463ef30c0aa71b4ba1c3645456d3f043541712eef3df8ec5b8db431bea5c0e,5b6de9c4484c16e4dde9d1180ecb033f87cf3eb3b489e9f9dd3fe29182db7a83,377a8bc89299cf5be85c8a75b6fa3efbb7e35a0048d7b4baf6ccdc135ddd1c3d,d9ada8d53f1dafa39ca06aec987628d4bcc2e2e16f3e28faf742a1be84256434,10d6c757f5e30ed336e1e17623a50cec9c8136e8c7afa175292f81cd649a2128,e995531ea5cadb5f36161825aef293732ca580e8408afddd5b338e829e9b5452,ac004b7e0a8e1fdaaff5ac189d7e5d98a6e129d2b624d60456013b1286c579ab
"1","2","0","0","0","0","10140963","鼠妖玩具","10140","963","5","0"
"1","1","0","0","0","0","10140964","岩花玩具","10140","964","5","0"
"1","2","0","0","0","0","10140965","童子狸玩具","10140","965","5","0"
"1","1","0","0","0","0","10140966","似龍生物玩具","10140","966","5","0"
"1","2","0","0","0","0","10140970","珠希的沙灘球","10140","970","5","0"
"1","1","0","0","0","0","10140971","凱留的游泳圈","10140","971","5","0"
"1","2","0","0","0","0","10140972","紅魚","10140","972","5","0"
"1","1","0","0","0","0","10140973","大貝殼","10140","973","5","0"
"1","2","0","0","0","0","10140974","西瓜","10140","974","5","0"
"1","2","0","0","0","0","10140975","日和的海豚","10140","975","5","0"
"1","1","0","0","0","0","10140976","禊的水球","10140","976","5","0"
"1","1","0","0","0","0","10140977","美美的小小格里芬","10140","977","5","0"
"1","2","0","0","0","0","10140978","優妮的沙灘球","10140","978","5","0"
"1","2","0","0","0","0","10140979","克蘿依的衝浪板","10140","979","5","0"
"1","2","0","0","0","0","10140980","壽司、壽司、壽司","10140","980","10","0"
"1","2","0","0","0","0","10140981","壽司、壽司、布丁","10140","981","1","0"
"1","1","0","0","0","0","10140982","冰魚","10140","982","5","0"
"1","1","0","0","0","0","10140983","流氓水獺","10140","983","5","0"
"1","1","0","0","0","0","10140984","天使鏢魚","10140","984","5","0"
