866ddf53e9a50cf0abf28a7b3e90050c60017b9f331768ff882c0a6a0aa5e45d,335c703b1f7487ebdd3fbda4e0fcc907b1d5ed06ca68430e1f7585ba5a49e938,4597f0569b8cbccfcfd6404e3dbfe273463d98079ff7b77489b8431389a333fa,96917bc14dfe69c487ba7eb2beab3e3e158026bfe40507baec9b5b88265b86e0,4e9166743c802917ed06a8f2ca26dc67c41d269a414122cccc398f50a4d56752,6a5b220f151b6f74b8d96fda3a9b1db513f07e3aec15b2be6ca1664121ae0315,445c473459eba09af031d2989fcca23e4c77051f88b4c739ee804d40b1d1036e,ca5c9d3492573acb47c8c2dbf744f527bbf13abfb4a9bb6f464d3cc37e896c78,d6a638ca86c9bde5a072874e2479983371ee14bb8d9ca6e4add35e70a821461a,6db1c8325f127f876cf976c66524e22b759f6053ac2db10cedb2a738b80ccdf1,c89cca81716442fee48079f8d38193eaa9917060cf685e0586b4a97c6c28b11f,5ab0403515875a96a4c7f3d5bd482fd83e6696f7aeb1790d8b92df8c56b1d4e5,0c9d67cbd3721b6feacd843da289c03d320ce2572905b0a923fe51899f9a8ae3,99bbb04968983acf535b04d97d1327f2a8bad6136c0d547add9e4c124ff84eba,3099706506278057818bcf83189c7ba461932d4ae164d0c44e82900617bdc1a9,fffebdbae723e3f1b514c8a19e644e5e82600b3a236f6db79805c5ce970b7727,50bbdc5657d6c61ddf99f1217dd74293a56fbbbe1e31b8c9a37827f139cd130c,91ddc8858ccc405deace32b4acef3da02c4349ca7c5106c5804934adfe1aa3f3,75425dcec51b9f2e8e2eb1b86d018b1c3b15477cb2be8578863cde494c6aaaf1,fe6f63c57c84500b70bdb46592bc1153506a16bdf505eb09d66a4a28398a890d,a62ae1b9e5a8d072824b6ac9aaa2cba1fbc47b179be6ab642ca7ec0124114675,9d23f152a3b077025a98d45eadc3298152c6f518e35dde5c06a3497280bb9ee9
"0","0","0","0","0","0","0","0","0","0","0","105554","0","0","45000","0","0","0","0","10","115554","0"
"0","0","0","0","0","0","0","0","0","0","0","105555","0","0","45000","0","0","0","0","10","115555","0"
"0","0","0","0","0","0","0","0","0","0","0","105556","0","0","45000","0","0","0","0","10","115556","0"
"0","0","0","0","0","0","0","0","0","0","0","105557","0","0","45000","0","0","0","0","10","115557","0"
"0","0","0","0","0","0","0","0","0","0","0","105581","0","0","40000","0","0","0","0","10","115581","0"
"0","0","0","0","0","0","0","0","0","0","0","105582","0","0","45000","0","0","0","0","10","115582","0"
"0","0","0","0","0","0","0","0","0","0","0","105583","0","0","45000","0","0","0","0","10","115583","0"
"0","0","0","0","0","0","0","0","0","0","0","105584","0","0","45000","0","0","0","0","10","115584","0"
"0","0","0","0","0","0","0","0","0","0","0","105585","0","0","45000","0","0","0","0","10","115585","0"
"0","0","0","0","0","0","0","0","0","0","0","105586","0","0","45000","0","0","0","0","10","115586","0"
"0","0","0","0","0","0","0","0","0","0","0","105587","0","0","45000","0","0","0","0","10","115587","0"
"0","0","0","0","0","0","0","0","0","0","0","105611","0","0","40000","0","0","0","0","10","115611","0"
"0","0","0","0","0","0","0","0","0","0","0","105612","0","0","45000","0","0","0","0","10","115612","0"
"0","0","0","0","0","0","0","0","0","0","0","105613","0","0","45000","0","0","0","0","10","115613","0"
"0","0","0","0","0","0","0","0","0","0","0","105614","0","0","45000","0","0","0","0","10","115614","0"
"0","0","0","0","0","0","0","0","0","0","0","105615","0","0","45000","0","0","0","0","10","115615","0"
"0","0","0","0","0","0","0","0","0","0","0","105616","0","0","45000","0","0","0","0","10","115616","0"
"0","0","0","0","0","0","0","0","0","0","0","105617","0","0","45000","0","0","0","0","10","115617","0"
"0","0","0","0","0","0","0","0","0","0","0","106011","0","0","60000","0","105102","1","0","7","126011","0"
"0","0","0","0","0","0","0","0","0","0","0","106012","0","0","65000","0","105163","1","0","7","126012","0"
"0","0","0","0","0","0","0","0","0","0","0","106013","0","0","65000","0","105135","1","0","7","126013","0"
"0","0","0","0","0","0","0","0","0","0","0","106041","0","0","60000","0","105042","1","0","15","116041","0"
"0","0","0","0","0","0","0","0","0","0","0","106042","0","0","65000","0","105222","1","0","15","116042","0"
"0","0","0","0","0","0","0","0","0","0","0","106043","0","0","65000","0","105105","1","0","15","116043","0"
"0","0","0","0","0","0","0","0","0","0","0","106071","0","0","60000","0","105071","1","0","15","116071","0"
"0","0","0","0","0","0","0","0","0","0","0","106072","0","0","65000","0","105132","1","0","15","116072","0"
"0","0","0","0","0","0","0","0","0","0","0","106073","0","0","65000","0","105375","1","0","15","116073","0"
"0","0","0","0","0","0","0","0","0","0","0","106101","0","0","60000","0","105222","1","0","7","126101","0"
"0","0","0","0","0","0","0","0","0","0","0","106102","0","0","65000","0","105042","1","0","7","126102","0"
"0","0","0","0","0","0","0","0","0","0","0","106103","0","0","65000","0","105612","1","0","7","126103","0"
"0","0","0","0","0","0","0","0","0","0","0","106131","0","0","60000","0","105582","1","0","15","116131","0"
"0","0","0","0","0","0","0","0","0","0","0","106132","0","0","65000","0","105102","1","0","15","116132","0"
"0","0","0","0","0","0","0","0","0","0","0","106133","0","0","65000","0","105615","1","0","15","116133","0"
"0","0","0","0","0","0","0","0","0","0","0","106161","0","0","60000","0","105161","1","0","7","126161","0"
"0","0","0","0","0","0","0","0","0","0","0","106162","0","0","65000","0","105192","1","0","7","126162","0"
"0","0","0","0","0","0","0","0","0","0","0","106163","0","0","65000","0","105165","1","0","7","126163","0"
"0","0","0","0","0","0","0","0","0","0","0","106191","0","0","60000","0","105041","1","0","15","116191","0"
"0","0","0","0","0","0","0","0","0","0","0","106192","0","0","65000","0","105582","1","0","15","116192","0"
"0","0","0","0","0","0","0","0","0","0","0","106193","0","0","65000","0","105073","1","0","15","116193","0"
"0","0","0","0","0","0","0","0","0","0","0","106221","0","0","60000","0","105132","1","0","7","126221","0"
"0","0","0","0","0","0","0","0","0","0","0","106222","0","0","65000","0","105133","1","0","7","126222","0"
"0","0","0","0","0","0","0","0","0","0","0","106223","0","0","65000","0","105225","1","0","7","126223","0"
"0","0","0","0","0","0","0","0","0","0","0","106251","0","0","60000","0","105192","1","0","7","126251","0"
"0","0","0","0","0","0","0","0","0","0","0","106252","0","0","65000","0","105073","1","0","7","126252","0"
"0","0","0","0","0","0","0","0","0","0","0","106253","0","0","65000","0","105402","1","0","7","126253","0"
"0","0","0","0","0","0","0","0","0","0","0","106281","0","0","60000","0","105221","1","0","7","126281","0"
"0","0","0","0","0","0","0","0","0","0","0","106282","0","0","65000","0","105284","1","0","7","126282","0"
"0","0","0","0","0","0","0","0","0","0","0","106283","0","0","66000","0","105614","1","0","7","126283","0"
"0","0","0","0","0","0","0","0","0","0","0","106311","0","0","60000","0","105611","1","0","15","116311","0"
"0","0","0","0","0","0","0","0","0","0","0","106312","0","0","65000","0","105104","1","0","15","116312","0"
"0","0","0","0","0","0","0","0","0","0","0","106313","0","0","66000","0","105584","1","0","15","116313","0"
"0","0","0","0","0","0","0","0","0","0","0","106341","0","0","60000","0","105552","1","0","7","126341","0"
"0","0","0","0","0","0","0","0","0","0","0","106342","0","0","65000","0","105254","1","0","7","126342","0"
"0","0","0","0","0","0","0","0","0","0","0","106343","0","0","66000","0","105615","1","0","7","126343","0"
"0","0","0","0","0","0","0","0","0","0","0","106371","0","0","60000","0","105011","1","0","7","126371","0"
"0","0","0","0","0","0","0","0","0","0","0","106372","0","0","65000","0","105554","1","0","15","116372","0"
"0","0","0","0","0","0","0","0","0","0","0","106373","0","0","66000","0","105583","1","0","7","126373","0"
"0","0","0","0","0","0","0","0","0","0","0","106401","0","0","60000","0","105251","1","0","15","116401","0"
"0","0","0","0","0","0","0","0","0","0","0","106431","0","0","65000","0","105344","1","0","15","116431","0"
"0","0","0","0","0","0","0","0","0","0","0","106461","0","0","60000","0","105612","1","0","15","116461","0"
"0","0","0","0","0","0","0","0","0","0","0","106462","0","0","66000","0","105432","1","0","15","116462","0"
"0","0","0","0","0","0","0","0","0","0","0","106491","0","0","66000","0","105585","1","0","15","116491","0"
"0","0","0","0","0","0","0","0","0","0","0","106521","0","0","65000","0","105194","1","0","7","126521","0"
"0","0","0","0","0","0","0","0","0","0","0","106551","0","0","50000","0","0","0","0","15","116551","0"
"0","0","0","0","0","0","0","0","0","0","0","106552","0","0","55000","0","0","0","0","15","116552","0"
"0","0","0","0","0","0","0","0","0","0","0","106553","0","0","55000","0","0","0","0","15","116553","0"
"0","0","0","0","0","0","0","0","0","0","0","106581","0","0","50000","0","0","0","0","15","116581","0"
"0","0","0","0","0","0","0","0","0","0","0","106582","0","0","55000","0","0","0","0","15","116582","0"
"0","0","0","0","0","0","0","0","0","0","0","106583","0","0","55000","0","0","0","0","15","116583","0"
"0","0","0","0","0","0","0","0","0","0","0","106611","0","0","50000","0","0","0","0","15","116611","0"
"0","0","0","0","0","0","0","0","0","0","0","106612","0","0","55000","0","0","0","0","15","116612","0"
"0","0","0","0","0","0","0","0","0","0","0","106613","0","0","55000","0","0","0","0","15","116613","0"
"0","0","0","0","0","0","0","0","0","0","0","107011","0","0","70000","0","105616","1","0","10","127011","0"
"0","0","0","0","0","0","0","0","0","0","0","107012","0","0","70000","0","105136","1","0","10","127012","0"
"0","0","0","0","0","0","0","0","0","0","0","107013","0","0","70000","0","0","0","0","20","117013","0"
"0","0","0","0","0","0","0","0","0","0","0","107041","0","0","70000","0","105196","1","0","20","117041","0"
"0","0","0","0","0","0","0","0","0","0","0","107042","0","0","70000","0","0","0","0","20","117042","0"
"0","0","0","0","0","0","0","0","0","0","0","107043","0","0","70000","0","106191","1","0","10","127043","0"
"0","0","0","0","0","0","0","0","0","0","0","107071","0","0","70000","0","105166","1","0","20","117071","0"
"0","0","0","0","0","0","0","0","0","0","0","107072","0","0","70000","0","0","0","0","20","117072","0"
"0","0","0","0","0","0","0","0","0","0","0","107073","0","0","70000","0","0","0","0","20","117073","0"
"0","0","0","0","0","0","0","0","0","0","0","107101","0","0","70000","0","105585","1","0","10","127101","0"
"0","0","0","0","0","0","0","0","0","0","0","107102","0","0","70000","0","105557","1","0","10","127102","0"
"0","0","0","0","0","0","0","0","0","0","0","107103","0","0","70000","0","0","0","0","20","117103","0"
"0","0","0","0","0","0","0","0","0","0","0","107131","0","0","70000","0","105165","1","0","20","117131","0"
"0","0","0","0","0","0","0","0","0","0","0","107132","0","0","70000","0","0","1","0","20","117132","0"
"0","0","0","0","0","0","0","0","0","0","0","107133","0","0","70000","0","105464","1","0","10","127133","0"
"0","0","0","0","0","0","0","0","0","0","0","107161","0","0","70000","0","105555","1","0","10","127161","0"
"0","0","0","0","0","0","0","0","0","0","0","107162","0","0","70000","0","105587","1","0","10","127162","0"
"0","0","0","0","0","0","0","0","0","0","0","107163","0","0","70000","0","0","0","0","20","117163","0"
"0","0","0","0","0","0","0","0","0","0","0","107191","0","0","70000","0","105346","1","0","20","117191","0"
"0","0","0","0","0","0","0","0","0","0","0","107192","0","0","70000","0","0","0","0","20","117192","0"
"0","0","0","0","0","0","0","0","0","0","0","107193","0","0","70000","0","105317","1","0","10","127193","0"
"0","0","0","0","0","0","0","0","0","0","0","107221","0","0","70000","0","105586","1","0","10","127221","0"
"0","0","0","0","0","0","0","0","0","0","0","107222","0","0","70000","0","105375","1","0","10","127222","0"
"0","0","0","0","0","0","0","0","0","0","0","107223","0","0","70000","0","0","0","0","20","117223","0"
"0","0","0","0","0","0","0","0","0","0","0","107251","0","0","70000","0","105556","1","0","10","127251","0"
"0","0","0","0","0","0","0","0","0","0","0","107252","0","0","70000","0","105197","1","0","10","127252","0"
"0","0","0","0","0","0","0","0","0","0","0","107253","0","0","70000","0","0","0","0","20","117253","0"
"0","0","0","0","0","0","0","0","0","0","0","107281","0","0","70000","0","105077","1","0","10","127281","0"
"0","0","0","0","0","0","0","0","0","0","0","107282","0","0","70000","0","106071","1","0","10","127282","0"
"0","0","0","0","0","0","0","0","0","0","0","107283","0","0","70000","0","106401","1","0","10","127283","0"
"0","0","0","0","0","0","0","0","0","0","0","107311","0","0","70000","0","0","0","0","20","117311","0"
"0","0","0","0","0","0","0","0","0","0","0","107312","0","0","70000","0","0","0","0","20","117312","0"
"0","0","0","0","0","0","0","0","0","0","0","107313","0","0","70000","0","106281","1","0","10","127313","0"
"0","0","0","0","0","0","0","0","0","0","0","107341","0","0","70000","0","105047","1","0","10","127341","0"
"0","0","0","0","0","0","0","0","0","0","0","107342","0","0","70000","0","105617","1","0","10","127342","0"
"0","0","0","0","0","0","0","0","0","0","0","107343","0","0","70000","0","0","0","0","20","117343","0"
"0","0","0","0","0","0","0","0","0","0","0","107371","0","0","70000","0","105403","1","0","10","127371","0"
"0","0","0","0","0","0","0","0","0","0","0","107372","0","0","70000","0","0","0","0","20","117372","0"
"0","0","0","0","0","0","0","0","0","0","0","107373","0","0","70000","0","106371","1","0","10","127373","0"
"0","0","0","0","0","0","0","0","0","0","0","107461","0","0","70000","0","0","0","0","20","117461","0"
"0","0","0","0","0","0","0","0","0","0","0","107462","0","0","70000","0","106131","1","0","10","127462","0"
"0","0","0","0","0","0","0","0","0","0","0","107463","0","0","70000","0","0","0","0","20","117463","0"
"0","0","0","0","0","0","0","0","0","0","0","107491","0","0","70000","0","0","0","0","20","117491","0"
"0","0","0","0","0","0","0","0","0","0","0","107492","0","0","70000","0","0","0","0","20","117492","0"
"0","0","0","0","0","0","0","0","0","0","0","107493","0","0","70000","0","0","0","0","20","117493","0"
"0","0","0","0","0","0","0","0","0","0","0","107551","0","0","70000","0","0","0","0","20","117551","0"
"0","0","0","0","0","0","0","0","0","0","0","107552","0","0","70000","0","0","0","0","20","117552","0"
"0","0","0","0","0","0","0","0","0","0","0","107553","0","0","70000","0","0","0","0","20","117553","0"
"0","0","0","0","0","0","0","0","0","0","0","107581","0","0","70000","0","0","0","0","20","117581","0"
"0","0","0","0","0","0","0","0","0","0","0","107582","0","0","70000","0","0","0","0","20","117582","0"
"0","0","0","0","0","0","0","0","0","0","0","107583","0","0","70000","0","0","0","0","20","117583","0"
"0","0","0","0","0","0","0","0","0","0","0","107611","0","0","70000","0","0","0","0","20","117611","0"
"0","0","0","0","0","0","0","0","0","0","0","107612","0","0","70000","0","0","0","0","20","117612","0"
"0","0","0","0","0","0","0","0","0","0","0","107613","0","0","70000","0","0","0","0","20","117613","0"
"0","0","0","0","0","0","0","0","0","0","0","108011","0","0","80000","0","0","0","0","25","118011","0"
"0","0","0","0","0","0","0","0","0","0","0","108012","0","0","80000","0","0","0","0","25","118012","0"
"0","0","0","0","0","0","0","0","0","0","0","108013","0","0","80000","0","0","0","0","25","118013","0"
"0","0","0","0","0","0","0","0","0","0","0","108014","0","0","80000","0","0","0","0","25","118014","0"
"0","0","0","0","0","0","0","0","0","0","0","108041","0","0","80000","0","106581","1","0","15","128041","0"
"0","0","0","0","0","0","0","0","0","0","0","108042","0","0","80000","0","106553","1","0","15","128042","0"
"0","0","0","0","0","0","0","0","0","0","0","108043","0","0","80000","0","107042","1","0","15","128043","0"
"0","0","0","0","0","0","0","0","0","0","0","108044","0","0","80000","0","107073","1","0","15","128044","0"
"0","0","0","0","0","0","0","0","0","0","0","108071","0","0","80000","0","0","0","0","25","118071","0"
"0","0","0","0","0","0","0","0","0","0","0","108072","0","0","80000","0","0","0","0","25","118072","0"
"0","0","0","0","0","0","0","0","0","0","0","108073","0","0","80000","0","107072","1","0","15","128073","0"
"0","0","0","0","0","0","0","0","0","0","0","108074","0","0","80000","0","0","0","0","25","118074","0"
"0","0","0","0","0","0","0","0","0","0","0","108101","0","0","80000","0","0","0","0","25","118101","0"
"0","0","0","0","0","0","0","0","0","0","0","108102","0","0","80000","0","0","0","0","25","118102","0"
"0","0","0","0","0","0","0","0","0","0","0","108103","0","0","80000","0","0","0","0","25","118103","0"
"0","0","0","0","0","0","0","0","0","0","0","108104","0","0","80000","0","0","0","0","25","118104","0"
"0","0","0","0","0","0","0","0","0","0","0","108131","0","0","80000","0","106612","1","0","15","128131","0"
"0","0","0","0","0","0","0","0","0","0","0","108132","0","0","80000","0","106613","1","0","15","128132","0"
"0","0","0","0","0","0","0","0","0","0","0","108133","0","0","80000","0","107132","1","0","15","128133","0"
"0","0","0","0","0","0","0","0","0","0","0","108134","0","0","80000","0","107163","1","0","15","128134","0"
"0","0","0","0","0","0","0","0","0","0","0","108161","0","0","80000","0","106611","1","0","15","128161","0"
"0","0","0","0","0","0","0","0","0","0","0","108162","0","0","80000","0","107311","1","0","15","128162","0"
"0","0","0","0","0","0","0","0","0","0","0","108163","0","0","80000","0","0","0","0","25","118163","0"
"0","0","0","0","0","0","0","0","0","0","0","108164","0","0","80000","0","0","0","0","25","118164","0"
"0","0","0","0","0","0","0","0","0","0","0","108191","0","0","80000","0","0","0","0","25","118191","0"
"0","0","0","0","0","0","0","0","0","0","0","108192","0","0","80000","0","0","0","0","25","118192","0"
"0","0","0","0","0","0","0","0","0","0","0","108193","0","0","80000","0","0","0","0","25","118193","0"
"0","0","0","0","0","0","0","0","0","0","0","108194","0","0","80000","0","107492","1","0","15","128194","0"
"0","0","0","0","0","0","0","0","0","0","0","108221","0","0","80000","0","0","0","0","25","118221","0"
"0","0","0","0","0","0","0","0","0","0","0","108222","0","0","80000","0","0","0","0","25","118222","0"
"0","0","0","0","0","0","0","0","0","0","0","108223","0","0","80000","0","0","0","0","25","118223","0"
"0","0","0","0","0","0","0","0","0","0","0","108224","0","0","80000","0","0","0","0","25","118224","0"
"0","0","0","0","0","0","0","0","0","0","0","108251","0","0","80000","0","0","0","0","25","118251","0"
"0","0","0","0","0","0","0","0","0","0","0","108252","0","0","80000","0","0","0","0","25","118252","0"
"0","0","0","0","0","0","0","0","0","0","0","108253","0","0","80000","0","0","0","0","25","118253","0"
"0","0","0","0","0","0","0","0","0","0","0","108254","0","0","80000","0","0","0","0","25","118254","0"
"0","0","0","0","0","0","0","0","0","0","0","108281","0","0","80000","0","106582","1","0","15","128281","0"
"0","0","0","0","0","0","0","0","0","0","0","108282","0","0","80000","0","107491","1","0","15","128282","0"
"0","0","0","0","0","0","0","0","0","0","0","108283","0","0","80000","0","107192","1","0","15","128283","0"
"0","0","0","0","0","0","0","0","0","0","0","108284","0","0","80000","0","107493","1","0","15","128284","0"
"0","0","0","0","0","0","0","0","0","0","0","108311","0","0","80000","0","106552","1","0","15","128311","0"
"0","0","0","0","0","0","0","0","0","0","0","108312","0","0","80000","0","107581","1","0","15","128312","0"
"0","0","0","0","0","0","0","0","0","0","0","108313","0","0","80000","0","107312","1","0","15","128313","0"
"0","0","0","0","0","0","0","0","0","0","0","108314","0","0","80000","0","107253","1","0","15","128314","0"
"0","0","0","0","0","0","0","0","0","0","0","108342","0","0","80000","0","0","0","0","25","118342","0"
"0","0","0","0","0","0","0","0","0","0","0","108343","0","0","80000","0","0","0","0","25","118343","0"
"0","0","0","0","0","0","0","0","0","0","0","108371","0","0","80000","0","0","0","0","25","118371","0"
"0","0","0","0","0","0","0","0","0","0","0","108372","0","0","80000","0","107461","1","0","15","128372","0"
"0","0","0","0","0","0","0","0","0","0","0","108373","0","0","80000","0","107372","1","0","15","128373","0"
"0","0","0","0","0","0","0","0","0","0","0","108374","0","0","80000","0","107463","1","0","15","128374","0"
"0","0","0","0","0","0","0","0","0","0","0","108401","0","0","80000","0","106583","1","0","15","128401","0"
"0","0","0","0","0","0","0","0","0","0","0","108403","0","0","80000","0","0","0","0","25","118403","0"
"0","0","0","0","0","0","0","0","0","0","0","108431","0","0","80000","0","0","0","0","25","118431","0"
"0","0","0","0","0","0","0","0","0","0","0","108434","0","0","80000","0","0","0","0","25","118434","0"
"0","0","0","0","0","0","0","0","0","0","0","108462","0","0","80000","0","0","0","0","25","118462","0"
"0","0","0","0","0","0","0","0","0","0","0","108492","0","0","80000","0","0","0","0","25","118492","0"
"0","0","0","0","0","0","0","0","0","0","0","108494","0","0","80000","0","0","0","0","25","118494","0"
"0","0","0","0","0","0","0","0","0","0","0","108521","0","0","80000","0","0","0","0","25","118521","0"
"0","0","0","0","0","0","0","0","0","0","0","108523","0","0","80000","0","0","0","0","25","118523","0"
"0","0","0","0","0","0","0","0","0","0","0","108524","0","0","80000","0","0","0","0","25","118524","0"
"0","0","0","0","0","0","0","0","0","0","0","108551","0","0","80000","0","0","0","0","25","118551","0"
"0","0","0","0","0","0","0","0","0","0","0","108552","0","0","80000","0","0","0","0","25","118552","0"
"0","0","0","0","0","0","0","0","0","0","0","108553","0","0","80000","0","0","0","0","25","118553","0"
"0","0","0","0","0","0","0","0","0","0","0","108554","0","0","80000","0","0","0","0","25","118554","0"
"0","0","0","0","0","0","0","0","0","0","0","108581","0","0","80000","0","0","0","0","25","118581","0"
"0","0","0","0","0","0","0","0","0","0","0","108582","0","0","80000","0","0","0","0","25","118582","0"
"0","0","0","0","0","0","0","0","0","0","0","108583","0","0","80000","0","0","0","0","25","118583","0"
"0","0","0","0","0","0","0","0","0","0","0","108584","0","0","80000","0","0","0","0","25","118584","0"
"0","0","0","0","0","0","0","0","0","0","0","108611","0","0","80000","0","0","0","0","25","118611","0"
"0","0","0","0","0","0","0","0","0","0","0","108612","0","0","80000","0","0","0","0","25","118612","0"
"0","0","0","0","0","0","0","0","0","0","0","108613","0","0","80000","0","0","0","0","25","118613","0"
"0","0","0","0","0","0","0","0","0","0","0","108614","0","0","80000","0","0","0","0","25","118614","0"
"0","0","0","0","0","0","0","0","0","0","0","109011","0","0","99000","0","0","0","0","25","119011","0"
"0","0","0","0","0","0","0","0","0","0","0","109012","0","0","99000","0","0","0","0","25","119012","0"
"0","0","0","0","0","0","0","0","0","0","0","109013","0","0","99000","0","0","0","0","25","119013","0"
"0","0","0","0","0","0","0","0","0","0","0","109014","0","0","99000","0","0","0","0","25","119014","0"
"0","0","0","0","0","0","0","0","0","0","0","109041","0","0","99000","0","107013","1","0","15","129041","0"
"0","0","0","0","0","0","0","0","0","0","0","109042","0","0","99000","0","108521","1","0","15","129042","0"
"0","0","0","0","0","0","0","0","0","0","0","109043","0","0","99000","0","108492","1","0","15","129043","0"
"0","0","0","0","0","0","0","0","0","0","0","109044","0","0","99000","0","108222","1","0","15","129044","0"
"0","0","0","0","0","0","0","0","0","0","0","109071","0","0","99000","0","0","0","0","25","119071","0"
"0","0","0","0","0","0","0","0","0","0","0","109072","0","0","99000","0","0","0","0","25","119072","0"
"0","0","0","0","0","0","0","0","0","0","0","109073","0","0","99000","0","0","0","0","25","119073","0"
"0","0","0","0","0","0","0","0","0","0","0","109074","0","0","99000","0","0","0","0","25","119074","0"
"0","0","0","0","0","0","0","0","0","0","0","109101","0","0","99000","0","0","0","0","25","119101","0"
"0","0","0","0","0","0","0","0","0","0","0","109102","0","0","99000","0","0","0","0","25","119102","0"
"0","0","0","0","0","0","0","0","0","0","0","109103","0","0","99000","0","0","0","0","25","119103","0"
"0","0","0","0","0","0","0","0","0","0","0","109104","0","0","99000","0","0","0","0","25","119104","0"
"0","0","0","0","0","0","0","0","0","0","0","109131","0","0","99000","0","107343","1","0","15","129131","0"
"0","0","0","0","0","0","0","0","0","0","0","109132","0","0","99000","0","108371","1","0","15","129132","0"
"0","0","0","0","0","0","0","0","0","0","0","109133","0","0","99000","0","108462","1","0","15","129133","0"
"0","0","0","0","0","0","0","0","0","0","0","109134","0","0","99000","0","108163","1","0","15","129134","0"
"0","0","0","0","0","0","0","0","0","0","0","109161","0","0","99000","0","0","0","0","25","119161","0"
"0","0","0","0","0","0","0","0","0","0","0","109162","0","0","99000","0","108251","1","0","15","129162","0"
"0","0","0","0","0","0","0","0","0","0","0","109163","0","0","99000","0","0","0","0","25","119163","0"
"0","0","0","0","0","0","0","0","0","0","0","109164","0","0","99000","0","0","0","0","25","119164","0"
"0","0","0","0","0","0","0","0","0","0","0","109191","0","0","99000","0","107103","1","0","15","129191","0"
"0","0","0","0","0","0","0","0","0","0","0","109192","0","0","99000","0","0","0","0","25","119192","0"
"0","0","0","0","0","0","0","0","0","0","0","109193","0","0","99000","0","108342","1","0","15","129193","0"
"0","0","0","0","0","0","0","0","0","0","0","109194","0","0","99000","0","108193","1","0","15","129194","0"
"0","0","0","0","0","0","0","0","0","0","0","109221","0","0","99000","0","0","0","0","25","119221","0"
"0","0","0","0","0","0","0","0","0","0","0","109222","0","0","99000","0","0","0","0","25","119222","0"
"0","0","0","0","0","0","0","0","0","0","0","109223","0","0","99000","0","0","0","0","25","119223","0"
"0","0","0","0","0","0","0","0","0","0","0","109224","0","0","99000","0","0","0","0","25","119224","0"
"0","0","0","0","0","0","0","0","0","0","0","109251","0","0","99000","0","0","0","0","25","119251","0"
"0","0","0","0","0","0","0","0","0","0","0","109252","0","0","99000","0","0","0","0","25","119252","0"
"0","0","0","0","0","0","0","0","0","0","0","109253","0","0","99000","0","0","0","0","25","119253","0"
"0","0","0","0","0","0","0","0","0","0","0","109254","0","0","99000","0","0","0","0","25","119254","0"
"0","0","0","0","0","0","0","0","0","0","0","109281","0","0","99000","0","108191","1","0","15","129281","0"
"0","0","0","0","0","0","0","0","0","0","0","109282","0","0","99000","0","108431","1","0","15","129282","0"
"0","0","0","0","0","0","0","0","0","0","0","109283","0","0","99000","0","108192","1","0","15","129283","0"
"0","0","0","0","0","0","0","0","0","0","0","109284","0","0","99000","0","108523","1","0","15","129284","0"
"0","0","0","0","0","0","0","0","0","0","0","109311","0","0","99000","0","108071","1","0","15","129311","0"
"0","0","0","0","0","0","0","0","0","0","0","109312","0","0","99000","0","108072","1","0","15","129312","0"
"0","0","0","0","0","0","0","0","0","0","0","109313","0","0","99000","0","108012","1","0","15","129313","0"
"0","0","0","0","0","0","0","0","0","0","0","109314","0","0","99000","0","108403","1","0","15","129314","0"
"0","0","0","0","0","0","0","0","0","0","0","109341","0","0","99000","0","0","0","0","25","119341","0"
"0","0","0","0","0","0","0","0","0","0","0","109343","0","0","99000","0","0","0","0","25","119343","0"
"0","0","0","0","0","0","0","0","0","0","0","109371","0","0","99000","0","0","0","0","25","119371","0"
"0","0","0","0","0","0","0","0","0","0","0","109372","0","0","99000","0","0","0","0","25","119372","0"
"0","0","0","0","0","0","0","0","0","0","0","109373","0","0","99000","0","108252","1","0","15","129373","0"
"0","0","0","0","0","0","0","0","0","0","0","109374","0","0","99000","0","108103","1","0","15","129374","0"
"0","0","0","0","0","0","0","0","0","0","0","109401","0","0","99000","0","108101","1","0","15","129401","0"
"0","0","0","0","0","0","0","0","0","0","0","109402","0","0","99000","0","108102","1","0","15","129402","0"
"0","0","0","0","0","0","0","0","0","0","0","109432","0","0","99000","0","0","0","0","25","119432","0"
"0","0","0","0","0","0","0","0","0","0","0","109434","0","0","99000","0","0","0","0","25","119434","0"
"0","0","0","0","0","0","0","0","0","0","0","109461","0","0","99000","0","0","0","0","25","119461","0"
"0","0","0","0","0","0","0","0","0","0","0","109463","0","0","99000","0","0","0","0","25","119463","0"
"0","0","0","0","0","0","0","0","0","0","0","109493","0","0","99000","0","0","0","0","25","119493","0"
"0","0","0","0","0","0","0","0","0","0","0","109494","0","0","99000","0","0","0","0","25","119494","0"
"0","0","0","0","0","0","0","0","0","0","0","109522","0","0","99000","0","0","0","0","25","119522","0"
"0","0","0","0","0","0","0","0","0","0","0","109524","0","0","99000","0","0","0","0","25","119524","0"
"0","0","0","0","0","0","0","0","0","0","0","109551","0","0","99000","0","0","0","0","25","119551","0"
"0","0","0","0","0","0","0","0","0","0","0","109552","0","0","99000","0","0","0","0","25","119552","0"
"0","0","0","0","0","0","0","0","0","0","0","109553","0","0","99000","0","0","0","0","25","119553","0"
"0","0","0","0","0","0","0","0","0","0","0","109554","0","0","99000","0","0","0","0","25","119554","0"
"0","0","0","0","0","0","0","0","0","0","0","109581","0","0","99000","0","0","0","0","25","119581","0"
