0c9d67cbd3721b6feacd843da289c03d320ce2572905b0a923fe51899f9a8ae3,96917bc14dfe69c487ba7eb2beab3e3e158026bfe40507baec9b5b88265b86e0,ca5c9d3492573acb47c8c2dbf744f527bbf13abfb4a9bb6f464d3cc37e896c78,866ddf53e9a50cf0abf28a7b3e90050c60017b9f331768ff882c0a6a0aa5e45d,6a5b220f151b6f74b8d96fda3a9b1db513f07e3aec15b2be6ca1664121ae0315,fe6f63c57c84500b70bdb46592bc1153506a16bdf505eb09d66a4a28398a890d,99bbb04968983acf535b04d97d1327f2a8bad6136c0d547add9e4c124ff84eba,9d23f152a3b077025a98d45eadc3298152c6f518e35dde5c06a3497280bb9ee9,335c703b1f7487ebdd3fbda4e0fcc907b1d5ed06ca68430e1f7585ba5a49e938,4e9166743c802917ed06a8f2ca26dc67c41d269a414122cccc398f50a4d56752,4597f0569b8cbccfcfd6404e3dbfe273463d98079ff7b77489b8431389a333fa,75425dcec51b9f2e8e2eb1b86d018b1c3b15477cb2be8578863cde494c6aaaf1,5ab0403515875a96a4c7f3d5bd482fd83e6696f7aeb1790d8b92df8c56b1d4e5,a62ae1b9e5a8d072824b6ac9aaa2cba1fbc47b179be6ab642ca7ec0124114675,d6a638ca86c9bde5a072874e2479983371ee14bb8d9ca6e4add35e70a821461a,91ddc8858ccc405deace32b4acef3da02c4349ca7c5106c5804934adfe1aa3f3,fffebdbae723e3f1b514c8a19e644e5e82600b3a236f6db79805c5ce970b7727,445c473459eba09af031d2989fcca23e4c77051f88b4c739ee804d40b1d1036e,50bbdc5657d6c61ddf99f1217dd74293a56fbbbe1e31b8c9a37827f139cd130c,6db1c8325f127f876cf976c66524e22b759f6053ac2db10cedb2a738b80ccdf1,3099706506278057818bcf83189c7ba461932d4ae164d0c44e82900617bdc1a9,c89cca81716442fee48079f8d38193eaa9917060cf685e0586b4a97c6c28b11f
"0","0","0","0","0","10","0","0","0","0","0","0","105554","115554","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105555","115555","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105556","115556","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105557","115557","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105581","115581","0","0","0","0","0","0","40000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105582","115582","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105583","115583","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105584","115584","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105585","115585","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105586","115586","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105587","115587","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105611","115611","0","0","0","0","0","0","40000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105612","115612","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105613","115613","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105614","115614","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105615","115615","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105616","115616","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","105617","115617","0","0","0","0","0","0","45000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106011","126011","0","1","0","0","105102","0","60000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106012","126012","0","1","0","0","105163","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106013","126013","0","1","0","0","105135","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106041","116041","0","1","0","0","105042","0","60000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106042","116042","0","1","0","0","105222","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106043","116043","0","1","0","0","105105","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106071","116071","0","1","0","0","105071","0","60000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106072","116072","0","1","0","0","105132","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106073","116073","0","1","0","0","105375","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106101","126101","0","1","0","0","105222","0","60000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106102","126102","0","1","0","0","105042","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106103","126103","0","1","0","0","105612","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106131","116131","0","1","0","0","105582","0","60000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106132","116132","0","1","0","0","105102","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106133","116133","0","1","0","0","105615","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106161","126161","0","1","0","0","105161","0","60000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106162","126162","0","1","0","0","105192","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106163","126163","0","1","0","0","105165","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106191","116191","0","1","0","0","105041","0","60000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106192","116192","0","1","0","0","105582","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106193","116193","0","1","0","0","105073","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106221","126221","0","1","0","0","105132","0","60000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106222","126222","0","1","0","0","105133","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106223","126223","0","1","0","0","105225","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106251","126251","0","1","0","0","105192","0","60000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106252","126252","0","1","0","0","105073","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106253","126253","0","1","0","0","105402","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106281","126281","0","1","0","0","105221","0","60000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106282","126282","0","1","0","0","105284","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106283","126283","0","1","0","0","105614","0","66000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106311","116311","0","1","0","0","105611","0","60000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106312","116312","0","1","0","0","105104","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106313","116313","0","1","0","0","105584","0","66000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106341","126341","0","1","0","0","105552","0","60000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106342","126342","0","1","0","0","105254","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106343","126343","0","1","0","0","105615","0","66000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106371","126371","0","1","0","0","105011","0","60000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106372","116372","0","1","0","0","105554","0","65000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106373","126373","0","1","0","0","105583","0","66000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106401","116401","0","1","0","0","105251","0","60000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106431","116431","0","1","0","0","105344","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106461","116461","0","1","0","0","105612","0","60000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106462","116462","0","1","0","0","105432","0","66000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106491","116491","0","1","0","0","105585","0","66000","0"
"0","0","0","0","0","7","0","0","0","0","0","0","106521","126521","0","1","0","0","105194","0","65000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106551","116551","0","0","0","0","0","0","50000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106552","116552","0","0","0","0","0","0","55000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106553","116553","0","0","0","0","0","0","55000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106581","116581","0","0","0","0","0","0","50000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106582","116582","0","0","0","0","0","0","55000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106583","116583","0","0","0","0","0","0","55000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106611","116611","0","0","0","0","0","0","50000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106612","116612","0","0","0","0","0","0","55000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","106613","116613","0","0","0","0","0","0","55000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107011","127011","0","1","0","0","105616","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107012","127012","0","1","0","0","105136","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107013","117013","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107041","117041","0","1","0","0","105196","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107042","117042","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107043","127043","0","1","0","0","106191","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107071","117071","0","1","0","0","105166","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107072","117072","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107073","117073","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107101","127101","0","1","0","0","105585","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107102","127102","0","1","0","0","105557","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107103","117103","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107131","117131","0","1","0","0","105165","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107132","117132","0","1","0","0","0","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107133","127133","0","1","0","0","105464","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107161","127161","0","1","0","0","105555","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107162","127162","0","1","0","0","105587","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107163","117163","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107191","117191","0","1","0","0","105346","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107192","117192","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107193","127193","0","1","0","0","105317","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107221","127221","0","1","0","0","105586","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107222","127222","0","1","0","0","105375","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107223","117223","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107251","127251","0","1","0","0","105556","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107252","127252","0","1","0","0","105197","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107253","117253","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107281","127281","0","1","0","0","105077","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107282","127282","0","1","0","0","106071","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107283","127283","0","1","0","0","106401","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107311","117311","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107312","117312","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107313","127313","0","1","0","0","106281","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107341","127341","0","1","0","0","105047","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107342","127342","0","1","0","0","105617","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107343","117343","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107371","127371","0","1","0","0","105403","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107372","117372","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107373","127373","0","1","0","0","106371","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107461","117461","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","10","0","0","0","0","0","0","107462","127462","0","1","0","0","106131","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107463","117463","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107491","117491","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107492","117492","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107493","117493","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107551","117551","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107552","117552","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107553","117553","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107581","117581","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107582","117582","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107583","117583","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107611","117611","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107612","117612","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","20","0","0","0","0","0","0","107613","117613","0","0","0","0","0","0","70000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108011","118011","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108012","118012","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108013","118013","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108014","118014","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108041","128041","0","1","0","0","106581","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108042","128042","0","1","0","0","106553","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108043","128043","0","1","0","0","107042","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108044","128044","0","1","0","0","107073","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108071","118071","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108072","118072","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108073","128073","0","1","0","0","107072","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108074","118074","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108101","118101","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108102","118102","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108103","118103","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108104","118104","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108131","128131","0","1","0","0","106612","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108132","128132","0","1","0","0","106613","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108133","128133","0","1","0","0","107132","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108134","128134","0","1","0","0","107163","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108161","128161","0","1","0","0","106611","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108162","128162","0","1","0","0","107311","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108163","118163","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108164","118164","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108191","118191","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108192","118192","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108193","118193","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108194","128194","0","1","0","0","107492","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108221","118221","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108222","118222","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108223","118223","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108224","118224","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108251","118251","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108252","118252","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108253","118253","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108254","118254","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108281","128281","0","1","0","0","106582","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108282","128282","0","1","0","0","107491","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108283","128283","0","1","0","0","107192","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108284","128284","0","1","0","0","107493","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108311","128311","0","1","0","0","106552","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108312","128312","0","1","0","0","107581","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108313","128313","0","1","0","0","107312","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108314","128314","0","1","0","0","107253","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108342","118342","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108343","118343","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108371","118371","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108372","128372","0","1","0","0","107461","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108373","128373","0","1","0","0","107372","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108374","128374","0","1","0","0","107463","0","80000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","108401","128401","0","1","0","0","106583","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108403","118403","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108431","118431","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108434","118434","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108462","118462","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108492","118492","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108494","118494","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108521","118521","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108523","118523","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108524","118524","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108551","118551","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108552","118552","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108553","118553","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108554","118554","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108581","118581","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108582","118582","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108583","118583","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108584","118584","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108611","118611","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108612","118612","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108613","118613","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","108614","118614","0","0","0","0","0","0","80000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109011","119011","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109012","119012","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109013","119013","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109014","119014","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109041","129041","0","1","0","0","107013","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109042","129042","0","1","0","0","108521","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109043","129043","0","1","0","0","108492","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109044","129044","0","1","0","0","108222","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109071","119071","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109072","119072","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109073","119073","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109074","119074","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109101","119101","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109102","119102","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109103","119103","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109104","119104","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109131","129131","0","1","0","0","107343","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109132","129132","0","1","0","0","108371","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109133","129133","0","1","0","0","108462","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109134","129134","0","1","0","0","108163","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109161","119161","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109162","129162","0","1","0","0","108251","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109163","119163","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109164","119164","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109191","129191","0","1","0","0","107103","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109192","119192","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109193","129193","0","1","0","0","108342","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109194","129194","0","1","0","0","108193","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109221","119221","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109222","119222","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109223","119223","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109224","119224","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109251","119251","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109252","119252","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109253","119253","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109254","119254","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109281","129281","0","1","0","0","108191","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109282","129282","0","1","0","0","108431","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109283","129283","0","1","0","0","108192","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109284","129284","0","1","0","0","108523","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109311","129311","0","1","0","0","108071","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109312","129312","0","1","0","0","108072","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109313","129313","0","1","0","0","108012","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109314","129314","0","1","0","0","108403","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109341","119341","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109343","119343","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109371","119371","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109372","119372","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109373","129373","0","1","0","0","108252","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109374","129374","0","1","0","0","108103","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109401","129401","0","1","0","0","108101","0","99000","0"
"0","0","0","0","0","15","0","0","0","0","0","0","109402","129402","0","1","0","0","108102","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109432","119432","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109434","119434","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109461","119461","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109463","119463","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109493","119493","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109494","119494","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109522","119522","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109524","119524","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109551","119551","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109552","119552","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109553","119553","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109554","119554","0","0","0","0","0","0","99000","0"
"0","0","0","0","0","25","0","0","0","0","0","0","109581","119581","0","0","0","0","0","0","99000","0"
