52fd5c7fa05fe942367d8d03fa7593c7ee298bec9851dd6591ba5ba786176ce8,a2b3fc36ada4db04ceb607773534417a8eb26c082352e812795fd312e18524a6,6826ed49b36efee61d1ae154a80a686430c1e742662dcc4af3ffad834b503fbb,ddd12bcf43173d1fa6739dea3e4a2dd03dbf7397ed90cec0a003dd0dd5eb842d,4c29c904e860327c38a54964bc62e478983c352ccde81945ea54a364c82fa1d7,226b60f60d6e29925b5e247e079b1a8bf326d99e8cd00b64a1319874d93e5fd3,534731d767cc4379f377a08716bf2e32a7dd36a371db5cfab9becc569a7c97e2,de8476f0ddc8130bf923888875eaa8e0b0f14a7f35a9328fb0bf206c59eee8bd,abab1738855bc3e153f3701fd02406d47dda3842922c4f8a10563cb9db8adde7,534d9d973c2536f29f4cfe0a3384cc8f8a68685a45a99589f13de9015d79fe26,8d1691bcf4ca5705a40ce78ab2c100ad63399f8f1e186686ed942f5acc1ce657,15ff88372dab60f331fdde7c02f4a0c3ba76e2b5b525f23c508f41abd65a37a7,fccabdafb35910687ef20010835bd88316be0cc46417ed952ee2aaa5009a59d4,ee0927e83f033cca947b876e1ed520a46f32a7d3bb1793bfcb2bfe4da2015b11,e959d0ee330a43c77188985e6f6c04bb8eba6d22ee29676e774b2b8750722c8d,3fff9b6e78dc72e876f2afa79f617d40d9aeba7d60a5f972145982dc873d8c18,7f040929add4e7978e76a0ae429c714ced60874092a2ec09009f42b23510a928,4681e82abffb0553fb38a64d912f26e9a0e1e0a065782fa8fd88864a461751f4,9a71e3362a4360d98bb0d50f808033947f83bb44e88d3de5a5067c35dacd2291,894e61427c47ebdc70ed746e57394f831451665a3b89c1e81d2689b942f3a9f9
"0","0","1","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770320701","400"
"0","0","0.8","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770320801","400"
"0","0","0.8","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770320901","400"
"0","0","0.8","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770321001","400"
"0","0","1","0.8","200","103123","0","0.8","1","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770321101","400"
"0","0","1","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770321201","400"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","-300","0","103121","0","-100","770410101","0"
"0","0","0.8","0.8","0","103123","300","0.8","0.8","0","戰鬥格子（NORMAL）","1","0","-300","0","103121","0","-100","770410201","0"
"0","0","1","0.8","0","103123","300","0.8","1","0","戰鬥格子（NORMAL）","0.8","0","-300","0","103121","0","-100","770410301","0"
"0","0","1","0.8","450","103123","150","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770410401","0"
"0","0","0.8","0.8","450","103123","150","0.8","0.8","0","戰鬥格子（NORMAL）","1","-150","-450","0","103121","0","-100","770410501","0"
"0","0","0.8","0.8","450","103123","150","0.8","1.2","0","戰鬥格子（NORMAL）","1","-150","-450","0","103121","0","-100","770410601","0"
"0","0","1","0.8","450","103123","150","1","0.8","0","戰鬥格子（NORMAL）","1","-150","-450","0","103121","0","-100","770410701","0"
"0","0","1","0.8","450","103123","150","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770410801","0"
"0","0","1","0.8","450","103123","150","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770410901","0"
"0","0","1.2","0.8","450","103123","150","0.8","1","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770411001","0"
"0","0","1","0.8","450","103123","150","0.8","1","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770411101","0"
"0","0","0.8","0.8","450","103123","150","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770411201","0"
"0","0","1","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","1.2","-225","-450","0","103121","0","-100","770411301","450"
"0","0","0.8","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770411401","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770411501","450"
"0","0","0.8","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770411601","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","1.2","-225","-450","0","103121","0","-100","770411701","450"
"0","0","0.8","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","1","-225","-450","0","103121","0","-100","770411801","450"
"0","0","1","0.8","225","103123","0","0.8","1.2","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770411901","450"
"0","0","0.8","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770412001","450"
"0","0","0.8","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770412101","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770412201","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770412301","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770412401","450"
"0","0","0.8","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770412501","450"
"0","0","1","0.8","225","103123","0","0.8","1.2","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770412601","450"
"0","0","0.8","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770412701","450"
"0","0","0.8","0.8","225","103123","0","0.8","1.2","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770412801","450"
"0","0","1.2","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770412901","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770413001","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770413101","450"
"0","0","0.8","0.8","225","103123","0","1","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770413201","450"
"0","0","1","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770413301","450"
"0","0","0.8","0.8","225","103123","0","1","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770413401","450"
"0","0","0.8","1","225","103123","0","0.8","1.2","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770413501","450"
"0","0","1","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770413601","450"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770413701","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770413801","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770413901","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770414001","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770414101","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770414201","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770414301","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770414401","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770414501","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770414601","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770414701","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770414801","0"
"0","0","1.2","0.8","0","101201","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","0","0","101201","-10","-100","770420101","0"
"0","0","1.6","0.8","0","81003801","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","0","0","81003801","-20","-100","770420201","0"
"0","0","1.4","0.8","0","81000506","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","0","0","81000506","0","-100","770420301","0"
"0","0","1.1","0.8","0","81003301","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","5","0","81003301","-20","-100","770420401","0"
"0","0","1.8","0.8","0","81005602","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","-140","0","81005602","140","-100","770420501","0"
"0","0","1.2","0.8","0","100198","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","5","0","100198","10","-100","770420601","0"
"0","0","1","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770420701","400"
"0","0","0.8","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770420801","400"
"0","0","0.8","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770420901","400"
"0","0","0.8","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770421001","400"
"0","0","1","0.8","200","103123","0","0.8","1","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770421101","400"
"0","0","1","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770421201","400"
"0","0","0.8","0.8","0","101191","0","0.8","1","0","戰鬥格子（EXTREME）","0.8","100","-100","0","101191","0","-100","770421301","0"
"0","0","1.05","0.8","0","102861","0","0.8","1","0","戰鬥格子（EXTREME）","0.8","100","-100","0","102861","0","-100","770421401","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","-300","0","103121","0","-100","770510101","0"
"0","0","0.8","0.8","0","103123","300","0.8","0.8","0","戰鬥格子（NORMAL）","1","0","-300","0","103121","0","-100","770510201","0"
"0","0","1","0.8","0","103123","300","0.8","1","0","戰鬥格子（NORMAL）","0.8","0","-300","0","103121","0","-100","770510301","0"
"0","0","1","0.8","450","103123","150","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770510401","0"
"0","0","0.8","0.8","450","103123","150","0.8","0.8","0","戰鬥格子（NORMAL）","1","-150","-450","0","103121","0","-100","770510501","0"
"0","0","0.8","0.8","450","103123","150","0.8","1.2","0","戰鬥格子（NORMAL）","1","-150","-450","0","103121","0","-100","770510601","0"
"0","0","1","0.8","450","103123","150","1","0.8","0","戰鬥格子（NORMAL）","1","-150","-450","0","103121","0","-100","770510701","0"
"0","0","1","0.8","450","103123","150","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770510801","0"
"0","0","1","0.8","450","103123","150","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770510901","0"
"0","0","1.2","0.8","450","103123","150","0.8","1","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770511001","0"
"0","0","1","0.8","450","103123","150","0.8","1","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770511101","0"
"0","0","0.8","0.8","450","103123","150","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-150","-450","0","103121","0","-100","770511201","0"
"0","0","1","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","1.2","-225","-450","0","103121","0","-100","770511301","450"
"0","0","0.8","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770511401","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770511501","450"
"0","0","0.8","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770511601","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","1.2","-225","-450","0","103121","0","-100","770511701","450"
"0","0","0.8","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","1","-225","-450","0","103121","0","-100","770511801","450"
"0","0","1","0.8","225","103123","0","0.8","1.2","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770511901","450"
"0","0","0.8","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770512001","450"
"0","0","0.8","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770512101","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770512201","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770512301","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770512401","450"
"0","0","0.8","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770512501","450"
"0","0","1","0.8","225","103123","0","0.8","1.2","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770512601","450"
"0","0","0.8","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770512701","450"
"0","0","0.8","0.8","225","103123","0","0.8","1.2","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770512801","450"
"0","0","1.2","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770512901","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770513001","450"
"0","0","1","0.8","225","103123","0","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770513101","450"
"0","0","0.8","0.8","225","103123","0","1","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770513201","450"
"0","0","1","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770513301","450"
"0","0","0.8","0.8","225","103123","0","1","0.8","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770513401","450"
"0","0","0.8","1","225","103123","0","0.8","1.2","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770513501","450"
"0","0","1","0.8","225","103123","0","0.8","1","0","戰鬥格子（NORMAL）","0.8","-225","-450","0","103121","0","-100","770513601","450"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770513701","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770513801","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770513901","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770514001","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770514101","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770514201","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770514301","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770514401","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770514501","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770514601","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770514701","0"
"0","0","0.8","0.8","0","103123","-1","0.8","0.8","0","戰鬥格子（NORMAL）","0.8","0","0","0","103121","0","-100","770514801","0"
"0","0","1.2","0.8","0","101201","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","0","0","101201","-10","-100","770520101","0"
"0","0","1.6","0.8","0","81003801","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","0","0","81003801","-20","-100","770520201","0"
"0","0","1.4","0.8","0","81000506","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","0","0","81000506","0","-100","770520301","0"
"0","0","1.1","0.8","0","81003301","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","5","0","81003301","-20","-100","770520401","0"
"0","0","1.8","0.8","0","81005602","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","-140","0","81005602","140","-100","770520501","0"
"0","0","1.2","0.8","0","100198","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","0","5","0","100198","10","-100","770520601","0"
"0","0","1","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770520701","400"
"0","0","0.8","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770520801","400"
"0","0","0.8","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770520901","400"
"0","0","0.8","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770521001","400"
"0","0","1","0.8","200","103123","0","0.8","1","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770521101","400"
"0","0","1","0.8","200","103123","0","0.8","0.8","0","戰鬥格子（EXTREME）","0.8","-200","-400","0","103121","0","-100","770521201","400"
"0","0","0.8","0.8","0","101191","0","0.8","1","0","戰鬥格子（EXTREME）","0.8","100","-100","0","101191","0","-100","770521301","0"
"0","0","1.05","0.8","0","102861","0","0.8","1","0","戰鬥格子（EXTREME）","0.8","100","-100","0","102861","0","-100","770521401","0"
