9af501cb46ffa1e9332b594682879cde2371ad21f64353e630951fb8d5ded258,e0b61b7810695277820a89f111fe95223664f75e77a3accb88ce18a179cb4013,fa0adfbdb1199dce492db561e3ca15c08b26a3fb1df250784801fb117aac992a,11f6adbf59e4bffdd8c955eb5b37fba359ae67365173a78d478505b924972e2a,a9885760d9bffb951ac9c925151f211f83511852da55b81952abf26e88263bb1,bf5c7cbdb8486b013fd0f3530920d4b1b69eec49d65e2c5b529ec7d89907be99,a9c37cedce0e53798d6ab962038afce116e749b128fc252d50a11b9fddfb77f7,9e30a6bf5e8fd6aba6090faf0db1ae34c6b425659981ed19666233cb6d9427cd,02e5ec570bc6427172cdc218228071a0fd00b36b2c987299010489b8a4ec6d18,974300c0f41f7a317c745a3addef2d15eb2da5e56eda6fa754d47475b2c14f97,89875175399f66b04227092cfcb1e9f4e082772a887567a18fc73b72e6a8d769,0c9d7e7383940e222b0935cc71869774420106fc9024b03d25e57630b2b7e1c3,372a1a9ec9af16ba73ac70b362314dea446e2007a62251d60a5238e2104e1232,93f00831e6d14015dc54c5a6ef26ff7844a6c9a2bb5f98cbe73c33fddd8bfdb5,0555fd90a77070066f1ae211e6fb0ab83d1112f6d16ac2c4c6ed80499f4a55fe,d246684b80f77e94486d4cc652d61fe8af79a04224569d57f6d412b1fa888086,8b57b4b2e4f253204f8cefaaa934ef1ddf48ceef7f9b27395fdda9702bae7e8e,f38476817a285da62da3b772755a9b11a99017f45454c856f29769c37117cf0c,39b24e929002c976b6e958715fb25191968c0c1fc73c8aeabdb2a962e21e21de,2717e2dd19d1c4fa94664cadd24b159ab41d9e3c448194411967300d08cff0ae,11566f30c7488d0d58f61883609b3022fae31a9f03ccdf6b258bd648d812ae1c,91a078968d0bea0463b1054707e72084cca99b4dda4be2c5f1238a4de68f5d89
"0","0","0","0","0","0","0","0","45000","105555","0","0","115555","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105556","0","0","115556","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105557","0","0","115557","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","40000","105581","0","0","115581","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105582","0","0","115582","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105583","0","0","115583","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105584","0","0","115584","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105585","0","0","115585","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105586","0","0","115586","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105587","0","0","115587","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","40000","105611","0","0","115611","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105612","0","0","115612","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105613","0","0","115613","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105614","0","0","115614","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105615","0","0","115615","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105616","0","0","115616","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","45000","105617","0","0","115617","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","60000","106011","0","0","126011","105102","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106012","0","0","126012","105163","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106013","0","0","126013","105135","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106041","0","0","116041","105042","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106042","0","0","116042","105222","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106043","0","0","116043","105105","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106071","0","0","116071","105071","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106072","0","0","116072","105132","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106073","0","0","116073","105375","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106101","0","0","126101","105222","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106102","0","0","126102","105042","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106103","0","0","126103","105612","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106131","0","0","116131","105582","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106132","0","0","116132","105102","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106133","0","0","116133","105615","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106161","0","0","126161","105161","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106162","0","0","126162","105192","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106163","0","0","126163","105165","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106191","0","0","116191","105041","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106192","0","0","116192","105582","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106193","0","0","116193","105073","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106221","0","0","126221","105132","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106222","0","0","126222","105133","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106223","0","0","126223","105225","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106251","0","0","126251","105192","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106252","0","0","126252","105073","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106253","0","0","126253","105402","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106281","0","0","126281","105221","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106282","0","0","126282","105284","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","66000","106283","0","0","126283","105614","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106311","0","0","116311","105611","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106312","0","0","116312","105104","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","66000","106313","0","0","116313","105584","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106341","0","0","126341","105552","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106342","0","0","126342","105254","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","66000","106343","0","0","126343","105615","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106371","0","0","126371","105011","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106372","0","0","116372","105554","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","66000","106373","0","0","126373","105583","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106401","0","0","116401","105251","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106431","0","0","116431","105344","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","60000","106461","0","0","116461","105612","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","66000","106462","0","0","116462","105432","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","66000","106491","0","0","116491","105585","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","65000","106521","0","0","126521","105194","0","7","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","50000","106551","0","0","116551","0","0","15","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","55000","106552","0","0","116552","0","0","15","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","55000","106553","0","0","116553","0","0","15","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","50000","106581","0","0","116581","0","0","15","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","55000","106582","0","0","116582","0","0","15","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","55000","106583","0","0","116583","0","0","15","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","50000","106611","0","0","116611","0","0","15","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","55000","106612","0","0","116612","0","0","15","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","55000","106613","0","0","116613","0","0","15","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107011","0","0","127011","105616","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107012","0","0","127012","105136","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107013","0","0","117013","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107041","0","0","117041","105196","0","20","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107042","0","0","117042","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107043","0","0","127043","106191","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107071","0","0","117071","105166","0","20","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107072","0","0","117072","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107073","0","0","117073","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107101","0","0","127101","105585","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107102","0","0","127102","105557","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107103","0","0","117103","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107131","0","0","117131","105165","0","20","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107132","0","0","117132","0","0","20","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107133","0","0","127133","105464","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107161","0","0","127161","105555","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107162","0","0","127162","105587","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107163","0","0","117163","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107191","0","0","117191","105346","0","20","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107192","0","0","117192","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107193","0","0","127193","105317","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107221","0","0","127221","105586","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107222","0","0","127222","105375","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107223","0","0","117223","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107251","0","0","127251","105556","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107252","0","0","127252","105197","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107253","0","0","117253","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107281","0","0","127281","105077","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107282","0","0","127282","106071","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107283","0","0","127283","106401","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107311","0","0","117311","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107312","0","0","117312","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107313","0","0","127313","106281","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107341","0","0","127341","105047","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107342","0","0","127342","105617","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107343","0","0","117343","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107371","0","0","127371","105403","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107372","0","0","117372","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107373","0","0","127373","106371","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107461","0","0","117461","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107462","0","0","127462","106131","0","10","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","70000","107463","0","0","117463","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107491","0","0","117491","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107492","0","0","117492","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107493","0","0","117493","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107551","0","0","117551","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107552","0","0","117552","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107553","0","0","117553","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107581","0","0","117581","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107582","0","0","117582","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107583","0","0","117583","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107611","0","0","117611","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107612","0","0","117612","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","70000","107613","0","0","117613","0","0","20","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108011","0","0","118011","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108012","0","0","118012","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108013","0","0","118013","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108014","0","0","118014","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108041","0","0","128041","106581","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108042","0","0","128042","106553","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108043","0","0","128043","107042","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108044","0","0","128044","107073","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108071","0","0","118071","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108072","0","0","118072","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108073","0","0","128073","107072","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108074","0","0","118074","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108101","0","0","118101","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108102","0","0","118102","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108103","0","0","118103","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108104","0","0","118104","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108131","0","0","128131","106612","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108132","0","0","128132","106613","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108133","0","0","128133","107132","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108134","0","0","128134","107163","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108161","0","0","128161","106611","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108162","0","0","128162","107311","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108163","0","0","118163","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108164","0","0","118164","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108191","0","0","118191","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108192","0","0","118192","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108193","0","0","118193","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108194","0","0","128194","107492","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108221","0","0","118221","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108222","0","0","118222","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108223","0","0","118223","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108224","0","0","118224","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108251","0","0","118251","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108252","0","0","118252","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108253","0","0","118253","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108254","0","0","118254","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108281","0","0","128281","106582","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108282","0","0","128282","107491","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108283","0","0","128283","107192","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108284","0","0","128284","107493","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108311","0","0","128311","106552","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108312","0","0","128312","107581","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108313","0","0","128313","107312","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108314","0","0","128314","107253","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108342","0","0","118342","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108343","0","0","118343","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108371","0","0","118371","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108372","0","0","128372","107461","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108373","0","0","128373","107372","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108374","0","0","128374","107463","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108401","0","0","128401","106583","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","80000","108403","0","0","118403","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108431","0","0","118431","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108434","0","0","118434","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108462","0","0","118462","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108492","0","0","118492","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108494","0","0","118494","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108521","0","0","118521","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108523","0","0","118523","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108524","0","0","118524","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108551","0","0","118551","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108552","0","0","118552","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108553","0","0","118553","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108554","0","0","118554","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108581","0","0","118581","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108582","0","0","118582","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108583","0","0","118583","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108584","0","0","118584","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108611","0","0","118611","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108612","0","0","118612","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108613","0","0","118613","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","80000","108614","0","0","118614","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109011","0","0","119011","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109012","0","0","119012","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109013","0","0","119013","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109014","0","0","119014","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109041","0","0","129041","107013","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109042","0","0","129042","108521","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109043","0","0","129043","108492","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109044","0","0","129044","108222","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109071","0","0","119071","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109072","0","0","119072","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109073","0","0","119073","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109074","0","0","119074","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109101","0","0","119101","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109102","0","0","119102","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109103","0","0","119103","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109104","0","0","119104","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109131","0","0","129131","107343","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109132","0","0","129132","108371","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109133","0","0","129133","108462","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109134","0","0","129134","108163","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109161","0","0","119161","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109162","0","0","129162","108251","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109163","0","0","119163","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109164","0","0","119164","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109191","0","0","129191","107103","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109192","0","0","119192","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109193","0","0","129193","108342","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109194","0","0","129194","108193","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109221","0","0","119221","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109222","0","0","119222","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109223","0","0","119223","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109224","0","0","119224","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109251","0","0","119251","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109252","0","0","119252","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109253","0","0","119253","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109254","0","0","119254","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109281","0","0","129281","108191","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109282","0","0","129282","108431","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109283","0","0","129283","108192","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109284","0","0","129284","108523","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109311","0","0","129311","108071","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109312","0","0","129312","108072","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109313","0","0","129313","108012","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109314","0","0","129314","108403","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109341","0","0","119341","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109343","0","0","119343","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109371","0","0","119371","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109372","0","0","119372","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109373","0","0","129373","108252","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109374","0","0","129374","108103","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109401","0","0","129401","108101","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109402","0","0","129402","108102","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","99000","109432","0","0","119432","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109434","0","0","119434","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109461","0","0","119461","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109463","0","0","119463","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109493","0","0","119493","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109494","0","0","119494","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109522","0","0","119522","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109524","0","0","119524","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109551","0","0","119551","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109552","0","0","119552","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109553","0","0","119553","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109554","0","0","119554","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109581","0","0","119581","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109582","0","0","119582","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109583","0","0","119583","0","0","25","0","0","0","0","0","0"
