0c5387d7c2cbc4881ce5804eccc4cb629ffaa5ee46c2c14bafc6583e667f6961,971c3a92be741945adb7fe97f54507478ea85e428dd80e073eeba83cd4e896b2,d476c993fb79556999721aab9701f9fa34e4a43a05c3062de89bf1031632ff6a,01e5f5199f4e38cc704fadb5745b47b1c14d8ec13e588e001dfc3aee56f06543,5bad0547e3a054b81c71b36b6069ab77de120b2c405842e0b21ea18e57b3ae74,e95630ec7377bb3042cb723c053589ce0d877254c0efdfa3191629ae6fe06143,727376f7f77676b09962606c2c51b9e5f8a85603c1baf3095dfdcfc096144ff7,db5f0124efce21588c61e5938ce440367c94e2b83708c05b5e8a74109f0c19e8,66b2ff4303ef542cb127ee1a4eda3a1ec8a75b19e83392670c82378f07f6c16d,8744997355c7d342a3b7cd312d258b450a3f80008d86d8c2f673d926ec6d780f,58f95f2ac5307860b908a40baf11c835e88eace703a92bc0b040d80fb78ffa5b,a5f36719eca3e61c3eb33fddafa8e1d7b71383cd9cd37327c1e89117cfb4fba6,1136ba8e2d0548a39478f010566bfd58f240f79739439cd33029269bfb394d34,c2e3b98dcfd05e951737a4a38efc14c755dbb7d58e633b08539231da78177559,ce7db41b6dde5c190eb08c076374173f02fc844caa99f03d05a8561428911fae,6591350282d6f9d9c95ada4d47874ddb7d9004fdacd9890cce1d672f60e3bb5d
"bgm_M486","10070","0","0","0","1","王城蘭德索爾","0","1","2021/11/15 15:59:59","10070101","bgm_M486","2021/11/01 16:00:00","201","0","0"
"bgm_M486","10070","0","0","0","1","某座無人島","0","2","2021/11/15 15:59:59","10070102","bgm_M486","2021/11/01 16:00:00","201","58","0"
"bgm_M486","10070","0","0","0","1","王城蘭德索爾","0","3","2021/11/15 15:59:59","10070103","bgm_M486","2021/11/01 16:00:00","201","0","0"
"bgm_M486","10070","0","0","0","1","王城蘭德索爾","0","0","2021/11/15 15:59:59","10070201","bgm_M486","2021/11/01 16:00:00","201","0","0"
"bgm_M380A","10071","0","0","0","1","祈願海岸周圍","0","1","2021/11/25 15:59:59","10071101","bgm_M380A","2021/11/18 16:00:00","201","90","0"
"bgm_M380B_02","10071","0","0","0","1","繁星降臨的銀河","0","2","2021/11/25 15:59:59","10071102","bgm_M380B","2021/11/18 16:00:00","201","0","0"
"bgm_M380B_02","10071","0","0","0","1","繁星降臨的銀河","0","0","2021/11/25 15:59:59","10071201","bgm_M380B","2021/11/18 16:00:00","201","0","0"
"bgm_M496","10072","0","0","0","1","慈樂之音夏日演唱會會場","0","1","2021/12/16 15:59:59","10072101","bgm_M496","2021/12/02 16:00:00","201","100","0"
"bgm_M496","10072","0","0","0","1","慈樂之音夏日演唱會會場","0","0","2021/12/16 15:59:59","10072201","bgm_M496","2021/12/02 16:00:00","201","0","0"
"bgm_M393","10073","0","0","0","1","海灘運動公園","0","0","2021/12/24 15:59:59","10073101","bgm_M393","2021/12/17 16:00:00","201","115","0"
"bgm_M393","10073","0","0","0","1","海灘運動公園","0","0","2021/12/24 15:59:59","10073201","bgm_M393","2021/12/17 16:00:00","201","0","0"
"bgm_M508","10074","0","0","0","1","王城蘭德索爾","0","1","2022/01/17 15:59:59","10074101","bgm_M508","2022/01/03 16:00:00","201","0","0"
"bgm_M508","10074","0","0","0","1","大江戶町","0","2","2022/01/17 15:59:59","10074102","bgm_M508","2022/01/03 16:00:00","201","45","0"
"bgm_M508","10074","0","0","0","1","大江戶町","0","0","2022/01/17 15:59:59","10074201","bgm_M508","2022/01/03 16:00:00","201","0","0"
"bgm_M403","10075","0","0","0","1","王城蘭德索爾","0","1","2022/01/26 15:59:59","10075101","bgm_M403","2022/01/19 16:00:00","201","80","0"
"bgm_M403","10075","0","0","0","1","王城蘭德索爾","0","1","2022/01/26 15:59:59","10075201","bgm_M403","2022/01/19 16:00:00","201","0","0"
"bgm_M520","10076","0","0","0","1","王城蘭德索爾","0","1","2022/02/15 15:59:59","10076101","bgm_M520","2022/02/01 16:00:00","201","128","0"
"bgm_M520","10076","0","0","0","1","王城蘭德索爾","0","2","2022/02/15 15:59:59","10076102","bgm_M520","2022/02/01 16:00:00","201","0","0"
"bgm_M520","10076","31","0","0","1","王城蘭德索爾","0","1","2022/02/15 15:59:59","10076201","bgm_M520","2022/02/01 16:00:00","201","0","0"
"bgm_M413","10077","0","0","0","1","萬聖節樂園","0","0","2022/02/23 15:59:59","10077101","bgm_M413","2022/02/16 16:00:00","201","128","0"
"bgm_M413","10077","0","0","0","1","萬聖節樂園","0","0","2022/02/23 15:59:59","10077201","bgm_M413","2022/02/16 16:00:00","201","0","0"
"bgm_M527","10078","0","0","0","1","王城蘭德索爾","0","1","2022/03/15 15:59:59","10078101","bgm_M527","2022/03/01 16:00:00","201","40","0"
"bgm_M527","10078","0","0","0","1","蘭德索爾近郊","0","2","2022/03/15 15:59:59","10078102","bgm_M527","2022/03/01 16:00:00","201","0","0"
"bgm_M527","10078","0","0","0","1","蘭德索爾近郊","0","0","2022/03/15 15:59:59","10078201","bgm_M527","2022/03/01 16:00:00","201","0","0"
"bgm_M421","10079","0","0","0","1","王城蘭德索爾","0","1","2022/03/25 15:59:59","10079101","bgm_M421","2022/03/18 16:00:00","201","80","0"
"bgm_M421","10079","0","0","0","1","王城蘭德索爾","0","1","2022/03/25 15:59:59","10079201","bgm_M421","2022/03/18 16:00:00","201","0","0"
"bgm_M536","10080","0","0","0","1","甜點大賽會場","0","1","2022/04/15 15:59:59","10080101","bgm_M536","2022/04/01 16:00:00","201","70","0"
"bgm_M536","10080","0","0","0","1","甜點大賽會場","0","0","2022/04/15 15:59:59","10080201","bgm_M536","2022/04/01 16:00:00","201","0","0"
"bgm_M426","10081","0","0","0","1","名媛初登夢想秘境會場","0","1","2022/04/25 15:59:59","10081101","bgm_M426","2022/04/18 16:00:00","201","60","0"
"bgm_M426","10081","0","0","0","1","名媛初登夢想秘境會場","0","1","2022/04/25 15:59:59","10081201","bgm_M426","2022/04/18 16:00:00","201","0","0"
"bgm_M543","10082","0","0","0","1","蘭德索爾近郊","0","1","2022/05/16 15:59:59","10082101","bgm_M543","2022/05/02 16:00:00","201","0","0"
"bgm_M543","10082","0","0","0","1","港小鎮‧大間","0","2","2022/05/16 15:59:59","10082102","bgm_M543","2022/05/02 16:00:00","201","0","0"
"bgm_M543","10082","0","0","0","1","塔帕斯海灘 周邊","0","3","2022/05/16 15:59:59","10082103","bgm_M543","2022/05/02 16:00:00","201","0","0"
"bgm_M543","10082","0","0","0","1","加托羅斯山","0","4","2022/05/16 15:59:59","10082104","bgm_M543","2022/05/02 16:00:00","201","0","0"
"bgm_M543","10082","0","0","0","1","加托羅斯山","0","0","2022/05/16 15:59:59","10082201","bgm_M543","2022/05/02 16:00:00","201","0","0"
"bgm_M435","10083","0","0","0","1","港小鎮‧大間","0","1","2022/05/26 15:59:59","10083101","bgm_M435","2022/05/19 16:00:00","201","100","0"
"bgm_M435","10083","0","0","0","1","港小鎮‧大間","0","1","2022/05/26 15:59:59","10083201","bgm_M435","2022/05/19 16:00:00","201","0","0"
"bgm_M552_03","10084","0","0","0","1","王城蘭德索爾","0","1","2022/06/21 15:59:59","10084101","bgm_M552","2022/06/01 16:00:00","201","0","0"
"bgm_M552_03","10084","0","0","0","1","蘭德索爾近郊","0","2","2022/06/21 15:59:59","10084102","bgm_M552","2022/06/01 16:00:00","201","0","0"
"bgm_M552_03","10084","0","0","0","1","伊麗絲樹海","0","3","2022/06/21 15:59:59","10084103","bgm_M552","2022/06/01 16:00:00","201","0","0"
"bgm_M552_03","10084","0","0","0","1","佛洛拉湖畔","0","4","2022/06/21 15:59:59","10084104","bgm_M552","2022/06/01 16:00:00","201","0","0"
"bgm_M552_03","10084","0","0","0","1","佛洛拉湖畔","0","0","2022/06/21 15:59:59","10084201","bgm_M552","2022/06/01 16:00:00","201","0","0"
"bgm_M553","10085","0","0","0","1","王城蘭德索爾","0","1","2022/06/21 15:59:59","10085101","bgm_M553","2022/06/08 16:00:00","201","40","0"
"bgm_M553","10085","0","0","0","1","世界之間的夾縫","0","2","2022/06/21 15:59:59","10085102","bgm_M553","2022/06/08 16:00:00","201","0","0"
"bgm_M553","10085","0","0","0","1","世界之間的夾縫","0","0","2022/06/21 15:59:59","10085201","bgm_M553","2022/06/08 16:00:00","201","0","0"
"bgm_M442A","10086","0","0","0","1","蘭德索爾近郊","0","1","2022/06/25 15:59:59","10086101","bgm_M442A","2022/06/13 16:00:00","201","70","0"
"bgm_M442A","10086","0","0","0","1","蘭德索爾近郊","0","0","2022/06/25 15:59:59","10086201","bgm_M442A","2022/06/13 16:00:00","201","0","0"
"bgm_M442B","10087","0","0","0","1","精靈族之村　純淨的森林","0","0","2022/06/25 15:59:59","10087101","bgm_M442B","2022/06/19 16:00:00","201","25","0"
"bgm_M442B","10087","0","0","0","1","精靈族之村　純淨的森林","0","0","2022/06/25 15:59:59","10087201","bgm_M442B","2022/06/19 16:00:00","201","0","0"
"bgm_M565","10088","0","0","0","1","咲戀育幼院內","0","1","2022/07/15 15:59:59","10088101","bgm_M565","2022/07/01 16:00:00","201","0","0"
"bgm_M565","10088","0","0","0","1","伊麗莎白牧場　牧場溫泉","0","2","2022/07/15 15:59:59","10088102","bgm_M565","2022/07/01 16:00:00","201","0","0"
"bgm_M565","10088","0","0","0","1","伊麗莎白牧場　牧場溫泉","0","0","2022/07/15 15:59:59","10088201","bgm_M565","2022/07/01 16:00:00","201","0","0"
"bgm_M451","10089","0","0","0","1","蘭德索爾近郊","0","1","2022/07/26 15:59:59","10089101","bgm_M451","2022/07/19 16:00:00","201","0","0"
"bgm_M451","10089","0","0","0","1","邊境之地","0","2","2022/07/26 15:59:59","10089102","bgm_M451","2022/07/19 16:00:00","201","0","0"
"bgm_M451","10089","0","0","0","1","邊境之地","0","0","2022/07/26 15:59:59","10089201","bgm_M451","2022/07/19 16:00:00","201","0","0"
"bgm_M574","10090","0","0","0","1","蘭德索爾郊外","0","1","2022/08/15 15:59:59","10090101","bgm_M574","2022/08/01 16:00:00","201","0","0"
"bgm_M574","10090","0","0","0","1","賭場大廳","0","2","2022/08/15 15:59:59","10090102","bgm_M574","2022/08/01 16:00:00","201","0","0"
"bgm_M574","10090","0","0","0","1","賭場大廳","0","0","2022/08/15 15:59:59","10090201","bgm_M574","2022/08/01 16:00:00","201","0","0"
"bgm_M457","10091","0","0","0","1","聖德蕾莎女子學院 聖學祭會場","0","1","2022/08/26 15:59:59","10091101","bgm_M457","2022/08/19 16:00:00","201","91","0"
"bgm_M457","10091","0","0","0","1","聖德蕾莎女子學院 聖學祭會場","0","0","2022/08/26 15:59:59","10091201","bgm_M457","2022/08/19 16:00:00","201","0","0"
"bgm_M582","10092","0","0","0","1","遭詛咒的海盜島","0","1","2022/09/15 15:59:59","10092101","bgm_M582","2022/09/01 16:00:00","201","0","0"
"bgm_M582","10092","0","0","0","1","遭詛咒的海盜島","0","0","2022/09/15 15:59:59","10092201","bgm_M582","2022/09/01 16:00:00","201","0","0"
"bgm_M467","10093","0","0","0","1","不同時間軸的蘭德索爾","0","1","2022/09/26 15:59:59","10093101","bgm_M467","2022/09/19 16:00:00","201","90","0"
"bgm_M467","10093","0","0","0","1","時光隧道","0","2","2022/09/26 15:59:59","10093102","bgm_M467","2022/09/19 16:00:00","201","0","0"
"bgm_M467","10093","0","0","0","1","時光隧道","0","0","2022/09/26 15:59:59","10093201","bgm_M467","2022/09/19 16:00:00","201","0","0"
"bgm_M595","10094","0","0","0","1","露營領域","0","1","2022/10/16 15:59:59","10094101","bgm_M595","2022/10/02 16:00:00","201","128","0"
"bgm_M595","10094","0","0","0","1","露營領域","0","0","2022/10/16 15:59:59","10094201","bgm_M595","2022/10/02 16:00:00","201","0","0"
"bgm_M478_Lofi","10095","0","40","0","1","玩具工廠","0","1","2022/10/26 15:59:59","10095101","bgm_M478","2022/10/19 16:00:00","201","0","0"
"bgm_M478_Lofi","10095","0","0","0","1","王城蘭德索爾","0","2","2022/10/26 15:59:59","10095102","bgm_M478","2022/10/19 16:00:00","201","0","0"
"bgm_M478_Lofi","10095","0","0","0","1","王城蘭德索爾","0","0","2022/10/26 15:59:59","10095201","bgm_M478","2022/10/19 16:00:00","201","0","0"
"bgm_M601","10096","0","0","0","1","王城蘭德索爾","0","1","2022/11/15 15:59:59","10096101","bgm_M601","2022/11/01 16:00:00","201","0","0"
"bgm_M601","10096","0","0","0","1","夏日遊戲度假村","0","2","2022/11/15 15:59:59","10096102","bgm_M601","2022/11/01 16:00:00","201","80","0"
"bgm_M601","10096","0","0","0","1","夏日遊戲度假村","0","0","2022/11/15 15:59:59","10096201","bgm_M601","2022/11/01 16:00:00","201","0","0"
"bgm_M486","10097","0","0","0","1","王城蘭德索爾","0","1","2022/11/25 15:59:59","10097101","bgm_M486","2022/11/18 16:00:00","201","0","0"
"bgm_M486","10097","0","0","0","1","某座無人島","0","2","2022/11/25 15:59:59","10097102","bgm_M486","2022/11/18 16:00:00","201","58","0"
"bgm_M486","10097","0","0","0","1","王城蘭德索爾","0","3","2022/11/25 15:59:59","10097103","bgm_M486","2022/11/18 16:00:00","201","0","0"
"bgm_M486","10097","0","0","0","1","王城蘭德索爾","0","0","2022/11/25 15:59:59","10097201","bgm_M486","2022/11/18 16:00:00","201","0","0"
"bgm_M608","10098","0","0","0","1","小小邂逅的海岸","0","1","2022/12/15 15:59:59","10098101","bgm_M608","2022/12/01 16:00:00","201","0","0"
"bgm_M608","10098","0","0","0","1","小小甜心祕密基地附近","0","2","2022/12/15 15:59:59","10098102","bgm_M608","2022/12/01 16:00:00","201","0","0"
"bgm_M608","10098","0","0","0","1","小小邂逅的海岸","0","3","2022/12/15 15:59:59","10098103","bgm_M608","2022/12/01 16:00:00","201","0","0"
"bgm_M608","10098","0","0","0","1","小小邂逅的海岸","0","0","2022/12/15 15:59:59","10098201","bgm_M608","2022/12/01 16:00:00","201","0","0"
"bgm_M496","10099","0","0","0","1","慈樂之音夏日演唱會會場","0","1","2022/12/26 15:59:59","10099101","bgm_M496","2022/12/19 16:00:00","201","100","0"
"bgm_M496","10099","0","0","0","1","慈樂之音夏日演唱會會場","0","0","2022/12/26 15:59:59","10099201","bgm_M496","2022/12/19 16:00:00","201","0","0"
"bgm_M618","10100","0","0","0","1","邁向邊境的旅程","0","1","2023/01/16 15:59:59","10100101","bgm_M618","2023/01/02 16:00:00","201","0","0"
"bgm_M618","10100","0","0","0","1","世界盡頭森林","0","2","2023/01/16 15:59:59","10100102","bgm_M618","2023/01/02 16:00:00","201","30","0"
"bgm_M618","10100","0","0","0","1","世界盡頭森林","0","0","2023/01/16 15:59:59","10100201","bgm_M618","2023/01/02 16:00:00","201","0","0"
"bgm_M508","10101","0","0","0","1","王城蘭德索爾","0","1","2023/01/26 15:59:59","10101101","bgm_M508","2023/01/19 16:00:00","201","0","0"
"bgm_M508","10101","0","0","0","1","大江戶町","0","2","2023/01/26 15:59:59","10101102","bgm_M508","2023/01/19 16:00:00","201","45","0"
"bgm_M508","10101","0","0","0","1","大江戶町","0","0","2023/01/26 15:59:59","10101201","bgm_M508","2023/01/19 16:00:00","201","0","0"
"bgm_M623","10102","0","0","0","1","蘭祭會場","0","1","2023/02/15 15:59:59","10102101","bgm_M623","2023/02/01 16:00:00","201","115","0"
"bgm_M623","10102","0","0","0","1","蘭祭會場","0","1","2023/02/15 15:59:59","10102201","bgm_M623","2023/02/01 16:00:00","201","0","0"
"bgm_M520","10103","0","0","0","1","王城蘭德索爾","0","1","2023/02/24 15:59:59","10103101","bgm_M520","2023/02/17 16:00:00","201","128","0"
"bgm_M520","10103","0","0","0","1","王城蘭德索爾","0","2","2023/02/24 15:59:59","10103102","bgm_M520","2023/02/17 16:00:00","201","0","0"
"bgm_M520","10103","31","0","0","1","王城蘭德索爾","0","1","2023/02/24 15:59:59","10103201","bgm_M520","2023/02/17 16:00:00","201","0","0"
"bgm_M630","10104","0","0","0","1","王城蘭德索爾","0","1","2023/03/15 15:59:59","10104101","bgm_M630","2023/03/01 16:00:00","201","0","0"
"bgm_M630","10104","0","0","0","1","和平活動的路途","0","2","2023/03/15 15:59:59","10104102","bgm_M630","2023/03/01 16:00:00","201","30","0"
"bgm_M630","10104","0","0","0","1","和平活動的路途","0","0","2023/03/15 15:59:59","10104201","bgm_M630","2023/03/01 16:00:00","201","0","0"
"bgm_M527","10105","0","0","0","1","王城蘭德索爾","0","1","2023/03/26 15:59:59","10105101","bgm_M527","2023/03/19 16:00:00","201","40","0"
"bgm_M527","10105","0","0","0","1","蘭德索爾近郊","0","2","2023/03/26 15:59:59","10105102","bgm_M527","2023/03/19 16:00:00","201","0","0"
"bgm_M527","10105","0","0","0","1","蘭德索爾近郊","0","0","2023/03/26 15:59:59","10105201","bgm_M527","2023/03/19 16:00:00","201","0","0"
"bgm_M638","10106","11","0","0","1","蘭德索爾 鬧區","0","1","2023/04/15 15:59:59","10106101","bgm_M638","2023/04/01 16:00:00","201","110","0"
"bgm_M638","10106","0","0","0","1","蘭德索爾 鬧區","0","0","2023/04/15 15:59:59","10106201","bgm_M638","2023/04/01 16:00:00","201","0","0"
"bgm_M536","10107","0","0","0","1","甜點大賽會場","0","1","2023/04/24 15:59:59","10107101","bgm_M536","2023/04/17 16:00:00","201","70","0"
"bgm_M536","10107","0","0","0","1","甜點大賽會場","0","0","2023/04/24 15:59:59","10107201","bgm_M536","2023/04/17 16:00:00","201","0","0"
"bgm_M647","10108","0","0","0","1","大江戶町","0","1","2023/05/17 15:59:59","10108101","bgm_M647","2023/05/01 16:00:00","201","45","0"
"bgm_M647","10108","0","0","0","1","大江戶町","0","0","2023/05/17 15:59:59","10108201","bgm_M647","2023/05/01 16:00:00","201","0","0"
"bgm_M543","10109","0","0","0","1","蘭德索爾近郊","0","1","2023/05/26 15:59:59","10109101","bgm_M543","2023/05/19 16:00:00","201","0","0"
"bgm_M543","10109","0","0","0","1","港小鎮‧大間","0","2","2023/05/26 15:59:59","10109102","bgm_M543","2023/05/19 16:00:00","201","0","0"
"bgm_M543","10109","0","0","0","1","塔帕斯海灘 周邊","0","3","2023/05/26 15:59:59","10109103","bgm_M543","2023/05/19 16:00:00","201","0","0"
"bgm_M543","10109","0","0","0","1","加托羅斯山","0","4","2023/05/26 15:59:59","10109104","bgm_M543","2023/05/19 16:00:00","201","0","0"
"bgm_M543","10109","0","0","0","1","加托羅斯山","0","0","2023/05/26 15:59:59","10109201","bgm_M543","2023/05/19 16:00:00","201","0","0"
"bgm_M659","10110","0","0","0","1","王都蘭德索爾 女神祭典","0","1","2023/06/27 15:59:59","10110101","bgm_M659","2023/06/01 16:00:00","201","85","0"
"bgm_M659","10110","0","0","0","1","王都蘭德索爾 女神祭典","0","1","2023/06/27 15:59:59","10110201","bgm_M659","2023/06/01 16:00:00","201","0","0"
"bgm_M660","10111","0","0","0","1","王都蘭德索爾 女神祭典","0","1","2023/06/27 15:59:59","10111101","bgm_M660","2023/06/08 16:00:00","201","0","0"
"bgm_M660","10111","0","0","0","1","回想樂園","0","2","2023/06/27 15:59:59","10111102","bgm_M660","2023/06/08 16:00:00","201","0","0"
"bgm_M660","10111","0","0","0","1","回想樂園","0","0","2023/06/27 15:59:59","10111201","bgm_M660","2023/06/08 16:00:00","201","0","0"
"bgm_M552_03","10112","0","0","0","1","王城蘭德索爾","0","1","2023/06/29 15:59:59","10112101","bgm_M552","2023/06/16 16:00:00","201","0","0"
"bgm_M552_03","10112","0","0","0","1","蘭德索爾近郊","0","2","2023/06/29 15:59:59","10112102","bgm_M552","2023/06/16 16:00:00","201","0","0"
"bgm_M552_03","10112","0","0","0","1","伊麗絲樹海","0","3","2023/06/29 15:59:59","10112103","bgm_M552","2023/06/16 16:00:00","201","0","0"
"bgm_M552_03","10112","0","0","0","1","佛洛拉湖畔","0","4","2023/06/29 15:59:59","10112104","bgm_M552","2023/06/16 16:00:00","201","0","0"
"bgm_M552_03","10112","0","0","0","1","佛洛拉湖畔","0","0","2023/06/29 15:59:59","10112201","bgm_M552","2023/06/16 16:00:00","201","0","0"
"bgm_M553","10113","0","0","0","1","王城蘭德索爾","0","1","2023/06/29 15:59:59","10113101","bgm_M553","2023/06/21 16:00:00","201","40","0"
"bgm_M553","10113","0","0","0","1","世界之間的夾縫","0","2","2023/06/29 15:59:59","10113102","bgm_M553","2023/06/21 16:00:00","201","0","0"
"bgm_M553","10113","0","0","0","1","世界之間的夾縫","0","0","2023/06/29 15:59:59","10113201","bgm_M553","2023/06/21 16:00:00","201","0","0"
"bgm_M668","10114","0","0","0","1","蘭德索爾 市中心","0","1","2023/07/16 15:59:59","10114101","bgm_M668","2023/07/02 16:00:00","201","108","0"
"bgm_M668","10114","0","0","0","1","蘭德索爾 市中心","0","1","2023/07/16 15:59:59","10114201","bgm_M668","2023/07/02 16:00:00","201","0","0"
"bgm_M565","10115","0","0","0","1","咲戀育幼院內","0","1","2023/07/26 15:59:59","10115101","bgm_M565","2023/07/19 16:00:00","201","20","0"
"bgm_M565","10115","0","0","0","1","伊麗莎白牧場　牧場溫泉","0","2","2023/07/26 15:59:59","10115102","bgm_M565","2023/07/19 16:00:00","201","0","0"
"bgm_M565","10115","0","0","0","1","伊麗莎白牧場　牧場溫泉","0","0","2023/07/26 15:59:59","10115201","bgm_M565","2023/07/19 16:00:00","201","0","0"
"bgm_MC017","10116","0","0","0","1","遊俠集訓所周圍","0","1","2023/08/15 15:59:59","10116101","bgm_MC017","2023/08/01 16:00:00","201","128","0"
"bgm_MC017","10116","0","0","0","1","遊俠集訓所周圍","0","0","2023/08/15 15:59:59","10116201","bgm_MC017","2023/08/01 16:00:00","201","0","0"
"bgm_M574","10117","0","0","0","1","蘭德索爾郊外","0","1","2023/08/25 15:59:59","10117101","bgm_M574","2023/08/18 16:00:00","201","0","0"
"bgm_M574","10117","0","0","0","1","賭場大廳","0","2","2023/08/25 15:59:59","10117102","bgm_M574","2023/08/18 16:00:00","201","0","0"
"bgm_M574","10117","0","0","0","1","賭場大廳","0","0","2023/08/25 15:59:59","10117201","bgm_M574","2023/08/18 16:00:00","201","0","0"
"bgm_MC026","10118","0","0","0","1","跳蚤市場會場","0","1","2023/09/15 15:59:59","10118101","bgm_MC026","2023/09/01 16:00:00","201","0","0"
"bgm_MC026","10118","0","0","0","1","智慧森林周圍","0","2","2023/09/15 15:59:59","10118102","bgm_MC026","2023/09/01 16:00:00","201","110","0"
"bgm_MC026","10118","0","0","0","1","智慧森林周圍","0","0","2023/09/15 15:59:59","10118201","bgm_MC026","2023/09/01 16:00:00","201","0","0"
"bgm_M582","10119","0","0","0","1","遭詛咒的海盜島","0","1","2023/09/25 15:59:59","10119101","bgm_M582","2023/09/18 16:00:00","201","0","0"
"bgm_M582","10119","0","0","0","1","遭詛咒的海盜島","0","0","2023/09/25 15:59:59","10119201","bgm_M582","2023/09/18 16:00:00","201","0","0"
"bgm_MC036","10120","0","0","0","1","魔族的城鎮","0","1","2023/10/15 15:59:59","10120101","bgm_MC036","2023/10/01 16:00:00","201","45","0"
"bgm_MC036","10120","0","0","0","1","魔族的城鎮","0","0","2023/10/15 15:59:59","10120201","bgm_MC036","2023/10/01 16:00:00","201","0","0"
"bgm_M595","10121","0","0","0","1","露營領域","0","1","2023/10/25 15:59:59","10121101","bgm_M595","2023/10/18 16:00:00","201","128","0"
"bgm_M595","10121","0","0","0","1","露營領域","0","0","2023/10/25 15:59:59","10121201","bgm_M595","2023/10/18 16:00:00","201","0","0"
"bgm_MC046","10122","0","0","0","1","蘭德索爾近郊","0","1","2023/11/15 15:59:59","10122101","bgm_MC046","2023/11/01 16:00:00","201","0","0"
"bgm_MC046","10122","0","0","0","1","夏日的大間","0","2","2023/11/15 15:59:59","10122102","bgm_MC046","2023/11/01 16:00:00","201","110","0"
"bgm_MC046","10122","0","0","0","1","夏日的大間","0","1","2023/11/15 15:59:59","10122201","bgm_MC046","2023/11/01 16:00:00","201","0","0"
"bgm_M601","10123","0","0","0","1","王城蘭德索爾","0","1","2023/11/24 15:59:59","10123101","bgm_M601","2023/11/17 16:00:00","201","0","0"
"bgm_M601","10123","0","0","0","1","夏日遊戲度假村","0","2","2023/11/24 15:59:59","10123102","bgm_M601","2023/11/17 16:00:00","201","80","0"
"bgm_M601","10123","0","0","0","1","夏日遊戲度假村","0","0","2023/11/24 15:59:59","10123201","bgm_M601","2023/11/17 16:00:00","201","0","0"
"bgm_MC056","10124","0","0","0","1","薇‧蘭德索爾","0","1","2023/12/15 15:59:59","10124101","bgm_MC056","2023/12/01 16:00:00","201","0","0"
"bgm_MC056","10124","0","0","0","1","薇‧蘭德索爾","0","2","2023/12/15 15:59:59","10124102","bgm_MC056","2023/12/01 16:00:00","201","110","0"
"bgm_MC056","10124","0","0","0","1","薇‧蘭德索爾","0","0","2023/12/15 15:59:59","10124201","bgm_MC056","2023/12/01 16:00:00","201","0","0"
"bgm_M608","10125","0","0","0","1","小小邂逅的海岸","0","1","2023/12/25 15:59:59","10125101","bgm_M608","2023/12/18 16:00:00","201","0","0"
"bgm_M608","10125","0","0","0","1","小小甜心祕密基地附近","0","2","2023/12/25 15:59:59","10125102","bgm_M608","2023/12/18 16:00:00","201","0","0"
"bgm_M608","10125","0","0","0","1","小小邂逅的海岸","0","3","2023/12/25 15:59:59","10125103","bgm_M608","2023/12/18 16:00:00","201","0","0"
"bgm_M608","10125","0","0","0","1","小小邂逅的海岸","0","0","2023/12/25 15:59:59","10125201","bgm_M608","2023/12/18 16:00:00","201","0","0"
"bgm_MC063","10126","0","0","0","1","安布羅斯魔法學園","0","1","2024/01/15 15:59:59","10126101","bgm_MC063","2024/01/01 16:00:00","201","128","0"
"bgm_MC063","10126","0","0","0","1","安布羅斯魔法學園","0","0","2024/01/15 15:59:59","10126201","bgm_MC063","2024/01/01 16:00:00","201","0","0"
"bgm_M618","10127","0","0","0","1","邁向邊境的旅程","0","1","2024/01/24 15:59:59","10127101","bgm_M618","2024/01/17 16:00:00","201","0","0"
"bgm_M618","10127","0","0","0","1","世界盡頭森林","0","2","2024/01/24 15:59:59","10127102","bgm_M618","2024/01/17 16:00:00","201","30","0"
"bgm_M618","10127","0","0","0","1","世界盡頭森林","0","0","2024/01/24 15:59:59","10127201","bgm_M618","2024/01/17 16:00:00","201","0","0"
"bgm_MC075","10128","0","0","0","1","沙漠之國　薩拉薩利亞周圍","0","1","2024/02/15 15:59:59","10128101","bgm_MC075","2024/02/01 16:00:00","201","128","0"
"bgm_MC075","10128","0","0","0","1","沙漠之國　薩拉薩利亞周圍","0","0","2024/02/15 15:59:59","10128201","bgm_MC075","2024/02/01 16:00:00","201","0","0"
"bgm_M623","10129","0","0","0","1","蘭祭會場","0","1","2024/02/23 15:59:59","10129101","bgm_M623","2024/02/16 16:00:00","201","115","0"
"bgm_M623","10129","0","0","0","1","蘭祭會場","0","1","2024/02/23 15:59:59","10129201","bgm_M623","2024/02/16 16:00:00","201","0","0"
"bgm_MC082","10130","0","0","0","1","王城蘭德索爾","0","1","2024/03/15 15:59:59","10130101","bgm_MC082","2024/03/01 16:00:00","201","0","0"
"bgm_MC082","10130","0","0","0","1","王城蘭德索爾","0","0","2024/03/15 15:59:59","10130201","bgm_MC082","2024/03/01 16:00:00","201","0","0"
"bgm_M630","10131","0","0","0","1","王城蘭德索爾","0","1","2024/03/25 15:59:59","10131101","bgm_M630","2024/03/18 16:00:00","201","0","0"
"bgm_M630","10131","0","0","0","1","和平活動的路途","0","2","2024/03/25 15:59:59","10131102","bgm_M630","2024/03/18 16:00:00","201","30","0"
"bgm_M630","10131","0","0","0","1","和平活動的路途","0","0","2024/03/25 15:59:59","10131201","bgm_M630","2024/03/18 16:00:00","201","0","0"
