41747ac3b9327c744f425e9d92b264e610c415a7b0a4f3ec38b461ebae9404cf,940075e488150a49d7ed8a7822b1732c0b02d9ade11bd0745097fe92d2be4ea8,2033dbcbbf047626202bfe97863fd3b36217f393be0fc1f054a3b9d456f01965,6268968c063bd013909ff548b5a19fd3b416e873d67722b6ec91e75b0fff40a9,cdc9b275ccd3d9a083aabd3b1d89427954c2846803849e5b85a73665e0ebaeb2,a7a3c8a560bae74cf4379cbf4eb4d813fa538f1b31345814cf28c7dec690fb52,7c49604cb72d70e3c873ae1ea0da6147af00232df84664deabc9e3d557fe4dad,a42f622b2144ac16231d0ebd9676406f5fe3b7ccd2de799df5fd286b0d4d9d9b,9b7f6f2f2f6e36737ca4f13565b93f6219662f22cc67d0588a48c1563757fa7d,b77d07abd821ba64f1b253cad1d27c6b7e6f431b54aa509031f8f32e15b66c67,b7f12eaf92ca9745cdf56ed4eed8ae825206851f382b22f5e252e32b29b70689
"nop_idle_joy_normal","","1","0.2","311","101311","","311012","","","3"
"nop_talk_thinking","","1","0.2","311","105111","","311013","","","3"
"醫食同源……妳們知道這說法嗎？\n在祈求長壽的菜餚裡，\n會放進很多具有類似功效的食材哦。","0","7","0","311","105111","0","311014","0","0.5","11"
"","","","","311","311014","","311015","","","91"
"nop_idle_thinking","","1","0.2","311","105111","","311016","","","3"
"好棒的新年會～\n其他學校的人好像也有來，\n要不要去聊聊天呢？","0","6","0","312","101831","0","312001","0","0.5","11"
"nop_talk_joy1","","1","0.2","312","101831","","312002","","","3"
"","","","","312","312001","","312003","","","91"
"nop_idle_joy1","","1","0.2","312","101831","1","312004","","","3"
"看呀看呀美咲！\n那邊那道料理看起來超好吃的！","0","7","0","312","101611","0","312005","0","0.5","11"
"nop_talk_surprise_kira","","1","0.2","312","101611","","312006","","","3"
"","","","","312","312005","","312007","","","91"
"nop_idle_surprise_kira","","1","0.2","312","101611","1","312008","","","3"
"咦──？但那不是青菜做的嗎？\n不過，我是成熟的淑女了，\n倒也不是不敢吃啦？","0","7","0","312","105011","0","312009","0","0.5","11"
"nop_talk_sad","","1","0.2","312","105011","","312010","","","3"
"0","","","","312","2.5","","312011","","","93"
"nop_talk_tsun_pain","","1","0.2","312","105011","","312012","","","3"
"","","","","312","312009","","312013","","","91"
"nop_idle_sad","","1","0.2","312","105011","1","312014","","","3"
"真是豪華的新年會啊。\n我們的行為舉止\n也得合乎這個場合哦！","0","7","0","313","105331","0","313001","0","0.5","11"
"nop_13_monica_talk_doya","nop_13_monica_talk_doya_loop","0","0.2","313","105331","1","313002","0.2","","3"
"","","","","313","313001","","313003","","","91"
"nop_idle_doya","","1","0.2","313","105331","1","313004","","","3"
"說到年菜，就想到東國是也！\n也得向大江戶町的大家\n拜個年才行是也！","0","6","0","313","103031","0","313005","0","0.5","11"
"nop_talk_joy1","","1","0.2","313","103031","","313006","","","3"
"","","","","313","313005","","313007","","","91"
"nop_idle_joy1","","1","0.2","313","103031","1","313008","","","3"
"身處新年會的我也依然很美呢。\n啊啊，會場裡的視線\n好像都聚集過來了哦。","0","8","0","313","100811","0","313009","0","0.5","11"
"nop_talk_thinking","","1","0.2","313","100811","","313010","","","3"
"","","","","313","313009","","313011","","","91"
"nop_idle_thinking","","1","0.2","313","100811","1","313012","","","3"
"會場裡的視線……\n啊啊，輕蔑的視線落在空花身上……\n嘻嘻嘻嘻……","0","8","0","313","104511","0","313013","0","0.5","11"
"nop_13_kuka_talk_memory1","","1","0.2","313","104511","","313014","","","3"
"","","","","313","313013","","313015","","","91"
"nop_13_kuka_idle_memory1","","1","0.2","313","104511","1","313016","","","3"
"好大的會場……\n前輩會在哪呢？","0","6","0","313","105511","0","313017","0","0.5","11"
"nop_talk_sad","","1","0.2","313","105511","","313018","","","3"
"","","","","313","313017","","313019","","","91"
"nop_idle_sad","","1","0.2","313","105511","1","313020","","","3"
"嗯嗯嗯……是弟弟的氣息！\n就在附近哦，璃乃！","0","7","0","314","104931","0","314001","0","0.5","11"
"nop_14_shizuru_talk_thinking","","1","0.2","314","104931","","314002","","","3"
"0","","","","314","2","","314003","","","93"
"nop_talk_guts3","nop_talk_guts3_loop","0","0.2","314","104931","1","314004","0","","3"
"","","","","314","314001","","314005","","","91"
"是！我也認得出來哦！\n啊，就在那邊！大概吧！","0","6","0","314","101131","0","314006","0","0.5","11"
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","0.2","314","101131","1","314007","","","3"
"0","","","","314","2","","314008","","","93"
"nop_talk_joy1","","1","0.2","314","101131","","314009","","","3"
"","","","","314","314006","","314010","","","91"
"nop_idle_joy_normal","","1","0.2","314","101131","1","314011","","","3"
"哈哈，還是老樣子，\n是姐姐的力量和妹妹的力量呢。","0","7","0","314","106831","0","314012","0","0.5","11"
"nop_talk_arm_crossed_joy","nop_talk_arm_crossed_loop_joy","0","0.2","314","106831","1","314013","0","","3"
"","","","","314","314012","","314014","","","91"
"nop_idle_normal","","1","0.2","314","106831","1","314015","","","3"
"nop_idle_normal","","1","0.2","314","104931","","314016","","","3"
"nop_idle_normal","","1","0.2","314","101131","1","314017","","","3"
"真是美好的新年會呀。\n因為大家都很高興的樣子，\n所以精靈也很開心。","0","8","0","315","104211","0","315001","0","0.5","11"
"nop_talk_wish","","1","0.2","315","104211","","315002","","","3"
"","","","","315","315001","","315003","","","91"
"nop_idle_wish","","1","0.2","315","104211","1","315004","","","3"
"東國的新年和服好漂亮哦……\n能不能當作舞台服裝的參考呢？","0","6","0","315","105411","0","315005","0","0.5","11"
"nop_talk_normal","","1","0.2","315","105411","","315006","","","3"
"0","","","","315","2.5","","315007","","","93"
"nop_talk_thinking","","1","0.2","315","105411","","315008","","","3"
"","","","","315","315005","","315009","","","91"
"nop_idle_thinking","","1","0.2","315","105411","","315010","","","3"
"年菜非常美味唷。\n讓人吃得精神飽滿♪","0","5","0","315","102931","0","315011","0","0.5","11"
"nop_talk_joy1","","1","0.2","315","102931","","315012","","","3"
"","","","","315","315011","","315013","","","91"
"nop_idle_joy1","","1","0.2","315","102931","1","315014","","","3"
"nop_16_inori_talk_doya","nop_16_inori_talk_doya_loop","0","0.2","316","106631","1","316001","0","","3"
"這個會場和偉大的我太相配了！\n我非常中意哦！","0","6","0","316","106631","0","316002","0","0.5","11"
"","","","","316","316002","","316003","","","91"
"nop_16_inori_idle_doya","","1","0.2","316","106631","","316004","","","3"
"nop_talk_joy1","","1","0.2","316","106531","","316005","","","3"
"有幾個傢伙看起來\n能讓我打得很開心呢……\n感覺熱血沸騰起來了啊。","0","7","0","316","106531","0","316006","0","0.5","11"
"1","","","","316","3.5","","316007","","","93"
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","0.2","316","106531","1","316008","0","","3"
"","","","","316","316006","","316009","","","91"
"nop_idle_arm_crossed","","1","0.2","316","106531","","316010","","","3"
"nop_talk_normal","","1","0.2","316","106731","","316011","","","3"
"妳們兩個，不能亂搞事哦～？\n因為有超～多生起氣來很可怕的人\n在這裡哦～？","0","6","0","316","106731","0","316012","0","0.5","11"
"","","","","316","316012","","316013","","","91"
"nop_idle_normal","","1","0.2","316","106731","","316014","","","3"
"哇～！餐桌上擺滿了好多\n看起來很美味的料理呢孩子！\n切嚕～☆","0","6","0","317","110931","0","317001","0","0.5","11"
"nop_17_chieru_talk_memory","","1","0.2","317","110931","","317002","","","3"
"0","","","","317","4.2","","317003","","","93"
"nop_17_chieru_01","nop_17_chieru_loop","0","0.2","317","110931","1","317004","0","","3"
"nop_17_chieru_01","nop_17_chieru_loop","0","0.2","317","1","1","317005","0","","3"
"","","","","317","317001","","317006","","","91"
"nop_idle_joy1","","1","0.2","317","110931","","317007","","","3"
"NoItem_idle","","1","0.2","317","1","","317008","","","3"
"好多固體食物……嘔！\n光是看著就討厭呀……","0","5","0","317","111031","0","317009","0","0.5","11"
"nop_talk_normal_sad","","1","0.2","317","111031","","317010","","","3"
"0","","","","317","1.5","","317011","","","93"
"nop_17_yuni_weppu","nop_17_yuni_weppu_loop","0","0.2","317","111031","1","317012","0","","3"
"","","","","317","317009","","317013","","","91"
"學姐。\n妳這樣連我們都會被認為態度很差，\n可以請妳不要再開口了嗎？","0","6","0","317","110831","0","317014","0","0.5","11"
"nop_17_chloe_talk_normal_anger","nop_17_chloe_talk_normal_anger_loop","0","0.2","317","110831","1","317015","0","","3"
"nop_idle_sad","","1","0.2","317","110931","","317016","","","3"
"","","","","317","317014","","317017","","","91"
"nop_17_chloe_idle_normal2","","1","0.2","317","110831","","317018","","","3"
"nop_idle_normal","","1","0.2","317","111031","1","317019","","","3"
"nop_talk_joy1","","1","0.2","318","114711","","318001","","","3"
"每一道年菜看起來都好好吃！\n……那傢伙有沒有\n好好享受新年呢……","0","6","0","318","114711","0","318002","0","0.5","11"
"0","","","","318","2.5","","318003","","","93"
"nop_18_muimi_talk_thinking","","1","0.2","318","114711","","318004","","","3"
"","","","","318","318002","","318005","","","91"
"nop_18_muimi_idle_thinking","","1","0.2","318","114711","1","318006","","","3"
"nop_18_neneka_humu","nop_idle_normal","0","0.2","318","115031","1","318007","0","","3"
"至少在新年時節\n悠閒一下也不為過吧。","0","6","0","318","115031","0","318008","0","0.5","11"
"","","","","318","318008","","318009","","","91"
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","0.2","318","118031","1","318010","0","","3"
"唔……那價格能租得起\n這麼大的會場？\n妳還挺有一套的呢……！","0","6","0","318","118031","0","318011","0","0.5","11"
"0","","","","318","2.5","","318012","","","93"
"nop_talk_doya","nop_talk_doya_loop","0","0.2","318","118031","1","318013","0","","3"
"","","","","318","318011","","318014","","","91"
"nop_idle_doya","","1","0.2","318","118031","","318015","","","3"
"nop_18_karin_talk_normal","","1","0.2","318","118511","","318016","","","3"
"不不。您過獎了──","0","6","0","318","118511","0","318017","0","0.5","11"
"","","","","318","318017","","318018","","","91"
"nop_18_karin_idle_normal","","1","0.2","318","118511","1","318019","","","3"
"nop_talk_joy2","","1","0.2","401","111831","","401001","","","3"
"0","","","","401","2","","401002","","","93"
"nop_idle_joy_normal","","1","0.2","401","111831","","401003","","","3"
"nop_18_neneka_humu","nop_idle_normal","0","0.2","401","112031","1","401004","0","","3"
"0","","","","401","2","","401005","","","93"
"nop_16_kaya_talk_normal2_loop","","1","0.2","401","120831","","401006","","","3"
"0","","","","401","2","","401007","","","93"
"nop_16_kaya_idle_normal2","","1","0.2","401","120831","","401008","","","3"
"nop_talk_surprise1","","1","0.2","401","120931","","401009","","","3"
"0","","","","401","2","","401010","","","93"
"nop_idle_normal_joy","","1","0.2","401","120931","","401011","","","3"
"nop_talk_normal","","1","0.2","401","111931","","401012","","","3"
"0","","","","401","2","","401013","","","93"
"nop_idle_normal","","1","0.2","401","111931","","401014","","","3"
"nop_talk_joy1","","1","0.2","401","120731","","401015","","","3"
"0","","","","401","2","","401016","","","93"
"nop_idle_normal_joy","","1","0.2","401","120731","","401017","","","3"
"nop_talk_joy2","","1","0.2","402","108731","","402001","","","3"
"0","","","","402","2","","402002","","","93"
"nop_idle_joy1","","1","0.2","402","108731","","402003","","","3"
"nop_talk_joy3_blink","","1","0.2","402","108831","","402004","","","3"
"0","","","","402","2","","402005","","","93"
"nop_idle_joy_normal","","1","0.2","402","108831","","402006","","","3"
"nop_talk_normal","","1","0.2","402","108931","","402007","","","3"
"0","","","","402","2","","402008","","","93"
"nop_idle_normal","","1","0.2","402","108931","","402009","","","3"
"nop_talk_surprise_kira","","1","0.2","403","102011","","403001","","","3"
"0","","","","403","2","","403002","","","93"
"nop_idle_joy1","","1","0.2","403","102011","","403003","","","3"
"nop_talk_joy2","","1","0.2","403","100411","","403004","","","3"
"0","","","","403","2","","403005","","","93"
"nop_idle_normal","","1","0.2","403","100411","","403006","","","3"
"nop_talk_wish","","1","0.2","403","103631","","403007","","","3"
"0","","","","403","2","","403008","","","93"
"nop_idle_wish","","1","0.2","403","103631","","403009","","","3"
"nop_talk_wish_joy","","1","0.2","404","101511","","404001","","","3"
"0","","","","404","2","","404002","","","93"
"nop_idle_normal","","1","0.2","404","101511","","404003","","","3"
"nop_talk_joy2","","1","0.2","404","101231","","404004","","","3"
"0","","","","404","2","","404005","","","93"
"nop_idle_normal","","1","0.2","404","101231","","404006","","","3"
"nop_talk_surprise_kira","","1","0.2","404","104011","","404007","","","3"
"0","","","","404","2","","404008","","","93"
"nop_idle_normal","","1","0.2","404","104011","","404009","","","3"
"nop_talk_normal","","1","0.2","405","103111","","405001","","","3"
"0","","","","405","2","","405002","","","93"
"nop_idle_normal","","1","0.2","405","103111","","405003","","","3"
"nop_talk_worry","","1","0.2","405","102211","","405004","","","3"
"0","","","","405","2","","405005","","","93"
"nop_idle_worry","","1","0.2","405","102211","","405006","","","3"
"nop_05_miyako_talk_joy1","","1","0.2","405","100711","","405007","","","3"
"0","","","","405","2","","405008","","","93"
"nop_05_miyako_idle_joy1","","1","0.2","405","100711","","405009","","","3"
"nop_talk_joy1","","1","0.2","405","100611","","405010","","","3"
"0","","","","405","2","","405011","","","93"
"nop_idle_joy1","","1","0.2","405","100611","","405012","","","3"
"nop_talk_thinking","","1","0.2","406","107131","","406001","","","3"
"0","","","","406","2","","406002","","","93"
"nop_idle_arm_crossed","","1","0.2","406","107131","","406003","","","3"
"nop_talk_sad","","1","0.2","406","103731","","406004","","","3"
"0","","","","406","2","","406005","","","93"
"nop_idle_sad","","1","0.2","406","103731","","406006","","","3"
"nop_talk_joy2","","1","0.2","406","100511","","406007","","","3"
"0","","","","406","2","","406008","","","93"
"nop_idle_normal","","1","0.2","406","100511","","406009","","","3"
"nop_talk_normal","","1","0.2","406","104731","","406010","","","3"
"0","","","","406","2","","406011","","","93"
"nop_idle_normal","","1","0.2","406","104731","","406012","","","3"
"nop_talk_joy3","","1","0.2","407","102831","","407001","","","3"
"0","","","","407","2","","407002","","","93"
"nop_idle_normal","","1","0.2","407","102831","","407003","","","3"
"nop_07_kurumi_idle_bitter","","1","0.2","407","102111","","407004","","","3"
"0","","","","407","2","","407005","","","93"
"nop_idle_normal","","1","0.2","407","102111","","407006","","","3"
"nop_talk_joy2","","1","0.2","407","102511","","407007","","","3"
"0","","","","407","2","","407008","","","93"
"nop_idle_normal","","1","0.2","407","102511","","407009","","","3"
"nop_talk_joy1","","1","0.2","407","102311","","407010","","","3"
"0","","","","407","2","","407011","","","93"
"nop_idle_normal","","1","0.2","407","102311","","407012","","","3"
"nop_talk_joy1","","1","0.2","408","101011","","408001","","","3"
"0","","","","408","2","","408002","","","93"
"nop_idle_joy_normal","","1","0.2","408","101011","","408003","","","3"
"nop_talk_arm_crossed_loop","","1","0.2","408","104331","","408004","","","3"
"0","","","","408","2","","408005","","","93"
"nop_idle_arm_crossed","","1","0.2","408","104331","","408006","","","3"
"nop_talk_joy2","","1","0.2","408","101711","","408007","","","3"
"0","","","","408","2","","408008","","","93"
"nop_idle_joy1","","1","0.2","408","101711","","408009","","","3"
"nop_talk_normal","","1","0.2","408","101431","","408010","","","3"
"0","","","","408","2","","408011","","","93"
"nop_idle_normal","","1","0.2","408","101431","","408012","","","3"
"nop_talk_joy1","","1","0.2","409","103311","","409001","","","3"
"0","","","","409","2","","409002","","","93"
"nop_idle_joy1","","1","0.2","409","103311","","409003","","","3"
"nop_talk_joy1","","1","0.2","409","105211","","409004","","","3"
"0","","","","409","2","","409005","","","93"
"nop_idle_joy_normal","","1","0.2","409","105211","","409006","","","3"
"nop_talk_sad2","","1","0.2","409","102611","","409007","","","3"
"0","","","","409","2","","409008","","","93"
"nop_idle_sad2","","1","0.2","409","102611","","409009","","","3"
"nop_talk_normal","","1","0.2","409","103811","","409010","","","3"
"0","","","","409","2","","409011","","","93"
"nop_idle_normal","","1","0.2","409","103811","","409012","","","3"
"nop_talk_joy1","","1","0.2","410","103231","","410001","","","3"
"0","","","","410","2","","410002","","","93"
"nop_idle_joy1","","1","0.2","410","103231","","410003","","","3"
"nop_10_yukari_01","","1","0.2","410","103411","","410004","","","3"
"nop_10_yukari_01","","1","0.2","410","11","","410005","","","3"
"0","","","","410","2","","410006","","","93"
"nop_10_yukari_02","","1","0.2","410","103411","","410007","","","3"
"nop_10_yukari_02","","1","0.2","410","11","","410008","","","3"
"nop_talk_doya_loop","","1","0.2","410","104811","","410009","","","3"
"1","","","","410","104811","","410010","","","4"
"0","","","","410","2","","410011","","","93"
"nop_idle_doya","","1","0.2","410","104811","","410012","","","3"
"nop_talk_joy2","","1","0.2","410","104611","","410013","","","3"
"0","","","","410","2","","410014","","","93"
"nop_idle_joy_normal","","1","0.2","410","104611","","410015","","","3"
"nop_talk_wish2","","1","0.2","411","102711","","411001","","","3"
"0","","","","411","2","","411002","","","93"
"nop_idle_memory","","1","0.2","411","102711","","411003","","","3"
"nop_talk_normal","","1","0.2","411","100911","","411004","","","3"
"0","","","","411","2","","411005","","","93"
"nop_idle_arm_crossed","","1","0.2","411","100911","","411006","","","3"
"nop_talk_joy2","","1","0.2","411","101311","","411007","","","3"
"0","","","","411","2","","411008","","","93"
"nop_idle_joy_normal","","1","0.2","411","101311","","411009","","","3"
"nop_talk_normal","","1","0.2","411","105111","","411010","","","3"
"0","","","","411","2","","411011","","","93"
"nop_idle_normal","","1","0.2","411","105111","","411012","","","3"
"nop_talk_joy1","","1","0.2","412","101831","","412001","","","3"
"0","","","","412","2","","412002","","","93"
"nop_idle_joy1","","1","0.2","412","101831","","412003","","","3"
"nop_talk_joy2","","1","0.2","412","101611","","412004","","","3"
"0","","","","412","2","","412005","","","93"
"nop_idle_joy_normal","","1","0.2","412","101611","","412006","","","3"
"nop_talk_joy1","","1","0.2","412","105011","","412007","","","3"
"0","","","","412","2","","412008","","","93"
"nop_idle_joy_normal","","1","0.2","412","105011","","412009","","","3"
"nop_talk_normal","","1","0.2","413","105331","","413001","","","3"
"0","","","","413","2","","413002","","","93"
"nop_idle_normal","","1","0.2","413","105331","","413003","","","3"
"nop_talk_memory","","1","0.2","413","104511","","413004","","","3"
"0","","","","413","2","","413005","","","93"
"nop_idle_memory","","1","0.2","413","104511","","413006","","","3"
"nop_talk_joy1","","1","0.2","413","103031","","413007","","","3"
"0","","","","413","2","","413008","","","93"
"nop_idle_joy1","","1","0.2","413","103031","","413009","","","3"
"nop_talk_wish","","1","0.2","413","100811","","413010","","","3"
"0","","","","413","2","","413011","","","93"
"nop_idle_wish","","1","0.2","413","100811","","413012","","","3"
"nop_talk_sad","","1","0.2","413","105511","","413013","","","3"
"0","","","","413","2","","413014","","","93"
"nop_idle_sad","","1","0.2","413","105511","","413015","","","3"
"nop_talk_guts2","nop_talk_guts2_loop","0","0.2","414","101131","1","414001","0","","3"
"0","","","","414","2","","414002","","","93"
"nop_idle_normal","","1","0.2","414","101131","","414003","","","3"
"nop_talk_wish","","1","0.2","414","104931","","414004","","","3"
"0","","","","414","2","","414005","","","93"
"nop_idle_normal","","1","0.2","414","104931","","414006","","","3"
"nop_talk_thinking","","1","0.2","414","106831","","414007","","","3"
"0","","","","414","2","","414008","","","93"
"nop_idle_normal","","1","0.2","414","106831","","414009","","","3"
"nop_talk_wish","","1","0.2","415","104211","","415001","","","3"
"0","","","","415","2","","415002","","","93"
"nop_idle_wish","","1","0.2","415","104211","","415003","","","3"
"nop_talk_joy1","","1","0.2","415","102931","","415004","","","3"
"0","","","","415","2","","415005","","","93"
"nop_idle_joy1","","1","0.2","415","102931","","415006","","","3"
"nop_talk_normal","","1","0.2","415","105411","","415007","","","3"
"0","","","","415","2","","415008","","","93"
"nop_idle_normal","","1","0.2","415","105411","","415009","","","3"
"nop_talk_normal","","1","0.2","416","106731","","416001","","","3"
"0","","","","416","2","","416002","","","93"
"nop_idle_normal","","1","0.2","416","106731","","416003","","","3"
"nop_talk_joy2","","1","0.2","416","106631","","416004","","","3"
"0","","","","416","2","","416005","","","93"
"nop_idle_joy1","","1","0.2","416","106631","","416006","","","3"
"nop_16_kaya_talk_normal2_loop","","1","0.2","416","106531","","416007","","","3"
"0","","","","416","2","","416008","","","93"
"nop_16_kaya_idle_normal2","","1","0.2","416","106531","","416009","","","3"
"nop_talk_arm_crossed2","nop_talk_arm_crossed_loop2","0","0.2","417","111031","1","417001","0","","3"
"0","","","","417","2","","417002","","","93"
"nop_idle_normal","","1","0.2","417","111031","","417003","","","3"
"nop_talk_joy2","","1","0.2","417","110931","","417004","","","3"
"0","","","","417","2","","417005","","","93"
"nop_idle_joy_normal","","1","0.2","417","110931","","417006","","","3"
"nop_17_chloe_talk_normal2_loop","","1","0.2","417","110831","","417007","","","3"
"0","","","","417","2","","417008","","","93"
"nop_17_chloe_idle_normal2","","1","0.2","417","110831","","417009","","","3"
"nop_18_neneka_humu","nop_idle_normal","0","0.2","418","115031","1","418001","0.2","","3"
"0","","","","418","2","","418002","","","93"
"nop_talk_joy1_normal","","1","0.2","418","114711","","418003","","","3"
"0","","","","418","2","","418004","","","93"
"nop_idle_joy1","","1","0.2","418","114711","","418005","","","3"
"nop_18_karin_talk_normal","","1","0.2","418","118511","","418006","","","3"
"0","","","","418","2","","418007","","","93"
"nop_18_karin_idle_normal","","1","0.2","418","118511","","418008","","","3"
"nop_talk_doya","nop_talk_doya_loop","0","0.2","418","118031","1","418009","0","","3"
"0","","","","418","2","","418010","","","93"
"nop_idle_doya","","1","0.2","418","118031","","418011","","","3"
"111831","-150","101","1.95","501","1","-255","501001","0","nop_idle_joy2","1"
"120731","150","100","1.95","501","1","-255","501002","1","nop_idle_normal","1"
"120831","-320","103","1.95","501","1","-265","501003","0","nop_idle_arm_crossed","1"
"111931","320","102","1.95","501","1","-265","501004","1","nop_idle_normal","1"
"120931","-450","105","1.95","501","1","-300","501005","0","nop_idle_thinking","1"
"112031","450","104","1.95","501","1","-300","501006","1","nop_idle_doya","1"
"0","","","","501","0.5","","501007","","","93"
"nop_01_peko_oissu","nop_talk_joy1","0","0.2","501","111831","1","501008","0.2","","3"
"vo_drama_10082001_001","0","0","","501","vo_drama_10082001","","501009","","","21"
"阿囉哈～！\n大家在新年會上玩得還開心嗎？","1","5","0","501","111831","0","501010","0","0.5","11"
"","","","","501","501010","","501011","","","91"
"0","","","","501","0.2","","501012","","","93"
"6","0","1","0","501","120731","0","501013","0","0","12"
"8","0","1","0","501","111931","0","501014","0","0","12"
"10","0","1","0","501","112031","0","501015","0","0","12"
"7","0","1","0","501","120931","0","501016","0","0","12"
"13","0","1","0","501","120831","0","501017","0","0","12"
"nop_talk_joy1","","1","0.2","501","120731","","501018","","","3"
"nop_talk_wish3","","1","0.2","501","111931","","501019","","","3"
"nop_talk_doya","nop_talk_doya_loop","0","0.2","501","112031","1","501020","0","","3"
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","0.2","501","120931","1","501021","0","","3"
"nop_01_ruka_hello_long","","1","0.2","501","120831","","501022","","","3"
"0","","","","501","2","","501023","","","93"
"nop_idle_joy1","","1","0.2","501","111831","","501024","","","3"
"nop_idle_normal_joy","","1","0.3","501","120731","","501025","","","3"
"nop_idle_doya","","1","0.3","501","112031","","501026","","","3"
"nop_idle_arm_crossed","","1","0.3","501","120931","","501027","","","3"
"nop_idle_normal","","1","0.3","501","120831","","501028","","","3"
"nop_talk_normal","","1","0.2","501","111931","","501029","","","3"
"vo_drama_10082001_002","0","0","","501","vo_drama_10082001","","501030","","","21"
"是的，在下過得非常開心。\n料理十分美味，\n大家似乎也都很享受，\n這也讓在下感到很高興。","1","4","0","501","111931","0","501031","0","0.5","11"
"1","","","","501","3","","501032","","","93"
"nop_talk_joy3_dere","","1","0.2","501","111931","","501033","","","3"
"","","","","501","501031","","501034","","","91"
"nop_idle_normal_joy","","1","0.2","501","111931","","501035","","","3"
"nop_talk_sad","","1","0.2","501","112031","","501036","","","3"
"vo_drama_10082001_003","0","0","","501","vo_drama_10082001","","501037","","","21"
"講是這樣講，也沒妳那麼開心啦。\n妳那到底是第幾盤啊……","1","4","0","501","112031","0","501038","0","0.5","11"
"1","","","","501","5","","501039","","","93"
"8","0","1","0","501","111831","0","501040","0","0","12"
"nop_17_chieru_swing","nop_idle_joy_normal","0","0.2","501","111831","1","501041","0.2","","3"
"","","","","501","501038","","501042","","","91"
"nop_idle_sad","","1","0.2","501","112031","","501043","","","3"
"","","","","501","0.1","","501044","","","93"
"0","","","","501","120731","","501045","","","4"
"nop_talk_normal","","1","0.2","501","120731","","501046","","","3"
"vo_drama_10082001_004","0","0","","501","vo_drama_10082001","","501047","","","21"
"讓她大吃特吃的人不就是凱留嗎？\n貪吃佩可小姐吃得這麼香，\n充滿了她的作風，\n這樣很棒呢。","1","5","0","501","120731","0","501048","0","0.5","11"
"1","","","","501","2.5","","501049","","","93"
"4","0","1","0","501","112031","0","501050","0","0","12"
"nop_surprise","nop_idle_surprise1","0","0.2","501","112031","1","501051","0.3","","3"
"1","","","","501","2","","501052","","","93"
"1","","","","501","120731","","501053","","","4"
"nop_talk_joy1","","1","0.2","501","120731","","501054","","","3"
"nop_idle_arm_crossed","","1","0.2","501","112031","","501055","","","3"
"","","","","501","501048","","501056","","","91"
"nop_idle_joy1","","1","0.2","501","120731","","501057","","","3"
"nop_talk_joy1","","1","0.2","501","111831","","501058","","","3"
"vo_drama_10082001_005","0","0","","501","vo_drama_10082001","","501059","","","21"
"我們做的年菜\n好像也讓大家讚譽有加喔！","1","4","0","501","111831","0","501060","0","0.5","11"
"","","","","501","501060","","501061","","","91"
"nop_idle_joy_normal","","1","0.2","501","111831","","501062","","","3"
"nop_talk_normal","","1","0.2","501","120831","","501063","","","3"
"vo_drama_10082001_006","0","0","","501","vo_drama_10082001","","501064","","","21"
"是啊，我們吃得津津有味喔。\n就算是在東國，\n平常也吃不太到這麼豪華的菜色吧？","1","5","0","501","120831","0","501065","0","0.5","11"
"1","","","","501","3","","501066","","","93"
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","0.2","501","120831","1","501067","0.2","","3"
"","","","","501","501065","","501068","","","91"
"nop_idle_arm_crossed","","1","0.2","501","120831","","501069","","","3"
"nop_talk_doya","nop_talk_doya_loop","0","0.2","501","120931","1","501070","0.2","","3"
"vo_drama_10082001_007","0","0","","501","vo_drama_10082001","","501071","","","21"
"嗯！這些料理甚至能讓妾身\n取回真正的力量，實在了得。\n這都要歸功於雪菲的努力啊。","1","4","0","501","120931","0","501072","0","0.5","11"
"1","","","","501","5","","501073","","","93"
"nop_talk_normal","","1","0.2","501","120931","","501074","","","3"
"","","","","501","501072","","501075","","","91"
"nop_idle_normal","","1","0.2","501","120931","","501076","","","3"
"nop_talk_normal","","1","0.2","501","120731","","501077","","","3"
"vo_drama_10082001_008","0","0","","501","vo_drama_10082001","","501078","","","21"
"這都是因為大家有幫忙啊。\n去年真的很謝謝妳們兩位。","1","3","0","501","120731","0","501079","0","0.5","11"
"1","","","","501","6.5","","501080","","","93"
"nop_bow","nop_idle_normal_joy","0","0.2","501","120731","1","501081","0.2","","3"
"","","","","501","501079","","501082","","","91"
"nop_idle_normal_joy","","1","0.2","501","120731","","501083","","","3"
"nop_talk_normal","","1","0.2","501","120831","","501084","","","3"
"vo_drama_10082001_009","0","0","","501","vo_drama_10082001","","501085","","","21"
"妳別這麼見外。\n那都是我們自願的。","1","3","0","501","120831","0","501086","0","0.5","11"
"1","","","","501","3","","501087","","","93"
"nop_talk_doya","nop_talk_doya_loop","0","0.2","501","120831","1","501088","0.2","","3"
"","","","","501","501086","","501089","","","91"
"nop_idle_doya","","1","0.2","501","120831","","501090","","","3"
"nop_talk_thinking","","1","0.2","501","120931","","501091","","","3"
"vo_drama_10082001_010","0","0","","501","vo_drama_10082001","","501092","","","21"
"那簡直就像是在看顧幼兒的成長，\n著實相當愉快啊。","1","4","0","501","120931","0","501093","0","0.5","11"
"","","","","501","501093","","501094","","","91"
