a7a3c8a560bae74cf4379cbf4eb4d813fa538f1b31345814cf28c7dec690fb52,a42f622b2144ac16231d0ebd9676406f5fe3b7ccd2de799df5fd286b0d4d9d9b,b7f12eaf92ca9745cdf56ed4eed8ae825206851f382b22f5e252e32b29b70689,b77d07abd821ba64f1b253cad1d27c6b7e6f431b54aa509031f8f32e15b66c67,41747ac3b9327c744f425e9d92b264e610c415a7b0a4f3ec38b461ebae9404cf,2033dbcbbf047626202bfe97863fd3b36217f393be0fc1f054a3b9d456f01965,9b7f6f2f2f6e36737ca4f13565b93f6219662f22cc67d0588a48c1563757fa7d,7c49604cb72d70e3c873ae1ea0da6147af00232df84664deabc9e3d557fe4dad,6268968c063bd013909ff548b5a19fd3b416e873d67722b6ec91e75b0fff40a9,cdc9b275ccd3d9a083aabd3b1d89427954c2846803849e5b85a73665e0ebaeb2,940075e488150a49d7ed8a7822b1732c0b02d9ade11bd0745097fe92d2be4ea8
"101311","311012","3","","nop_idle_joy_normal","1","","","0.2","311",""
"105111","311013","3","","nop_talk_thinking","1","","","0.2","311",""
"105111","311014","11","0.5","醫食同源……妳們知道這說法嗎？\n在祈求長壽的菜餚裡，\n會放進很多具有類似功效的食材哦。","7","0","0","0","311","0"
"311014","311015","91","","","","","","","311",""
"105111","311016","3","","nop_idle_thinking","1","","","0.2","311",""
"101831","312001","11","0.5","好棒的新年會～\n其他學校的人好像也有來，\n要不要去聊聊天呢？","6","0","0","0","312","0"
"101831","312002","3","","nop_talk_joy1","1","","","0.2","312",""
"312001","312003","91","","","","","","","312",""
"101831","312004","3","","nop_idle_joy1","1","","1","0.2","312",""
"101611","312005","11","0.5","看呀看呀美咲！\n那邊那道料理看起來超好吃的！","7","0","0","0","312","0"
"101611","312006","3","","nop_talk_surprise_kira","1","","","0.2","312",""
"312005","312007","91","","","","","","","312",""
"101611","312008","3","","nop_idle_surprise_kira","1","","1","0.2","312",""
"105011","312009","11","0.5","咦──？但那不是青菜做的嗎？\n不過，我是成熟的淑女了，\n倒也不是不敢吃啦？","7","0","0","0","312","0"
"105011","312010","3","","nop_talk_sad","1","","","0.2","312",""
"2.5","312011","93","","0","","","","","312",""
"105011","312012","3","","nop_talk_tsun_pain","1","","","0.2","312",""
"312009","312013","91","","","","","","","312",""
"105011","312014","3","","nop_idle_sad","1","","1","0.2","312",""
"105331","313001","11","0.5","真是豪華的新年會啊。\n我們的行為舉止\n也得合乎這個場合哦！","7","0","0","0","313","0"
"105331","313002","3","","nop_13_monica_talk_doya","0","0.2","1","0.2","313","nop_13_monica_talk_doya_loop"
"313001","313003","91","","","","","","","313",""
"105331","313004","3","","nop_idle_doya","1","","1","0.2","313",""
"103031","313005","11","0.5","說到年菜，就想到東國是也！\n也得向大江戶町的大家\n拜個年才行是也！","6","0","0","0","313","0"
"103031","313006","3","","nop_talk_joy1","1","","","0.2","313",""
"313005","313007","91","","","","","","","313",""
"103031","313008","3","","nop_idle_joy1","1","","1","0.2","313",""
"100811","313009","11","0.5","身處新年會的我也依然很美呢。\n啊啊，會場裡的視線\n好像都聚集過來了哦。","8","0","0","0","313","0"
"100811","313010","3","","nop_talk_thinking","1","","","0.2","313",""
"313009","313011","91","","","","","","","313",""
"100811","313012","3","","nop_idle_thinking","1","","1","0.2","313",""
"104511","313013","11","0.5","會場裡的視線……\n啊啊，輕蔑的視線落在空花身上……\n嘻嘻嘻嘻……","8","0","0","0","313","0"
"104511","313014","3","","nop_13_kuka_talk_memory1","1","","","0.2","313",""
"313013","313015","91","","","","","","","313",""
"104511","313016","3","","nop_13_kuka_idle_memory1","1","","1","0.2","313",""
"105511","313017","11","0.5","好大的會場……\n前輩會在哪呢？","6","0","0","0","313","0"
"105511","313018","3","","nop_talk_sad","1","","","0.2","313",""
"313017","313019","91","","","","","","","313",""
"105511","313020","3","","nop_idle_sad","1","","1","0.2","313",""
"104931","314001","11","0.5","嗯嗯嗯……是弟弟的氣息！\n就在附近哦，璃乃！","7","0","0","0","314","0"
"104931","314002","3","","nop_14_shizuru_talk_thinking","1","","","0.2","314",""
"2","314003","93","","0","","","","","314",""
"104931","314004","3","","nop_talk_guts3","0","0","1","0.2","314","nop_talk_guts3_loop"
"314001","314005","91","","","","","","","314",""
"101131","314006","11","0.5","是！我也認得出來哦！\n啊，就在那邊！大概吧！","6","0","0","0","314","0"
"101131","314007","3","","nop_talk_arm_crossed","0","","1","0.2","314","nop_talk_arm_crossed_loop"
"2","314008","93","","0","","","","","314",""
"101131","314009","3","","nop_talk_joy1","1","","","0.2","314",""
"314006","314010","91","","","","","","","314",""
"101131","314011","3","","nop_idle_joy_normal","1","","1","0.2","314",""
"106831","314012","11","0.5","哈哈，還是老樣子，\n是姐姐的力量和妹妹的力量呢。","7","0","0","0","314","0"
"106831","314013","3","","nop_talk_arm_crossed_joy","0","0","1","0.2","314","nop_talk_arm_crossed_loop_joy"
"314012","314014","91","","","","","","","314",""
"106831","314015","3","","nop_idle_normal","1","","1","0.2","314",""
"104931","314016","3","","nop_idle_normal","1","","","0.2","314",""
"101131","314017","3","","nop_idle_normal","1","","1","0.2","314",""
"104211","315001","11","0.5","真是美好的新年會呀。\n因為大家都很高興的樣子，\n所以精靈也很開心。","8","0","0","0","315","0"
"104211","315002","3","","nop_talk_wish","1","","","0.2","315",""
"315001","315003","91","","","","","","","315",""
"104211","315004","3","","nop_idle_wish","1","","1","0.2","315",""
"105411","315005","11","0.5","東國的新年和服好漂亮哦……\n能不能當作舞台服裝的參考呢？","6","0","0","0","315","0"
"105411","315006","3","","nop_talk_normal","1","","","0.2","315",""
"2.5","315007","93","","0","","","","","315",""
"105411","315008","3","","nop_talk_thinking","1","","","0.2","315",""
"315005","315009","91","","","","","","","315",""
"105411","315010","3","","nop_idle_thinking","1","","","0.2","315",""
"102931","315011","11","0.5","年菜非常美味唷。\n讓人吃得精神飽滿♪","5","0","0","0","315","0"
"102931","315012","3","","nop_talk_joy1","1","","","0.2","315",""
"315011","315013","91","","","","","","","315",""
"102931","315014","3","","nop_idle_joy1","1","","1","0.2","315",""
"106631","316001","3","","nop_16_inori_talk_doya","0","0","1","0.2","316","nop_16_inori_talk_doya_loop"
"106631","316002","11","0.5","這個會場和偉大的我太相配了！\n我非常中意哦！","6","0","0","0","316","0"
"316002","316003","91","","","","","","","316",""
"106631","316004","3","","nop_16_inori_idle_doya","1","","","0.2","316",""
"106531","316005","3","","nop_talk_joy1","1","","","0.2","316",""
"106531","316006","11","0.5","有幾個傢伙看起來\n能讓我打得很開心呢……\n感覺熱血沸騰起來了啊。","7","0","0","0","316","0"
"3.5","316007","93","","1","","","","","316",""
"106531","316008","3","","nop_talk_arm_crossed","0","0","1","0.2","316","nop_talk_arm_crossed_loop"
"316006","316009","91","","","","","","","316",""
"106531","316010","3","","nop_idle_arm_crossed","1","","","0.2","316",""
"106731","316011","3","","nop_talk_normal","1","","","0.2","316",""
"106731","316012","11","0.5","妳們兩個，不能亂搞事哦～？\n因為有超～多生起氣來很可怕的人\n在這裡哦～？","6","0","0","0","316","0"
"316012","316013","91","","","","","","","316",""
"106731","316014","3","","nop_idle_normal","1","","","0.2","316",""
"110931","317001","11","0.5","哇～！餐桌上擺滿了好多\n看起來很美味的料理呢孩子！\n切嚕～☆","6","0","0","0","317","0"
"110931","317002","3","","nop_17_chieru_talk_memory","1","","","0.2","317",""
"4.2","317003","93","","0","","","","","317",""
"110931","317004","3","","nop_17_chieru_01","0","0","1","0.2","317","nop_17_chieru_loop"
"1","317005","3","","nop_17_chieru_01","0","0","1","0.2","317","nop_17_chieru_loop"
"317001","317006","91","","","","","","","317",""
"110931","317007","3","","nop_idle_joy1","1","","","0.2","317",""
"1","317008","3","","NoItem_idle","1","","","0.2","317",""
"111031","317009","11","0.5","好多固體食物……嘔！\n光是看著就討厭呀……","5","0","0","0","317","0"
"111031","317010","3","","nop_talk_normal_sad","1","","","0.2","317",""
"1.5","317011","93","","0","","","","","317",""
"111031","317012","3","","nop_17_yuni_weppu","0","0","1","0.2","317","nop_17_yuni_weppu_loop"
"317009","317013","91","","","","","","","317",""
"110831","317014","11","0.5","學姐。\n妳這樣連我們都會被認為態度很差，\n可以請妳不要再開口了嗎？","6","0","0","0","317","0"
"110831","317015","3","","nop_17_chloe_talk_normal_anger","0","0","1","0.2","317","nop_17_chloe_talk_normal_anger_loop"
"110931","317016","3","","nop_idle_sad","1","","","0.2","317",""
"317014","317017","91","","","","","","","317",""
"110831","317018","3","","nop_17_chloe_idle_normal2","1","","","0.2","317",""
"111031","317019","3","","nop_idle_normal","1","","1","0.2","317",""
"114711","318001","3","","nop_talk_joy1","1","","","0.2","318",""
"114711","318002","11","0.5","每一道年菜看起來都好好吃！\n……那傢伙有沒有\n好好享受新年呢……","6","0","0","0","318","0"
"2.5","318003","93","","0","","","","","318",""
"114711","318004","3","","nop_18_muimi_talk_thinking","1","","","0.2","318",""
"318002","318005","91","","","","","","","318",""
"114711","318006","3","","nop_18_muimi_idle_thinking","1","","1","0.2","318",""
"115031","318007","3","","nop_18_neneka_humu","0","0","1","0.2","318","nop_idle_normal"
"115031","318008","11","0.5","至少在新年時節\n悠閒一下也不為過吧。","6","0","0","0","318","0"
"318008","318009","91","","","","","","","318",""
"118031","318010","3","","nop_talk_arm_crossed","0","0","1","0.2","318","nop_talk_arm_crossed_loop"
"118031","318011","11","0.5","唔……那價格能租得起\n這麼大的會場？\n妳還挺有一套的呢……！","6","0","0","0","318","0"
"2.5","318012","93","","0","","","","","318",""
"118031","318013","3","","nop_talk_doya","0","0","1","0.2","318","nop_talk_doya_loop"
"318011","318014","91","","","","","","","318",""
"118031","318015","3","","nop_idle_doya","1","","","0.2","318",""
"118511","318016","3","","nop_18_karin_talk_normal","1","","","0.2","318",""
"118511","318017","11","0.5","不不。您過獎了──","6","0","0","0","318","0"
"318017","318018","91","","","","","","","318",""
"118511","318019","3","","nop_18_karin_idle_normal","1","","1","0.2","318",""
"111831","401001","3","","nop_talk_joy2","1","","","0.2","401",""
"2","401002","93","","0","","","","","401",""
"111831","401003","3","","nop_idle_joy_normal","1","","","0.2","401",""
"112031","401004","3","","nop_18_neneka_humu","0","0","1","0.2","401","nop_idle_normal"
"2","401005","93","","0","","","","","401",""
"120831","401006","3","","nop_16_kaya_talk_normal2_loop","1","","","0.2","401",""
"2","401007","93","","0","","","","","401",""
"120831","401008","3","","nop_16_kaya_idle_normal2","1","","","0.2","401",""
"120931","401009","3","","nop_talk_surprise1","1","","","0.2","401",""
"2","401010","93","","0","","","","","401",""
"120931","401011","3","","nop_idle_normal_joy","1","","","0.2","401",""
"111931","401012","3","","nop_talk_normal","1","","","0.2","401",""
"2","401013","93","","0","","","","","401",""
"111931","401014","3","","nop_idle_normal","1","","","0.2","401",""
"120731","401015","3","","nop_talk_joy1","1","","","0.2","401",""
"2","401016","93","","0","","","","","401",""
"120731","401017","3","","nop_idle_normal_joy","1","","","0.2","401",""
"108731","402001","3","","nop_talk_joy2","1","","","0.2","402",""
"2","402002","93","","0","","","","","402",""
"108731","402003","3","","nop_idle_joy1","1","","","0.2","402",""
"108831","402004","3","","nop_talk_joy3_blink","1","","","0.2","402",""
"2","402005","93","","0","","","","","402",""
"108831","402006","3","","nop_idle_joy_normal","1","","","0.2","402",""
"108931","402007","3","","nop_talk_normal","1","","","0.2","402",""
"2","402008","93","","0","","","","","402",""
"108931","402009","3","","nop_idle_normal","1","","","0.2","402",""
"102011","403001","3","","nop_talk_surprise_kira","1","","","0.2","403",""
"2","403002","93","","0","","","","","403",""
"102011","403003","3","","nop_idle_joy1","1","","","0.2","403",""
"100411","403004","3","","nop_talk_joy2","1","","","0.2","403",""
"2","403005","93","","0","","","","","403",""
"100411","403006","3","","nop_idle_normal","1","","","0.2","403",""
"103631","403007","3","","nop_talk_wish","1","","","0.2","403",""
"2","403008","93","","0","","","","","403",""
"103631","403009","3","","nop_idle_wish","1","","","0.2","403",""
"101511","404001","3","","nop_talk_wish_joy","1","","","0.2","404",""
"2","404002","93","","0","","","","","404",""
"101511","404003","3","","nop_idle_normal","1","","","0.2","404",""
"101231","404004","3","","nop_talk_joy2","1","","","0.2","404",""
"2","404005","93","","0","","","","","404",""
"101231","404006","3","","nop_idle_normal","1","","","0.2","404",""
"104011","404007","3","","nop_talk_surprise_kira","1","","","0.2","404",""
"2","404008","93","","0","","","","","404",""
"104011","404009","3","","nop_idle_normal","1","","","0.2","404",""
"103111","405001","3","","nop_talk_normal","1","","","0.2","405",""
"2","405002","93","","0","","","","","405",""
"103111","405003","3","","nop_idle_normal","1","","","0.2","405",""
"102211","405004","3","","nop_talk_worry","1","","","0.2","405",""
"2","405005","93","","0","","","","","405",""
"102211","405006","3","","nop_idle_worry","1","","","0.2","405",""
"100711","405007","3","","nop_05_miyako_talk_joy1","1","","","0.2","405",""
"2","405008","93","","0","","","","","405",""
"100711","405009","3","","nop_05_miyako_idle_joy1","1","","","0.2","405",""
"100611","405010","3","","nop_talk_joy1","1","","","0.2","405",""
"2","405011","93","","0","","","","","405",""
"100611","405012","3","","nop_idle_joy1","1","","","0.2","405",""
"107131","406001","3","","nop_talk_thinking","1","","","0.2","406",""
"2","406002","93","","0","","","","","406",""
"107131","406003","3","","nop_idle_arm_crossed","1","","","0.2","406",""
"103731","406004","3","","nop_talk_sad","1","","","0.2","406",""
"2","406005","93","","0","","","","","406",""
"103731","406006","3","","nop_idle_sad","1","","","0.2","406",""
"100511","406007","3","","nop_talk_joy2","1","","","0.2","406",""
"2","406008","93","","0","","","","","406",""
"100511","406009","3","","nop_idle_normal","1","","","0.2","406",""
"104731","406010","3","","nop_talk_normal","1","","","0.2","406",""
"2","406011","93","","0","","","","","406",""
"104731","406012","3","","nop_idle_normal","1","","","0.2","406",""
"102831","407001","3","","nop_talk_joy3","1","","","0.2","407",""
"2","407002","93","","0","","","","","407",""
"102831","407003","3","","nop_idle_normal","1","","","0.2","407",""
"102111","407004","3","","nop_07_kurumi_idle_bitter","1","","","0.2","407",""
"2","407005","93","","0","","","","","407",""
"102111","407006","3","","nop_idle_normal","1","","","0.2","407",""
"102511","407007","3","","nop_talk_joy2","1","","","0.2","407",""
"2","407008","93","","0","","","","","407",""
"102511","407009","3","","nop_idle_normal","1","","","0.2","407",""
"102311","407010","3","","nop_talk_joy1","1","","","0.2","407",""
"2","407011","93","","0","","","","","407",""
"102311","407012","3","","nop_idle_normal","1","","","0.2","407",""
"101011","408001","3","","nop_talk_joy1","1","","","0.2","408",""
"2","408002","93","","0","","","","","408",""
"101011","408003","3","","nop_idle_joy_normal","1","","","0.2","408",""
"104331","408004","3","","nop_talk_arm_crossed_loop","1","","","0.2","408",""
"2","408005","93","","0","","","","","408",""
"104331","408006","3","","nop_idle_arm_crossed","1","","","0.2","408",""
"101711","408007","3","","nop_talk_joy2","1","","","0.2","408",""
"2","408008","93","","0","","","","","408",""
"101711","408009","3","","nop_idle_joy1","1","","","0.2","408",""
"101431","408010","3","","nop_talk_normal","1","","","0.2","408",""
"2","408011","93","","0","","","","","408",""
"101431","408012","3","","nop_idle_normal","1","","","0.2","408",""
"103311","409001","3","","nop_talk_joy1","1","","","0.2","409",""
"2","409002","93","","0","","","","","409",""
"103311","409003","3","","nop_idle_joy1","1","","","0.2","409",""
"105211","409004","3","","nop_talk_joy1","1","","","0.2","409",""
"2","409005","93","","0","","","","","409",""
"105211","409006","3","","nop_idle_joy_normal","1","","","0.2","409",""
"102611","409007","3","","nop_talk_sad2","1","","","0.2","409",""
"2","409008","93","","0","","","","","409",""
"102611","409009","3","","nop_idle_sad2","1","","","0.2","409",""
"103811","409010","3","","nop_talk_normal","1","","","0.2","409",""
"2","409011","93","","0","","","","","409",""
"103811","409012","3","","nop_idle_normal","1","","","0.2","409",""
"103231","410001","3","","nop_talk_joy1","1","","","0.2","410",""
"2","410002","93","","0","","","","","410",""
"103231","410003","3","","nop_idle_joy1","1","","","0.2","410",""
"103411","410004","3","","nop_10_yukari_01","1","","","0.2","410",""
"11","410005","3","","nop_10_yukari_01","1","","","0.2","410",""
"2","410006","93","","0","","","","","410",""
"103411","410007","3","","nop_10_yukari_02","1","","","0.2","410",""
"11","410008","3","","nop_10_yukari_02","1","","","0.2","410",""
"104811","410009","3","","nop_talk_doya_loop","1","","","0.2","410",""
"104811","410010","4","","1","","","","","410",""
"2","410011","93","","0","","","","","410",""
"104811","410012","3","","nop_idle_doya","1","","","0.2","410",""
"104611","410013","3","","nop_talk_joy2","1","","","0.2","410",""
"2","410014","93","","0","","","","","410",""
"104611","410015","3","","nop_idle_joy_normal","1","","","0.2","410",""
"102711","411001","3","","nop_talk_wish2","1","","","0.2","411",""
"2","411002","93","","0","","","","","411",""
"102711","411003","3","","nop_idle_memory","1","","","0.2","411",""
"100911","411004","3","","nop_talk_normal","1","","","0.2","411",""
"2","411005","93","","0","","","","","411",""
"100911","411006","3","","nop_idle_arm_crossed","1","","","0.2","411",""
"101311","411007","3","","nop_talk_joy2","1","","","0.2","411",""
"2","411008","93","","0","","","","","411",""
"101311","411009","3","","nop_idle_joy_normal","1","","","0.2","411",""
"105111","411010","3","","nop_talk_normal","1","","","0.2","411",""
"2","411011","93","","0","","","","","411",""
"105111","411012","3","","nop_idle_normal","1","","","0.2","411",""
"101831","412001","3","","nop_talk_joy1","1","","","0.2","412",""
"2","412002","93","","0","","","","","412",""
"101831","412003","3","","nop_idle_joy1","1","","","0.2","412",""
"101611","412004","3","","nop_talk_joy2","1","","","0.2","412",""
"2","412005","93","","0","","","","","412",""
"101611","412006","3","","nop_idle_joy_normal","1","","","0.2","412",""
"105011","412007","3","","nop_talk_joy1","1","","","0.2","412",""
"2","412008","93","","0","","","","","412",""
"105011","412009","3","","nop_idle_joy_normal","1","","","0.2","412",""
"105331","413001","3","","nop_talk_normal","1","","","0.2","413",""
"2","413002","93","","0","","","","","413",""
"105331","413003","3","","nop_idle_normal","1","","","0.2","413",""
"104511","413004","3","","nop_talk_memory","1","","","0.2","413",""
"2","413005","93","","0","","","","","413",""
"104511","413006","3","","nop_idle_memory","1","","","0.2","413",""
"103031","413007","3","","nop_talk_joy1","1","","","0.2","413",""
"2","413008","93","","0","","","","","413",""
"103031","413009","3","","nop_idle_joy1","1","","","0.2","413",""
"100811","413010","3","","nop_talk_wish","1","","","0.2","413",""
"2","413011","93","","0","","","","","413",""
"100811","413012","3","","nop_idle_wish","1","","","0.2","413",""
"105511","413013","3","","nop_talk_sad","1","","","0.2","413",""
"2","413014","93","","0","","","","","413",""
"105511","413015","3","","nop_idle_sad","1","","","0.2","413",""
"101131","414001","3","","nop_talk_guts2","0","0","1","0.2","414","nop_talk_guts2_loop"
"2","414002","93","","0","","","","","414",""
"101131","414003","3","","nop_idle_normal","1","","","0.2","414",""
"104931","414004","3","","nop_talk_wish","1","","","0.2","414",""
"2","414005","93","","0","","","","","414",""
"104931","414006","3","","nop_idle_normal","1","","","0.2","414",""
"106831","414007","3","","nop_talk_thinking","1","","","0.2","414",""
"2","414008","93","","0","","","","","414",""
"106831","414009","3","","nop_idle_normal","1","","","0.2","414",""
"104211","415001","3","","nop_talk_wish","1","","","0.2","415",""
"2","415002","93","","0","","","","","415",""
"104211","415003","3","","nop_idle_wish","1","","","0.2","415",""
"102931","415004","3","","nop_talk_joy1","1","","","0.2","415",""
"2","415005","93","","0","","","","","415",""
"102931","415006","3","","nop_idle_joy1","1","","","0.2","415",""
"105411","415007","3","","nop_talk_normal","1","","","0.2","415",""
"2","415008","93","","0","","","","","415",""
"105411","415009","3","","nop_idle_normal","1","","","0.2","415",""
"106731","416001","3","","nop_talk_normal","1","","","0.2","416",""
"2","416002","93","","0","","","","","416",""
"106731","416003","3","","nop_idle_normal","1","","","0.2","416",""
"106631","416004","3","","nop_talk_joy2","1","","","0.2","416",""
"2","416005","93","","0","","","","","416",""
"106631","416006","3","","nop_idle_joy1","1","","","0.2","416",""
"106531","416007","3","","nop_16_kaya_talk_normal2_loop","1","","","0.2","416",""
"2","416008","93","","0","","","","","416",""
"106531","416009","3","","nop_16_kaya_idle_normal2","1","","","0.2","416",""
"111031","417001","3","","nop_talk_arm_crossed2","0","0","1","0.2","417","nop_talk_arm_crossed_loop2"
"2","417002","93","","0","","","","","417",""
"111031","417003","3","","nop_idle_normal","1","","","0.2","417",""
"110931","417004","3","","nop_talk_joy2","1","","","0.2","417",""
"2","417005","93","","0","","","","","417",""
"110931","417006","3","","nop_idle_joy_normal","1","","","0.2","417",""
"110831","417007","3","","nop_17_chloe_talk_normal2_loop","1","","","0.2","417",""
"2","417008","93","","0","","","","","417",""
"110831","417009","3","","nop_17_chloe_idle_normal2","1","","","0.2","417",""
"115031","418001","3","","nop_18_neneka_humu","0","0.2","1","0.2","418","nop_idle_normal"
"2","418002","93","","0","","","","","418",""
"114711","418003","3","","nop_talk_joy1_normal","1","","","0.2","418",""
"2","418004","93","","0","","","","","418",""
"114711","418005","3","","nop_idle_joy1","1","","","0.2","418",""
"118511","418006","3","","nop_18_karin_talk_normal","1","","","0.2","418",""
"2","418007","93","","0","","","","","418",""
"118511","418008","3","","nop_18_karin_idle_normal","1","","","0.2","418",""
"118031","418009","3","","nop_talk_doya","0","0","1","0.2","418","nop_talk_doya_loop"
"2","418010","93","","0","","","","","418",""
"118031","418011","3","","nop_idle_doya","1","","","0.2","418",""
"1","501001","1","nop_idle_joy2","111831","101","0","-255","1.95","501","-150"
"1","501002","1","nop_idle_normal","120731","100","1","-255","1.95","501","150"
"1","501003","1","nop_idle_arm_crossed","120831","103","0","-265","1.95","501","-320"
"1","501004","1","nop_idle_normal","111931","102","1","-265","1.95","501","320"
"1","501005","1","nop_idle_thinking","120931","105","0","-300","1.95","501","-450"
"1","501006","1","nop_idle_doya","112031","104","1","-300","1.95","501","450"
"0.5","501007","93","","0","","","","","501",""
"111831","501008","3","","nop_01_peko_oissu","0","0.2","1","0.2","501","nop_talk_joy1"
"vo_drama_10082001","501009","21","","vo_drama_10082001_001","0","","","","501","0"
"111831","501010","11","0.5","阿囉哈～！\n大家在新年會上玩得還開心嗎？","5","0","0","0","501","1"
"501010","501011","91","","","","","","","501",""
"0.2","501012","93","","0","","","","","501",""
"120731","501013","12","0","6","1","0","0","0","501","0"
"111931","501014","12","0","8","1","0","0","0","501","0"
"112031","501015","12","0","10","1","0","0","0","501","0"
"120931","501016","12","0","7","1","0","0","0","501","0"
"120831","501017","12","0","13","1","0","0","0","501","0"
"120731","501018","3","","nop_talk_joy1","1","","","0.2","501",""
"111931","501019","3","","nop_talk_wish3","1","","","0.2","501",""
"112031","501020","3","","nop_talk_doya","0","0","1","0.2","501","nop_talk_doya_loop"
"120931","501021","3","","nop_talk_arm_crossed","0","0","1","0.2","501","nop_talk_arm_crossed_loop"
"120831","501022","3","","nop_01_ruka_hello_long","1","","","0.2","501",""
"2","501023","93","","0","","","","","501",""
"111831","501024","3","","nop_idle_joy1","1","","","0.2","501",""
"120731","501025","3","","nop_idle_normal_joy","1","","","0.3","501",""
"112031","501026","3","","nop_idle_doya","1","","","0.3","501",""
"120931","501027","3","","nop_idle_arm_crossed","1","","","0.3","501",""
"120831","501028","3","","nop_idle_normal","1","","","0.3","501",""
"111931","501029","3","","nop_talk_normal","1","","","0.2","501",""
"vo_drama_10082001","501030","21","","vo_drama_10082001_002","0","","","","501","0"
"111931","501031","11","0.5","是的，在下過得非常開心。\n料理十分美味，\n大家似乎也都很享受，\n這也讓在下感到很高興。","4","0","0","0","501","1"
"3","501032","93","","1","","","","","501",""
"111931","501033","3","","nop_talk_joy3_dere","1","","","0.2","501",""
"501031","501034","91","","","","","","","501",""
"111931","501035","3","","nop_idle_normal_joy","1","","","0.2","501",""
"112031","501036","3","","nop_talk_sad","1","","","0.2","501",""
"vo_drama_10082001","501037","21","","vo_drama_10082001_003","0","","","","501","0"
"112031","501038","11","0.5","講是這樣講，也沒妳那麼開心啦。\n妳那到底是第幾盤啊……","4","0","0","0","501","1"
"5","501039","93","","1","","","","","501",""
"111831","501040","12","0","8","1","0","0","0","501","0"
"111831","501041","3","","nop_17_chieru_swing","0","0.2","1","0.2","501","nop_idle_joy_normal"
"501038","501042","91","","","","","","","501",""
"112031","501043","3","","nop_idle_sad","1","","","0.2","501",""
"0.1","501044","93","","","","","","","501",""
"120731","501045","4","","0","","","","","501",""
"120731","501046","3","","nop_talk_normal","1","","","0.2","501",""
"vo_drama_10082001","501047","21","","vo_drama_10082001_004","0","","","","501","0"
"120731","501048","11","0.5","讓她大吃特吃的人不就是凱留嗎？\n貪吃佩可小姐吃得這麼香，\n充滿了她的作風，\n這樣很棒呢。","5","0","0","0","501","1"
"2.5","501049","93","","1","","","","","501",""
"112031","501050","12","0","4","1","0","0","0","501","0"
"112031","501051","3","","nop_surprise","0","0.3","1","0.2","501","nop_idle_surprise1"
"2","501052","93","","1","","","","","501",""
"120731","501053","4","","1","","","","","501",""
"120731","501054","3","","nop_talk_joy1","1","","","0.2","501",""
"112031","501055","3","","nop_idle_arm_crossed","1","","","0.2","501",""
"501048","501056","91","","","","","","","501",""
"120731","501057","3","","nop_idle_joy1","1","","","0.2","501",""
"111831","501058","3","","nop_talk_joy1","1","","","0.2","501",""
"vo_drama_10082001","501059","21","","vo_drama_10082001_005","0","","","","501","0"
"111831","501060","11","0.5","我們做的年菜\n好像也讓大家讚譽有加喔！","4","0","0","0","501","1"
"501060","501061","91","","","","","","","501",""
"111831","501062","3","","nop_idle_joy_normal","1","","","0.2","501",""
"120831","501063","3","","nop_talk_normal","1","","","0.2","501",""
"vo_drama_10082001","501064","21","","vo_drama_10082001_006","0","","","","501","0"
"120831","501065","11","0.5","是啊，我們吃得津津有味喔。\n就算是在東國，\n平常也吃不太到這麼豪華的菜色吧？","5","0","0","0","501","1"
"3","501066","93","","1","","","","","501",""
"120831","501067","3","","nop_talk_arm_crossed","0","0.2","1","0.2","501","nop_talk_arm_crossed_loop"
"501065","501068","91","","","","","","","501",""
"120831","501069","3","","nop_idle_arm_crossed","1","","","0.2","501",""
"120931","501070","3","","nop_talk_doya","0","0.2","1","0.2","501","nop_talk_doya_loop"
"vo_drama_10082001","501071","21","","vo_drama_10082001_007","0","","","","501","0"
"120931","501072","11","0.5","嗯！這些料理甚至能讓妾身\n取回真正的力量，實在了得。\n這都要歸功於雪菲的努力啊。","4","0","0","0","501","1"
"5","501073","93","","1","","","","","501",""
"120931","501074","3","","nop_talk_normal","1","","","0.2","501",""
"501072","501075","91","","","","","","","501",""
"120931","501076","3","","nop_idle_normal","1","","","0.2","501",""
"120731","501077","3","","nop_talk_normal","1","","","0.2","501",""
"vo_drama_10082001","501078","21","","vo_drama_10082001_008","0","","","","501","0"
"120731","501079","11","0.5","這都是因為大家有幫忙啊。\n去年真的很謝謝妳們兩位。","3","0","0","0","501","1"
"6.5","501080","93","","1","","","","","501",""
"120731","501081","3","","nop_bow","0","0.2","1","0.2","501","nop_idle_normal_joy"
"501079","501082","91","","","","","","","501",""
"120731","501083","3","","nop_idle_normal_joy","1","","","0.2","501",""
"120831","501084","3","","nop_talk_normal","1","","","0.2","501",""
"vo_drama_10082001","501085","21","","vo_drama_10082001_009","0","","","","501","0"
"120831","501086","11","0.5","妳別這麼見外。\n那都是我們自願的。","3","0","0","0","501","1"
"3","501087","93","","1","","","","","501",""
"120831","501088","3","","nop_talk_doya","0","0.2","1","0.2","501","nop_talk_doya_loop"
"501086","501089","91","","","","","","","501",""
"120831","501090","3","","nop_idle_doya","1","","","0.2","501",""
"120931","501091","3","","nop_talk_thinking","1","","","0.2","501",""
"vo_drama_10082001","501092","21","","vo_drama_10082001_010","0","","","","501","0"
"120931","501093","11","0.5","那簡直就像是在看顧幼兒的成長，\n著實相當愉快啊。","4","0","0","0","501","1"
"501093","501094","91","","","","","","","501",""
