3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9
"0","18901","25021","18911","1300","0","0","0","560000","2"
"0","18902","25021","18921","1300","0","0","0","560000","2"
"0","18903","25021","18931","1300","0","0","0","560000","2"
"0","19001","25021","19011","1950","0","0","0","560000","2"
"0","19002","25021","19021","1950","0","0","0","560000","2"
"0","19101","25021","19111","780","0","0","0","560000","2"
"0","19102","25021","19121","780","0","0","0","560000","2"
"0","19103","25021","19131","780","0","0","0","560000","2"
"0","19104","25021","19141","780","0","0","0","560000","2"
"0","19105","25021","19151","780","0","0","0","560000","2"
"0","19201","25021","19211","780","0","0","0","560000","2"
"0","19202","25021","19221","780","0","0","0","560000","2"
"0","19203","25021","19231","780","0","0","0","560000","2"
"0","19204","25021","19241","780","0","0","0","560000","2"
"0","19205","25021","19251","780","0","0","0","560000","2"
"0","19301","25021","19311","780","0","0","0","560000","2"
"0","19302","25021","19321","780","0","0","0","560000","2"
"0","19303","25021","19331","780","0","0","0","560000","2"
"0","19304","25021","19341","780","0","0","0","560000","2"
"0","19305","25021","19351","780","0","0","0","560000","2"
"0","19401","25021","19411","820","0","0","0","570000","2"
"0","19402","25021","19421","820","0","0","0","570000","2"
"0","19403","25021","19431","820","0","0","0","570000","2"
"0","19404","25021","19441","820","0","0","0","570000","2"
"0","19405","25021","19451","820","0","0","0","570000","2"
"0","19501","25021","19511","1370","0","0","0","570000","2"
"0","19502","25021","19521","1370","0","0","0","570000","2"
"0","19503","25021","19531","1370","0","0","0","570000","2"
"0","19601","25021","19611","820","0","0","0","570000","2"
"0","19602","25021","19621","820","0","0","0","570000","2"
"0","19603","25021","19631","820","0","0","0","570000","2"
"0","19604","25021","19641","820","0","0","0","570000","2"
"0","19605","25021","19651","820","0","0","0","570000","2"
"0","19701","25021","19711","820","0","0","0","570000","2"
"0","19702","25021","19721","820","0","0","0","570000","2"
"0","19703","25021","19731","820","0","0","0","570000","2"
"0","19704","25021","19741","820","0","0","0","570000","2"
"0","19705","25021","19751","820","0","0","0","570000","2"
"0","19801","25021","19811","820","0","0","0","570000","2"
"0","19802","25021","19821","820","0","0","0","570000","2"
"0","19803","25021","19831","820","0","0","0","570000","2"
"0","19804","25021","19841","820","0","0","0","570000","2"
"0","19805","25021","19851","820","0","0","0","570000","2"
"0","19901","25021","19911","1370","0","0","0","570000","2"
"0","19902","25021","19921","1370","0","0","0","570000","2"
"0","19903","25021","19931","1370","0","0","0","570000","2"
"0","20001","25021","20011","820","0","0","0","570000","2"
"0","20002","25021","20021","820","0","0","0","570000","2"
"0","20003","25021","20031","820","0","0","0","570000","2"
"0","20004","25021","20041","820","0","0","0","570000","2"
"0","20005","25021","20051","820","0","0","0","570000","2"
"0","20101","25021","20111","820","0","0","0","570000","2"
"0","20102","25021","20121","820","0","0","0","570000","2"
"0","20103","25021","20131","820","0","0","0","570000","2"
"0","20104","25021","20141","820","0","0","0","570000","2"
"0","20105","25021","20151","820","0","0","0","570000","2"
"0","20201","25021","20211","820","0","0","0","570000","2"
"0","20202","25021","20221","820","0","0","0","570000","2"
"0","20203","25021","20231","820","0","0","0","570000","2"
"0","20204","25021","20241","820","0","0","0","570000","2"
"0","20205","25021","20251","820","0","0","0","570000","2"
"0","20301","25021","20311","820","0","0","0","570000","2"
"0","20302","25021","20321","820","0","0","0","570000","2"
"0","20303","25021","20331","820","0","0","0","570000","2"
"0","20304","25021","20341","820","0","0","0","570000","2"
"0","20305","25021","20351","820","0","0","0","570000","2"
"0","20401","25021","20411","1370","0","0","0","570000","2"
"0","20402","25021","20421","1370","0","0","0","570000","2"
"0","20403","25021","20431","1370","0","0","0","570000","2"
"0","20501","25021","20511","820","0","0","0","570000","2"
"0","20502","25021","20521","820","0","0","0","570000","2"
"0","20503","25021","20531","820","0","0","0","570000","2"
"0","20504","25021","20541","820","0","0","0","570000","2"
"0","20505","25021","20551","820","0","0","0","570000","2"
"0","20601","25021","20611","820","0","0","0","570000","2"
"0","20602","25021","20621","820","0","0","0","570000","2"
"0","20603","25021","20631","820","0","0","0","570000","2"
"0","20604","25021","20641","820","0","0","0","570000","2"
"0","20605","25021","20651","820","0","0","0","570000","2"
"0","20701","25021","20711","820","0","0","0","570000","2"
"0","20702","25021","20721","820","0","0","0","570000","2"
"0","20703","25021","20731","820","0","0","0","570000","2"
"0","20704","25021","20741","820","0","0","0","570000","2"
"0","20705","25021","20751","820","0","0","0","570000","2"
"0","20801","25021","20811","820","0","0","0","570000","2"
"0","20802","25021","20821","820","0","0","0","570000","2"
"0","20803","25021","20831","820","0","0","0","570000","2"
"0","20804","25021","20841","820","0","0","0","570000","2"
"0","20805","25021","20851","820","0","0","0","570000","2"
"0","20901","25021","20911","1370","0","0","0","570000","2"
"0","20902","25021","20921","1370","0","0","0","570000","2"
"0","20903","25021","20931","1370","0","0","0","570000","2"
"0","21001","25021","21011","820","0","0","0","570000","2"
"0","21002","25021","21021","820","0","0","0","570000","2"
"0","21003","25021","21031","820","0","0","0","570000","2"
"0","21004","25021","21041","820","0","0","0","570000","2"
"0","21005","25021","21051","820","0","0","0","570000","2"
"0","21101","25021","21111","820","0","0","0","570000","2"
"0","21102","25021","21121","820","0","0","0","570000","2"
"0","21103","25021","21131","820","0","0","0","570000","2"
"0","21104","25021","21141","820","0","0","0","570000","2"
"0","21105","25021","21151","820","0","0","0","570000","2"
"0","21201","25021","21211","820","0","0","0","570000","2"
"0","21202","25021","21221","820","0","0","0","570000","2"
"0","21203","25021","21231","820","0","0","0","570000","2"
"0","21204","25021","21241","820","0","0","0","570000","2"
"0","21205","25021","21251","820","0","0","0","570000","2"
"0","21301","25021","21311","820","0","0","0","570000","2"
"0","21302","25021","21321","820","0","0","0","570000","2"
"0","21303","25021","21331","820","0","0","0","570000","2"
"0","21304","25021","21341","820","0","0","0","570000","2"
"0","21305","25021","21351","820","0","0","0","570000","2"
"0","21401","25021","21411","820","0","0","0","570000","2"
"0","21402","25021","21421","820","0","0","0","570000","2"
"0","21403","25021","21431","820","0","0","0","570000","2"
"0","21404","25021","21441","820","0","0","0","570000","2"
"0","21405","25021","21451","820","0","0","0","570000","2"
"0","21501","25021","21511","820","0","0","0","570000","2"
"0","21502","25021","21521","820","0","0","0","570000","2"
"0","21503","25021","21531","820","0","0","0","570000","2"
"0","21504","25021","21541","820","0","0","0","570000","2"
"0","21505","25021","21551","820","0","0","0","570000","2"
"0","21601","25021","21611","820","0","0","0","570000","2"
"0","21602","25021","21621","820","0","0","0","570000","2"
"0","21603","25021","21631","820","0","0","0","570000","2"
"0","21604","25021","21641","820","0","0","0","570000","2"
"0","21605","25021","21651","820","0","0","0","570000","2"
"0","21701","25021","21711","1370","0","0","0","570000","2"
"0","21702","25021","21721","1370","0","0","0","570000","2"
"0","21703","25021","21731","1370","0","0","0","570000","2"
"0","21801","25021","21811","820","0","0","0","570000","2"
"0","21802","25021","21821","820","0","0","0","570000","2"
"0","21803","25021","21831","820","0","0","0","570000","2"
"0","21804","25021","21841","820","0","0","0","570000","2"
"0","21805","25021","21851","820","0","0","0","570000","2"
"0","21901","25021","21911","820","0","0","0","570000","2"
"0","21902","25021","21921","820","0","0","0","570000","2"
"0","21903","25021","21931","820","0","0","0","570000","2"
"0","21904","25021","21941","820","0","0","0","570000","2"
"0","21905","25021","21951","820","0","0","0","570000","2"
"0","22001","25021","22011","820","0","0","0","570000","2"
"0","22002","25021","22021","820","0","0","0","570000","2"
"0","22003","25021","22031","820","0","0","0","570000","2"
"0","22004","25021","22041","820","0","0","0","570000","2"
"0","22005","25021","22051","820","0","0","0","570000","2"
"0","22101","25021","22111","820","0","0","0","570000","2"
"0","22102","25021","22121","820","0","0","0","570000","2"
"0","22103","25021","22131","820","0","0","0","570000","2"
"0","22104","25021","22141","820","0","0","0","570000","2"
"0","22105","25021","22151","820","0","0","0","570000","2"
"0","22201","25021","22211","820","0","0","0","570000","2"
"0","22202","25021","22221","820","0","0","0","570000","2"
"0","22203","25021","22231","820","0","0","0","570000","2"
"0","22204","25021","22241","820","0","0","0","570000","2"
"0","22205","25021","22251","820","0","0","0","570000","2"
"0","22301","25021","22311","3400","0","0","0","580000","2"
"0","22401","25021","22411","680","0","0","0","580000","2"
"0","22402","25021","22421","680","0","0","0","580000","2"
"0","22403","25021","22431","680","0","0","0","580000","2"
"0","22404","25021","22441","680","0","0","0","580000","2"
"0","22405","25021","22451","680","0","0","0","580000","2"
"0","22501","25021","22511","680","0","0","0","580000","2"
"0","22502","25021","22521","680","0","0","0","580000","2"
"0","22503","25021","22531","680","0","0","0","580000","2"
"0","22504","25021","22541","680","0","0","0","580000","2"
"0","22505","25021","22551","680","0","0","0","580000","2"
"0","22601","25021","22611","680","0","0","0","580000","2"
"0","22602","25021","22621","680","0","0","0","580000","2"
"0","22603","25021","22631","680","0","0","0","580000","2"
"0","22604","25021","22641","680","0","0","0","580000","2"
"0","22605","25021","22651","680","0","0","0","580000","2"
"0","22701","25021","22711","680","0","0","0","580000","2"
"0","22702","25021","22721","680","0","0","0","580000","2"
"0","22703","25021","22731","680","0","0","0","580000","2"
"0","22704","25021","22741","680","0","0","0","580000","2"
"0","22705","25021","22751","680","0","0","0","580000","2"
"0","22801","25021","22811","680","0","0","0","580000","2"
"0","22802","25021","22821","680","0","0","0","580000","2"
"0","22803","25021","22831","680","0","0","0","580000","2"
"0","22804","25021","22841","680","0","0","0","580000","2"
"0","22805","25021","22851","680","0","0","0","580000","2"
"0","22901","25021","22911","3400","0","0","0","580000","2"
"0","23001","25021","23011","680","0","0","0","580000","2"
"0","23002","25021","23021","680","0","0","0","580000","2"
"0","23003","25021","23031","680","0","0","0","580000","2"
"0","23004","25021","23041","680","0","0","0","580000","2"
"0","23005","25021","23051","680","0","0","0","580000","2"
"0","23101","25021","23111","680","0","0","0","580000","2"
"0","23102","25021","23121","680","0","0","0","580000","2"
"0","23103","25021","23131","680","0","0","0","580000","2"
"0","23104","25021","23141","680","0","0","0","580000","2"
"0","23105","25021","23151","680","0","0","0","580000","2"
"0","23201","25021","23211","3400","0","0","0","580000","2"
"0","23301","25021","23311","3400","0","0","0","580000","2"
"0","23401","25021","23411","680","0","0","0","580000","2"
"0","23402","25021","23421","680","0","0","0","580000","2"
"0","23403","25021","23431","680","0","0","0","580000","2"
"0","23404","25021","23441","680","0","0","0","580000","2"
"0","23405","25021","23451","680","0","0","0","580000","2"
"0","23501","25021","23511","680","0","0","0","580000","2"
"0","23502","25021","23521","680","0","0","0","580000","2"
"0","23503","25021","23531","680","0","0","0","580000","2"
"0","23504","25021","23541","680","0","0","0","580000","2"
"0","23505","25021","23551","680","0","0","0","580000","2"
"0","23601","25021","23611","680","0","0","0","580000","2"
"0","23602","25021","23621","680","0","0","0","580000","2"
"0","23603","25021","23631","680","0","0","0","580000","2"
"0","23604","25021","23641","680","0","0","0","580000","2"
"0","23605","25021","23651","680","0","0","0","580000","2"
"0","23701","25021","23711","680","0","0","0","580000","2"
"0","23702","25021","23721","680","0","0","0","580000","2"
"0","23703","25021","23731","680","0","0","0","580000","2"
"0","23704","25021","23741","680","0","0","0","580000","2"
"0","23705","25021","23751","680","0","0","0","580000","2"
"0","23801","25021","23811","680","0","0","0","580000","2"
"0","23802","25021","23821","680","0","0","0","580000","2"
"0","23803","25021","23831","680","0","0","0","580000","2"
"0","23804","25021","23841","680","0","0","0","580000","2"
"0","23805","25021","23851","680","0","0","0","580000","2"
"0","23901","25021","23911","680","0","0","0","580000","2"
"0","23902","25021","23921","680","0","0","0","580000","2"
"0","23903","25021","23931","680","0","0","0","580000","2"
"0","23904","25021","23941","680","0","0","0","580000","2"
"0","23905","25021","23951","680","0","0","0","580000","2"
"0","24001","25021","24011","3400","0","0","0","580000","2"
"0","24101","25021","24111","3400","0","0","0","580000","2"
"0","24201","25021","24211","680","0","0","0","580000","2"
"0","24202","25021","24221","680","0","0","0","580000","2"
"0","24203","25021","24231","680","0","0","0","580000","2"
"0","24204","25021","24241","680","0","0","0","580000","2"
"0","24205","25021","24251","680","0","0","0","580000","2"
"0","24301","25021","24311","3400","0","0","0","580000","2"
"0","24401","25021","24411","680","0","0","0","580000","2"
"0","24402","25021","24421","680","0","0","0","580000","2"
"0","24403","25021","24431","680","0","0","0","580000","2"
"0","24404","25021","24441","680","0","0","0","580000","2"
"0","24405","25021","24451","680","0","0","0","580000","2"
"0","24501","25021","24511","680","0","0","0","580000","2"
"0","24502","25021","24521","680","0","0","0","580000","2"
"0","24503","25021","24531","680","0","0","0","580000","2"
"0","24504","25021","24541","680","0","0","0","580000","2"
"0","24505","25021","24551","680","0","0","0","580000","2"
"0","24601","25021","24611","3400","0","0","0","580000","2"
"0","24701","25021","24711","680","0","0","0","580000","2"
"0","24702","25021","24721","680","0","0","0","580000","2"
"0","24703","25021","24731","680","0","0","0","580000","2"
"0","24704","25021","24741","680","0","0","0","580000","2"
"0","24705","25021","24751","680","0","0","0","580000","2"
"0","24801","25021","24811","680","0","0","0","580000","2"
"0","24802","25021","24821","680","0","0","0","580000","2"
"0","24803","25021","24831","680","0","0","0","580000","2"
"0","24804","25021","24841","680","0","0","0","580000","2"
"0","24805","25021","24851","680","0","0","0","580000","2"
"0","24901","25021","24911","680","0","0","0","580000","2"
"0","24902","25021","24921","680","0","0","0","580000","2"
"0","24903","25021","24931","680","0","0","0","580000","2"
"0","24904","25021","24941","680","0","0","0","580000","2"
"0","24905","25021","24951","680","0","0","0","580000","2"
"0","25001","25021","25011","680","0","0","0","580000","2"
"0","25002","25021","25021","680","0","0","0","580000","2"
"0","25003","25021","25031","680","0","0","0","580000","2"
"0","25004","25021","25041","680","0","0","0","580000","2"
"0","25005","25021","25051","680","0","0","0","580000","2"
"0","25101","25021","25111","680","0","0","0","580000","2"
"0","25102","25021","25121","680","0","0","0","580000","2"
"0","25103","25021","25131","680","0","0","0","580000","2"
"0","25104","25021","25141","680","0","0","0","580000","2"
"0","25105","25021","25151","680","0","0","0","580000","2"
"0","25201","25021","25211","3400","0","0","0","580000","2"
"0","25301","25021","25311","680","0","0","0","580000","2"
"0","25302","25021","25321","680","0","0","0","580000","2"
"0","25303","25021","25331","680","0","0","0","580000","2"
"0","25304","25021","25341","680","0","0","0","580000","2"
"0","25305","25021","25351","680","0","0","0","580000","2"
"0","25401","25021","25411","680","0","0","0","580000","2"
"0","25402","25021","25421","680","0","0","0","580000","2"
"0","25403","25021","25431","680","0","0","0","580000","2"
"0","25404","25021","25441","680","0","0","0","580000","2"
"0","25405","25021","25451","680","0","0","0","580000","2"
"0","25501","25021","25511","3400","0","0","0","580000","2"
"0","25601","25021","25611","680","0","0","0","580000","2"
"0","25602","25021","25621","680","0","0","0","580000","2"
"0","25603","25021","25631","680","0","0","0","580000","2"
"0","25604","25021","25641","680","0","0","0","580000","2"
"0","25605","25021","25651","680","0","0","0","580000","2"
"0","25701","25021","25711","680","0","0","0","580000","2"
"0","25702","25021","25721","680","0","0","0","580000","2"
"0","25703","25021","25731","680","0","0","0","580000","2"
"0","25704","25021","25741","680","0","0","0","580000","2"
"0","25705","25021","25751","680","0","0","0","580000","2"
"0","25801","25021","25811","3400","0","0","0","580000","2"
"0","25901","25021","25911","680","0","0","0","580000","2"
"0","25902","25021","25921","680","0","0","0","580000","2"
"0","25903","25021","25931","680","0","0","0","580000","2"
"0","25904","25021","25941","680","0","0","0","580000","2"
"0","25905","25021","25951","680","0","0","0","580000","2"
"0","26001","25021","26011","3400","0","0","0","580000","2"
"0","26101","25021","26111","680","0","0","0","580000","2"
"0","26102","25021","26121","680","0","0","0","580000","2"
"0","26103","25021","26131","680","0","0","0","580000","2"
"0","26104","25021","26141","680","0","0","0","580000","2"
"0","26105","25021","26151","680","0","0","0","580000","2"
"0","26201","25021","26211","680","0","0","0","580000","2"
"0","26202","25021","26221","680","0","0","0","580000","2"
"0","26203","25021","26231","680","0","0","0","580000","2"
"0","26204","25021","26241","680","0","0","0","580000","2"
"0","26205","25021","26251","680","0","0","0","580000","2"
"0","26301","25021","26311","680","0","0","0","580000","2"
"0","26302","25021","26321","680","0","0","0","580000","2"
"0","26303","25021","26331","680","0","0","0","580000","2"
"0","26304","25021","26341","680","0","0","0","580000","2"
"0","26305","25021","26351","680","0","0","0","580000","2"
"0","26401","25021","26411","3400","0","0","0","580000","2"
"0","26501","25021","26511","680","0","0","0","580000","2"
"0","26502","25021","26521","680","0","0","0","580000","2"
"0","26503","25021","26531","680","0","0","0","580000","2"
"0","26504","25021","26541","680","0","0","0","580000","2"
"0","26505","25021","26551","680","0","0","0","580000","2"
"0","26601","25021","26611","3400","0","0","0","580000","2"
"0","26701","25021","26711","680","0","0","0","580000","2"
"0","26702","25021","26721","680","0","0","0","580000","2"
"0","26703","25021","26731","680","0","0","0","580000","2"
"0","26704","25021","26741","680","0","0","0","580000","2"
"0","26705","25021","26751","680","0","0","0","580000","2"
"0","26801","25021","26811","680","0","0","0","580000","2"
"0","26802","25021","26821","680","0","0","0","580000","2"
"0","26803","25021","26831","680","0","0","0","580000","2"
"0","26804","25021","26841","680","0","0","0","580000","2"
"0","26805","25021","26851","680","0","0","0","580000","2"
"0","26901","25021","26911","3400","0","0","0","580000","2"
"0","27001","25021","27011","680","0","0","0","580000","2"
"0","27002","25021","27021","680","0","0","0","580000","2"
"0","27003","25021","27031","680","0","0","0","580000","2"
"0","27004","25021","27041","680","0","0","0","580000","2"
"0","27005","25021","27051","680","0","0","0","580000","2"
"0","27101","25021","27111","3400","0","0","0","580000","2"
"0","27201","25021","27211","680","0","0","0","580000","2"
"0","27202","25021","27221","680","0","0","0","580000","2"
"0","27203","25021","27231","680","0","0","0","580000","2"
"0","27204","25021","27241","680","0","0","0","580000","2"
"0","27205","25021","27251","680","0","0","0","580000","2"
"0","27301","25021","27311","680","0","0","0","580000","2"
"0","27302","25021","27321","680","0","0","0","580000","2"
"0","27303","25021","27331","680","0","0","0","580000","2"
"0","27304","25021","27341","680","0","0","0","580000","2"
"0","27305","25021","27351","680","0","0","0","580000","2"
"0","27401","25021","27411","680","0","0","0","580000","2"
"0","27402","25021","27421","680","0","0","0","580000","2"
"0","27403","25021","27431","680","0","0","0","580000","2"
"0","27404","25021","27441","680","0","0","0","580000","2"
"0","27405","25021","27451","680","0","0","0","580000","2"
"0","27501","25021","27511","3450","0","0","0","590000","2"
"0","27601","25021","27611","690","0","0","0","590000","2"
"0","27602","25021","27621","690","0","0","0","590000","2"
"0","27603","25021","27631","690","0","0","0","590000","2"
"0","27604","25021","27641","690","0","0","0","590000","2"
"0","27605","25021","27651","690","0","0","0","590000","2"
"0","27701","25021","27711","690","0","0","0","590000","2"
"0","27702","25021","27721","690","0","0","0","590000","2"
"0","27703","25021","27731","690","0","0","0","590000","2"
"0","27704","25021","27741","690","0","0","0","590000","2"
"0","27705","25021","27751","690","0","0","0","590000","2"
"0","27801","25021","27811","3450","0","0","0","590000","2"
"0","27901","25021","27911","690","0","0","0","590000","2"
"0","27902","25021","27921","690","0","0","0","590000","2"
"0","27903","25021","27931","690","0","0","0","590000","2"
"0","27904","25021","27941","690","0","0","0","590000","2"
"0","27905","25021","27951","690","0","0","0","590000","2"
"0","28001","25021","28011","690","0","0","0","590000","2"
"0","28002","25021","28021","690","0","0","0","590000","2"
"0","28003","25021","28031","690","0","0","0","590000","2"
"0","28004","25021","28041","690","0","0","0","590000","2"
"0","28005","25021","28051","690","0","0","0","590000","2"
"0","28101","25021","28111","690","0","0","0","590000","2"
"0","28102","25021","28121","690","0","0","0","590000","2"
"0","28103","25021","28131","690","0","0","0","590000","2"
"0","28104","25021","28141","690","0","0","0","590000","2"
"0","28105","25021","28151","690","0","0","0","590000","2"
"0","28201","25021","28211","3450","0","0","0","590000","2"
"0","28301","25021","28311","3450","0","0","0","590000","2"
"0","28401","25021","28411","690","0","0","0","590000","2"
"0","28402","25021","28421","690","0","0","0","590000","2"
"0","28403","25021","28431","690","0","0","0","590000","2"
"0","28404","25021","28441","690","0","0","0","590000","2"
"0","28405","25021","28451","690","0","0","0","590000","2"
"0","28501","25021","28511","3450","0","0","0","590000","2"
"0","28601","25021","28611","690","0","0","0","590000","2"
"0","28602","25021","28621","690","0","0","0","590000","2"
"0","28603","25021","28631","690","0","0","0","590000","2"
"0","28604","25021","28641","690","0","0","0","590000","2"
"0","28605","25021","28651","690","0","0","0","590000","2"
"0","28701","25021","28711","690","0","0","0","590000","2"
"0","28702","25021","28721","690","0","0","0","590000","2"
"0","28703","25021","28731","690","0","0","0","590000","2"
"0","28704","25021","28741","690","0","0","0","590000","2"
"0","28705","25021","28751","690","0","0","0","590000","2"
"0","28801","25021","28811","690","0","0","0","590000","2"
"0","28802","25021","28821","690","0","0","0","590000","2"
"0","28803","25021","28831","690","0","0","0","590000","2"
"0","28804","25021","28841","690","0","0","0","590000","2"
"0","28805","25021","28851","690","0","0","0","590000","2"
"0","28901","25021","28911","3450","0","0","0","590000","2"
"0","29001","25021","29011","690","0","0","0","590000","2"
"0","29002","25021","29021","690","0","0","0","590000","2"
"0","29003","25021","29031","690","0","0","0","590000","2"
"0","29004","25021","29041","690","0","0","0","590000","2"
"0","29005","25021","29051","690","0","0","0","590000","2"
"0","29101","25021","29111","690","0","0","0","590000","2"
"0","29102","25021","29121","690","0","0","0","590000","2"
"0","29103","25021","29131","690","0","0","0","590000","2"
"0","29104","25021","29141","690","0","0","0","590000","2"
"0","29105","25021","29151","690","0","0","0","590000","2"
"0","29201","25021","29211","3450","0","0","0","590000","2"
"0","29301","25021","29311","690","0","0","0","590000","2"
"0","29302","25021","29321","690","0","0","0","590000","2"
"0","29303","25021","29331","690","0","0","0","590000","2"
"0","29304","25021","29341","690","0","0","0","590000","2"
"0","29305","25021","29351","690","0","0","0","590000","2"
"0","29401","25021","29411","690","0","0","0","590000","2"
"0","29402","25021","29421","690","0","0","0","590000","2"
"0","29403","25021","29431","690","0","0","0","590000","2"
"0","29404","25021","29441","690","0","0","0","590000","2"
"0","29405","25021","29451","690","0","0","0","590000","2"
"0","29501","25021","29511","690","0","0","0","590000","2"
"0","29502","25021","29521","690","0","0","0","590000","2"
"0","29503","25021","29531","690","0","0","0","590000","2"
"0","29504","25021","29541","690","0","0","0","590000","2"
"0","29505","25021","29551","690","0","0","0","590000","2"
"0","29601","25021","29611","690","0","0","0","590000","2"
"0","29602","25021","29621","690","0","0","0","590000","2"
"0","29603","25021","29631","690","0","0","0","590000","2"
"0","29604","25021","29641","690","0","0","0","590000","2"
"0","29605","25021","29651","690","0","0","0","590000","2"
"0","29701","25021","29711","690","0","0","0","590000","2"
"0","29702","25021","29721","690","0","0","0","590000","2"
"0","29703","25021","29731","690","0","0","0","590000","2"
"0","29704","25021","29741","690","0","0","0","590000","2"
"0","29705","25021","29751","690","0","0","0","590000","2"
"0","29801","25021","29811","690","0","0","0","590000","2"
"0","29802","25021","29821","690","0","0","0","590000","2"
"0","29803","25021","29831","690","0","0","0","590000","2"
"0","29804","25021","29841","690","0","0","0","590000","2"
"0","29805","25021","29851","690","0","0","0","590000","2"
"0","29901","25021","29911","3450","0","0","0","590000","2"
"0","30001","25021","30011","690","0","0","0","590000","2"
"0","30002","25021","30021","690","0","0","0","590000","2"
"0","30003","25021","30031","690","0","0","0","590000","2"
"0","30004","25021","30041","690","0","0","0","590000","2"
"0","30005","25021","30051","690","0","0","0","590000","2"
"0","30101","25021","30111","690","0","0","0","590000","2"
"0","30102","25021","30121","690","0","0","0","590000","2"
"0","30103","25021","30131","690","0","0","0","590000","2"
"0","30104","25021","30141","690","0","0","0","590000","2"
"0","30105","25021","30151","690","0","0","0","590000","2"
"0","30201","25021","30211","3450","0","0","0","590000","2"
"0","30301","25021","30311","690","0","0","0","590000","2"
"0","30302","25021","30321","690","0","0","0","590000","2"
"0","30303","25021","30331","690","0","0","0","590000","2"
"0","30304","25021","30341","690","0","0","0","590000","2"
"0","30305","25021","30351","690","0","0","0","590000","2"
"0","30401","25021","30411","690","0","0","0","590000","2"
"0","30402","25021","30421","690","0","0","0","590000","2"
"0","30403","25021","30431","690","0","0","0","590000","2"
"0","30404","25021","30441","690","0","0","0","590000","2"
"0","30405","25021","30451","690","0","0","0","590000","2"
"0","30501","25021","30511","690","0","0","0","590000","2"
"0","30502","25021","30521","690","0","0","0","590000","2"
"0","30503","25021","30531","690","0","0","0","590000","2"
"0","30504","25021","30541","690","0","0","0","590000","2"
"0","30505","25021","30551","690","0","0","0","590000","2"
"0","30601","25021","30611","690","0","0","0","590000","2"
"0","30602","25021","30621","690","0","0","0","590000","2"
"0","30603","25021","30631","690","0","0","0","590000","2"
"0","30604","25021","30641","690","0","0","0","590000","2"
"0","30605","25021","30651","690","0","0","0","590000","2"
"0","30701","25021","30711","3450","0","0","0","590000","2"
"0","30801","25021","30811","690","0","0","0","590000","2"
"0","30802","25021","30821","690","0","0","0","590000","2"
"0","30803","25021","30831","690","0","0","0","590000","2"
"0","30804","25021","30841","690","0","0","0","590000","2"
"0","30805","25021","30851","690","0","0","0","590000","2"
"0","30901","25021","30911","690","0","0","0","590000","2"
"0","30902","25021","30921","690","0","0","0","590000","2"
"0","30903","25021","30931","690","0","0","0","590000","2"
"0","30904","25021","30941","690","0","0","0","590000","2"
"0","30905","25021","30951","690","0","0","0","590000","2"
"0","31001","25021","31011","690","0","0","0","590000","2"
"0","31002","25021","31021","690","0","0","0","590000","2"
"0","31003","25021","31031","690","0","0","0","590000","2"
"0","31004","25021","31041","690","0","0","0","590000","2"
"0","31005","25021","31051","690","0","0","0","590000","2"
"0","31101","25021","31111","690","0","0","0","590000","2"
"0","31102","25021","31121","690","0","0","0","590000","2"
"0","31103","25021","31131","690","0","0","0","590000","2"
"0","31104","25021","31141","690","0","0","0","590000","2"
"0","31105","25021","31151","690","0","0","0","590000","2"
"0","31201","25021","31211","3450","0","0","0","590000","2"
"0","31301","25021","31311","690","0","0","0","590000","2"
"0","31302","25021","31321","690","0","0","0","590000","2"
"0","31303","25021","31331","690","0","0","0","590000","2"
"0","31304","25021","31341","690","0","0","0","590000","2"
"0","31305","25021","31351","690","0","0","0","590000","2"
"0","31401","25021","31411","690","0","0","0","590000","2"
"0","31402","25021","31421","690","0","0","0","590000","2"
"0","31403","25021","31431","690","0","0","0","590000","2"
"0","31404","25021","31441","690","0","0","0","590000","2"
"0","31405","25021","31451","690","0","0","0","590000","2"
"0","31501","25021","31511","690","0","0","0","590000","2"
"0","31502","25021","31521","690","0","0","0","590000","2"
"0","31503","25021","31531","690","0","0","0","590000","2"
"0","31504","25021","31541","690","0","0","0","590000","2"
"0","31505","25021","31551","690","0","0","0","590000","2"
"0","31601","25021","31611","3450","0","0","0","590000","2"
"0","31701","25021","31711","690","0","0","0","590000","2"
"0","31702","25021","31721","690","0","0","0","590000","2"
"0","31703","25021","31731","690","0","0","0","590000","2"
"0","31704","25021","31741","690","0","0","0","590000","2"
"0","31705","25021","31751","690","0","0","0","590000","2"
"0","31801","25021","31811","690","0","0","0","590000","2"
"0","31802","25021","31821","690","0","0","0","590000","2"
