a1bf103141971f02a67c063b5b856dc5a2da9970dbabc47803bf1ef055cef64e,2301452833c77683ce04e54506450edfaebe0e7082c24de331f87911a9e0fe69,5aac3bfeffac29cde9e2eec287a539eab00a36002e7c13dec00fa38de3f018ef,ef5b9638b21e4eb016e397a3e2768bb84815b7a938d98bb8b93db1c6f17ba614,928b849d70f8b4fe83846f63caf0419c6d276d90adb09e20ed43010b055c5588,d1d0d27047d2de5e54cd279068acaebbca11a7a2e64a4809e610b815c2944ce8,6dbf11133177f05bd928c7deb2760c1df618c97f480f8d7fd2791ec2526eb6e3,3758382ca20bfcf6f1a5f1b3e28ee25fa879871652eba9f2776d823690fb8b65,58482d3e9e7b51c2c2ddf633adb3c96ee17437aead21f9e5e67f84b12c3d8b85,32494b1a682e8e008da080ae3b49330b599c2ad93a48a7caba635494e49eb624
"0","11141","2","0","11104","0","0","580","25021","540000"
"0","11151","2","0","11105","0","0","580","25021","540000"
"0","11211","2","0","11201","0","0","580","25021","540000"
"0","11221","2","0","11202","0","0","580","25021","540000"
"0","11231","2","0","11203","0","0","580","25021","540000"
"0","11241","2","0","11204","0","0","580","25021","540000"
"0","11251","2","0","11205","0","0","580","25021","540000"
"0","11311","2","0","11301","0","0","580","25021","540000"
"0","11321","2","0","11302","0","0","580","25021","540000"
"0","11331","2","0","11303","0","0","580","25021","540000"
"0","11341","2","0","11304","0","0","580","25021","540000"
"0","11351","2","0","11305","0","0","580","25021","540000"
"0","11411","2","0","11401","0","0","580","25021","540000"
"0","11421","2","0","11402","0","0","580","25021","540000"
"0","11431","2","0","11403","0","0","580","25021","540000"
"0","11441","2","0","11404","0","0","580","25021","540000"
"0","11451","2","0","11405","0","0","580","25021","540000"
"0","11511","2","0","11501","0","0","580","25021","540000"
"0","11521","2","0","11502","0","0","580","25021","540000"
"0","11531","2","0","11503","0","0","580","25021","540000"
"0","11541","2","0","11504","0","0","580","25021","540000"
"0","11551","2","0","11505","0","0","580","25021","540000"
"0","11611","2","0","11601","0","0","580","25021","540000"
"0","11621","2","0","11602","0","0","580","25021","540000"
"0","11631","2","0","11603","0","0","580","25021","540000"
"0","11641","2","0","11604","0","0","580","25021","540000"
"0","11651","2","0","11605","0","0","580","25021","540000"
"0","11711","2","0","11701","0","0","580","25021","540000"
"0","11721","2","0","11702","0","0","580","25021","540000"
"0","11731","2","0","11703","0","0","580","25021","540000"
"0","11741","2","0","11704","0","0","580","25021","540000"
"0","11751","2","0","11705","0","0","580","25021","540000"
"0","11811","2","0","11801","0","0","580","25021","540000"
"0","11821","2","0","11802","0","0","580","25021","540000"
"0","11831","2","0","11803","0","0","580","25021","540000"
"0","11841","2","0","11804","0","0","580","25021","540000"
"0","11851","2","0","11805","0","0","580","25021","540000"
"0","11911","2","0","11901","0","0","580","25021","540000"
"0","11921","2","0","11902","0","0","580","25021","540000"
"0","11931","2","0","11903","0","0","580","25021","540000"
"0","11941","2","0","11904","0","0","580","25021","540000"
"0","11951","2","0","11905","0","0","580","25021","540000"
"0","12011","2","0","12001","0","0","580","25021","540000"
"0","12021","2","0","12002","0","0","580","25021","540000"
"0","12031","2","0","12003","0","0","580","25021","540000"
"0","12041","2","0","12004","0","0","580","25021","540000"
"0","12051","2","0","12005","0","0","580","25021","540000"
"0","12111","2","0","12101","0","0","580","25021","540000"
"0","12121","2","0","12102","0","0","580","25021","540000"
"0","12131","2","0","12103","0","0","580","25021","540000"
"0","12141","2","0","12104","0","0","580","25021","540000"
"0","12151","2","0","12105","0","0","580","25021","540000"
"0","12211","2","0","12201","0","0","1450","25021","540000"
"0","12221","2","0","12202","0","0","1450","25021","540000"
"0","12311","2","0","12301","0","0","580","25021","540000"
"0","12321","2","0","12302","0","0","580","25021","540000"
"0","12331","2","0","12303","0","0","580","25021","540000"
"0","12341","2","0","12304","0","0","580","25021","540000"
"0","12351","2","0","12305","0","0","580","25021","540000"
"0","12411","2","0","12401","0","0","580","25021","540000"
"0","12421","2","0","12402","0","0","580","25021","540000"
"0","12431","2","0","12403","0","0","580","25021","540000"
"0","12441","2","0","12404","0","0","580","25021","540000"
"0","12451","2","0","12405","0","0","580","25021","540000"
"0","12511","2","0","12501","0","0","580","25021","540000"
"0","12521","2","0","12502","0","0","580","25021","540000"
"0","12531","2","0","12503","0","0","580","25021","540000"
"0","12541","2","0","12504","0","0","580","25021","540000"
"0","12551","2","0","12505","0","0","580","25021","540000"
"0","12611","2","0","12601","0","0","970","25021","540000"
"0","12621","2","0","12602","0","0","970","25021","540000"
"0","12631","2","0","12603","0","0","970","25021","540000"
"0","12711","2","0","12701","0","0","580","25021","540000"
"0","12721","2","0","12702","0","0","580","25021","540000"
"0","12731","2","0","12703","0","0","580","25021","540000"
"0","12741","2","0","12704","0","0","580","25021","540000"
"0","12751","2","0","12705","0","0","580","25021","540000"
"0","12811","2","0","12801","0","0","580","25021","540000"
"0","12821","2","0","12802","0","0","580","25021","540000"
"0","12831","2","0","12803","0","0","580","25021","540000"
"0","12841","2","0","12804","0","0","580","25021","540000"
"0","12851","2","0","12805","0","0","580","25021","540000"
"0","12911","2","0","12901","0","0","580","25021","540000"
"0","12921","2","0","12902","0","0","580","25021","540000"
"0","12931","2","0","12903","0","0","580","25021","540000"
"0","12941","2","0","12904","0","0","580","25021","540000"
"0","12951","2","0","12905","0","0","580","25021","540000"
"0","13011","2","0","13001","0","0","580","25021","540000"
"0","13021","2","0","13002","0","0","580","25021","540000"
"0","13031","2","0","13003","0","0","580","25021","540000"
"0","13041","2","0","13004","0","0","580","25021","540000"
"0","13051","2","0","13005","0","0","580","25021","540000"
"0","13111","2","0","13101","0","0","580","25021","540000"
"0","13121","2","0","13102","0","0","580","25021","540000"
"0","13131","2","0","13103","0","0","580","25021","540000"
"0","13141","2","0","13104","0","0","580","25021","540000"
"0","13151","2","0","13105","0","0","580","25021","540000"
"0","13211","2","0","13201","0","0","580","25021","540000"
"0","13221","2","0","13202","0","0","580","25021","540000"
"0","13231","2","0","13203","0","0","580","25021","540000"
"0","13241","2","0","13204","0","0","580","25021","540000"
"0","13251","2","0","13205","0","0","580","25021","540000"
"0","13311","2","0","13301","0","0","970","25021","540000"
"0","13321","2","0","13302","0","0","970","25021","540000"
"0","13331","2","0","13303","0","0","970","25021","540000"
"0","13411","2","0","13401","0","0","2900","25021","540000"
"0","13511","2","0","13501","0","0","580","25021","540000"
"0","13521","2","0","13502","0","0","580","25021","540000"
"0","13531","2","0","13503","0","0","580","25021","540000"
"0","13541","2","0","13504","0","0","580","25021","540000"
"0","13551","2","0","13505","0","0","580","25021","540000"
"0","13611","2","0","13601","0","0","580","25021","540000"
"0","13621","2","0","13602","0","0","580","25021","540000"
"0","13631","2","0","13603","0","0","580","25021","540000"
"0","13641","2","0","13604","0","0","580","25021","540000"
"0","13651","2","0","13605","0","0","580","25021","540000"
"0","13711","2","0","13701","0","0","580","25021","540000"
"0","13721","2","0","13702","0","0","580","25021","540000"
"0","13731","2","0","13703","0","0","580","25021","540000"
"0","13741","2","0","13704","0","0","580","25021","540000"
"0","13751","2","0","13705","0","0","580","25021","540000"
"0","13811","2","0","13801","0","0","680","25021","550000"
"0","13821","2","0","13802","0","0","680","25021","550000"
"0","13831","2","0","13803","0","0","680","25021","550000"
"0","13841","2","0","13804","0","0","680","25021","550000"
"0","13851","2","0","13805","0","0","680","25021","550000"
"0","13911","2","0","13901","0","0","680","25021","550000"
"0","13921","2","0","13902","0","0","680","25021","550000"
"0","13931","2","0","13903","0","0","680","25021","550000"
"0","13941","2","0","13904","0","0","680","25021","550000"
"0","13951","2","0","13905","0","0","680","25021","550000"
"0","14011","2","0","14001","0","0","680","25021","550000"
"0","14021","2","0","14002","0","0","680","25021","550000"
"0","14031","2","0","14003","0","0","680","25021","550000"
"0","14041","2","0","14004","0","0","680","25021","550000"
"0","14051","2","0","14005","0","0","680","25021","550000"
"0","14111","2","0","14101","0","0","680","25021","550000"
"0","14121","2","0","14102","0","0","680","25021","550000"
"0","14131","2","0","14103","0","0","680","25021","550000"
"0","14141","2","0","14104","0","0","680","25021","550000"
"0","14151","2","0","14105","0","0","680","25021","550000"
"0","14211","2","0","14201","0","0","680","25021","550000"
"0","14221","2","0","14202","0","0","680","25021","550000"
"0","14231","2","0","14203","0","0","680","25021","550000"
"0","14241","2","0","14204","0","0","680","25021","550000"
"0","14251","2","0","14205","0","0","680","25021","550000"
"0","14311","2","0","14301","0","0","680","25021","550000"
"0","14321","2","0","14302","0","0","680","25021","550000"
"0","14331","2","0","14303","0","0","680","25021","550000"
"0","14341","2","0","14304","0","0","680","25021","550000"
"0","14351","2","0","14305","0","0","680","25021","550000"
"0","14411","2","0","14401","0","0","680","25021","550000"
"0","14421","2","0","14402","0","0","680","25021","550000"
"0","14431","2","0","14403","0","0","680","25021","550000"
"0","14441","2","0","14404","0","0","680","25021","550000"
"0","14451","2","0","14405","0","0","680","25021","550000"
"0","14511","2","0","14501","0","0","680","25021","550000"
"0","14521","2","0","14502","0","0","680","25021","550000"
"0","14531","2","0","14503","0","0","680","25021","550000"
"0","14541","2","0","14504","0","0","680","25021","550000"
"0","14551","2","0","14505","0","0","680","25021","550000"
"0","14611","2","0","14601","0","0","680","25021","550000"
"0","14621","2","0","14602","0","0","680","25021","550000"
"0","14631","2","0","14603","0","0","680","25021","550000"
"0","14641","2","0","14604","0","0","680","25021","550000"
"0","14651","2","0","14605","0","0","680","25021","550000"
"0","14711","2","0","14701","0","0","1700","25021","550000"
"0","14721","2","0","14702","0","0","1700","25021","550000"
"0","14811","2","0","14801","0","0","1700","25021","550000"
"0","14821","2","0","14802","0","0","1700","25021","550000"
"0","14911","2","0","14901","0","0","680","25021","550000"
"0","14921","2","0","14902","0","0","680","25021","550000"
"0","14931","2","0","14903","0","0","680","25021","550000"
"0","14941","2","0","14904","0","0","680","25021","550000"
"0","14951","2","0","14905","0","0","680","25021","550000"
"0","15011","2","0","15001","0","0","680","25021","550000"
"0","15021","2","0","15002","0","0","680","25021","550000"
"0","15031","2","0","15003","0","0","680","25021","550000"
"0","15041","2","0","15004","0","0","680","25021","550000"
"0","15051","2","0","15005","0","0","680","25021","550000"
"0","15111","2","0","15101","0","0","680","25021","550000"
"0","15121","2","0","15102","0","0","680","25021","550000"
"0","15131","2","0","15103","0","0","680","25021","550000"
"0","15141","2","0","15104","0","0","680","25021","550000"
"0","15151","2","0","15105","0","0","680","25021","550000"
"0","15211","2","0","15201","0","0","3400","25021","550000"
"0","15311","2","0","15301","0","0","1700","25021","550000"
"0","15321","2","0","15302","0","0","1700","25021","550000"
"0","15411","2","0","15401","0","0","680","25021","550000"
"0","15421","2","0","15402","0","0","680","25021","550000"
"0","15431","2","0","15403","0","0","680","25021","550000"
"0","15441","2","0","15404","0","0","680","25021","550000"
"0","15451","2","0","15405","0","0","680","25021","550000"
"0","15511","2","0","15501","0","0","680","25021","550000"
"0","15521","2","0","15502","0","0","680","25021","550000"
"0","15531","2","0","15503","0","0","680","25021","550000"
"0","15541","2","0","15504","0","0","680","25021","550000"
"0","15551","2","0","15505","0","0","680","25021","550000"
"0","15611","2","0","15601","0","0","680","25021","550000"
"0","15621","2","0","15602","0","0","680","25021","550000"
"0","15631","2","0","15603","0","0","680","25021","550000"
"0","15641","2","0","15604","0","0","680","25021","550000"
"0","15651","2","0","15605","0","0","680","25021","550000"
"0","15711","2","0","15701","0","0","680","25021","550000"
"0","15721","2","0","15702","0","0","680","25021","550000"
"0","15731","2","0","15703","0","0","680","25021","550000"
"0","15741","2","0","15704","0","0","680","25021","550000"
"0","15751","2","0","15705","0","0","680","25021","550000"
"0","15811","2","0","15801","0","0","680","25021","550000"
"0","15821","2","0","15802","0","0","680","25021","550000"
"0","15831","2","0","15803","0","0","680","25021","550000"
"0","15841","2","0","15804","0","0","680","25021","550000"
"0","15851","2","0","15805","0","0","680","25021","550000"
"0","15911","2","0","15901","0","0","680","25021","550000"
"0","15921","2","0","15902","0","0","680","25021","550000"
"0","15931","2","0","15903","0","0","680","25021","550000"
"0","15941","2","0","15904","0","0","680","25021","550000"
"0","15951","2","0","15905","0","0","680","25021","550000"
"0","16011","2","0","16001","0","0","680","25021","550000"
"0","16021","2","0","16002","0","0","680","25021","550000"
"0","16031","2","0","16003","0","0","680","25021","550000"
"0","16041","2","0","16004","0","0","680","25021","550000"
"0","16051","2","0","16005","0","0","680","25021","550000"
"0","16111","2","0","16101","0","0","1140","25021","550000"
"0","16121","2","0","16102","0","0","1140","25021","550000"
"0","16131","2","0","16103","0","0","1140","25021","550000"
"0","16211","2","0","16201","0","0","680","25021","550000"
"0","16221","2","0","16202","0","0","680","25021","550000"
"0","16231","2","0","16203","0","0","680","25021","550000"
"0","16241","2","0","16204","0","0","680","25021","550000"
"0","16251","2","0","16205","0","0","680","25021","550000"
"0","16311","2","0","16301","0","0","680","25021","550000"
"0","16321","2","0","16302","0","0","680","25021","550000"
"0","16331","2","0","16303","0","0","680","25021","550000"
"0","16341","2","0","16304","0","0","680","25021","550000"
"0","16351","2","0","16305","0","0","680","25021","550000"
"0","16411","2","0","16401","0","0","680","25021","550000"
"0","16421","2","0","16402","0","0","680","25021","550000"
"0","16431","2","0","16403","0","0","680","25021","550000"
"0","16441","2","0","16404","0","0","680","25021","550000"
"0","16451","2","0","16405","0","0","680","25021","550000"
"0","16511","2","0","16501","0","0","680","25021","550000"
"0","16521","2","0","16502","0","0","680","25021","550000"
"0","16531","2","0","16503","0","0","680","25021","550000"
"0","16541","2","0","16504","0","0","680","25021","550000"
"0","16551","2","0","16505","0","0","680","25021","550000"
"0","16611","2","0","16601","0","0","780","25021","560000"
"0","16621","2","0","16602","0","0","780","25021","560000"
"0","16631","2","0","16603","0","0","780","25021","560000"
"0","16641","2","0","16604","0","0","780","25021","560000"
"0","16651","2","0","16605","0","0","780","25021","560000"
"0","16711","2","0","16701","0","0","780","25021","560000"
"0","16721","2","0","16702","0","0","780","25021","560000"
"0","16731","2","0","16703","0","0","780","25021","560000"
"0","16741","2","0","16704","0","0","780","25021","560000"
"0","16751","2","0","16705","0","0","780","25021","560000"
"0","16811","2","0","16801","0","0","780","25021","560000"
"0","16821","2","0","16802","0","0","780","25021","560000"
"0","16831","2","0","16803","0","0","780","25021","560000"
"0","16841","2","0","16804","0","0","780","25021","560000"
"0","16851","2","0","16805","0","0","780","25021","560000"
"0","16911","2","0","16901","0","0","780","25021","560000"
"0","16921","2","0","16902","0","0","780","25021","560000"
"0","16931","2","0","16903","0","0","780","25021","560000"
"0","16941","2","0","16904","0","0","780","25021","560000"
"0","16951","2","0","16905","0","0","780","25021","560000"
"0","17011","2","0","17001","0","0","780","25021","560000"
"0","17021","2","0","17002","0","0","780","25021","560000"
"0","17031","2","0","17003","0","0","780","25021","560000"
"0","17041","2","0","17004","0","0","780","25021","560000"
"0","17051","2","0","17005","0","0","780","25021","560000"
"0","17111","2","0","17101","0","0","780","25021","560000"
"0","17121","2","0","17102","0","0","780","25021","560000"
"0","17131","2","0","17103","0","0","780","25021","560000"
"0","17141","2","0","17104","0","0","780","25021","560000"
"0","17151","2","0","17105","0","0","780","25021","560000"
"0","17211","2","0","17201","0","0","780","25021","560000"
"0","17221","2","0","17202","0","0","780","25021","560000"
"0","17231","2","0","17203","0","0","780","25021","560000"
"0","17241","2","0","17204","0","0","780","25021","560000"
"0","17251","2","0","17205","0","0","780","25021","560000"
"0","17311","2","0","17301","0","0","780","25021","560000"
"0","17321","2","0","17302","0","0","780","25021","560000"
"0","17331","2","0","17303","0","0","780","25021","560000"
"0","17341","2","0","17304","0","0","780","25021","560000"
"0","17351","2","0","17305","0","0","780","25021","560000"
"0","17411","2","0","17401","0","0","780","25021","560000"
"0","17421","2","0","17402","0","0","780","25021","560000"
"0","17431","2","0","17403","0","0","780","25021","560000"
"0","17441","2","0","17404","0","0","780","25021","560000"
"0","17451","2","0","17405","0","0","780","25021","560000"
"0","17511","2","0","17501","0","0","780","25021","560000"
"0","17521","2","0","17502","0","0","780","25021","560000"
"0","17531","2","0","17503","0","0","780","25021","560000"
"0","17541","2","0","17504","0","0","780","25021","560000"
"0","17551","2","0","17505","0","0","780","25021","560000"
"0","17611","2","0","17601","0","0","1950","25021","560000"
"0","17621","2","0","17602","0","0","1950","25021","560000"
"0","17711","2","0","17701","0","0","1300","25021","560000"
"0","17721","2","0","17702","0","0","1300","25021","560000"
"0","17731","2","0","17703","0","0","1300","25021","560000"
"0","17811","2","0","17801","0","0","780","25021","560000"
"0","17821","2","0","17802","0","0","780","25021","560000"
"0","17831","2","0","17803","0","0","780","25021","560000"
"0","17841","2","0","17804","0","0","780","25021","560000"
"0","17851","2","0","17805","0","0","780","25021","560000"
"0","17911","2","0","17901","0","0","780","25021","560000"
"0","17921","2","0","17902","0","0","780","25021","560000"
"0","17931","2","0","17903","0","0","780","25021","560000"
"0","17941","2","0","17904","0","0","780","25021","560000"
"0","17951","2","0","17905","0","0","780","25021","560000"
"0","18011","2","0","18001","0","0","780","25021","560000"
"0","18021","2","0","18002","0","0","780","25021","560000"
"0","18031","2","0","18003","0","0","780","25021","560000"
"0","18041","2","0","18004","0","0","780","25021","560000"
"0","18051","2","0","18005","0","0","780","25021","560000"
"0","18111","2","0","18101","0","0","1950","25021","560000"
"0","18121","2","0","18102","0","0","1950","25021","560000"
"0","18211","2","0","18201","0","0","780","25021","560000"
"0","18221","2","0","18202","0","0","780","25021","560000"
"0","18231","2","0","18203","0","0","780","25021","560000"
"0","18241","2","0","18204","0","0","780","25021","560000"
"0","18251","2","0","18205","0","0","780","25021","560000"
"0","18311","2","0","18301","0","0","780","25021","560000"
"0","18321","2","0","18302","0","0","780","25021","560000"
"0","18331","2","0","18303","0","0","780","25021","560000"
"0","18341","2","0","18304","0","0","780","25021","560000"
"0","18351","2","0","18305","0","0","780","25021","560000"
"0","18411","2","0","18401","0","0","780","25021","560000"
"0","18421","2","0","18402","0","0","780","25021","560000"
"0","18431","2","0","18403","0","0","780","25021","560000"
"0","18441","2","0","18404","0","0","780","25021","560000"
"0","18451","2","0","18405","0","0","780","25021","560000"
"0","18511","2","0","18501","0","0","780","25021","560000"
"0","18521","2","0","18502","0","0","780","25021","560000"
"0","18531","2","0","18503","0","0","780","25021","560000"
"0","18541","2","0","18504","0","0","780","25021","560000"
"0","18551","2","0","18505","0","0","780","25021","560000"
"0","18611","2","0","18601","0","0","780","25021","560000"
"0","18621","2","0","18602","0","0","780","25021","560000"
"0","18631","2","0","18603","0","0","780","25021","560000"
"0","18641","2","0","18604","0","0","780","25021","560000"
"0","18651","2","0","18605","0","0","780","25021","560000"
"0","18711","2","0","18701","0","0","780","25021","560000"
"0","18721","2","0","18702","0","0","780","25021","560000"
"0","18731","2","0","18703","0","0","780","25021","560000"
"0","18741","2","0","18704","0","0","780","25021","560000"
"0","18751","2","0","18705","0","0","780","25021","560000"
"0","18811","2","0","18801","0","0","780","25021","560000"
"0","18821","2","0","18802","0","0","780","25021","560000"
"0","18831","2","0","18803","0","0","780","25021","560000"
"0","18841","2","0","18804","0","0","780","25021","560000"
"0","18851","2","0","18805","0","0","780","25021","560000"
"0","18911","2","0","18901","0","0","1300","25021","560000"
"0","18921","2","0","18902","0","0","1300","25021","560000"
"0","18931","2","0","18903","0","0","1300","25021","560000"
"0","19011","2","0","19001","0","0","1950","25021","560000"
"0","19021","2","0","19002","0","0","1950","25021","560000"
"0","19111","2","0","19101","0","0","780","25021","560000"
"0","19121","2","0","19102","0","0","780","25021","560000"
"0","19131","2","0","19103","0","0","780","25021","560000"
"0","19141","2","0","19104","0","0","780","25021","560000"
"0","19151","2","0","19105","0","0","780","25021","560000"
"0","19211","2","0","19201","0","0","780","25021","560000"
"0","19221","2","0","19202","0","0","780","25021","560000"
"0","19231","2","0","19203","0","0","780","25021","560000"
"0","19241","2","0","19204","0","0","780","25021","560000"
"0","19251","2","0","19205","0","0","780","25021","560000"
"0","19311","2","0","19301","0","0","780","25021","560000"
"0","19321","2","0","19302","0","0","780","25021","560000"
"0","19331","2","0","19303","0","0","780","25021","560000"
"0","19341","2","0","19304","0","0","780","25021","560000"
"0","19351","2","0","19305","0","0","780","25021","560000"
"0","19411","2","0","19401","0","0","820","25021","570000"
"0","19421","2","0","19402","0","0","820","25021","570000"
"0","19431","2","0","19403","0","0","820","25021","570000"
"0","19441","2","0","19404","0","0","820","25021","570000"
"0","19451","2","0","19405","0","0","820","25021","570000"
"0","19511","2","0","19501","0","0","1370","25021","570000"
"0","19521","2","0","19502","0","0","1370","25021","570000"
"0","19531","2","0","19503","0","0","1370","25021","570000"
"0","19611","2","0","19601","0","0","820","25021","570000"
"0","19621","2","0","19602","0","0","820","25021","570000"
"0","19631","2","0","19603","0","0","820","25021","570000"
"0","19641","2","0","19604","0","0","820","25021","570000"
"0","19651","2","0","19605","0","0","820","25021","570000"
"0","19711","2","0","19701","0","0","820","25021","570000"
"0","19721","2","0","19702","0","0","820","25021","570000"
"0","19731","2","0","19703","0","0","820","25021","570000"
"0","19741","2","0","19704","0","0","820","25021","570000"
"0","19751","2","0","19705","0","0","820","25021","570000"
"0","19811","2","0","19801","0","0","820","25021","570000"
"0","19821","2","0","19802","0","0","820","25021","570000"
"0","19831","2","0","19803","0","0","820","25021","570000"
"0","19841","2","0","19804","0","0","820","25021","570000"
"0","19851","2","0","19805","0","0","820","25021","570000"
"0","19911","2","0","19901","0","0","1370","25021","570000"
"0","19921","2","0","19902","0","0","1370","25021","570000"
"0","19931","2","0","19903","0","0","1370","25021","570000"
"0","20011","2","0","20001","0","0","820","25021","570000"
"0","20021","2","0","20002","0","0","820","25021","570000"
"0","20031","2","0","20003","0","0","820","25021","570000"
"0","20041","2","0","20004","0","0","820","25021","570000"
"0","20051","2","0","20005","0","0","820","25021","570000"
"0","20111","2","0","20101","0","0","820","25021","570000"
"0","20121","2","0","20102","0","0","820","25021","570000"
"0","20131","2","0","20103","0","0","820","25021","570000"
"0","20141","2","0","20104","0","0","820","25021","570000"
"0","20151","2","0","20105","0","0","820","25021","570000"
"0","20211","2","0","20201","0","0","820","25021","570000"
"0","20221","2","0","20202","0","0","820","25021","570000"
"0","20231","2","0","20203","0","0","820","25021","570000"
"0","20241","2","0","20204","0","0","820","25021","570000"
"0","20251","2","0","20205","0","0","820","25021","570000"
"0","20311","2","0","20301","0","0","820","25021","570000"
"0","20321","2","0","20302","0","0","820","25021","570000"
"0","20331","2","0","20303","0","0","820","25021","570000"
"0","20341","2","0","20304","0","0","820","25021","570000"
"0","20351","2","0","20305","0","0","820","25021","570000"
"0","20411","2","0","20401","0","0","1370","25021","570000"
"0","20421","2","0","20402","0","0","1370","25021","570000"
"0","20431","2","0","20403","0","0","1370","25021","570000"
"0","20511","2","0","20501","0","0","820","25021","570000"
"0","20521","2","0","20502","0","0","820","25021","570000"
"0","20531","2","0","20503","0","0","820","25021","570000"
"0","20541","2","0","20504","0","0","820","25021","570000"
"0","20551","2","0","20505","0","0","820","25021","570000"
"0","20611","2","0","20601","0","0","820","25021","570000"
"0","20621","2","0","20602","0","0","820","25021","570000"
"0","20631","2","0","20603","0","0","820","25021","570000"
"0","20641","2","0","20604","0","0","820","25021","570000"
"0","20651","2","0","20605","0","0","820","25021","570000"
"0","20711","2","0","20701","0","0","820","25021","570000"
"0","20721","2","0","20702","0","0","820","25021","570000"
"0","20731","2","0","20703","0","0","820","25021","570000"
"0","20741","2","0","20704","0","0","820","25021","570000"
"0","20751","2","0","20705","0","0","820","25021","570000"
"0","20811","2","0","20801","0","0","820","25021","570000"
"0","20821","2","0","20802","0","0","820","25021","570000"
"0","20831","2","0","20803","0","0","820","25021","570000"
"0","20841","2","0","20804","0","0","820","25021","570000"
"0","20851","2","0","20805","0","0","820","25021","570000"
"0","20911","2","0","20901","0","0","1370","25021","570000"
"0","20921","2","0","20902","0","0","1370","25021","570000"
"0","20931","2","0","20903","0","0","1370","25021","570000"
"0","21011","2","0","21001","0","0","820","25021","570000"
"0","21021","2","0","21002","0","0","820","25021","570000"
"0","21031","2","0","21003","0","0","820","25021","570000"
"0","21041","2","0","21004","0","0","820","25021","570000"
"0","21051","2","0","21005","0","0","820","25021","570000"
"0","21111","2","0","21101","0","0","820","25021","570000"
"0","21121","2","0","21102","0","0","820","25021","570000"
"0","21131","2","0","21103","0","0","820","25021","570000"
"0","21141","2","0","21104","0","0","820","25021","570000"
"0","21151","2","0","21105","0","0","820","25021","570000"
"0","21211","2","0","21201","0","0","820","25021","570000"
"0","21221","2","0","21202","0","0","820","25021","570000"
"0","21231","2","0","21203","0","0","820","25021","570000"
"0","21241","2","0","21204","0","0","820","25021","570000"
"0","21251","2","0","21205","0","0","820","25021","570000"
"0","21311","2","0","21301","0","0","820","25021","570000"
"0","21321","2","0","21302","0","0","820","25021","570000"
"0","21331","2","0","21303","0","0","820","25021","570000"
"0","21341","2","0","21304","0","0","820","25021","570000"
"0","21351","2","0","21305","0","0","820","25021","570000"
"0","21411","2","0","21401","0","0","820","25021","570000"
"0","21421","2","0","21402","0","0","820","25021","570000"
"0","21431","2","0","21403","0","0","820","25021","570000"
"0","21441","2","0","21404","0","0","820","25021","570000"
"0","21451","2","0","21405","0","0","820","25021","570000"
"0","21511","2","0","21501","0","0","820","25021","570000"
"0","21521","2","0","21502","0","0","820","25021","570000"
"0","21531","2","0","21503","0","0","820","25021","570000"
"0","21541","2","0","21504","0","0","820","25021","570000"
"0","21551","2","0","21505","0","0","820","25021","570000"
"0","21611","2","0","21601","0","0","820","25021","570000"
"0","21621","2","0","21602","0","0","820","25021","570000"
"0","21631","2","0","21603","0","0","820","25021","570000"
"0","21641","2","0","21604","0","0","820","25021","570000"
"0","21651","2","0","21605","0","0","820","25021","570000"
"0","21711","2","0","21701","0","0","1370","25021","570000"
"0","21721","2","0","21702","0","0","1370","25021","570000"
"0","21731","2","0","21703","0","0","1370","25021","570000"
"0","21811","2","0","21801","0","0","820","25021","570000"
"0","21821","2","0","21802","0","0","820","25021","570000"
"0","21831","2","0","21803","0","0","820","25021","570000"
"0","21841","2","0","21804","0","0","820","25021","570000"
"0","21851","2","0","21805","0","0","820","25021","570000"
"0","21911","2","0","21901","0","0","820","25021","570000"
"0","21921","2","0","21902","0","0","820","25021","570000"
"0","21931","2","0","21903","0","0","820","25021","570000"
"0","21941","2","0","21904","0","0","820","25021","570000"
"0","21951","2","0","21905","0","0","820","25021","570000"
"0","22011","2","0","22001","0","0","820","25021","570000"
"0","22021","2","0","22002","0","0","820","25021","570000"
"0","22031","2","0","22003","0","0","820","25021","570000"
"0","22041","2","0","22004","0","0","820","25021","570000"
"0","22051","2","0","22005","0","0","820","25021","570000"
"0","22111","2","0","22101","0","0","820","25021","570000"
"0","22121","2","0","22102","0","0","820","25021","570000"
"0","22131","2","0","22103","0","0","820","25021","570000"
"0","22141","2","0","22104","0","0","820","25021","570000"
"0","22151","2","0","22105","0","0","820","25021","570000"
"0","22211","2","0","22201","0","0","820","25021","570000"
"0","22221","2","0","22202","0","0","820","25021","570000"
"0","22231","2","0","22203","0","0","820","25021","570000"
"0","22241","2","0","22204","0","0","820","25021","570000"
"0","22251","2","0","22205","0","0","820","25021","570000"
"0","22311","2","0","22301","0","0","3400","25021","580000"
"0","22411","2","0","22401","0","0","680","25021","580000"
"0","22421","2","0","22402","0","0","680","25021","580000"
"0","22431","2","0","22403","0","0","680","25021","580000"
"0","22441","2","0","22404","0","0","680","25021","580000"
"0","22451","2","0","22405","0","0","680","25021","580000"
"0","22511","2","0","22501","0","0","680","25021","580000"
"0","22521","2","0","22502","0","0","680","25021","580000"
"0","22531","2","0","22503","0","0","680","25021","580000"
"0","22541","2","0","22504","0","0","680","25021","580000"
"0","22551","2","0","22505","0","0","680","25021","580000"
"0","22611","2","0","22601","0","0","680","25021","580000"
