ac4e0c896fc76bdc17edee821cdfcc923974328440f23afc9cf7a9eb8c6d2c9d,de33ca8f835906dbd63568b837e3d833cd4f089246b717ba63223e200050806b,37ef5c046ecd48aedd9bad97171e57411d048ebb5c6581ff47e76d1aa5994c21,8f33bc2c2f52e3d3eb7c7ba46db9958bacb8b29987910850ee8755b27ae4a292,9f8d64d1edb1b8e892f6f8909f5450eb787482acd5ec83a1742f8cee9cfc7327,fad3d47dd1e8bb446e13c4dc2cc7e8ac54115c452cdbaa55492cba409a7c4df5,b0e0dd475b7365f9d105f998d421b6d9a828fb1f79316d3566b037c27f04f10b,cc10d76973359ef08a502f4c396966d05b30c4329f06ae6813adc166bfec8b52,593efae666249f37b00b94a658d0d0a997d9329aea63107dd3d26f2e01270d36,82e7444efdb08fb964781530d7fa01f0ea6d4aa63e6389faaead43017d8b4e2d,85c4c9537736f8fb93456a7c9f8b133e1aa3f78deed4660a576005839f6d914c,299bc32769c8f7a6b71c6a010b0c34317dcd89b9eda7e564b0bdee5687928378,a4796ff1b6608ca310c9131ffff8803afe82cc83c9583a0e39a01e8c4f2fcaeb,c051b787b828cb1d43e60246edb9eac73a3e561fe5f79f92058815f597b93744,c40802da1f9786d9b02db7432f6c0f2dc2bfa026cbae86e4741e8beb27e10c5c,4c90197abbe448223ced8e4d86f7c196dc6ee0feb95519f053dd6b8cd8a118cc,15dcd78b29a686098cc275352fef2159069969c1144a4e1c027fddddebc0cb9d,552bdb0e169dae35474f9631490d98245d78e0315fe527187ded9561cad0c086,545caaf3a3ea2aaa40849cbc64ea89294b39841f9baf1cf38b7021fb3085236b
"40","0","0","30000000","0","2","0","0","41307","31307","0","0","12","0","1130701","0","130701","1","94000"
"120","0","0","20000000","0","2","0","0","41308","31308","0","0","12","0","1130801","0","130801","1","94000"
"120","0","0","20000000","0","2","0","0","41309","31309","0","0","12","0","1130901","0","130901","1","94000"
"40","0","0","30000000","0","2","0","0","41310","31310","0","0","12","0","1131001","0","131001","1","94000"
"120","0","0","20000000","0","2","0","0","41311","31311","0","0","12","0","1131101","0","131101","1","94000"
"40","0","0","30000000","0","2","0","0","41312","31312","0","0","12","0","1131201","0","131201","1","94000"
"40","0","0","30000000","0","2","0","0","41316","31316","0","0","12","0","1131601","0","131601","1","94000"
"40","0","0","30000000","0","2","0","0","41317","31317","0","0","12","0","1131701","0","131701","1","94000"
"120","0","0","20000000","0","2","0","0","41318","31318","0","0","12","0","1131801","0","131801","1","94000"
"40","0","0","30000000","0","2","0","0","41319","31319","0","0","12","0","1131901","0","131901","1","94000"
"40","0","0","30000000","0","2","0","0","41320","31320","0","0","12","0","1132001","0","132001","1","94000"
"40","0","0","30000000","0","2","0","0","41321","31321","0","0","12","0","1132101","0","132101","1","94000"
"40","0","0","30000000","0","2","0","0","41322","31322","0","0","12","0","1132201","0","132201","1","94000"
"40","0","0","30000000","0","2","0","0","41328","31328","0","0","12","0","1132801","0","132801","1","94000"
"120","0","0","20000000","0","2","0","0","41329","31329","0","0","12","0","1132901","0","132901","1","94000"
"40","0","0","30000000","0","2","0","0","41801","31801","0","0","12","0","1180101","0","180101","1","94000"
"40","0","0","30000000","0","2","0","0","41802","31802","0","0","12","0","1180201","0","180201","1","94000"
"40","0","0","30000000","0","2","0","0","41803","31803","0","0","12","0","1180301","0","180301","1","94000"
"40","0","0","30000000","0","2","0","0","41804","31804","0","0","12","0","1180401","0","180401","1","94000"
"40","0","0","30000000","0","2","0","0","41805","31805","0","0","12","0","1180501","0","180501","1","94000"
"40","0","0","30000000","0","2","0","0","41806","31806","0","0","12","0","1180601","0","180601","1","94000"
"40","0","0","30000000","0","2","0","0","41807","31807","0","0","12","0","1180701","0","180701","1","94000"
"40","0","0","30000000","0","2","0","0","41808","31808","0","0","12","0","1180801","0","180801","1","94000"
"40","0","0","30000000","0","2","0","0","41809","31809","0","0","12","0","1180901","0","180901","1","94000"
"40","0","0","30000000","0","2","0","0","41810","31810","0","0","12","0","1181001","0","181001","1","94000"
"40","0","0","30000000","0","2","0","0","41811","31811","0","0","12","0","1181101","0","181101","1","94000"
"40","0","0","30000000","0","2","0","0","41812","31812","0","0","12","0","1181201","0","181201","1","94000"
