189c02a08495d4b0d976706da43569169850780eac5a25d9ad3531e59cd6bd0d,e58af787405f778e92f2832e139a64bdf040d557133d1d483189714ec9dd45e3,f804e019aaeb697db02e52cce938202625f513f34e1c4a99af6b727b031927fd,06ecb7e88b7e4b161641e069bc19a3d93a7cd832696cef5ebdaf245a7065a5fe,bd467a706425dfd4bc8b58f2fe51104fb61a4a29e202764435ccbfe833460fba,ad8f63a41eee112d0193e7c6f230b57c999c0820489cbb506f0adaa0c48e693e,1650fe4ec7a511ea0a10890b813ac3afee67b64b4409feaa072b8895af3efdc0,7f01ec2e31b9a530eb0a68592f58e93c88a27efea4e94f15b2703f2d83799e6a,853ceb13ddbf101c2571ccf3865396f43721ecc6cd170bbb7fcc34bd1774ba49,b345a2722afc31b9fae33a45fed4f126b6ecc3b267dc540902b6e225abbe36a5,5c0ed918d1f8113d6ef6fc9f940d36945e63e15106b1c143a0c4289c24c2b87b,f3d203be0d504c41ffb8b7150e77ace58363dcbee1013dbee64c89698d1b3a31,cb5f13c59b4135abc16ff71eac13ad578ec3f5d55e106995d4444100bc31f3f8,4dc3ea5d9c09d9357edecd4b5357193037fbd6b4faee46ce5dc8e2ddcf70263b,2b4a4d7d091ec2c6088f2025a5fb29d111dc382471bf4d84220558fca72321c7,a2f960cef6f98502bf82735ebc3dda386d484a368908868f31ba6c94f1e78615,6ba5f528f5fe94275be8df07600d7ba011e038ea89385fad93e2a2c4c90ba6f8
"10118","127401","0","2023/09/15 15:59:59","1060","0","2023/09/11 15:59:59","50","60","1768","2023/09/01 16:00:00","0","2023/08/29 16:00:00","bgm_MC026","500013","2023/09/18 15:59:59","bgm_MC026"
"10119","122001","10092","2023/09/25 15:59:59","1060","0","2023/09/22 15:59:59","50","60","1768","2023/09/18 16:00:00","0","2023/09/15 16:00:00","bgm_M582","500016","2023/09/28 15:59:59","bgm_M582"
"10120","126201","0","2023/10/15 15:59:59","1060","0","2023/10/11 15:59:59","50","60","1768","2023/10/01 16:00:00","0","2023/09/28 16:00:00","bgm_MC036","501983","2023/10/19 15:59:59","bgm_MC036"
"10121","122101","10094","2023/10/25 15:59:59","1060","0","2023/10/22 15:59:59","50","60","1768","2023/10/18 16:00:00","0","2023/10/16 16:00:00","bgm_M595","500016","2023/10/28 15:59:59","bgm_M595"
"10122","126701","0","2023/11/15 15:59:59","1060","0","2023/11/11 15:59:59","50","60","1768","2023/11/01 16:00:00","0","2023/10/30 16:00:00","bgm_MC046","500016","2023/11/19 15:59:59","bgm_MC046"
"10123","122401","10096","2023/11/24 15:59:59","1060","0","2023/11/21 15:59:59","50","60","1768","2023/11/17 16:00:00","0","2023/11/15 16:00:00","bgm_M601","500016","2023/11/27 15:59:59","bgm_M601"
"10124","127001","0","2023/12/15 15:59:59","1060","0","2023/12/11 15:59:59","50","60","1768","2023/12/01 16:00:00","0","2023/11/29 16:00:00","bgm_MC056","501613","2023/12/19 15:59:59","bgm_MC056"
"10125","122801","10098","2023/12/25 15:59:59","1060","0","2023/12/22 15:59:59","50","60","1768","2023/12/18 16:00:00","0","2023/12/15 16:00:00","bgm_M608","500010","2023/12/28 15:59:59","bgm_M608"
"10126","127201","0","2024/01/15 15:59:59","1060","0","2024/01/11 15:59:59","50","60","1768","2024/01/01 16:00:00","0","2023/12/29 16:00:00","bgm_MC063","502032","2024/01/19 15:59:59","bgm_MC063"
"10127","123101","10100","2024/01/24 15:59:59","1060","0","2024/01/21 15:59:59","50","60","1768","2024/01/17 16:00:00","0","2024/01/15 16:00:00","bgm_M618","500016","2024/01/27 15:59:59","bgm_M618"
"10128","127501","0","2024/02/15 15:59:59","1060","0","2024/02/11 15:59:59","50","60","1768","2024/02/01 16:00:00","0","2024/01/29 16:00:00","bgm_MC075","500016","2024/02/19 15:59:59","bgm_MC075"
"10129","123501","10102","2024/02/23 15:59:59","1060","0","2024/02/20 15:59:59","50","60","1768","2024/02/16 16:00:00","0","2024/02/14 16:00:00","bgm_M623","500096","2024/02/26 15:59:59","bgm_M623"
"10130","128601","0","2024/03/15 15:59:59","1060","0","2024/03/11 15:59:59","50","60","1768","2024/03/01 16:00:00","0","2024/02/27 16:00:00","bgm_MC082","500118","2024/03/19 15:59:59","bgm_MC082"
"10131","123901","10104","2024/03/25 15:59:59","1060","0","2024/03/22 15:59:59","50","60","1768","2024/03/18 16:00:00","0","2024/03/16 16:00:00","bgm_M630","500096","2024/03/27 15:59:59","bgm_M630"
"10132","127901","0","2024/04/15 15:59:59","1060","0","2024/04/11 15:59:59","50","60","1768","2024/04/01 16:00:00","0","2024/03/30 16:00:00","bgm_MC091","500881","2024/04/19 15:59:59","bgm_MC091"
"10133","124001","10106","2024/04/23 15:59:59","1060","0","2024/04/20 15:59:59","50","60","1768","2024/04/16 16:00:00","0","2024/04/13 16:00:00","bgm_M638","501463","2024/04/26 15:59:59","bgm_M638"
"10134","128301","0","2024/05/15 15:59:59","1060","0","2024/05/11 15:59:59","50","60","1768","2024/05/01 16:00:00","0","2024/04/29 16:00:00","bgm_MC099","500183","2024/05/19 15:59:59","bgm_MC099"
"10135","124701","10108","2024/05/24 15:59:59","1060","0","2024/05/21 15:59:59","50","60","1768","2024/05/17 16:00:00","0","2024/05/14 16:00:00","bgm_M647","501884","2024/05/27 15:59:59","bgm_M647"
"10136","130601","0","2024/06/27 15:59:59","1060","0","2024/06/23 15:59:59","50","60","1768","2024/06/01 16:00:00","0","2024/05/29 16:00:00","bgm_MC110","500016","2024/06/29 15:59:59","bgm_MC110"
"10137","130601","0","2024/06/27 15:59:59","1060","10136","2024/06/23 15:59:59","50","60","1768","2024/06/08 16:00:00","0","2024/05/29 16:00:00","bgm_MC111","500175","2024/06/29 15:59:59","bgm_MC111"
"10138","125901","10110","2024/06/23 15:59:59","1060","0","2024/06/19 15:59:59","50","60","1768","2024/06/10 16:00:00","0","2024/06/07 16:00:00","bgm_M659","500013","2024/06/27 15:59:59","bgm_M659"
"10139","125901","10111","2024/06/23 15:59:59","1060","10138","2024/06/19 15:59:59","50","60","1768","2024/06/15 16:00:00","0","2024/06/07 16:00:00","bgm_M660","501931","2024/06/27 15:59:59","bgm_M660"
"10140","129401","0","2024/07/15 15:59:59","1060","0","2024/07/11 15:59:59","50","60","1768","2024/07/01 16:00:00","0","2024/06/28 16:00:00","bgm_MC124","500751","2024/07/17 15:59:59","bgm_MC124"
"10141","125201","10114","2024/07/25 15:59:59","1060","0","2024/07/22 15:59:59","50","60","1768","2024/07/18 16:00:00","0","2024/07/15 16:00:00","bgm_M668","501463","2024/07/28 15:59:59","bgm_M668"
"10142","129901","0","2024/08/15 15:59:59","1060","0","2024/08/11 15:59:59","50","60","1768","2024/08/01 16:00:00","0","2024/07/29 16:00:00","bgm_MC136","500096","2024/08/17 15:59:59","bgm_MC136"
"10143","125401","10116","2024/08/25 15:59:59","1060","0","2024/08/22 15:59:59","50","60","1768","2024/08/18 16:00:00","0","2024/08/15 16:00:00","bgm_MC017","501683","2024/08/28 15:59:59","bgm_MC017"
"10144","130801","0","2024/09/15 15:59:59","1060","0","2024/09/11 15:59:59","50","60","1768","2024/09/01 16:00:00","0","2024/08/29 16:00:00","bgm_MC143","502263","2024/09/19 15:59:59","bgm_MC143"
"10145","127401","10118","2024/09/25 15:59:59","1060","0","2024/09/22 15:59:59","50","60","1768","2024/09/18 16:00:00","0","2024/09/15 16:00:00","bgm_MC026","500013","2024/09/28 15:59:59","bgm_MC026"
"10146","130901","0","2024/10/15 15:59:59","1060","0","2024/10/11 15:59:59","50","60","1768","2024/10/01 16:00:00","0","2024/09/28 16:00:00","bgm_MC147","502273","2024/10/19 15:59:59","bgm_MC147"
"10147","126201","10120","2024/10/25 15:59:59","1060","0","2024/10/22 15:59:59","50","60","1768","2024/10/18 16:00:00","0","2024/10/15 16:00:00","bgm_MC036","501983","2024/10/28 15:59:59","bgm_MC036"
"10148","131201","0","2024/11/15 15:59:59","1060","0","2024/11/11 15:59:59","50","60","1768","2024/11/01 16:00:00","0","2024/10/29 16:00:00","bgm_MC156","500164","2024/11/19 15:59:59","bgm_MC156"
"10149","126701","10122","2024/11/25 15:59:59","1060","0","2024/11/22 15:59:59","50","60","1768","2024/11/18 16:00:00","0","2024/11/15 16:00:00","bgm_MC046","500016","2024/11/28 15:59:59","bgm_MC046"
"10150","131701","0","2024/12/15 15:59:59","1060","0","2024/12/11 15:59:59","50","60","1768","2024/12/01 16:00:00","0","2024/11/28 16:00:00","bgm_MC162","502332","2024/12/19 15:59:59","bgm_MC162"
"10151","127001","10124","2024/12/25 15:59:59","1060","0","2024/12/22 15:59:59","50","60","1768","2024/12/18 16:00:00","0","2024/12/15 16:00:00","bgm_MC056","501613","2024/12/28 15:59:59","bgm_MC056"
"10152","131901","0","2025/01/25 15:59:59","1060","0","2025/01/21 15:59:59","50","60","1768","2025/01/01 16:00:00","0","2024/12/27 16:00:00","bgm_MC172","501031","2025/01/26 15:59:59","bgm_MC172"
"10153","109701","10017","2025/01/25 15:59:59","1060","0","2025/01/21 15:59:59","50","60","1768","2025/01/16 16:00:00","0","2025/01/13 16:00:00","bgm_M228","500175","2025/01/26 15:59:59","bgm_M228"
"10154","132201","0","2025/02/15 15:59:59","1060","0","2025/02/11 15:59:59","50","60","1768","2025/02/01 16:00:00","0","2025/01/29 16:00:00","bgm_MC186","502364","2025/02/19 15:59:59","bgm_MC186"
"10155","127201","10126","2025/02/25 15:59:59","1060","0","2025/02/22 15:59:59","50","60","1768","2025/02/18 16:00:00","0","2025/02/15 16:00:00","bgm_MC063","502032","2025/02/27 15:59:59","bgm_MC063"
"10156","134101","0","2025/03/15 15:59:59","1060","0","2025/03/11 15:59:59","50","60","1768","2025/03/01 16:00:00","0","2025/02/26 16:00:00","bgm_MC194","500016","2025/03/19 15:59:59","bgm_MC194"
"10157","127501","10128","2025/03/25 15:59:59","1060","0","2025/03/22 15:59:59","50","60","1768","2025/03/18 16:00:00","0","2025/03/15 16:00:00","bgm_MC075","500016","2025/03/27 15:59:59","bgm_MC075"
"10158","134201","0","2025/04/15 15:59:59","1060","0","2025/04/11 15:59:59","50","60","1768","2025/04/01 16:00:00","0","2025/03/28 16:00:00","bgm_MC213","500881","2025/04/19 15:59:59","bgm_MC213"
"10159","128601","10130","2025/04/25 15:59:59","1060","0","2025/04/22 15:59:59","50","60","1768","2025/04/18 16:00:00","0","2025/04/15 16:00:00","bgm_MC082","500118","2025/04/27 15:59:59","bgm_MC082"
"10160","133201","0","2025/05/15 15:59:59","1060","0","2025/05/11 15:59:59","50","60","1768","2025/05/01 16:00:00","0","2025/04/28 16:00:00","bgm_MC215B","502116","2025/05/19 15:59:59","bgm_MC215B"
"10161","127901","10132","2025/05/25 15:59:59","1060","0","2025/05/22 15:59:59","50","60","1768","2025/05/18 16:00:00","0","2025/05/15 16:00:00","bgm_MC091","500881","2025/05/27 15:59:59","bgm_MC091"
"10163","128301","10134","2025/06/25 15:59:59","1060","0","2025/06/22 15:59:59","50","60","1768","2025/06/18 16:00:00","0","2025/06/15 16:00:00","bgm_MC099","500183","2025/06/27 15:59:59","bgm_MC099"
"10164","130601","10136","2025/07/25 15:59:59","1060","0","2025/07/22 15:59:59","50","60","1768","2025/07/12 16:00:00","0","2025/07/09 16:00:00","bgm_MC110","500016","2025/07/27 15:59:59","bgm_MC110"
"10165","130601","10137","2025/07/25 15:59:59","1060","10164","2025/07/22 15:59:59","50","60","1768","2025/07/17 16:00:00","0","2025/07/09 16:00:00","bgm_MC111","500175","2025/07/27 15:59:59","bgm_MC111"
"10166","129401","10140","2025/08/25 15:59:59","1060","0","2025/08/22 15:59:59","50","60","1768","2025/08/18 16:00:00","0","2025/08/15 16:00:00","bgm_MC124","500751","2025/08/27 15:59:59","bgm_MC124"
"10167","129901","10142","2025/09/25 15:59:59","1060","0","2025/09/22 15:59:59","50","60","1768","2025/09/18 16:00:00","0","2025/09/15 16:00:00","bgm_MC136","500096","2025/09/27 15:59:59","bgm_MC136"
"10168","130801","10144","2025/10/25 15:59:59","1060","0","2025/10/22 15:59:59","50","60","1768","2025/10/18 16:00:00","0","2025/10/15 16:00:00","bgm_MC143","502263","2025/10/27 15:59:59","bgm_MC143"
"10169","130901","10146","2025/11/25 15:59:59","1060","0","2025/11/22 15:59:59","50","60","1768","2025/11/18 16:00:00","0","2025/11/15 16:00:00","bgm_MC147","502273","2025/11/27 15:59:59","bgm_MC147"
"10170","131201","10148","2025/12/25 15:59:59","1060","0","2025/12/22 15:59:59","50","60","1768","2025/12/18 16:00:00","0","2025/12/15 16:00:00","bgm_MC156","500164","2025/12/27 15:59:59","bgm_MC156"
"10171","131701","10150","2026/01/25 15:59:59","1060","0","2026/01/22 15:59:59","50","60","1768","2026/01/18 16:00:00","0","2026/01/15 16:00:00","bgm_MC162","502332","2026/01/27 15:59:59","bgm_MC162"
"10172","131901","10152","2026/02/22 15:59:59","1060","0","2026/02/19 15:59:59","50","60","1768","2026/02/10 16:00:00","0","2026/02/07 16:00:00","bgm_MC172","501031","2026/02/23 15:59:59","bgm_MC172"
