580d10ceb0fcc436d05a7afa859001f347ba75d3ca97a426f88b3e40cfb1431b,efe9cc40c8ae17a7b4b2870a7b5feebf32e51801875354cb06087ac3b2fd08fd,b1fecd5a0f62c3fa97cb268916f4c6effbfa845afe3c6b4858a278607e3b313d,d482d307edbc8968781d7480bcf29cb0e07cd28a7abec64699c870436dd4126e,ad7fc5171de3b49098f32fbcea16d743b1b51a9e24169be0bce6dae9c8326576,32bc424715d45992fe250ff44f05a0b08026f90535883ab85c011e805ca03fa7,c242d540a9bf5bc6d333866553a2fb895f266e4f13b515a5dab38500ec114479,e99adc6916bdb282c00fd45e3ed8214be22d97f297f776d9def12059cd872793,f6f11ac1499be3282b68ee4f9a261640c6801dc0c358740af34c797525c69e3c,1fbc2466e0861c92ed987973244d042677dcdfb4fd2f5c4cd5b683e803d77a38,180c0858c1212b828bb7a4d8e92e9b469d1364b09c3310c6c0273259bcaeec24,f1707699b3b986c568cbf056938d6aa3fae33b6936cc60b6f0a3ca694895ebdc,115b3e2fa7aa9128ee3e7a48da5538fb76fd3f8e6efbefab28ff3bcb29bf8169,615509011c338bded1bebdccedbc7bf673e2a122d4ae6641aa59d53a6c3aad8b
"61086001","61086001","10086","2022/06/29 15:59:59","9012","0","601","10086101","6008","2022/06/13 16:00:00","0","挑戰 1 次Boss吧（前後篇的全難易度共通）","1","0"
"61086002","61086002","10086","2022/06/29 15:59:59","9004","0","601","10086102","6004","2022/06/13 16:00:00","0","完成10次活動冒險（前後篇共通）","10","0"
"61088001","61088001","10088","2022/07/19 15:59:59","9012","0","601","10088101","6008","2022/07/01 16:00:00","0","挑戰 1 次仇鼠‧怒髮衝冠的啾二吧（全難易度皆可） ","1","0"
"61088002","61088002","10088","2022/07/19 15:59:59","9004","0","601","10088102","6004","2022/07/01 16:00:00","0","完成10次活動冒險","10","0"
"61089001","61089001","10089","2022/07/28 15:59:59","9012","0","601","10089101","6008","2022/07/19 16:00:00","0","挑戰 1 次魔物的公主吧（全難易度共通） ","1","0"
"61089002","61089002","10089","2022/07/28 15:59:59","9004","0","601","10089102","6004","2022/07/19 16:00:00","0","完成10次活動冒險","10","0"
"61090001","61090001","10090","2022/08/19 15:59:59","9012","0","601","10090101","6008","2022/08/01 16:00:00","0","挑戰 1 次貪婪暴君‧賭場王吧（全難易度皆可） ","1","0"
"61090002","61090002","10090","2022/08/19 15:59:59","9004","0","601","10090102","6004","2022/08/01 16:00:00","0","完成10次活動冒險","10","0"
"61091001","61091001","10091","2022/08/28 15:59:59","9012","0","601","10091101","6008","2022/08/19 16:00:00","0","挑戰 1 次無名的藝術吧（全難易度共通）","1","0"
"61091002","61091002","10091","2022/08/28 15:59:59","9004","0","601","10091102","6004","2022/08/19 16:00:00","0","完成10次活動冒險","10","0"
"61092001","61092001","10092","2022/09/19 15:59:59","9012","0","601","10092101","6008","2022/09/01 16:00:00","0","挑戰 1 次受解放的寶藏守護者吧（全難易度皆可） ","1","0"
"61092002","61092002","10092","2022/09/19 15:59:59","9004","0","601","10092102","6004","2022/09/01 16:00:00","0","完成10次活動冒險","10","0"
"61093001","61093001","10093","2022/09/28 15:59:59","9012","0","601","10093101","6008","2022/09/19 16:00:00","0","挑戰 1 次爆裂‧時間儀吧（全難易度共通） ","1","0"
"61093002","61093002","10093","2022/09/28 15:59:59","9004","0","601","10093102","6004","2022/09/19 16:00:00","0","完成10次活動冒險","10","0"
"61094001","61094001","10094","2022/10/20 15:59:59","9012","0","601","10094101","6008","2022/10/02 16:00:00","0","挑戰 1 次阿斯特賴亞牛肝菌吧（全難易度皆可） ","1","0"
"61094002","61094002","10094","2022/10/20 15:59:59","9004","0","601","10094102","6004","2022/10/02 16:00:00","0","完成10次活動冒險","10","0"
"61095001","61095001","10095","2022/10/28 15:59:59","9012","0","601","10095101","6008","2022/10/19 16:00:00","0","挑戰 1 次究極機械玩具王吧（全難易度共通） ","1","0"
"61095002","61095002","10095","2022/10/28 15:59:59","9004","0","601","10095102","6004","2022/10/19 16:00:00","0","完成10次活動冒險","10","0"
"61096001","61096001","10096","2022/11/19 15:59:59","9012","0","601","10096101","6008","2022/11/01 16:00:00","0","挑戰 1 次海將海馬指揮官吧（全難易度皆可） ","1","0"
"61096002","61096002","10096","2022/11/19 15:59:59","9004","0","601","10096102","6004","2022/11/01 16:00:00","0","完成10次活動冒險","10","0"
"61097001","61097001","10097","2022/11/27 15:59:59","9012","0","601","10097101","6008","2022/11/18 16:00:00","0","挑戰 1 次作業吧（全難易度皆可） ","1","0"
"61097002","61097002","10097","2022/11/27 15:59:59","9004","0","601","10097102","6004","2022/11/18 16:00:00","0","完成10次活動冒險","10","0"
"61098001","61098001","10098","2022/12/19 15:59:59","9012","0","601","10098101","6008","2022/12/01 16:00:00","0","挑戰 1 次月光之門吧（全難易度皆可） ","1","0"
"61098002","61098002","10098","2022/12/19 15:59:59","9004","0","601","10098102","6004","2022/12/01 16:00:00","0","完成10次活動冒險","10","0"
"61099001","61099001","10099","2022/12/28 15:59:59","9012","0","601","10099101","6008","2022/12/19 16:00:00","0","挑戰 1 次女王歌唱水母吧（全難易度共通） ","1","0"
"61099002","61099002","10099","2022/12/28 15:59:59","9004","0","601","10099102","6004","2022/12/19 16:00:00","0","完成10次活動冒險","10","0"
"61100001","61100001","10100","2023/01/20 15:59:59","9012","0","601","10100101","6008","2023/01/02 16:00:00","0","挑戰 1 次哀執的植物羊吧（全難易度皆可） ","1","0"
"61100002","61100002","10100","2023/01/20 15:59:59","9004","0","601","10100102","6004","2023/01/02 16:00:00","0","完成10次活動冒險","10","0"
"61101001","61101001","10101","2023/01/28 15:59:59","9012","0","601","10101101","6008","2023/01/19 16:00:00","0","挑戰 1 次基古魯博士吧（全難易度共通） ","1","0"
"61101002","61101002","10101","2023/01/28 15:59:59","9004","0","601","10101102","6004","2023/01/19 16:00:00","0","完成10次活動冒險","10","0"
"61102001","61102001","10102","2023/02/19 15:59:59","9012","0","601","10102101","6008","2023/02/01 16:00:00","0","挑戰 1 次瘋狂直播主‧輝美吧（全難易度皆可） ","1","0"
"61102002","61102002","10102","2023/02/19 15:59:59","9004","0","601","10102102","6004","2023/02/01 16:00:00","0","完成10次活動冒險","10","0"
"61103001","61103001","10103","2023/02/26 15:59:59","9012","0","601","10103101","6008","2023/02/17 16:00:00","0","挑戰 1 次哀暴小棉花糖吧（全難易度共通） ","1","0"
"61103002","61103002","10103","2023/02/26 15:59:59","9004","0","601","10103102","6004","2023/02/17 16:00:00","0","完成10次活動冒險","10","0"
"61104001","61104001","10104","2023/03/19 15:59:59","9012","0","601","10104101","6008","2023/03/01 16:00:00","0","挑戰1次黑曜魔像（全難度共通）","1","0"
"61104002","61104002","10104","2023/03/19 15:59:59","9004","0","601","10104102","6004","2023/03/01 16:00:00","0","完成10次活動冒險","10","0"
"61105001","61105001","10105","2023/03/28 15:59:59","9012","0","601","10105101","6008","2023/03/19 16:00:00","0","挑戰 1 次反逆獸‧三重吧（全難易度共通） ","1","0"
"61105002","61105002","10105","2023/03/28 15:59:59","9004","0","601","10105102","6004","2023/03/19 16:00:00","0","完成10次活動冒險","10","0"
"61106001","61106001","10106","2023/04/19 15:59:59","9012","0","601","10106101","6008","2023/04/01 16:00:00","0","挑戰 1 次不幸福的多倫多獸吧（全難易度皆可） ","1","0"
"61106002","61106002","10106","2023/04/19 15:59:59","9004","0","601","10106102","6004","2023/04/01 16:00:00","0","完成10次活動冒險","10","0"
"61107001","61107001","10107","2023/04/26 15:59:59","9012","0","601","10107101","6008","2023/04/17 16:00:00","0","挑戰 1 次孤伶伶的聖誕夜妖精吧（全難易度皆可） ","1","0"
"61107002","61107002","10107","2023/04/26 15:59:59","9004","0","601","10107102","6004","2023/04/17 16:00:00","0","完成10次活動冒險","10","0"
"61108001","61108001","10108","2023/05/19 15:59:59","9012","0","601","10108101","6008","2023/05/01 16:00:00","0","挑戰1次汙穢的湯之神‧陽卵吧（全難易度皆可） ","1","0"
"61108002","61108002","10108","2023/05/19 15:59:59","9004","0","601","10108102","6004","2023/05/01 16:00:00","0","完成10次活動冒險","10","0"
"61109001","61109001","10109","2023/05/28 15:59:59","9012","0","601","10109101","6008","2023/05/19 16:00:00","0","挑戰 1 次邪牛神哞猛吧（全難易度皆可） ","1","0"
"61109002","61109002","10109","2023/05/28 15:59:59","9004","0","601","10109102","6004","2023/05/19 16:00:00","0","完成10次活動冒險","10","0"
"61110001","61110001","10110","2023/06/29 15:59:59","9012","0","601","10110101","6008","2023/06/01 16:00:00","0","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","0"
"61110002","61110002","10110","2023/06/29 15:59:59","9021","0","601","10110102","6004","2023/06/01 16:00:00","0","【前篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61111001","61111001","10110","2023/06/29 15:59:59","9012","0","601","10111101","6008","2023/06/08 16:00:00","0","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","0"
"61111002","61111002","10110","2023/06/29 15:59:59","9004","0","601","10111102","6004","2023/06/08 16:00:00","0","【後篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61112001","61112001","10112","2023/06/30 15:59:59","9012","0","601","10112101","6008","2023/06/16 16:00:00","0","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","0"
"61112002","61112002","10112","2023/06/30 15:59:59","9004","0","601","10112102","6004","2023/06/16 16:00:00","0","【前篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61113001","61113001","10112","2023/06/30 15:59:59","9012","0","601","10113101","6008","2023/06/21 16:00:00","0","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","0"
"61113002","61113002","10112","2023/06/30 15:59:59","9021","0","601","10113102","6004","2023/06/21 16:00:00","0","【後篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61114001","61114001","10114","2023/07/20 15:59:59","9012","0","601","10114101","6008","2023/07/02 16:00:00","0","挑戰1次祈福託災的招財貓吧（全難易度皆可） ","1","0"
"61114002","61114002","10114","2023/07/20 15:59:59","9004","0","601","10114102","6004","2023/07/02 16:00:00","0","完成10次活動冒險","10","0"
"61115001","61115001","10115","2023/07/28 15:59:59","9012","0","601","10115101","6008","2023/07/19 16:00:00","0","挑戰 1 次仇鼠‧怒髮衝冠的啾二吧（全難易度皆可） ","1","0"
"61115002","61115002","10115","2023/07/28 15:59:59","9004","0","601","10115102","6004","2023/07/19 16:00:00","0","完成10次活動冒險","10","0"
"61116001","61116001","10116","2023/08/19 15:59:59","9012","0","601","10116101","6008","2023/08/01 16:00:00","0","挑戰1次大王猩猩吧（全難易度皆可） ","1","0"
"61116002","61116002","10116","2023/08/19 15:59:59","9004","0","601","10116102","6004","2023/08/01 16:00:00","0","完成10次活動冒險","10","0"
"61117001","61117001","10117","2023/08/28 15:59:59","9012","0","601","10117101","6008","2023/08/18 16:00:00","0","挑戰 1 次貪婪暴君‧賭場王吧（全難易度皆可） ","1","0"
"61117002","61117002","10117","2023/08/28 15:59:59","9004","0","601","10117102","6004","2023/08/18 16:00:00","0","完成10次活動冒險","10","0"
"61118001","61118001","10118","2023/09/18 15:59:59","9012","0","601","10118101","6008","2023/09/01 16:00:00","0","挑戰1次智慧的鍊金術師‧莫夫吧（全難易度皆可） ","1","0"
"61118002","61118002","10118","2023/09/18 15:59:59","9004","0","601","10118102","6004","2023/09/01 16:00:00","0","完成10次活動冒險","10","0"
"61119001","61119001","10119","2023/09/28 15:59:59","9012","0","601","10119101","6008","2023/09/18 16:00:00","0","挑戰 1 次受解放的寶藏守護者吧（全難易度皆可） ","1","0"
"61119002","61119002","10119","2023/09/28 15:59:59","9004","0","601","10119102","6004","2023/09/18 16:00:00","0","完成10次活動冒險","10","0"
"61120001","61120001","10120","2023/10/19 15:59:59","9012","0","601","10120101","6008","2023/10/01 16:00:00","0","挑戰1次變貌的從者‧布拉德吧（全難易度皆可） ","1","0"
"61120002","61120002","10120","2023/10/19 15:59:59","9004","0","601","10120102","6004","2023/10/01 16:00:00","0","完成10次活動冒險","10","0"
"61121001","61121001","10121","2023/10/28 15:59:59","9012","0","601","10121101","6008","2023/10/18 16:00:00","0","挑戰 1 次阿斯特賴亞牛肝菌吧（全難易度皆可） ","1","0"
"61121002","61121002","10121","2023/10/28 15:59:59","9004","0","601","10121102","6004","2023/10/18 16:00:00","0","完成10次活動冒險","10","0"
"61122001","61122001","10122","2023/11/19 15:59:59","9012","0","601","10122101","6008","2023/11/01 16:00:00","0","挑戰1次復活的白色島鯨吧（全難易度皆可） ","1","0"
"61122002","61122002","10122","2023/11/19 15:59:59","9004","0","601","10122102","6004","2023/11/01 16:00:00","0","完成10次活動冒險","10","0"
"61123001","61123001","10123","2023/11/27 15:59:59","9012","0","601","10123101","6008","2023/11/17 16:00:00","0","挑戰 1 次海將海馬指揮官吧（全難易度皆可） ","1","0"
"61123002","61123002","10123","2023/11/27 15:59:59","9004","0","601","10123102","6004","2023/11/17 16:00:00","0","完成10次活動冒險","10","0"
"61124001","61124001","10124","2023/12/19 15:59:59","9012","0","601","10124101","6008","2023/12/01 16:00:00","0","挑戰1次怨恨亡靈吧（全難易度皆可） ","1","0"
"61124002","61124002","10124","2023/12/19 15:59:59","9004","0","601","10124102","6004","2023/12/01 16:00:00","0","完成10次活動冒險","10","0"
"61125001","61125001","10125","2023/12/28 15:59:59","9012","0","601","10125101","6008","2023/12/18 16:00:00","0","挑戰 1 次月光之門吧（全難易度皆可） ","1","0"
"61125002","61125002","10125","2023/12/28 15:59:59","9004","0","601","10125102","6004","2023/12/18 16:00:00","0","完成10次活動冒險","10","0"
"61126001","61126001","10126","2024/01/19 15:59:59","9012","0","601","10126101","6008","2024/01/01 16:00:00","0","挑戰1次被解放的暴魔‧阿爾杰什吧（全難易度皆可） ","1","0"
"61126002","61126002","10126","2024/01/19 15:59:59","9004","0","601","10126102","6004","2024/01/01 16:00:00","0","完成10次活動冒險","10","0"
"61127001","61127001","10127","2024/01/27 15:59:59","9012","0","601","10127101","6008","2024/01/17 16:00:00","0","挑戰 1 次哀執的植物羊吧（全難易度皆可） ","1","0"
"61127002","61127002","10127","2024/01/27 15:59:59","9004","0","601","10127102","6004","2024/01/17 16:00:00","0","完成10次活動冒險","10","0"
"61128001","61128001","10128","2024/02/19 15:59:59","9012","0","601","10128101","6008","2024/02/01 16:00:00","0","挑戰1次哈立德吧（全難易度皆可） ","1","0"
"61128002","61128002","10128","2024/02/19 15:59:59","9004","0","601","10128102","6004","2024/02/01 16:00:00","0","完成10次活動冒險","10","0"
"61129001","61129001","10129","2024/02/26 15:59:59","9012","0","601","10129101","6008","2024/02/16 16:00:00","0","挑戰 1 次瘋狂直播主‧輝美吧（全難易度皆可） ","1","0"
"61129002","61129002","10129","2024/02/26 15:59:59","9004","0","601","10129102","6004","2024/02/16 16:00:00","0","完成10次活動冒險","10","0"
"61130001","61130001","10130","2024/03/19 15:59:59","9012","0","601","10130101","6008","2024/03/01 16:00:00","0","挑戰1次美空吧（全難易度皆可） ","1","0"
"61130002","61130002","10130","2024/03/19 15:59:59","9004","0","601","10130102","6004","2024/03/01 16:00:00","0","完成10次活動冒險","10","0"
"61131001","61131001","10131","2024/03/27 15:59:59","9012","0","601","10131101","6008","2024/03/18 16:00:00","0","挑戰1次黑曜魔像（全難度共通）","1","0"
"61131002","61131002","10131","2024/03/27 15:59:59","9004","0","601","10131102","6004","2024/03/18 16:00:00","0","完成10次活動冒險","10","0"
"61132001","61132001","10132","2024/04/19 15:59:59","9012","0","601","10132101","6008","2024/04/01 16:00:00","0","挑戰1次巴西利斯克‧阿洛斯吧（EX、EX＋除外）","1","0"
"61132002","61132002","10132","2024/04/19 15:59:59","9004","0","601","10132102","6004","2024/04/01 16:00:00","0","完成10次活動冒險","10","0"
"61133001","61133001","10133","2024/04/26 15:59:59","9012","0","601","10133101","6008","2024/04/16 16:00:00","0","挑戰 1 次不幸福的多倫多獸吧（全難易度皆可） ","1","0"
"61133002","61133002","10133","2024/04/26 15:59:59","9004","0","601","10133102","6004","2024/04/16 16:00:00","0","完成10次活動冒險","10","0"
"61134001","61134001","10134","2024/05/19 15:59:59","9012","0","601","10134101","6008","2024/05/01 16:00:00","0","挑戰1次夢中隕石吧（全難易度皆可） ","1","0"
"61134002","61134002","10134","2024/05/19 15:59:59","9004","0","601","10134102","6004","2024/05/01 16:00:00","0","完成10次活動冒險","10","0"
"61135001","61135001","10135","2024/05/27 15:59:59","9012","0","601","10135101","6008","2024/05/17 16:00:00","0","挑戰1次汙穢的湯之神‧陽卵吧（全難易度皆可） ","1","0"
"61135002","61135002","10135","2024/05/27 15:59:59","9004","0","601","10135102","6004","2024/05/17 16:00:00","0","完成10次活動冒險","10","0"
"61136001","61136001","10136","2024/06/29 15:59:59","9012","0","601","10136101","6008","2024/06/01 16:00:00","0","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","0"
"61136002","61136002","10136","2024/06/29 15:59:59","9021","0","601","10136102","6004","2024/06/01 16:00:00","0","【前篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61137001","61137001","10136","2024/06/29 15:59:59","9012","0","601","10137101","6008","2024/06/08 16:00:00","0","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","0"
"61137002","61137002","10136","2024/06/29 15:59:59","9004","0","601","10137102","6004","2024/06/08 16:00:00","0","【後篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61138001","61138001","10138","2024/06/27 15:59:59","9012","0","601","10138101","6008","2024/06/10 16:00:00","0","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","0"
"61138002","61138002","10138","2024/06/27 15:59:59","9021","0","601","10138102","6004","2024/06/10 16:00:00","0","【前篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61139001","61139001","10138","2024/06/27 15:59:59","9012","0","601","10139101","6008","2024/06/10 16:00:00","0","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","0"
"61139002","61139002","10138","2024/06/27 15:59:59","9004","0","601","10139102","6004","2024/06/10 16:00:00","0","【後篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61140001","61140001","10140","2024/07/17 15:59:59","9012","0","601","10140101","6008","2024/07/01 16:00:00","0","挑戰1次地獄的聖女富美惠吧（EX、EX＋除外）","1","0"
"61140002","61140002","10140","2024/07/17 15:59:59","9004","0","601","10140102","6004","2024/07/01 16:00:00","0","完成10次活動冒險","10","0"
"61141001","61141001","10141","2024/07/28 15:59:59","9012","0","601","10141101","6008","2024/07/18 16:00:00","0","挑戰1次祈福託災的招財貓吧（全難易度皆可） ","1","0"
"61141002","61141002","10141","2024/07/28 15:59:59","9004","0","601","10141102","6004","2024/07/18 16:00:00","0","完成10次活動冒險","10","0"
"61142001","61142001","10142","2024/08/17 15:59:59","9012","0","601","10142101","6008","2024/08/01 16:00:00","0","挑戰1次剛雷獸‧雷葛宏吧（EX、EX＋除外）","1","0"
"61142002","61142002","10142","2024/08/17 15:59:59","9004","0","601","10142102","6004","2024/08/01 16:00:00","0","完成10次活動冒險","10","0"
"61143001","61143001","10143","2024/08/28 15:59:59","9012","0","601","10143101","6008","2024/08/18 16:00:00","0","挑戰1次大王猩猩吧（全難易度皆可） ","1","0"
"61143002","61143002","10143","2024/08/28 15:59:59","9004","0","601","10143102","6004","2024/08/18 16:00:00","0","完成10次活動冒險","10","0"
"61144001","61144001","10144","2024/09/19 15:59:59","9012","0","601","10144101","6008","2024/09/01 16:00:00","0","挑戰1次魔物植物‧莫培爾培吧（EX、EX＋除外）","1","0"
"61144002","61144002","10144","2024/09/19 15:59:59","9004","0","601","10144102","6004","2024/09/01 16:00:00","0","完成10次活動冒險","10","0"
"61145001","61145001","10145","2024/09/28 15:59:59","9012","0","601","10145101","6008","2024/09/18 16:00:00","0","挑戰1次智慧的鍊金術師‧莫夫吧（全難易度皆可） ","1","0"
"61145002","61145002","10145","2024/09/28 15:59:59","9004","0","601","10145102","6004","2024/09/18 16:00:00","0","完成10次活動冒險","10","0"
"61146001","61146001","10146","2024/10/19 15:59:59","9012","0","601","10146101","6008","2024/10/01 16:00:00","0","挑戰1次捲土重來‧吉諾吧（EX、EX＋除外）","1","0"
"61146002","61146002","10146","2024/10/19 15:59:59","9004","0","601","10146102","6004","2024/10/01 16:00:00","0","完成10次活動冒險","10","0"
"61147001","61147001","10147","2024/10/28 15:59:59","9012","0","601","10147101","6008","2024/10/18 16:00:00","0","挑戰1次變貌的從者‧布拉德吧（全難易度皆可） ","1","0"
"61147002","61147002","10147","2024/10/28 15:59:59","9004","0","601","10147102","6004","2024/10/18 16:00:00","0","完成10次活動冒險","10","0"
"61148001","61148001","10148","2024/11/19 15:59:59","9012","0","601","10148101","6008","2024/11/01 16:00:00","0","挑戰1次盛夏的發狂史萊姆吧（EX、EX＋除外）","1","0"
"61148002","61148002","10148","2024/11/19 15:59:59","9004","0","601","10148102","6004","2024/11/01 16:00:00","0","完成10次活動冒險","10","0"
"61149001","61149001","10149","2024/11/28 15:59:59","9012","0","601","10149101","6008","2024/11/18 16:00:00","0","挑戰1次復活的白色島鯨吧（全難易度皆可） ","1","0"
"61149002","61149002","10149","2024/11/28 15:59:59","9004","0","601","10149102","6004","2024/11/18 16:00:00","0","完成10次活動冒險","10","0"
"61150001","61150001","10150","2024/12/19 15:59:59","9012","0","601","10150101","6008","2024/12/01 16:00:00","0","挑戰1次混沌生成系統吧（EX、EX＋除外）","1","0"
"61150002","61150002","10150","2024/12/19 15:59:59","9004","0","601","10150102","6004","2024/12/01 16:00:00","0","完成10次活動冒險","10","0"
"61151001","61151001","10151","2024/12/28 15:59:59","9012","0","601","10151101","6008","2024/12/18 16:00:00","0","挑戰1次怨恨亡靈吧（全難易度皆可） ","1","0"
"61151002","61151002","10151","2024/12/28 15:59:59","9004","0","601","10151102","6004","2024/12/18 16:00:00","0","完成10次活動冒險","10","0"
"61152001","61152001","10152","2025/01/26 15:59:59","9012","0","601","10152101","6008","2025/01/01 16:00:00","0","挑戰1次吞食記憶‧白島鯨吧（EX、EX＋除外）","1","0"
"61152002","61152002","10152","2025/01/26 15:59:59","9004","0","601","10152102","6004","2025/01/01 16:00:00","0","完成10次活動冒險","10","0"
"61153001","61153001","10153","2025/01/26 15:59:59","9012","0","601","10153101","6008","2025/01/16 16:00:00","0","挑戰1次貝特魯吉烏斯吧（EX除外） ","1","0"
"61153002","61153002","10153","2025/01/26 15:59:59","9004","0","601","10153102","6004","2025/01/16 16:00:00","0","完成10次活動冒險","10","0"
"61154001","61154001","10154","2025/02/19 15:59:59","9012","0","601","10154101","6008","2025/02/01 16:00:00","0","挑戰1次惡毒巨蛇吧（EX、EX＋除外）","1","0"
"61154002","61154002","10154","2025/02/19 15:59:59","9004","0","601","10154102","6004","2025/02/01 16:00:00","0","完成10次活動冒險","10","0"
"61155001","61155001","10155","2025/02/27 15:59:59","9012","0","601","10155101","6008","2025/02/18 16:00:00","0","挑戰1次被解放的暴魔‧阿爾杰什吧（EX除外） ","1","0"
"61155002","61155002","10155","2025/02/27 15:59:59","9004","0","601","10155102","6004","2025/02/18 16:00:00","0","完成10次活動冒險","10","0"
"61156001","61156001","10156","2025/03/19 15:59:59","9012","0","601","10156101","6008","2025/03/01 16:00:00","0","挑戰1次超級 衝刺喬吧（EX、EX＋除外）","1","0"
"61156002","61156002","10156","2025/03/19 15:59:59","9004","0","601","10156102","6004","2025/03/01 16:00:00","0","完成10次活動冒險","10","0"
"61157001","61157001","10157","2025/03/27 15:59:59","9012","0","601","10157101","6008","2025/03/18 16:00:00","0","挑戰1次哈立德吧（EX除外） ","1","0"
"61157002","61157002","10157","2025/03/27 15:59:59","9004","0","601","10157102","6004","2025/03/18 16:00:00","0","完成10次活動冒險","10","0"
"61158001","61158001","10158","2025/04/19 15:59:59","9012","0","601","10158101","6008","2025/04/01 16:00:00","0","挑戰1次年幼鬼魂‧吐舌鬼吧（EX、EX＋除外）","1","0"
"61158002","61158002","10158","2025/04/19 15:59:59","9004","0","601","10158102","6004","2025/04/01 16:00:00","0","完成10次活動冒險","10","0"
"61159001","61159001","10159","2025/04/27 15:59:59","9012","0","601","10159101","6008","2025/04/18 16:00:00","0","挑戰1次美空吧（EX除外） ","1","0"
"61159002","61159002","10159","2025/04/27 15:59:59","9004","0","601","10159102","6004","2025/04/18 16:00:00","0","完成10次活動冒險","10","0"
"61160001","61160001","10160","2025/05/19 15:59:59","9012","0","601","10160101","6008","2025/05/01 16:00:00","0","挑戰1次咒縛的大蛇‧梅杜希亞娜吧（EX、EX＋除外）","1","0"
"61160002","61160002","10160","2025/05/19 15:59:59","9004","0","601","10160102","6004","2025/05/01 16:00:00","0","完成10次活動冒險","10","0"
"61161001","61161001","10161","2025/05/27 15:59:59","9012","0","601","10161101","6008","2025/05/18 16:00:00","0","挑戰1次巴西利斯克‧阿洛斯吧（EX除外） ","1","0"
"61161002","61161002","10161","2025/05/27 15:59:59","9004","0","601","10161102","6004","2025/05/18 16:00:00","0","完成10次活動冒險","10","0"
"61163001","61163001","10163","2025/06/27 15:59:59","9012","0","601","10163101","6008","2025/06/18 16:00:00","0","挑戰1次夢中隕石吧（EX除外） ","1","0"
"61163002","61163002","10163","2025/06/27 15:59:59","9004","0","601","10163102","6004","2025/06/18 16:00:00","0","完成10次活動冒險","10","0"
"61164001","61164001","10164","2025/07/27 15:59:59","9012","0","601","10164101","6008","2025/07/12 16:00:00","0","【前篇】挑戰1次Boss吧（前後篇的EX除外）","1","0"
"61164002","61164002","10164","2025/07/27 15:59:59","9021","0","601","10164102","6004","2025/07/12 16:00:00","0","【前篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61165001","61165001","10164","2025/07/27 15:59:59","9012","0","601","10165101","6008","2025/07/17 16:00:00","0","【後篇】挑戰1次Boss吧（前後篇的EX除外）","1","0"
"61165002","61165002","10164","2025/07/27 15:59:59","9004","0","601","10165102","6004","2025/07/17 16:00:00","0","【後篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61166001","61166001","10166","2025/08/27 15:59:59","9012","0","601","10166101","6008","2025/08/18 16:00:00","0","挑戰1次地獄的聖女富美惠吧（EX除外）","1","0"
"61166002","61166002","10166","2025/08/27 15:59:59","9004","0","601","10166102","6004","2025/08/18 16:00:00","0","完成10次活動冒險","10","0"
"61167001","61167001","10167","2025/09/27 15:59:59","9012","0","601","10167101","6008","2025/09/18 16:00:00","0","挑戰1次剛雷獸‧雷葛宏吧（EX除外）","1","0"
"61167002","61167002","10167","2025/09/27 15:59:59","9004","0","601","10167102","6004","2025/09/18 16:00:00","0","完成10次活動冒險","10","0"
"61168001","61168001","10168","2025/10/27 15:59:59","9012","0","601","10168101","6008","2025/10/18 16:00:00","0","挑戰1次魔物植物‧莫培爾培吧（EX除外）","1","0"
"61168002","61168002","10168","2025/10/27 15:59:59","9004","0","601","10168102","6004","2025/10/18 16:00:00","0","完成10次活動冒險","10","0"
"61169001","61169001","10169","2025/11/27 15:59:59","9012","0","601","10169101","6008","2025/11/18 16:00:00","0","挑戰1次捲土重來‧吉諾吧（EX除外）","1","0"
"61169002","61169002","10169","2025/11/27 15:59:59","9004","0","601","10169102","6004","2025/11/18 16:00:00","0","完成10次活動冒險","10","0"
"61170001","61170001","10170","2025/12/27 15:59:59","9012","0","601","10170101","6008","2025/12/18 16:00:00","0","挑戰1次盛夏的發狂史萊姆吧（EX除外）","1","0"
"61170002","61170002","10170","2025/12/27 15:59:59","9004","0","601","10170102","6004","2025/12/18 16:00:00","0","完成10次活動冒險","10","0"
"61171001","61171001","10171","2026/01/27 15:59:59","9012","0","601","10171101","6008","2026/01/18 16:00:00","0","挑戰1次混沌生成系統吧（EX除外）","1","0"
