5105ce13d99d14036f1f57a7a6fc05a792f9dfe7af175e4626ed8ccf509cd7a5,21f1abe36ecb93c7d3983c7d964f18577c06802d969c845ac95fdb8f2fe2f719,b20dd84db73d3e2588a1c253ddd0123188d41473054add2fbf88a352eb0e7e20,e6c25e82b684de68d6aec5e5af198de543c88de21b0eb82b3844565e5bde0e3e,6b09f8b8706e0f599ef5f49a28585636d2f030415751c124769c56fda0f882dc,dc59068a4d952fdb4f696b575ab71efd0293f167f03dd99adaac8a87675a2e66,7b845fd9d66c821b5ca579906cfd120ddd2a74ae2dcf56350634face9a90fa5f,5e3ca22e86d8f3b5e5d281db4119d80103e42e7ea0a2cdc95e67386e4531cb5d,6316710c8485a26c9f75d423c196c5947cbeea0b42e8dbf27783e7ad59f847b5,af8c875012ce0b0f6b7f248116046f4487c2aa30d5b6d50c0019b1eb73a7e6f9,b579e208c43f20f5246a07a0322ba0f417145b6e1f78c03c136ab72406d4015d,eba059e18d4abf3ad84f08a4e5f4f4e163e1ea365a7cfad7aa3fbe9a5e231000,eb387a015ed137e469f9cef3416217444938b565d55e59224debc1410918790b,135c4a7c902de5045be0badfd474868d9b3e304c10623f86799b614c6f591057,b1396983d7ceafdbed4c3e4d7ef99832b9571a8ffa6b5892238e38f099e54474,7e2dbba9e3a9698350f12fc96a7b1ed226e965164953035017cf4ad35785be12,2adbb528c0061eb1fecde1530c2f112884f8e11a39d5a578827957a5797e812f
"bgm_MC026","2023/08/29 16:00:00","0","60","0","2023/09/18 15:59:59","127401","2023/09/01 16:00:00","0","1768","bgm_MC026","10118","500013","2023/09/15 15:59:59","50","1060","2023/09/11 15:59:59"
"bgm_M582","2023/09/15 16:00:00","0","60","0","2023/09/28 15:59:59","122001","2023/09/18 16:00:00","10092","1768","bgm_M582","10119","500016","2023/09/25 15:59:59","50","1060","2023/09/22 15:59:59"
"bgm_MC036","2023/09/28 16:00:00","0","60","0","2023/10/19 15:59:59","126201","2023/10/01 16:00:00","0","1768","bgm_MC036","10120","501983","2023/10/15 15:59:59","50","1060","2023/10/11 15:59:59"
"bgm_M595","2023/10/16 16:00:00","0","60","0","2023/10/28 15:59:59","122101","2023/10/18 16:00:00","10094","1768","bgm_M595","10121","500016","2023/10/25 15:59:59","50","1060","2023/10/22 15:59:59"
"bgm_MC046","2023/10/30 16:00:00","0","60","0","2023/11/19 15:59:59","126701","2023/11/01 16:00:00","0","1768","bgm_MC046","10122","500016","2023/11/15 15:59:59","50","1060","2023/11/11 15:59:59"
"bgm_M601","2023/11/15 16:00:00","0","60","0","2023/11/27 15:59:59","122401","2023/11/17 16:00:00","10096","1768","bgm_M601","10123","500016","2023/11/24 15:59:59","50","1060","2023/11/21 15:59:59"
"bgm_MC056","2023/11/29 16:00:00","0","60","0","2023/12/19 15:59:59","127001","2023/12/01 16:00:00","0","1768","bgm_MC056","10124","501613","2023/12/15 15:59:59","50","1060","2023/12/11 15:59:59"
"bgm_M608","2023/12/15 16:00:00","0","60","0","2023/12/28 15:59:59","122801","2023/12/18 16:00:00","10098","1768","bgm_M608","10125","500010","2023/12/25 15:59:59","50","1060","2023/12/22 15:59:59"
"bgm_MC063","2023/12/29 16:00:00","0","60","0","2024/01/19 15:59:59","127201","2024/01/01 16:00:00","0","1768","bgm_MC063","10126","502032","2024/01/15 15:59:59","50","1060","2024/01/11 15:59:59"
"bgm_M618","2024/01/15 16:00:00","0","60","0","2024/01/27 15:59:59","123101","2024/01/17 16:00:00","10100","1768","bgm_M618","10127","500016","2024/01/24 15:59:59","50","1060","2024/01/21 15:59:59"
"bgm_MC075","2024/01/29 16:00:00","0","60","0","2024/02/19 15:59:59","127501","2024/02/01 16:00:00","0","1768","bgm_MC075","10128","500016","2024/02/15 15:59:59","50","1060","2024/02/11 15:59:59"
"bgm_M623","2024/02/14 16:00:00","0","60","0","2024/02/26 15:59:59","123501","2024/02/16 16:00:00","10102","1768","bgm_M623","10129","500096","2024/02/23 15:59:59","50","1060","2024/02/20 15:59:59"
"bgm_MC082","2024/02/27 16:00:00","0","60","0","2024/03/19 15:59:59","128601","2024/03/01 16:00:00","0","1768","bgm_MC082","10130","500118","2024/03/15 15:59:59","50","1060","2024/03/11 15:59:59"
"bgm_M630","2024/03/16 16:00:00","0","60","0","2024/03/27 15:59:59","123901","2024/03/18 16:00:00","10104","1768","bgm_M630","10131","500096","2024/03/25 15:59:59","50","1060","2024/03/22 15:59:59"
"bgm_MC091","2024/03/30 16:00:00","0","60","0","2024/04/19 15:59:59","127901","2024/04/01 16:00:00","0","1768","bgm_MC091","10132","500881","2024/04/15 15:59:59","50","1060","2024/04/11 15:59:59"
"bgm_M638","2024/04/13 16:00:00","0","60","0","2024/04/26 15:59:59","124001","2024/04/16 16:00:00","10106","1768","bgm_M638","10133","501463","2024/04/23 15:59:59","50","1060","2024/04/20 15:59:59"
"bgm_MC099","2024/04/29 16:00:00","0","60","0","2024/05/19 15:59:59","128301","2024/05/01 16:00:00","0","1768","bgm_MC099","10134","500183","2024/05/15 15:59:59","50","1060","2024/05/11 15:59:59"
"bgm_M647","2024/05/14 16:00:00","0","60","0","2024/05/27 15:59:59","124701","2024/05/17 16:00:00","10108","1768","bgm_M647","10135","501884","2024/05/24 15:59:59","50","1060","2024/05/21 15:59:59"
"bgm_MC110","2024/05/29 16:00:00","0","60","0","2024/06/29 15:59:59","130601","2024/06/01 16:00:00","0","1768","bgm_MC110","10136","500016","2024/06/27 15:59:59","50","1060","2024/06/23 15:59:59"
"bgm_MC111","2024/05/29 16:00:00","0","60","10136","2024/06/29 15:59:59","130601","2024/06/08 16:00:00","0","1768","bgm_MC111","10137","500175","2024/06/27 15:59:59","50","1060","2024/06/23 15:59:59"
"bgm_M659","2024/06/07 16:00:00","0","60","0","2024/06/27 15:59:59","125901","2024/06/10 16:00:00","10110","1768","bgm_M659","10138","500013","2024/06/23 15:59:59","50","1060","2024/06/19 15:59:59"
"bgm_M660","2024/06/07 16:00:00","0","60","10138","2024/06/27 15:59:59","125901","2024/06/15 16:00:00","10111","1768","bgm_M660","10139","501931","2024/06/23 15:59:59","50","1060","2024/06/19 15:59:59"
"bgm_MC124","2024/06/28 16:00:00","0","60","0","2024/07/17 15:59:59","129401","2024/07/01 16:00:00","0","1768","bgm_MC124","10140","500751","2024/07/15 15:59:59","50","1060","2024/07/11 15:59:59"
"bgm_M668","2024/07/15 16:00:00","0","60","0","2024/07/28 15:59:59","125201","2024/07/18 16:00:00","10114","1768","bgm_M668","10141","501463","2024/07/25 15:59:59","50","1060","2024/07/22 15:59:59"
"bgm_MC136","2024/07/29 16:00:00","0","60","0","2024/08/17 15:59:59","129901","2024/08/01 16:00:00","0","1768","bgm_MC136","10142","500096","2024/08/15 15:59:59","50","1060","2024/08/11 15:59:59"
"bgm_MC017","2024/08/15 16:00:00","0","60","0","2024/08/28 15:59:59","125401","2024/08/18 16:00:00","10116","1768","bgm_MC017","10143","501683","2024/08/25 15:59:59","50","1060","2024/08/22 15:59:59"
"bgm_MC143","2024/08/29 16:00:00","0","60","0","2024/09/19 15:59:59","130801","2024/09/01 16:00:00","0","1768","bgm_MC143","10144","502263","2024/09/15 15:59:59","50","1060","2024/09/11 15:59:59"
"bgm_MC026","2024/09/15 16:00:00","0","60","0","2024/09/28 15:59:59","127401","2024/09/18 16:00:00","10118","1768","bgm_MC026","10145","500013","2024/09/25 15:59:59","50","1060","2024/09/22 15:59:59"
"bgm_MC147","2024/09/28 16:00:00","0","60","0","2024/10/19 15:59:59","130901","2024/10/01 16:00:00","0","1768","bgm_MC147","10146","502273","2024/10/15 15:59:59","50","1060","2024/10/11 15:59:59"
"bgm_MC036","2024/10/15 16:00:00","0","60","0","2024/10/28 15:59:59","126201","2024/10/18 16:00:00","10120","1768","bgm_MC036","10147","501983","2024/10/25 15:59:59","50","1060","2024/10/22 15:59:59"
"bgm_MC156","2024/10/29 16:00:00","0","60","0","2024/11/19 15:59:59","131201","2024/11/01 16:00:00","0","1768","bgm_MC156","10148","500164","2024/11/15 15:59:59","50","1060","2024/11/11 15:59:59"
"bgm_MC046","2024/11/15 16:00:00","0","60","0","2024/11/28 15:59:59","126701","2024/11/18 16:00:00","10122","1768","bgm_MC046","10149","500016","2024/11/25 15:59:59","50","1060","2024/11/22 15:59:59"
"bgm_MC162","2024/11/28 16:00:00","0","60","0","2024/12/19 15:59:59","131701","2024/12/01 16:00:00","0","1768","bgm_MC162","10150","502332","2024/12/15 15:59:59","50","1060","2024/12/11 15:59:59"
"bgm_MC056","2024/12/15 16:00:00","0","60","0","2024/12/28 15:59:59","127001","2024/12/18 16:00:00","10124","1768","bgm_MC056","10151","501613","2024/12/25 15:59:59","50","1060","2024/12/22 15:59:59"
"bgm_MC172","2024/12/27 16:00:00","0","60","0","2025/01/26 15:59:59","131901","2025/01/01 16:00:00","0","1768","bgm_MC172","10152","501031","2025/01/25 15:59:59","50","1060","2025/01/21 15:59:59"
"bgm_M228","2025/01/13 16:00:00","0","60","0","2025/01/26 15:59:59","109701","2025/01/16 16:00:00","10017","1768","bgm_M228","10153","500175","2025/01/25 15:59:59","50","1060","2025/01/21 15:59:59"
"bgm_MC186","2025/01/29 16:00:00","0","60","0","2025/02/19 15:59:59","132201","2025/02/01 16:00:00","0","1768","bgm_MC186","10154","502364","2025/02/15 15:59:59","50","1060","2025/02/11 15:59:59"
"bgm_MC063","2025/02/15 16:00:00","0","60","0","2025/02/27 15:59:59","127201","2025/02/18 16:00:00","10126","1768","bgm_MC063","10155","502032","2025/02/25 15:59:59","50","1060","2025/02/22 15:59:59"
"bgm_MC194","2025/02/26 16:00:00","0","60","0","2025/03/19 15:59:59","134101","2025/03/01 16:00:00","0","1768","bgm_MC194","10156","500016","2025/03/15 15:59:59","50","1060","2025/03/11 15:59:59"
