2699566d4084e79256b591922b4a70793afae36cc49eb9c512b32947092dbe68,c4dbc5df21c63660d80ebd9d61e53bfc699a64d1c1f9a5a872b71bdca8a0335d,d9d296e14c52dd36a67fe9f5b9788fb51558436d3413a5fe48cef35f69b0dc34,a622243b65e36b953fb3298b77aa0d567622c2e8152521833280e79896043288,dcb6fc88c20a6f076f41e9a072346cc98eab95d4366d7acbfe4423dc18835dc6,29eeba262bd4529e205dbc4c09244f5371f7a4f804c5bbde3a50933731e813f4,387c495a1aac2da5af489d514d9569c61065a7b4e6fc2275e1aad7a7a9d79e72,3e2e4914d86e3d6d10aaa82824aadfca97e807e0ba8d131cb2b47d729c5e9f53,9ae8150dcf25ea3bf586b061c76492bb4b307df29c07ffaebe25b25d4f8cd300,83eb114977d664c66e3e66a3ae2dd5fb660cfa60a31bf2eaa30cfec32206f607,9745b7eb3cc054926c9f9a171c4663586d85bedaaa8dfe2cb80dcebfe0c2eb15,d641cca6d796798447c170d2a99b5a7358bf8b73cd125a641b864092cc1cc7e5,3da50fda32fc33ce591a5847c1f02aa10fd055017d4fbcd20ee990c34f8a3992,870d05611401e15bc5dc04646dd17366d95cdf46d356f4a75b65eb5e25b99593,1eb5564ab4f58468e02144664f1a420933b9a2b4bc14366e8419521c1b9e2200,42c039cea526fa0ba01890bae78f515209f70f675789477e55e9dd8cb2b27d28,b4219dc766bd68a943c339af8156ab3cab1760e726f9ecf47a00c9fa68065f65,90192f87e41d34bf84290a96e4e818db8d10ff086c453be717de77f12a06057a,d6c94a73f9ef88edb2dba409bba93af1fd911539b75555b24ef8e21174e8f912,a44493850faf22b8509728815d924f6cbc3e8c116511cb7d0dd768c8a1932727,622759867e537d2591d7802e837f53c443dc1b89557efd6e11a4c3c69599463c,8195d4592a5895f218bd9074801cab1e57236b69c73368a03e96aeead2e4b240,e8901f2828a57f60c11c60b7f34cd6b4bc0b806063df87b497f92d29ef67e4f0,de982ec7a6574cf750f8a2a00f2329ad3537e0d84835ba09d222415d7fce46f6
"20904129","禮包加碼送-獲得「公主周年包」10次(1/21 1559截止)","904","9040005","20904301","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904301","0","0","2020/01/21 15:59:59","0","0","1","0","10","0"
"20904200","「公主補給包」1回新春加碼送(2/4 1559截止)","904","9040004","20904302","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904302","0","0","2020/02/04 15:59:59","0","0","1","0","1","0"
"20904200","「公主補給包」2回新春加碼送(2/4 1559截止)","904","9040004","20904303","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904303","0","0","2020/02/04 15:59:59","0","0","1","0","2","0"
"20904200","「公主補給包」3回新春加碼送(2/4 1559截止)","904","9040004","20904304","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904304","0","0","2020/02/04 15:59:59","0","0","1","0","3","0"
"20904200","「公主補給包」4回新春加碼送(2/4 1559截止)","904","9040004","20904305","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904305","0","0","2020/02/04 15:59:59","0","0","1","0","4","0"
"20904200","「公主補給包」5回新春加碼送(2/4 1559截止)","904","9040004","20904306","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904306","0","0","2020/02/04 15:59:59","0","0","1","0","5","0"
"20904200","「公主補給包」6回新春加碼送(2/4 1559截止)","904","9040004","20904307","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904307","0","0","2020/02/04 15:59:59","0","0","1","0","6","0"
"20904200","「公主補給包」7回新春加碼送(2/4 1559截止)","904","9040004","20904308","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904308","0","0","2020/02/04 15:59:59","0","0","1","0","7","0"
"20904200","「公主補給包」8回新春加碼送(2/4 1559截止)","904","9040004","20904309","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904309","0","0","2020/02/04 15:59:59","0","0","1","0","8","0"
"20904200","「公主補給包」9回新春加碼送(2/4 1559截止)","904","9040004","20904310","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904310","0","0","2020/02/04 15:59:59","0","0","1","0","9","0"
"20904200","「公主補給包」10回新春加碼送(2/4 1559截止)","904","9040004","20904311","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904311","0","0","2020/02/04 15:59:59","0","0","1","0","10","0"
"20904201","「公主補給包」11回新春加碼送(2/4 1559截止)","904","9040004","20904312","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904312","0","0","2020/02/04 15:59:59","0","0","1","0","11","0"
"20904201","「公主補給包」12回新春加碼送(2/4 1559截止)","904","9040004","20904313","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904313","0","0","2020/02/04 15:59:59","0","0","1","0","12","0"
"20904201","「公主補給包」13回新春加碼送(2/4 1559截止)","904","9040004","20904314","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904314","0","0","2020/02/04 15:59:59","0","0","1","0","13","0"
"20904201","「公主補給包」14回新春加碼送(2/4 1559截止)","904","9040004","20904315","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904315","0","0","2020/02/04 15:59:59","0","0","1","0","14","0"
"20904201","「公主補給包」15回新春加碼送(2/4 1559截止)","904","9040004","20904316","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904316","0","0","2020/02/04 15:59:59","0","0","1","0","15","0"
"20904201","「公主補給包」16回新春加碼送(2/4 1559截止)","904","9040004","20904317","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904317","0","0","2020/02/04 15:59:59","0","0","1","0","16","0"
"20904201","「公主補給包」17回新春加碼送(2/4 1559截止)","904","9040004","20904318","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904318","0","0","2020/02/04 15:59:59","0","0","1","0","17","0"
"20904201","「公主補給包」18回新春加碼送(2/4 1559截止)","904","9040004","20904319","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904319","0","0","2020/02/04 15:59:59","0","0","1","0","18","0"
"20904201","「公主補給包」19回新春加碼送(2/4 1559截止)","904","9040004","20904320","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904320","0","0","2020/02/04 15:59:59","0","0","1","0","19","0"
"20904201","「公主補給包」20回新春加碼送(2/4 1559截止)","904","9040004","20904321","0","0","0","402","0","2020/01/10 16:00:00","0","0","0","20904321","0","0","2020/02/04 15:59:59","0","0","1","0","20","0"
"20904202","禮包加碼送-獲得「公主周年包」1次(1/28 1559截止)","904","9040005","20904322","0","0","0","402","0","2020/01/21 16:00:00","0","0","0","20904322","0","0","2020/01/28 15:59:59","0","0","1","0","1","0"
"20904203","禮包加碼送-獲得「公主周年包」2次(1/28 1559截止)","904","9040005","20904323","0","0","0","402","0","2020/01/21 16:00:00","0","0","0","20904323","0","0","2020/01/28 15:59:59","0","0","1","0","2","0"
"20904204","禮包加碼送-獲得「公主周年包」3次(1/28 1559截止)","904","9040005","20904324","0","0","0","402","0","2020/01/21 16:00:00","0","0","0","20904324","0","0","2020/01/28 15:59:59","0","0","1","0","3","0"
"20904205","禮包加碼送-獲得「公主周年包」4次(1/28 1559截止)","904","9040005","20904325","0","0","0","402","0","2020/01/21 16:00:00","0","0","0","20904325","0","0","2020/01/28 15:59:59","0","0","1","0","4","0"
"20904206","禮包加碼送-獲得「公主周年包」5次(1/28 1559截止)","904","9040005","20904326","0","0","0","402","0","2020/01/21 16:00:00","0","0","0","20904326","0","0","2020/01/28 15:59:59","0","0","1","0","5","0"
"20904207","禮包加碼送-獲得「公主周年包」6次(1/28 1559截止)","904","9040005","20904327","0","0","0","402","0","2020/01/21 16:00:00","0","0","0","20904327","0","0","2020/01/28 15:59:59","0","0","1","0","6","0"
"20904208","禮包加碼送-獲得「公主周年包」7次(1/28 1559截止)","904","9040005","20904328","0","0","0","402","0","2020/01/21 16:00:00","0","0","0","20904328","0","0","2020/01/28 15:59:59","0","0","1","0","7","0"
"20904209","禮包加碼送-獲得「公主周年包」8次(1/28 1559截止)","904","9040005","20904329","0","0","0","402","0","2020/01/21 16:00:00","0","0","0","20904329","0","0","2020/01/28 15:59:59","0","0","1","0","8","0"
"20904210","禮包加碼送-獲得「公主周年包」9次(1/28 1559截止)","904","9040005","20904330","0","0","0","402","0","2020/01/21 16:00:00","0","0","0","20904330","0","0","2020/01/28 15:59:59","0","0","1","0","9","0"
"20904211","禮包加碼送-獲得「公主周年包」10次(1/28 1559截止)","904","9040005","20904331","0","0","0","402","0","2020/01/21 16:00:00","0","0","0","20904331","0","0","2020/01/28 15:59:59","0","0","1","0","10","0"
"20904030","禮包加碼送-獲得「公主補給包」2次(2/11 1559截止)","904","9040004","20904332","0","0","0","402","0","2020/02/04 16:00:00","0","0","0","20904332","0","0","2020/02/11 15:59:59","0","0","1","0","2","0"
"20904031","禮包加碼送-獲得「公主補給包」4次(2/11 1559截止)","904","9040004","20904333","0","0","0","402","0","2020/02/04 16:00:00","0","0","0","20904333","0","0","2020/02/11 15:59:59","0","0","1","0","4","0"
"20904032","禮包加碼送-獲得「公主補給包」6次(2/11 1559截止)","904","9040004","20904334","0","0","0","402","0","2020/02/04 16:00:00","0","0","0","20904334","0","0","2020/02/11 15:59:59","0","0","1","0","6","0"
"20904033","禮包加碼送-獲得「公主補給包」8次(2/11 1559截止)","904","9040004","20904335","0","0","0","402","0","2020/02/04 16:00:00","0","0","0","20904335","0","0","2020/02/11 15:59:59","0","0","1","0","8","0"
"20904034","禮包加碼送-獲得「公主補給包」10次(2/11 1559截止)","904","9040004","20904336","0","0","0","402","0","2020/02/04 16:00:00","0","0","0","20904336","0","0","2020/02/11 15:59:59","0","0","1","0","10","0"
"20904030","禮包加碼送-獲得「公主補給包」2次(3/11 1559截止)","904","9040004","20904337","0","0","0","402","0","2020/03/04 16:00:00","0","0","0","20904337","0","0","2020/03/11 15:59:59","0","0","1","0","2","0"
"20904031","禮包加碼送-獲得「公主補給包」4次(3/11 1559截止)","904","9040004","20904338","0","0","0","402","0","2020/03/04 16:00:00","0","0","0","20904338","0","0","2020/03/11 15:59:59","0","0","1","0","4","0"
"20904032","禮包加碼送-獲得「公主補給包」6次(3/11 1559截止)","904","9040004","20904339","0","0","0","402","0","2020/03/04 16:00:00","0","0","0","20904339","0","0","2020/03/11 15:59:59","0","0","1","0","6","0"
"20904033","禮包加碼送-獲得「公主補給包」8次(3/11 1559截止)","904","9040004","20904340","0","0","0","402","0","2020/03/04 16:00:00","0","0","0","20904340","0","0","2020/03/11 15:59:59","0","0","1","0","8","0"
"20904034","禮包加碼送-獲得「公主補給包」10次(3/11 1559截止)","904","9040004","20904341","0","0","0","402","0","2020/03/04 16:00:00","0","0","0","20904341","0","0","2020/03/11 15:59:59","0","0","1","0","10","0"
"20905001","克莉絲提娜、忍(萬聖)、美咲(萬聖)突破到★5(3/20 1559截止)","905","9050001","130","0","0","508","301","0","2019/02/01 12:00:00","0","0","0","20905001","0","0","2019/03/20 15:59:59","0","0","1","0","3","0"
"0","累積登入天數抽2000萬瑪那、刮刮樂(2/13 1559截止)","906","0","1","0","0","0","106","0","2019/02/01 12:00:00","0","0","0","20906001","0","0","2019/02/13 15:59:59","0","0","1","0","13","0"
"21001001","通過主線冒險(一般) 1-1","1001","11001001","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001001","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 1-2","1001","11001002","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001002","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 1-3","1001","11001003","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001003","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 1-4","1001","11001004","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001004","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 1-5","1001","11001005","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001005","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 1-6","1001","11001006","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001006","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 1-7","1001","11001007","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001007","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 1-8","1001","11001008","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001008","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 1-9","1001","11001009","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001009","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 1-10","1001","11001010","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001010","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-1","1001","11002001","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001011","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-2","1001","11002002","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001012","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-3","1001","11002003","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001013","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-4","1001","11002004","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001014","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-5","1001","11002005","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001015","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-6","1001","11002006","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001016","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-7","1001","11002007","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001017","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-8","1001","11002008","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001018","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-9","1001","11002009","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001019","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-10","1001","11002010","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001020","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-11","1001","11002011","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001021","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001001","通過主線冒險(一般) 2-12","1001","11002012","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001022","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-1","1001","11003001","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001023","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-2","1001","11003002","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001024","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-3","1001","11003003","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001025","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-4","1001","11003004","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001026","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-5","1001","11003005","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001027","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-6","1001","11003006","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001028","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-7","1001","11003007","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001029","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-8","1001","11003008","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001030","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-9","1001","11003009","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001031","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-10","1001","11003010","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001032","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-11","1001","11003011","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001033","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 3-12","1001","11003012","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001034","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-1","1001","11004001","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001035","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-2","1001","11004002","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001036","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-3","1001","11004003","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001037","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-4","1001","11004004","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001038","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-5","1001","11004005","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001039","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-6","1001","11004006","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001040","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-7","1001","11004007","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001041","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-8","1001","11004008","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001042","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-9","1001","11004009","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001043","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-10","1001","11004010","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001044","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-11","1001","11004011","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001045","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-12","1001","11004012","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001046","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001002","通過主線冒險(一般) 4-13","1001","11004013","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001047","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-1","1001","11005001","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001048","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-2","1001","11005002","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001049","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-3","1001","11005003","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001050","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-4","1001","11005004","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001051","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-5","1001","11005005","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001052","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-6","1001","11005006","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001053","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-7","1001","11005007","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001054","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-8","1001","11005008","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001055","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-9","1001","11005009","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001056","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-10","1001","11005010","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001057","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-11","1001","11005011","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001058","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-12","1001","11005012","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001059","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 5-13","1001","11005013","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001060","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-1","1001","11006001","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001061","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-2","1001","11006002","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001062","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-3","1001","11006003","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001063","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-4","1001","11006004","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001064","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-5","1001","11006005","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001065","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-6","1001","11006006","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001066","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-7","1001","11006007","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001067","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-8","1001","11006008","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001068","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-9","1001","11006009","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001069","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-10","1001","11006010","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001070","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-11","1001","11006011","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001071","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-12","1001","11006012","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001072","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-13","1001","11006013","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001073","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001003","通過主線冒險(一般) 6-14","1001","11006014","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001074","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-1","1001","11007001","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001075","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-2","1001","11007002","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001076","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-3","1001","11007003","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001077","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-4","1001","11007004","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001078","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-5","1001","11007005","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001079","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-6","1001","11007006","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001080","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-7","1001","11007007","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001081","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-8","1001","11007008","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001082","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-9","1001","11007009","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001083","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-10","1001","11007010","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001084","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-11","1001","11007011","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001085","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-12","1001","11007012","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001086","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-13","1001","11007013","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001087","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 7-14","1001","11007014","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001088","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 8-1","1001","11008001","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001089","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
"21001004","通過主線冒險(一般) 8-2","1001","11008002","20","0","0","101","201","0","2015/04/01 15:00:00","0","0","0","21001090","0","0","2030/04/01 14:59:59","0","0","1","0","1","0"
