3c07ac873b26645fa9637103fc6c28f6ae0451840da050f17c44be02d72f6b1b,0f17e99265fc1e4190da791a5115f9987472c04c017b91ba3aaecdebe8bb5114,5720d97474a64db795e13f573bc86d8f8d09d6da68338cc1044867e52ebbb3a8,e7bc926faa4bcb19843cb8c8ce5d4e5bec9ef036c891a746d62b05780d1aeaf9,a06e9f03ae7451acb94d8fc53cdad87718ef107f6b30ec3f8b1f42864604f051,d41080630a5229a85e603c1a6aac23818a0bf090d3c03ed560961f41372dc789,1a13cd40a20afe287c72b766d11176b6b9af88ceab8005db01810dcc49bb0f57,c8d864d11f3876a2fb6a1789b47fcc4cf64bccdf4fe14a8e6259374079b471b5,9144559c0c50931097480fb60013b5e5308b5891977fa94586cb2279310f058e,839da785593b98ee76dbf6ddae871c5c12d7d35318d95886b6c13e98db19ef45,40d1e6f6820d488cb8e4f472fcbd0d4aa643bd4840a800bfa21b4c98bdaa1fe2,6c8fcc4fba512f4c3dba7a53c299c8a81ee9433016df651145b84c3563c041a8,aaed20f0f9cde7979ab2f05ebe8a16e6b62f6bcdac8f6d164046ec8f8f7c9a4e,7217101120710c1da8cd81eeb7a763f3fcfe135e4d82fe4960e0a07ccf505375,b89abdd06cd9b0457e42ef6024680980cf212484ce89794063c00ed6469dc3bd,4f173a361fe61a58b92a97117766a9117e657f6fc9a812287e1ca8c4b27b4ab0,3074a82c4422039c4570fefadf5ea3b452131b830e92348902da749f7b8828f3,0d38d5b689ba3424f9c842b8eb6a4b0f2f9b5572e736f50f2395f8681ebc761b,6ee13ba71fc5144d4bdca39ff32ad1c8f375ddaaddede57e1f0d4f6bfc0602f9,b759190e611f0ed13bfdfeb85124550bba162acd0d02578ea845720e96e97512
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20032","0","60","1005605","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20032","0","6000","1005606","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20032","0","15000","1005607","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20032","0","30","1005608","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20032","0","30000","1005609","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20032","0","60","1005610","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","3","0","0","0","0","20032","0","6000","1005611","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","3","0","0","0","0","20032","0","15000","1005612","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","3","0","0","0","0","20032","0","30","1005613","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","3","0","0","0","0","20032","0","30000","1005614","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","3","0","0","0","0","20032","0","60","1005615","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","4","0","0","0","0","20032","0","6000","1005616","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","4","0","0","0","0","20032","0","15000","1005617","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","4","0","0","0","0","20032","0","30","1005618","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","4","0","0","0","0","20032","0","30000","1005619","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","4","0","0","0","0","20032","0","60","1005620","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","5","0","0","0","0","20032","0","6000","1005621","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","5","0","0","0","0","20032","0","15000","1005622","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","5","0","0","0","0","20032","0","30","1005623","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","5","0","0","0","0","20032","0","30000","1005624","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","5","0","0","0","0","20032","0","60","1005625","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20035","0","10000","1006101","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20035","0","25000","1006102","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20035","0","50","1006103","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20035","0","50000","1006104","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20035","0","100","1006105","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20035","0","10000","1006106","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20035","0","25000","1006107","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20035","0","50","1006108","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20035","0","50000","1006109","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20035","0","100","1006110","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","3","0","0","0","0","20035","0","10000","1006111","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","3","0","0","0","0","20035","0","25000","1006112","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","3","0","0","0","0","20035","0","50","1006113","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","3","0","0","0","0","20035","0","50000","1006114","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","3","0","0","0","0","20035","0","100","1006115","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20037","0","15000","1006601","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20037","0","37500","1006602","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20037","0","75","1006603","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20037","0","75000","1006604","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20037","0","150","1006605","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20037","0","15000","1006606","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20037","0","37500","1006607","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20037","0","75","1006608","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20037","0","75000","1006609","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20037","0","150","1006610","0","0","8","0"
"91002","0","100","27500","12","讓信賴度達到100吧","0","1","94002","0","0","0","20038","0","50","1006801","0","0","8","0"
"91002","0","200","27500","12","讓信賴度達到200吧","0","1","94002","0","0","0","20038","0","50","1006802","0","0","8","0"
"91002","0","500","55000","12","讓信賴度達到500吧","0","1","94002","0","0","0","20038","0","100","1006803","0","0","8","0"
"91002","0","800","55000","12","讓信賴度達到800吧","0","1","94002","0","0","0","20038","0","100","1006804","0","0","8","0"
"91002","0","1000","90000","12","讓信賴度達到MAX吧","0","1","94002","0","0","0","20038","0","150","1006805","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20042","0","10000","1007601","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20042","0","25000","1007602","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20042","0","50","1007603","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20042","0","50000","1007604","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20042","0","100","1007605","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20042","0","10000","1007606","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20042","0","25000","1007607","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20042","0","50","1007608","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20042","0","50000","1007609","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20042","0","100","1007610","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","3","0","0","0","0","20042","0","10000","1007611","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","3","0","0","0","0","20042","0","25000","1007612","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","3","0","0","0","0","20042","0","50","1007613","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","3","0","0","0","0","20042","0","50000","1007614","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","3","0","0","0","0","20042","0","100","1007615","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20043","0","15000","1007801","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20043","0","37500","1007802","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20043","0","75","1007803","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20043","0","75000","1007804","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20043","0","150","1007805","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20043","0","15000","1007806","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20043","0","37500","1007807","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20043","0","75","1007808","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20043","0","75000","1007809","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20043","0","150","1007810","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20048","0","15000","1008801","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20048","0","37500","1008802","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20048","0","75","1008803","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20048","0","75000","1008804","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20048","0","150","1008805","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20048","0","15000","1008806","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20048","0","37500","1008807","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20048","0","75","1008808","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20048","0","75000","1008809","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20048","0","150","1008810","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20049","0","15000","1009001","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20049","0","37500","1009002","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20049","0","75","1009003","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20049","0","75000","1009004","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20049","0","150","1009005","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20049","0","15000","1009006","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20049","0","37500","1009007","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20049","0","75","1009008","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20049","0","75000","1009009","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20049","0","150","1009010","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20051","0","10000","1009401","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20051","0","25000","1009402","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20051","0","50","1009403","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20051","0","50000","1009404","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20051","0","100","1009405","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20051","0","10000","1009406","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20051","0","25000","1009407","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20051","0","50","1009408","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20051","0","50000","1009409","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20051","0","100","1009410","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","3","0","0","0","0","20051","0","10000","1009411","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","3","0","0","0","0","20051","0","25000","1009412","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","3","0","0","0","0","20051","0","50","1009413","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","3","0","0","0","0","20051","0","50000","1009414","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","3","0","0","0","0","20051","0","100","1009415","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20054","0","15000","1010001","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20054","0","37500","1010002","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20054","0","75","1010003","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20054","0","75000","1010004","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20054","0","150","1010005","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20054","0","15000","1010006","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20054","0","37500","1010007","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20054","0","75","1010008","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20054","0","75000","1010009","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20054","0","150","1010010","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20055","0","10000","1010201","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20055","0","25000","1010202","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20055","0","50","1010203","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20055","0","50000","1010204","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20055","0","100","1010205","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20055","0","10000","1010206","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20055","0","25000","1010207","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20055","0","50","1010208","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20055","0","50000","1010209","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20055","0","100","1010210","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","3","0","0","0","0","20055","0","10000","1010211","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","3","0","0","0","0","20055","0","25000","1010212","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","3","0","0","0","0","20055","0","50","1010213","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","3","0","0","0","0","20055","0","50000","1010214","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","3","0","0","0","0","20055","0","100","1010215","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20056","0","15000","1010401","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20056","0","37500","1010402","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20056","0","75","1010403","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20056","0","75000","1010404","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20056","0","150","1010405","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20056","0","15000","1010406","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20056","0","37500","1010407","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20056","0","75","1010408","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20056","0","75000","1010409","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20056","0","150","1010410","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20061","0","10000","1011401","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20061","0","25000","1011402","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20061","0","50","1011403","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20061","0","50000","1011404","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20061","0","100","1011405","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20061","0","10000","1011406","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20061","0","25000","1011407","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20061","0","50","1011408","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20061","0","50000","1011409","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20061","0","100","1011410","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","20066","0","7500","1012401","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","20066","0","17500","1012402","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","20066","0","30","1012403","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","20066","0","40000","1012404","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","20066","0","90","1012405","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","20066","0","7500","1012406","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","20066","0","17500","1012407","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","20066","0","30","1012408","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","20066","0","40000","1012409","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","20066","0","90","1012410","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","3","0","0","0","0","20066","0","7500","1012411","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","3","0","0","0","0","20066","0","17500","1012412","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","3","0","0","0","0","20066","0","30","1012413","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","3","0","0","0","0","20066","0","40000","1012414","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","3","0","0","0","0","20066","0","90","1012415","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","4","0","0","0","0","20066","0","7500","1012416","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","4","0","0","0","0","20066","0","17500","1012417","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","4","0","0","0","0","20066","0","30","1012418","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","4","0","0","0","0","20066","0","40000","1012419","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","4","0","0","0","0","20066","0","90","1012420","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","1","0","0","0","0","10168","0","30000","1014401","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","1","0","0","0","0","10168","0","60000","1014402","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","1","0","0","0","0","10168","0","50","1014403","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","1","0","0","0","0","10168","0","160000","1014404","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","1","0","0","0","0","10168","0","100","1014405","0","0","8","0"
"94002","0","100","0","0","讓信賴度達到100吧","0","2","0","0","0","0","10168","0","30000","1014406","0","0","12","0"
"94002","0","200","0","0","讓信賴度達到200吧","0","2","0","0","0","0","10168","0","60000","1014407","0","0","12","0"
"91002","0","500","0","0","讓信賴度達到500吧","0","2","0","0","0","0","10168","0","50","1014408","0","0","8","0"
"94002","0","800","0","0","讓信賴度達到800吧","0","2","0","0","0","0","10168","0","160000","1014409","0","0","12","0"
"91002","0","1000","0","0","讓信賴度達到MAX吧","0","2","0","0","0","0","10168","0","100","1014410","0","0","8","0"
