120fc268ebf45c32b4f0fcfa7238501c1195974786fd50a1fb130162a702ba96,af43964df3013fddd045eb6940dda178758db0480416ff65bcf242ce06f9fb2f,f91f2dd77c0174e9d60f4b4a80206ea6d6b9ffd7c0bf409e2e78a6ea26443da4,066584d42cfdbfd8631f6bddb451248241126ec901ca91f214ba56fd9f30ee54,cc521f103286ca13bd7ca2e162ff167613c62a1603c87944d6fcb9889f8f0aa8,812ce4cbe91ee6818fc1d67c386c691d0682860fa8f4ddde2b8095fa8ce1c72e,22af11a17439bfb2989d8a57021a156b51349adbf5e35c9db7e0686f65b753e1,aadc3e1764c07be4debea572b34aa7c5f4ae262474e275d812569fef67c1cb3f,9ecee64eb9792c05844a4176db03cebd9690f26d969da9f90a3f5a7dd8c1ce0c,d5d00e4fa52a51caba11c354fe1d5bad59f9f73320e065748d03cf14f308fc57,23c2babba29c6e2029ea77ac2dd1aeeb83ddf098383971d3d2c4abc17f68583b,d1dcb9a34ef66ee59ef9499be430c5ee1f6829f0ba022c9c90f41d2beab49713,c7ca5f0bb62201a7af2272c522a0bf8f5f1ca9c210335660e2a30cefdc269162,18132a5ea9ee0e5c1e8acaa76958a09448639519698c916f7858bc5f1221f58c,6932a65788ec3dbf2520dcbc24d8d909a5b004a1f5d32a11f260ebc7ce096024,da341e0f24212c8c9f9a151499892640f36493cb95956eab304e5d5970d3ade8,0982bb7c6acbb3528500c94fe6bf2f5fc94731a9abe6dcbc65de043c3ea269db
"2023/09/18 15:59:59","2023/09/11 15:59:59","127401","10118","500013","bgm_MC026","2023/08/29 16:00:00","60","0","1768","bgm_MC026","0","2023/09/01 16:00:00","2023/09/15 15:59:59","1060","0","50"
"2023/09/28 15:59:59","2023/09/22 15:59:59","122001","10119","500016","bgm_M582","2023/09/15 16:00:00","60","10092","1768","bgm_M582","0","2023/09/18 16:00:00","2023/09/25 15:59:59","1060","0","50"
"2023/10/19 15:59:59","2023/10/11 15:59:59","126201","10120","501983","bgm_MC036","2023/09/28 16:00:00","60","0","1768","bgm_MC036","0","2023/10/01 16:00:00","2023/10/15 15:59:59","1060","0","50"
"2023/10/28 15:59:59","2023/10/22 15:59:59","122101","10121","500016","bgm_M595","2023/10/16 16:00:00","60","10094","1768","bgm_M595","0","2023/10/18 16:00:00","2023/10/25 15:59:59","1060","0","50"
"2023/11/19 15:59:59","2023/11/11 15:59:59","126701","10122","500016","bgm_MC046","2023/10/30 16:00:00","60","0","1768","bgm_MC046","0","2023/11/01 16:00:00","2023/11/15 15:59:59","1060","0","50"
"2023/11/27 15:59:59","2023/11/21 15:59:59","122401","10123","500016","bgm_M601","2023/11/15 16:00:00","60","10096","1768","bgm_M601","0","2023/11/17 16:00:00","2023/11/24 15:59:59","1060","0","50"
"2023/12/19 15:59:59","2023/12/11 15:59:59","127001","10124","501613","bgm_MC056","2023/11/29 16:00:00","60","0","1768","bgm_MC056","0","2023/12/01 16:00:00","2023/12/15 15:59:59","1060","0","50"
"2023/12/28 15:59:59","2023/12/22 15:59:59","122801","10125","500010","bgm_M608","2023/12/15 16:00:00","60","10098","1768","bgm_M608","0","2023/12/18 16:00:00","2023/12/25 15:59:59","1060","0","50"
"2024/01/19 15:59:59","2024/01/11 15:59:59","127201","10126","502032","bgm_MC063","2023/12/29 16:00:00","60","0","1768","bgm_MC063","0","2024/01/01 16:00:00","2024/01/15 15:59:59","1060","0","50"
"2024/01/27 15:59:59","2024/01/21 15:59:59","123101","10127","500016","bgm_M618","2024/01/15 16:00:00","60","10100","1768","bgm_M618","0","2024/01/17 16:00:00","2024/01/24 15:59:59","1060","0","50"
"2024/02/19 15:59:59","2024/02/11 15:59:59","127501","10128","500016","bgm_MC075","2024/01/29 16:00:00","60","0","1768","bgm_MC075","0","2024/02/01 16:00:00","2024/02/15 15:59:59","1060","0","50"
"2024/02/26 15:59:59","2024/02/20 15:59:59","123501","10129","500096","bgm_M623","2024/02/14 16:00:00","60","10102","1768","bgm_M623","0","2024/02/16 16:00:00","2024/02/23 15:59:59","1060","0","50"
"2024/03/19 15:59:59","2024/03/11 15:59:59","128601","10130","500118","bgm_MC082","2024/02/27 16:00:00","60","0","1768","bgm_MC082","0","2024/03/01 16:00:00","2024/03/15 15:59:59","1060","0","50"
"2024/03/27 15:59:59","2024/03/22 15:59:59","123901","10131","500096","bgm_M630","2024/03/16 16:00:00","60","10104","1768","bgm_M630","0","2024/03/18 16:00:00","2024/03/25 15:59:59","1060","0","50"
"2024/04/19 15:59:59","2024/04/11 15:59:59","127901","10132","500881","bgm_MC091","2024/03/30 16:00:00","60","0","1768","bgm_MC091","0","2024/04/01 16:00:00","2024/04/15 15:59:59","1060","0","50"
"2024/04/26 15:59:59","2024/04/20 15:59:59","124001","10133","501463","bgm_M638","2024/04/13 16:00:00","60","10106","1768","bgm_M638","0","2024/04/16 16:00:00","2024/04/23 15:59:59","1060","0","50"
"2024/05/19 15:59:59","2024/05/11 15:59:59","128301","10134","500183","bgm_MC099","2024/04/29 16:00:00","60","0","1768","bgm_MC099","0","2024/05/01 16:00:00","2024/05/15 15:59:59","1060","0","50"
"2024/05/27 15:59:59","2024/05/21 15:59:59","124701","10135","501884","bgm_M647","2024/05/14 16:00:00","60","10108","1768","bgm_M647","0","2024/05/17 16:00:00","2024/05/24 15:59:59","1060","0","50"
"2024/06/29 15:59:59","2024/06/23 15:59:59","130601","10136","500016","bgm_MC110","2024/05/29 16:00:00","60","0","1768","bgm_MC110","0","2024/06/01 16:00:00","2024/06/27 15:59:59","1060","0","50"
"2024/06/29 15:59:59","2024/06/23 15:59:59","130601","10137","500175","bgm_MC111","2024/05/29 16:00:00","60","0","1768","bgm_MC111","0","2024/06/08 16:00:00","2024/06/27 15:59:59","1060","10136","50"
"2024/06/27 15:59:59","2024/06/19 15:59:59","125901","10138","500013","bgm_M659","2024/06/07 16:00:00","60","10110","1768","bgm_M659","0","2024/06/10 16:00:00","2024/06/23 15:59:59","1060","0","50"
"2024/06/27 15:59:59","2024/06/19 15:59:59","125901","10139","501931","bgm_M660","2024/06/07 16:00:00","60","10111","1768","bgm_M660","0","2024/06/15 16:00:00","2024/06/23 15:59:59","1060","10138","50"
"2024/07/17 15:59:59","2024/07/11 15:59:59","129401","10140","500751","bgm_MC124","2024/06/28 16:00:00","60","0","1768","bgm_MC124","0","2024/07/01 16:00:00","2024/07/15 15:59:59","1060","0","50"
"2024/07/28 15:59:59","2024/07/22 15:59:59","125201","10141","501463","bgm_M668","2024/07/15 16:00:00","60","10114","1768","bgm_M668","0","2024/07/18 16:00:00","2024/07/25 15:59:59","1060","0","50"
"2024/08/17 15:59:59","2024/08/11 15:59:59","129901","10142","500096","bgm_MC136","2024/07/29 16:00:00","60","0","1768","bgm_MC136","0","2024/08/01 16:00:00","2024/08/15 15:59:59","1060","0","50"
"2024/08/28 15:59:59","2024/08/22 15:59:59","125401","10143","501683","bgm_MC017","2024/08/15 16:00:00","60","10116","1768","bgm_MC017","0","2024/08/18 16:00:00","2024/08/25 15:59:59","1060","0","50"
"2024/09/19 15:59:59","2024/09/11 15:59:59","130801","10144","502263","bgm_MC143","2024/08/29 16:00:00","60","0","1768","bgm_MC143","0","2024/09/01 16:00:00","2024/09/15 15:59:59","1060","0","50"
"2024/09/28 15:59:59","2024/09/22 15:59:59","127401","10145","500013","bgm_MC026","2024/09/15 16:00:00","60","10118","1768","bgm_MC026","0","2024/09/18 16:00:00","2024/09/25 15:59:59","1060","0","50"
"2024/10/19 15:59:59","2024/10/11 15:59:59","130901","10146","502273","bgm_MC147","2024/09/28 16:00:00","60","0","1768","bgm_MC147","0","2024/10/01 16:00:00","2024/10/15 15:59:59","1060","0","50"
"2024/10/28 15:59:59","2024/10/22 15:59:59","126201","10147","501983","bgm_MC036","2024/10/15 16:00:00","60","10120","1768","bgm_MC036","0","2024/10/18 16:00:00","2024/10/25 15:59:59","1060","0","50"
"2024/11/19 15:59:59","2024/11/11 15:59:59","131201","10148","500164","bgm_MC156","2024/10/29 16:00:00","60","0","1768","bgm_MC156","0","2024/11/01 16:00:00","2024/11/15 15:59:59","1060","0","50"
"2024/11/28 15:59:59","2024/11/22 15:59:59","126701","10149","500016","bgm_MC046","2024/11/15 16:00:00","60","10122","1768","bgm_MC046","0","2024/11/18 16:00:00","2024/11/25 15:59:59","1060","0","50"
"2024/12/19 15:59:59","2024/12/11 15:59:59","131701","10150","502332","bgm_MC162","2024/11/28 16:00:00","60","0","1768","bgm_MC162","0","2024/12/01 16:00:00","2024/12/15 15:59:59","1060","0","50"
"2024/12/28 15:59:59","2024/12/22 15:59:59","127001","10151","501613","bgm_MC056","2024/12/15 16:00:00","60","10124","1768","bgm_MC056","0","2024/12/18 16:00:00","2024/12/25 15:59:59","1060","0","50"
"2025/01/26 15:59:59","2025/01/21 15:59:59","131901","10152","501031","bgm_MC172","2024/12/27 16:00:00","60","0","1768","bgm_MC172","0","2025/01/01 16:00:00","2025/01/25 15:59:59","1060","0","50"
"2025/01/26 15:59:59","2025/01/21 15:59:59","109701","10153","500175","bgm_M228","2025/01/13 16:00:00","60","10017","1768","bgm_M228","0","2025/01/16 16:00:00","2025/01/25 15:59:59","1060","0","50"
"2025/02/19 15:59:59","2025/02/11 15:59:59","132201","10154","502364","bgm_MC186","2025/01/29 16:00:00","60","0","1768","bgm_MC186","0","2025/02/01 16:00:00","2025/02/15 15:59:59","1060","0","50"
"2025/02/27 15:59:59","2025/02/22 15:59:59","127201","10155","502032","bgm_MC063","2025/02/15 16:00:00","60","10126","1768","bgm_MC063","0","2025/02/18 16:00:00","2025/02/25 15:59:59","1060","0","50"
"2025/03/19 15:59:59","2025/03/11 15:59:59","134101","10156","500016","bgm_MC194","2025/02/26 16:00:00","60","0","1768","bgm_MC194","0","2025/03/01 16:00:00","2025/03/15 15:59:59","1060","0","50"
