cc521f103286ca13bd7ca2e162ff167613c62a1603c87944d6fcb9889f8f0aa8,af43964df3013fddd045eb6940dda178758db0480416ff65bcf242ce06f9fb2f,6932a65788ec3dbf2520dcbc24d8d909a5b004a1f5d32a11f260ebc7ce096024,18132a5ea9ee0e5c1e8acaa76958a09448639519698c916f7858bc5f1221f58c,22af11a17439bfb2989d8a57021a156b51349adbf5e35c9db7e0686f65b753e1,066584d42cfdbfd8631f6bddb451248241126ec901ca91f214ba56fd9f30ee54,d1dcb9a34ef66ee59ef9499be430c5ee1f6829f0ba022c9c90f41d2beab49713,c7ca5f0bb62201a7af2272c522a0bf8f5f1ca9c210335660e2a30cefdc269162,aadc3e1764c07be4debea572b34aa7c5f4ae262474e275d812569fef67c1cb3f,0982bb7c6acbb3528500c94fe6bf2f5fc94731a9abe6dcbc65de043c3ea269db,d5d00e4fa52a51caba11c354fe1d5bad59f9f73320e065748d03cf14f308fc57,9ecee64eb9792c05844a4176db03cebd9690f26d969da9f90a3f5a7dd8c1ce0c,f91f2dd77c0174e9d60f4b4a80206ea6d6b9ffd7c0bf409e2e78a6ea26443da4,812ce4cbe91ee6818fc1d67c386c691d0682860fa8f4ddde2b8095fa8ce1c72e,da341e0f24212c8c9f9a151499892640f36493cb95956eab304e5d5970d3ade8,120fc268ebf45c32b4f0fcfa7238501c1195974786fd50a1fb130162a702ba96,23c2babba29c6e2029ea77ac2dd1aeeb83ddf098383971d3d2c4abc17f68583b
"500013","2023/09/11 15:59:59","1060","2023/09/15 15:59:59","2023/08/29 16:00:00","10118","0","2023/09/01 16:00:00","60","50","1768","0","127401","bgm_MC026","0","2023/09/18 15:59:59","bgm_MC026"
"500016","2023/09/22 15:59:59","1060","2023/09/25 15:59:59","2023/09/15 16:00:00","10119","0","2023/09/18 16:00:00","60","50","1768","10092","122001","bgm_M582","0","2023/09/28 15:59:59","bgm_M582"
"501983","2023/10/11 15:59:59","1060","2023/10/15 15:59:59","2023/09/28 16:00:00","10120","0","2023/10/01 16:00:00","60","50","1768","0","126201","bgm_MC036","0","2023/10/19 15:59:59","bgm_MC036"
"500016","2023/10/22 15:59:59","1060","2023/10/25 15:59:59","2023/10/16 16:00:00","10121","0","2023/10/18 16:00:00","60","50","1768","10094","122101","bgm_M595","0","2023/10/28 15:59:59","bgm_M595"
"500016","2023/11/11 15:59:59","1060","2023/11/15 15:59:59","2023/10/30 16:00:00","10122","0","2023/11/01 16:00:00","60","50","1768","0","126701","bgm_MC046","0","2023/11/19 15:59:59","bgm_MC046"
"500016","2023/11/21 15:59:59","1060","2023/11/24 15:59:59","2023/11/15 16:00:00","10123","0","2023/11/17 16:00:00","60","50","1768","10096","122401","bgm_M601","0","2023/11/27 15:59:59","bgm_M601"
"501613","2023/12/11 15:59:59","1060","2023/12/15 15:59:59","2023/11/29 16:00:00","10124","0","2023/12/01 16:00:00","60","50","1768","0","127001","bgm_MC056","0","2023/12/19 15:59:59","bgm_MC056"
"500010","2023/12/22 15:59:59","1060","2023/12/25 15:59:59","2023/12/15 16:00:00","10125","0","2023/12/18 16:00:00","60","50","1768","10098","122801","bgm_M608","0","2023/12/28 15:59:59","bgm_M608"
"502032","2024/01/11 15:59:59","1060","2024/01/15 15:59:59","2023/12/29 16:00:00","10126","0","2024/01/01 16:00:00","60","50","1768","0","127201","bgm_MC063","0","2024/01/19 15:59:59","bgm_MC063"
"500016","2024/01/21 15:59:59","1060","2024/01/24 15:59:59","2024/01/15 16:00:00","10127","0","2024/01/17 16:00:00","60","50","1768","10100","123101","bgm_M618","0","2024/01/27 15:59:59","bgm_M618"
"500016","2024/02/11 15:59:59","1060","2024/02/15 15:59:59","2024/01/29 16:00:00","10128","0","2024/02/01 16:00:00","60","50","1768","0","127501","bgm_MC075","0","2024/02/19 15:59:59","bgm_MC075"
"500096","2024/02/20 15:59:59","1060","2024/02/23 15:59:59","2024/02/14 16:00:00","10129","0","2024/02/16 16:00:00","60","50","1768","10102","123501","bgm_M623","0","2024/02/26 15:59:59","bgm_M623"
"500118","2024/03/11 15:59:59","1060","2024/03/15 15:59:59","2024/02/27 16:00:00","10130","0","2024/03/01 16:00:00","60","50","1768","0","128601","bgm_MC082","0","2024/03/19 15:59:59","bgm_MC082"
"500096","2024/03/22 15:59:59","1060","2024/03/25 15:59:59","2024/03/16 16:00:00","10131","0","2024/03/18 16:00:00","60","50","1768","10104","123901","bgm_M630","0","2024/03/27 15:59:59","bgm_M630"
"500881","2024/04/11 15:59:59","1060","2024/04/15 15:59:59","2024/03/30 16:00:00","10132","0","2024/04/01 16:00:00","60","50","1768","0","127901","bgm_MC091","0","2024/04/19 15:59:59","bgm_MC091"
"501463","2024/04/20 15:59:59","1060","2024/04/23 15:59:59","2024/04/13 16:00:00","10133","0","2024/04/16 16:00:00","60","50","1768","10106","124001","bgm_M638","0","2024/04/26 15:59:59","bgm_M638"
"500183","2024/05/11 15:59:59","1060","2024/05/15 15:59:59","2024/04/29 16:00:00","10134","0","2024/05/01 16:00:00","60","50","1768","0","128301","bgm_MC099","0","2024/05/19 15:59:59","bgm_MC099"
"501884","2024/05/21 15:59:59","1060","2024/05/24 15:59:59","2024/05/14 16:00:00","10135","0","2024/05/17 16:00:00","60","50","1768","10108","124701","bgm_M647","0","2024/05/27 15:59:59","bgm_M647"
"500016","2024/06/23 15:59:59","1060","2024/06/27 15:59:59","2024/05/29 16:00:00","10136","0","2024/06/01 16:00:00","60","50","1768","0","130601","bgm_MC110","0","2024/06/29 15:59:59","bgm_MC110"
"500175","2024/06/23 15:59:59","1060","2024/06/27 15:59:59","2024/05/29 16:00:00","10137","0","2024/06/08 16:00:00","60","50","1768","0","130601","bgm_MC111","10136","2024/06/29 15:59:59","bgm_MC111"
"500013","2024/06/19 15:59:59","1060","2024/06/23 15:59:59","2024/06/07 16:00:00","10138","0","2024/06/10 16:00:00","60","50","1768","10110","125901","bgm_M659","0","2024/06/27 15:59:59","bgm_M659"
"501931","2024/06/19 15:59:59","1060","2024/06/23 15:59:59","2024/06/07 16:00:00","10139","0","2024/06/15 16:00:00","60","50","1768","10111","125901","bgm_M660","10138","2024/06/27 15:59:59","bgm_M660"
"500751","2024/07/11 15:59:59","1060","2024/07/15 15:59:59","2024/06/28 16:00:00","10140","0","2024/07/01 16:00:00","60","50","1768","0","129401","bgm_MC124","0","2024/07/17 15:59:59","bgm_MC124"
"501463","2024/07/22 15:59:59","1060","2024/07/25 15:59:59","2024/07/15 16:00:00","10141","0","2024/07/18 16:00:00","60","50","1768","10114","125201","bgm_M668","0","2024/07/28 15:59:59","bgm_M668"
"500096","2024/08/11 15:59:59","1060","2024/08/15 15:59:59","2024/07/29 16:00:00","10142","0","2024/08/01 16:00:00","60","50","1768","0","129901","bgm_MC136","0","2024/08/17 15:59:59","bgm_MC136"
"501683","2024/08/22 15:59:59","1060","2024/08/25 15:59:59","2024/08/15 16:00:00","10143","0","2024/08/18 16:00:00","60","50","1768","10116","125401","bgm_MC017","0","2024/08/28 15:59:59","bgm_MC017"
"502263","2024/09/11 15:59:59","1060","2024/09/15 15:59:59","2024/08/29 16:00:00","10144","0","2024/09/01 16:00:00","60","50","1768","0","130801","bgm_MC143","0","2024/09/19 15:59:59","bgm_MC143"
"500013","2024/09/22 15:59:59","1060","2024/09/25 15:59:59","2024/09/15 16:00:00","10145","0","2024/09/18 16:00:00","60","50","1768","10118","127401","bgm_MC026","0","2024/09/28 15:59:59","bgm_MC026"
"502273","2024/10/11 15:59:59","1060","2024/10/15 15:59:59","2024/09/28 16:00:00","10146","0","2024/10/01 16:00:00","60","50","1768","0","130901","bgm_MC147","0","2024/10/19 15:59:59","bgm_MC147"
"501983","2024/10/22 15:59:59","1060","2024/10/25 15:59:59","2024/10/15 16:00:00","10147","0","2024/10/18 16:00:00","60","50","1768","10120","126201","bgm_MC036","0","2024/10/28 15:59:59","bgm_MC036"
"500164","2024/11/11 15:59:59","1060","2024/11/15 15:59:59","2024/10/29 16:00:00","10148","0","2024/11/01 16:00:00","60","50","1768","0","131201","bgm_MC156","0","2024/11/19 15:59:59","bgm_MC156"
"500016","2024/11/22 15:59:59","1060","2024/11/25 15:59:59","2024/11/15 16:00:00","10149","0","2024/11/18 16:00:00","60","50","1768","10122","126701","bgm_MC046","0","2024/11/28 15:59:59","bgm_MC046"
"502332","2024/12/11 15:59:59","1060","2024/12/15 15:59:59","2024/11/28 16:00:00","10150","0","2024/12/01 16:00:00","60","50","1768","0","131701","bgm_MC162","0","2024/12/19 15:59:59","bgm_MC162"
"501613","2024/12/22 15:59:59","1060","2024/12/25 15:59:59","2024/12/15 16:00:00","10151","0","2024/12/18 16:00:00","60","50","1768","10124","127001","bgm_MC056","0","2024/12/28 15:59:59","bgm_MC056"
"501031","2025/01/21 15:59:59","1060","2025/01/25 15:59:59","2024/12/27 16:00:00","10152","0","2025/01/01 16:00:00","60","50","1768","0","131901","bgm_MC172","0","2025/01/26 15:59:59","bgm_MC172"
"500175","2025/01/21 15:59:59","1060","2025/01/25 15:59:59","2025/01/13 16:00:00","10153","0","2025/01/16 16:00:00","60","50","1768","10017","109701","bgm_M228","0","2025/01/26 15:59:59","bgm_M228"
"502364","2025/02/11 15:59:59","1060","2025/02/15 15:59:59","2025/01/29 16:00:00","10154","0","2025/02/01 16:00:00","60","50","1768","0","132201","bgm_MC186","0","2025/02/19 15:59:59","bgm_MC186"
"502032","2025/02/22 15:59:59","1060","2025/02/25 15:59:59","2025/02/15 16:00:00","10155","0","2025/02/18 16:00:00","60","50","1768","10126","127201","bgm_MC063","0","2025/02/27 15:59:59","bgm_MC063"
