23bb6129fe53ad5d6f22decf4ae1c05a063d023443e3a09a2d75e11f5be76e81,58affd9d22339e1498ae423cdae28f33a9bd1c861619aaddcd8262f7db75a032,41afff591d11e5d65166daac0c639d2d1f978f94a867a666e6dc07ed2192afd9,e19a03f3ed60454816861e3cff2c18b11151d3864c8e240d5e5a0a056936ac37,377149baea74f603e2cbae6a4132ccdd601e9e9433f10758c5de7b8f8095f158,104cf4388c1fa97f9ee4be674f7df8d0dd4eeef48b641d7fbd754aa5de41c2b7,e8d0fef925f19685b29912d5e866a3fcbd80a55a808b9bb48f5994243786d7f0,6b6fb0686c97beb99d4d3dc6e168d3aa8d978a2bb77621d0c57989763d85988e,fbac60c211160c2fc6d26dca5628f629a832f521867f420fbadd8c75899339d8,fb5497b5eab4cfc134fda5f0c2588671e34cdc011017ddf171502ea276e07ca4,9ab91ca9299ea14e8814828b41e9a076bbf1ed41622eaba70db85c5fb795c633,0cdf32a4ff9c185f3c570bab58831ee3422635cfad883cea96a1db807533508c
"……那個\n看來【美食殿堂】的各位\n個個幹勁十足呢！","80003","190801","243","15","11","0","","0","0","花凜","0"
"3位都用盡全力\n要讓這一場現場直播\n完美成功呢，\n大家敬請期待！","80003","190801","244","16","11","0","","0","0","花凜","0"
"那麼，\n我們明天見囉♪","80003","190801","245","17","11","0","","0","0","花凜","0"
"距離2.5周年還有3天！\n然後明天就是現場直播當天了！\n感覺終於要到了呢……","80003","106001","246","44","12","0","","0","0","凱留","0"
"我們3個非～常努力地練習了，\n一定沒有問題☆","80003","105801","247","37","12","0","","2","0","貪吃佩可","0"
"聽到貪吃佩可小姐說出\n沒問題的，\n真的讓人感到很安心呢。","80003","105901","248","32","12","0","","1","0","可可蘿","0"
"妳可不能太相信她喔可蘿仔，\n只是因為這傢伙\n腦子裡根本什～麼都沒在想啦。","80003","106001","249","45","12","0","","0","0","凱留","0"
"太過分了！小凱留～！","80003","105801","250","38","12","0","","2","0","貪吃佩可","0"
"呵呵。看到兩位\n跟平常一樣的樣子，\n在下就放心了。","80003","105901","251","33","12","0","","1","0","可可蘿","0"
"是啊☆\n不管是現場直播還是什麼的\n我就是全力以赴\n用我的方式去面對就對了！","80003","105801","252","39","12","0","","2","0","貪吃佩可","0"
"是啊。畢竟是值得慶祝的喜事，\n既然都已經準備過來了\n就盡可能地享受，\n只能去享受了呀！","80003","106001","253","46","12","0","","0","0","凱留","0"
"在下也是，內心比平常\n還要激動，\n在下要竭盡全力\n把全部的心情都表達出來……！","80003","105901","254","34","12","0","","1","0","可可蘿","0"
"那麼，我們就出發吧！\n明天的現場直播，\n一定要完美成功☆","80003","105801","255","40","12","0","","2","0","貪吃佩可","0"
"那個，開頭的第一句是……咦？\n小凱留，我本來是\n應該要說什麼啊？","80003","105801","256","41","13","0","","0","0","貪吃佩可","0"
"啊！？\n妳怎麼一開始就忘了！？\n而且，妳的稿子呢？","80003","106001","257","47","13","0","","2","0","凱留","0"
"我忘記帶了☆","80003","105801","258","42","13","0","","0","0","貪吃佩可","0"
"妳以為講一句\n我忘記帶了☆　就算了嗎！？\n給妳，我帶了兩本來\n妳就用這本吧！","80003","106001","259","48","13","0","","2","0","凱留","0"
"麥克風，竟然放在\n這麼高的位置……！\n墊一下腳尖，應該就可以……\n嗯～嗯～……！","80003","105901","260","35","13","0","","1","0","可可蘿","0"
"唉真是的，\n調低一點不就行了嗎！？\n這樣可以嗎？\n真是的，真讓人不放心……","80003","106001","261","49","13","0","","2","0","凱留","0"
"咦？\n小凱留，妳後面的頭髮\n翹起來了耶？","80003","105801","262","43","13","0","","0","0","貪吃佩可","0"
"咦？　不會吧！？\n我明明有仔細看過啊！\n哪裡哪裡！？","80003","106001","263","50","13","0","","2","0","凱留","0"
"凱留小姐，請您先\n不要亂動。在下現在用梳子……\n好了，整理好了喔。","80003","105901","264","36","13","0","","1","0","可可蘿","0"
"謝、謝謝……唉。現場直播\n都快正式開始了，\n現在根本不是弄這些\n的時候啦。","80003","106001","265","51","13","0","","2","0","凱留","0"
"是的，剩下的時間不多了，\n不過，這樣慌慌張張\n跑東跑西準備的期間\n總覺得也挺開心的……♪","80003","105901","266","37","13","0","","1","0","可可蘿","0"
"可蘿仔，妳……不對、\n現在不是說這個的時候！\n現在可沒有時間\n在這裡慢慢感動了……！？","80003","106001","267","52","13","0","","2","0","凱留","0"
"啊哈哈♪\n小凱留的動作\n真的好有趣♪\n太讚了吧☆","80003","105801","268","44","13","0","","0","0","貪吃佩可","0"
"呵呵，\n在下現在很確定\n這場現場直播一定會很有趣的。","80003","105901","269","38","13","0","","1","0","可可蘿","0"
"絕對絕對，不會錯的！\n我們來為觀眾們\n帶來一段\n充滿歡笑的時光吧！","80003","105801","270","45","13","0","","0","0","貪吃佩可","0"
"那當然！\n我們那麼努力地準備\n就是為了讓所有\n來看的人都能覺得有趣！","80003","106001","271","53","13","0","","2","0","凱留","0"
"那麼\n紀念日前的現場直播！\n敬請期待唷☆","80003","105801","272","46","13","0","","0","0","貪吃佩可","0"
"大家好，\n我是【公會管理協會】的花凜。","80003","190801","273","18","14","0","","0","0","花凜","0"
"昨天的現場直播\n大家覺得如何呢？","80003","190801","274","19","14","0","","0","0","花凜","0"
"我想各位看了現場直播\n一定能感受到\n滿滿的歡笑、快樂還有驚喜。","80003","190801","275","20","14","0","","0","0","花凜","0"
"接下來，\n明天終於就是2.5周年當天了。\n我們就要一起迎接\n期待已久的紀念日了。","80003","190801","276","21","14","0","","0","0","花凜","0"
"【美食殿堂】的各位\n也卯足了勁\n做了各式各樣的準備喔。","80003","190801","277","22","14","0","","0","0","花凜","0"
"【公會管理協會】也\n會做足萬全的準備\n來協助她們。","80003","190801","278","23","14","0","","0","0","花凜","0"
"……呵呵，真令人期待啊。\n不僅是身為【公會管理協會的】\n的職員，我個人也非常期待……","80003","190801","279","24","14","0","","0","0","花凜","0"
"我是打從心底期待著\n能夠迎接這個紀念日，\n同時也感到非常的幸福。","80003","190801","280","25","14","0","","0","0","花凜","0"
"我相信【美食殿堂】的各位\n一定比我還要更加地\n興奮和期待吧？","80003","190801","281","26","14","0","","0","0","花凜","0"
"那麼，\n敬請期待\n明天的2.5周年……♪","80003","190801","282","27","14","0","","0","0","花凜","0"
"各位準備好了嗎？\n……預備～！","80003","105801","283","47","15","0","","0","0","貪吃佩可","0"
"賀！","80003","106001","284","54","15","0","","2","0","凱留","0"
"2.5周年！","80003","105901","285","39","15","0","","1","0","可可蘿","0"
"恭喜～☆","80003","105801","286","48","15","0","","0","0","貪吃佩可","0"
"雖然不久前才在說\n時間還早得很，\n不過真的是時光飛逝呢。","80003","106001","287","55","15","0","","2","0","凱留","0"
"歲月如梭……\n所指的就是這麼一回事吧。\n不過，我們能夠順利地迎接\n今天這個日子真的是太好了。","80003","105901","288","40","15","0","","1","0","可可蘿","0"
"小可蘿！　小凱留！\n還沒\n那麼快結束喔！\n現在才要開始嗨呢☆","80003","105801","289","49","15","0","","0","0","貪吃佩可","0"
"妳真的總是\n全力以赴呢～\n不過說得也是，畢竟是紀念日\n我們要來大肆慶祝一番！","80003","106001","290","56","15","0","","2","0","凱留","0"
"是啊，在下也要\n全力以赴來慶祝……！\n主人，來吧，\n請您牽著我的手……♪","80003","105901","291","41","15","0","","1","0","可可蘿","0"
"你跟可蘿仔可不要\n太興奮走到跌倒喔？\n……真拿你沒辦法，\n我也一起牽著你吧。","80003","106001","292","57","15","0","","2","0","凱留","0"
"啊——！　妳們兩個太狡猾了！\n我也要、抱——♪","80003","105801","293","50","15","0","","0","0","貪吃佩可","0"
"等等、貪吃佩可！\n妳抱得太緊了啦！","80003","106001","294","58","15","0","","2","0","凱留","0"
"今天是紀念日嘛，\n沒關係沒關係♪\n太讚了吧☆","80003","105801","295","51","15","0","","0","0","貪吃佩可","0"
"什麼跟什麼啦！","80003","106001","296","59","15","0","","2","0","凱留","0"
"呵呵。在這個值得慶祝的日子\n真的充滿了喜悅呢。\n主人……您覺得如何呢？","80003","105901","297","42","15","0","","1","0","可可蘿","0"
"如果您也感覺很開心的話，\n在下也會感到\n非常非常的幸福。","80003","105901","298","43","15","0","","1","0","可可蘿","0"
"來吧，讓我們一起\n盡情享受2.5周年☆\n我還有好多好多想吃的東西\n也還有很多很多想做的事情！","80003","105801","299","52","15","0","","0","0","貪吃佩可","0"
"知道了、我知道了啦！\n妳不要拉我啦！\n……就算妳沒有抓那麼緊，\n我也會跟上的。","80003","106001","300","60","15","0","","2","0","凱留","0"
"貪吃佩可小姐……凱留小姐……\n還有主人……不論天涯海角\n我們都一同攜手前進吧……！","80003","105901","301","44","15","0","","1","0","可可蘿","0"
"好！　那麼我們就出發前往\n2.5周年吃遍美食之旅！\n然後，在那之後也要\n出發前往更遠的未來！","80003","105801","302","53","15","0","","0","0","貪吃佩可","0"
"2.5周年\n謝謝你的一路相伴！","80003","105801","303","54","15","0","105901,45,106001,61","0","1","貪吃佩可、可可蘿、凱留","0"
"為了迎接新年，要不要在嶄新的一天\n用抽籤占卜一下運勢呢？\n運勢愈好，\n就能得到愈多禮物唷♪","60002","190804","304","1","0","1","","1","0","花凜","0"
"今天的運勢是姬吉！　　　　　　　　　　　　　　　　　　　　　無論什麼樣的事都能成真！　　　　　　　　　　　　　　　　　　和夥伴一同用餐能更加提升運氣！　但僅限魔物料理之外！","60002","0","305","0","0","1","","2","0","","1"
"今天的運勢是姬吉！　要做的事都會達到頂峰！                            太讚了吧☆　幸運物是飯糰！                                                     肚子飽飽的幸福就會持續下去吧！","60002","0","306","0","0","1","","2","0","","1"
"您今天的運勢是姬吉！　                                                            這份最棒的好運勢，讓您就連小冒失都能一掃而空唷！                  您與您最珍惜的人，今天絕對會一起過上最美好的一天呢！","60002","0","307","0","0","1","","2","0","","1"
"您今天的運勢是姬吉！  不論遇上任何挑戰都能順利                      是最棒的運勢！要變成理想中的那個您，今天就是絕佳好時機！         鼓起勇氣跨出第一步吧！","60002","0","308","0","0","1","","2","0","","1"
"今天的運勢是姬吉！　　　　　　　　　　　　　　　　　　　　　要做的事全都能完美做好的最棒之日！　　　　　　　　　　　　　你的活躍表現讓老師也露出笑容，好乖好乖♪","60002","0","309","0","0","2","","2","0","","1"
"今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　這可是有喜歡裁縫的女孩子掛保證！　　　　　　　　　　　　　　或許會被想要照顧人的妹妹特別寵愛一翻！？","60002","0","310","0","0","1","","2","0","","2"
"今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　幸運色是紅色！　　　　　　　　　　　　　　　　　　　　　　　泉湧而出的點子多到讓人止不住大笑！","60002","0","311","0","0","1","","2","0","","2"
"您今天的運勢是大吉！　                                                           今天的幸運單字是「切嚕～♪」　　　　                                       若您向遇上的每個人說出這個字，您將會過上愉快的一整天唷！","60002","0","312","0","0","1","","2","0","","2"
"您今天的運勢是大吉！　                                                           您的運勢毫無疑問是無人可敵的狀態！　　　　　　　                  用您的慧眼看透一切，讓自己過上心想事成的一天吧！","60002","0","313","0","0","1","","2","0","","2"
"今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　煩惱的事應該能全部解決！　　　　　　　　　　　　　　　　　　偶爾也放下課本與工作，和暖心的家人一同度過吧！","60002","0","314","0","0","2","","2","0","","2"
"今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　適合在家中休閒度過！　　　　　　　　　　　　　　　　　　　　幸運物是遊戲！　或許可以刷新最高紀錄！？","60002","0","315","0","0","1","","2","0","","3"
"今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　只要積極挑戰想做更好的事，　　　　　　　　　　　　　　　　　喜歡薩克斯風的妹妹或許就會仔仔細細地幫忙喔～？","60002","0","316","0","0","1","","2","0","","3"
"今天的運勢是中吉！                                                                  工作運急速上升中！                                                                  一定能像「飛舞於煉獄，一陣疾風」一樣表現活躍唷！","60002","0","317","0","0","1","","2","0","","3"
"今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　平常的努力會有回報！　　　　　　　　　　　　　　　　　　　　有的話就跟親近的友人報告吧，那個人應該會跟你一起開心。","60002","0","318","0","0","1","","2","0","","3"
"今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　事業運愈來愈上升了！　幸運物是鯛魚燒！　　　　　　　　　　　用和菓子力量提高業績！","60002","0","319","0","0","1","","2","0","","3"
"今天的運勢是中吉！                                                                  好好等待機會就會迎向好結果！                                                  吃掉幸運物布丁，把運氣呼喚過來吧！","60002","0","320","0","0","1","","2","0","","3"
"今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　運氣一點一滴地上升中！　　　　　　　　　　　　　　　　　　　就像是受到精靈的庇護，各式各樣的事都會順利進行唷♪","60002","0","321","0","0","2","","2","0","","3"
"今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　或許有尚未顯露的危險正在潛伏！　　　　　　　　　　　　　　　但是放心吧！　提督一定會守護你的！","60002","0","322","0","0","1","","2","0","","4"
"今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　似乎會是事件四起的一天！　　　　　　　　　　　　　　　　　　好好地觀察狀況吧！　就像是偵探那樣！","60002","0","323","0","0","1","","2","0","","4"
"今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　自由自在地度過每一天就是通往幸福的捷徑！　　　　　　　　　　望著吃魚吃得津津有味的貓咪，放鬆地度過這一天如何？","60002","0","324","0","0","1","","2","0","","4"
"今天的運勢是小吉！                                                                  雖然運氣很好，但要注意突發事件！                                           在外出地點，可能會被當成「可疑人士」也說不定……","60002","0","325","0","0","1","","2","0","","4"
"您今天的運勢是小吉！　                                                           您今天說不定能找到志同道合的朋友呢！　　　　                         關鍵字是「優妮們」，好好記住可不要忘了唷！","60002","0","326","0","0","1","","2","0","","4"
"今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　不要受周遭影響，度過我行我素的一天吧！　　　　　　　　　　　但要注意別睡太久或懶散太久，也要適度運動啦～","60002","0","327","0","0","1","","2","0","","4"
"今天的運勢是小吉！                                                                  別埋頭苦幹好好放鬆的話，運氣會變好！                                     幸運對象是偶像。歌會帶給你幸福♪","60002","0","328","0","0","2","","2","0","","4"
"抽籤的結果如何呢？\n嶄新的一天，希望對你來說\n能變成很好的一天，\n明天也要再來玩唷♪","60002","190804","329","2","0","0","","3","0","花凜","0"
"有好好享受抽籤的樂趣了嗎？\n從心裡深深祈禱\n你的新的一年，\n能變得很美好。","60002","190804","330","3","7","0","","3","0","花凜","0"
"好了，雪菲小姐請來這邊……","80005","105901","331","1","1","0","","4","0","可可蘿","0"
"可可蘿小姐，妳要去哪裡……？\n……咦？","80005","106401","332","1","1","0","","0","0","雪菲","0"
"「恭喜恭喜！\n哇～啪啪啪啪～！」\n……用這種感覺可以嗎！？","80005","105801","333","1","1","0","","3","0","貪吃佩可","0"
"那在下也從後面\n丟摔炮應戰。\n啊啊，好期待當天的到來。","80005","105901","334","2","1","0","","4","0","可可蘿","0"
"呃……\n妳們兩個在做什麼啊？","80005","106401","335","2","1","0","","0","0","雪菲","0"
"畢竟雪菲是第一次嘛。\n我們是因為那一天快到了，\n所以在進行預演。\n這樣很性急對吧～","80005","106001","336","1","1","0","","1","0","凱留","0"
"那一天……？","80005","106401","337","3","1","0","","0","0","雪菲","0"
"沒錯……\n值得紀念的那一天\n終於快要到了！","80005","105801","338","2","1","0","","3","0","貪吃佩可","0"
"「公主連結！\nRe:Dive」3.5周年！","80005","105801","339","3","1","0","","3","0","貪吃佩可","0"
"太讚了吧☆","80005","190801","340","1","1","0","","2","0","花凜","0"
"呃，妳怎麼隨隨便便\n跑進來啊，花凜！","80005","106001","341","2","1","0","","1","0","凱留","0"
"呵呵，又沒關係。\n請讓我以【公會管理協會】\n職員的身分，\n跟大家一起慶祝吧！","80005","190801","342","2","1","0","","2","0","花凜","0"
"而且……當紀念日接近時，\n我還會送上珍藏的情報♪","80005","190801","343","3","1","0","","2","0","花凜","0"
"因此，\n從今天起，雪菲也一起進行\n倒數計時吧！\n一直到3.5周年當天！","80005","105801","344","4","1","0","","3","0","貪吃佩可","0"
"咦！？我想想……！\n還、還剩下14天……！","80005","106401","345","4","1","0","","0","0","雪菲","0"
"距離3.5周年還剩下13天。\n我想豪華且盛大地\n慶祝一番呢☆","80005","105801","346","5","2","0","","3","0","貪吃佩可","0"
"說到豪華，之前似乎有某位貴族\n舉辦了舞會，\n而且主人還為那個舞會\n幫了不少忙。","80005","105901","347","3","2","0","","1","0","可可蘿","0"
"主人在那裡學會了何謂美姿美儀，\n所以連在下也受教了。\n優雅優雅……\n在下表現得如何呢？","80005","105901","348","4","2","0","","1","0","可可蘿","0"
"妳表現得很棒喔☆\n看起來就像是公主一樣。\n難得有這個機會，我也來表現一下，\n優雅優雅～","80005","105801","349","6","2","0","","3","0","貪吃佩可","0"
"真是了不起，\n貪吃佩可小姐。","80005","105901","350","5","2","0","","1","0","可可蘿","0"
"不，\n妳非會不可吧。\n畢竟是真正的公主。","80005","106001","351","3","2","0","","0","0","凱留","0"
"優雅優雅……\n呵呵，意外地簡單呢。","80005","106401","352","5","2","0","","2","0","雪菲","0"
"哇！\n雪菲的姿勢好美♪","80005","105801","353","7","2","0","","3","0","貪吃佩可","0"
"好了，\n接著換凱留小姐囉。","80005","105901","354","6","2","0","","1","0","可可蘿","0"
"我、我就不用了！\n那種事我根本不懂……","80005","106001","355","4","2","0","","0","0","凱留","0"
"不用擔心，\n實際嘗試就會知道很開心喔。\n來吧來吧。","80005","106401","356","6","2","0","","2","0","雪菲","0"
"既、既然妳都那麼說了……\n那就沒辦……呀！","80005","106001","357","5","2","0","","0","0","凱留","0"
"痛痛痛……討厭～！\n為什麼我會遇到這種事啊～！","80005","106001","358","6","2","0","","0","0","凱留","0"
"別灰心別灰心，\n只要在紀念日之前好好練習，\n或許就學得會了。\n不嫌棄的話，在下可以教您喔。","80005","105901","359","7","2","0","","1","0","可可蘿","0"
"好！\n妳們會我卻不會的感覺\n讓人很不爽，\n我絕對要學會！！","80005","106001","360","7","2","0","","0","0","凱留","0"
"距離3.5周年還剩下12天。\n紀念日當天就不用說了，\n等待當天到來的時間\n也很令人興奮。","80005","105901","361","8","3","0","","1","0","可可蘿","0"
"我懂那種感覺！\n光是思考當天能吃到哪些特別料理，\n就令人很興奮對吧！","80005","105801","362","8","3","0","","3","0","貪吃佩可","0"
"說到特別的料理，就會想到祭典呢。\n對了，在下聽說主人\n曾經以學生的身分\n參加聖學祭……","80005","105901","363","9","3","0","","1","0","可可蘿","0"
"聖學祭……是什麼樣的祭典啊？","80005","106401","364","7","3","0","","2","0","雪菲","0"
"那是聖德蕾莎女子學院的祭典喔。\n主旨似乎是由兩個隊伍相互競爭，\n藉以充分享受青春。","80005","105901","365","10","3","0","","1","0","可可蘿","0"
"那是指有慈樂之音的\n驚喜演唱會\n的祭典對吧？\n我有點想看看……","80005","106001","366","8","3","0","","0","0","凱留","0"
"慈樂之音之後的\n演唱會似乎也大受好評不是？\n我記得是叫\n好朋友社來著……？","80005","106001","367","9","3","0","","0","0","凱留","0"
"好朋友社……\n感覺社員的感情都很好，\n太讚了吧☆","80005","105801","368","9","3","0","","3","0","貪吃佩可","0"
"不，名字也取得太直接了吧……","80005","106001","369","10","3","0","","0","0","凱留","0"
"聖學祭嗎……總覺得會很開心呢。\n而且好朋友社的成員\n也很令人在意。","80005","106401","370","8","3","0","","2","0","雪菲","0"
"那為了不輸給她們，\n我們也好好相處吧♪\n來嘛來嘛，小雪菲，\n我們來抱抱吧♪","80005","105801","371","10","3","0","","3","0","貪吃佩可","0"
"咦？咦咦……\n抱抱……？","80005","106401","372","9","3","0","","2","0","雪菲","0"
"距離3.5周年還剩下11天！？\n我根本沒準備慶祝的事情……\n啊啊～好想回到昨天……","80005","106001","373","11","4","0","","0","0","凱留","0"
"這麼說來，\n我曾經聽說世上確實有那種魔導具。\n我記得名字是叫時間儀……","80005","106401","374","10","4","0","","2","0","雪菲","0"
"那是怎樣，太不妙了吧。\n不過，若真的有那種東西，\n比起準備，\n我有更多想重新來過的事情……","80005","106001","375","12","4","0","","0","0","凱留","0"
"那難道是指新年那件事嗎……？\n那時沒有錢，\n真的很辛苦。","80005","105901","376","11","4","0","","1","0","可可蘿","0"
"那是……\n如果當時有辦法阻止\n隨便揮霍的貪吃佩可，\n就不用辛苦成那樣了。","80005","106001","377","13","4","0","","0","0","凱留","0"
"確實是有過那種事呢！\n聽妳說想重新來過，\n我還以為會是指\n「凱留凱留」那件事耶！","80005","105801","378","11","4","0","","3","0","貪吃佩可","0"
"不要揭穿別人的祕密啦，\n妳這白癡佩可！\n雪菲可不知道那件事！","80005","106001","379","14","4","0","","0","0","凱留","0"
"既然如此，\n我絕對要設法找到時間儀，\n消除剛才的對話……\n呃，雪菲妳怎麼了？","80005","106001","380","15","4","0","","0","0","凱留","0"
"嗯……如果是我……\n我會想看看我不曾體驗過，\n跟大家一起度過的時間……","80005","106401","381","11","4","0","","2","0","雪菲","0"
"小雪菲！就算沒有時間儀\n那種東西也沒關係的！\n只要接下來\n不斷製造共同的回憶就行了！","80005","105801","382","12","4","0","","3","0","貪吃佩可","0"
"是的，現在這個瞬間\n應該也已經成為\n未來會覺得無可取代的回憶了。","80005","105901","383","12","4","0","","1","0","可可蘿","0"
"所以妳不要擺出那種表情。\n好了，我們來進行慶祝的準備吧！","80005","106001","384","16","4","0","","0","0","凱留","0"
"大家……說得也是。\n就一起把它變成最棒的慶祝，\n最棒的回憶吧！","80005","106401","385","12","4","0","","2","0","雪菲","0"
"距離3.5周年還剩下10天！\n就快到了呢～！\n我太過期待，太讚了！","80005","105801","386","13","5","0","","3","0","貪吃佩可","0"
"這麼說來……\n最近也發生了大量玩具\n主動攻擊小孩子們的騷動呢……\n聽說它們是自己動起來的！","80005","105801","387","14","5","0","","3","0","貪吃佩可","0"
"好像有小型玩具\n闖進學校跟孤兒院裡，\n四處大鬧喔！","80005","105801","388","15","5","0","","3","0","貪吃佩可","0"
"就算再怎麼大鬧，\n它們也只是玩具吧？\n反正它們都很小吧？","80005","106001","389","17","5","0","","0","0","凱留","0"
"既然如此，\n只要用魔法通通打飛就行了！\n它們根本沒什麼！","80005","106001","390","18","5","0","","0","0","凱留","0"
"凱留真是的……\n對象可是小孩子\n很珍惜的東西喔……？","80005","106401","391","13","5","0","","2","0","雪菲","0"
"不可以做出\n那麼粗魯的發言喔？\n那樣會為小孩子的教育\n帶來不好的影響……","80005","105901","392","13","5","0","","1","0","可可蘿","0"
"小凱留也意外收集了很多\n貓咪的東西對吧？\n如果它們突然大鬧特鬧的話……？","80005","105801","393","16","5","0","","3","0","貪吃佩可","0"
"囉、囉唆耶！\n不准說意外！\n……好、好啦，我確實是無法\n正面用魔法打飛它們……","80005","106001","394","19","5","0","","0","0","凱留","0"
"啊哈哈☆\n我就喜歡小凱留的那一面♪","80005","105801","395","17","5","0","","3","0","貪吃佩可","0"
"我要送小凱留貓咪的東西！\n這是很受一部分人歡迎，\n鯛魚燒店送的模型♪","80005","105801","396","18","5","0","","3","0","貪吃佩可","0"
"請溫柔地對待它。\n不然它有可能會自己大鬧起來！","80005","105801","397","19","5","0","","3","0","貪吃佩可","0"
"距離3.5周年還剩下9天。\n我現在要告訴大家\n一則重大的消息！","80005","190801","398","4","6","0","","2","0","花凜","0"
"在慶祝3.5周年的現場直播上，\n將會跟去年一樣，\n邀請【美食殿堂】的各位上台演出！","80005","190801","399","5","6","0","","2","0","花凜","0"
"……咦！？","80005","106001","400","20","6","0","","1","0","凱留","0"
"那是真的嗎！？\n那我得從現在努力製作\n現場直播時要吃的\n魔物料理才行呢☆","80005","105801","401","20","6","0","","3","0","貪吃佩可","0"
"不……該努力的地方\n好像不是那裡……\n是說，原來妳們去年也有出場呢！\n真是了不起！","80005","106401","402","14","6","0","","0","0","雪菲","0"
"是的。雖然非常緊張，\n但是很有意義的重責大任。\n就一起加油吧，\n雪菲小姐。","80005","105901","403","14","6","0","","4","0","可可蘿","0"
"我、我也要出場嗎！？不過……\n畢竟我也是【美食殿堂】的成員嘛。\n那我得從現在認真準備，\n調整好身體狀態才行……","80005","106401","404","15","6","0","","0","0","雪菲","0"
"呵呵♪\n真期待看到現場直播快要開始前，\n雪菲緊張到動不了的模樣！","80005","106001","405","21","6","0","","1","0","凱留","0"
"畢竟小凱留去年\n就因為太過緊張而抖個不停，\n真的很可愛呢！\n我今年也想看到那個模樣！","80005","105801","406","21","6","0","","3","0","貪吃佩可","0"
"我宰了妳喔！？","80005","106001","407","22","6","0","","1","0","凱留","0"
"因此，\n請期待為大家傳達\n「公主連結！\nRe:Dive」魅力的現場直播♪","80005","190801","408","6","6","0","","2","0","花凜","0"
"距離3.5周年還剩下8天了。\n真是期待呢，主人。","80005","105901","409","15","7","0","","1","0","可可蘿","0"
"對了，\n你有認真做暑假作業嗎？","80005","106001","410","23","7","0","","0","0","凱留","0"
"作業……\n原來上學也不全是\n快樂的事情呢。","80005","106401","411","16","7","0","","2","0","雪菲","0"
"咦？這麼說來，\n月光學院不久之前\n好像發生了什麼事……","80005","105801","412","22","7","0","","3","0","貪吃佩可","0"
"喔，\n大家都在說始業式那天\n有緝捕犯人的事件。","80005","106001","413","24","7","0","","0","0","凱留","0"
"是吵著不讓暑假結束的那件事？\n那是真的嗎？\n我一直以為是都市傳說耶。","80005","106401","414","17","7","0","","2","0","雪菲","0"
"是那件事的話，在下非常清楚。\n所以，主人，\n下次有機會的話，\n請跟在下一起努力吧。","80005","105901","415","16","7","0","","1","0","可可蘿","0"
"好像會很開心……我也想一起做作業，\n媽媽……不、不對！\n可可蘿小姐，我也可以一起嗎？","80005","106401","416","18","7","0","","2","0","雪菲","0"
"當然可以。\n就大家一起相親相愛地用功念書吧。","80005","105901","417","17","7","0","","1","0","可可蘿","0"
"毫無預警地誕生出\n斯巴達媽媽了……？","80005","106001","418","25","7","0","","0","0","凱留","0"
"念書可是很重要的喔！\n小凱留也一起加油吧！","80005","105801","419","23","7","0","","3","0","貪吃佩可","0"
"咦～～～～！？","80005","106001","420","26","7","0","","0","0","凱留","0"
"距離3.5周年還剩下7天〜♪\n哼哼～♪\n哼哼哼～♪","80005","106001","421","27","8","0","","0","0","凱留","0"
"……\n欸，可可蘿小姐。\n凱留是怎麼了？","80005","106401","422","19","8","0","","2","0","雪菲","0"
"她非常開心地哼著歌呢。\n就連耳朵跟尾巴也搖得很有節奏……\n看來她的情緒非常高漲。","80005","105901","423","18","8","0","","1","0","可可蘿","0"
"我知道！\n那是因為她拿到了\n慈樂之音的夏日演唱會門票♪","80005","105801","424","24","8","0","","3","0","貪吃佩可","0"
"咦咦！？\n我記得那個演唱會的門票\n很難買得到……","80005","106401","425","20","8","0","","2","0","雪菲","0"
"哼哼哼哼～♪\nShining Future～♪","80005","106001","426","28","8","0","","0","0","凱留","0"
"原來如此……\n難怪凱留小姐會開心成那樣。","80005","105901","427","19","8","0","","1","0","可可蘿","0"
"……慈樂之音的\n「Shining Future」\n裡應該是沒有Shining Future\n這句歌詞才對……","80005","106401","428","21","8","0","","2","0","雪菲","0"
"哼哼……啊！？\n我、我說妳們！\n妳們怎麼可以擅自聽人家\n在哼的歌啊！？","80005","106001","429","29","8","0","","0","0","凱留","0"
"這、這可不是\n慈樂之音的歌……\n是我自己編的歌！\n聽是要收錢的喔！？","80005","106001","430","30","8","0","","0","0","凱留","0"
"欸嘿嘿，小凱留，\n就讓我們盡情享受\n慈樂之音的夏日演唱會吧☆","80005","105801","431","25","8","0","","3","0","貪吃佩可","0"
"真是的～！\n不准用溫暖的眼神看我～～！\n我宰了妳喔～～～！","80005","106001","432","31","8","0","","0","0","凱留","0"
