7d8d8f750ecd8f7cb9b3e60d28320de08633ba3c4a895bdd709dc6c2785f3f5e,f14bb3f970b7b6e4b6046351c0ab8e8bf951ac8a2c7a0ac0a57dd298aa02ee42,ab9479189af723a1a10e39a35b6457d2fdafeba6524b57ab1a5609ebf7c5849e,313421ff04098803153229257fe186c4ee7a598fafb495d5509f90b6b7e33058,4c9275aff3484df8e26964ca1b7acaff3480c0e87a777fdf99001ee953897a7e,9e14df009fb43f1377e5b8a07ada3a218ecab24a06022c8216b6447fe74199cb,cfb891d75deeee3d7b10c7e84d1f7a23b45a0241f97f9b13fad4fa29b29c3e08
"30206","0","0","忍（夏日）（花凜對話用）","0","327101001","118501001"
"30207","0","0","凱留（插班生）（花凜對話用）","0","327201001","118501001"
"30208","0","0","鈴奈（插班生）（花凜對話用）","0","327301001","118501001"
"30209","0","0","咲戀（薩拉薩利亞）（花凜對話用）","0","327501001","118501001"
"30210","0","0","流夏（薩拉薩利亞）（花凜對話用）","0","327601001","118501001"
"30211","0","0","可璃亞（墮落）（花凜對話用）","0","326001001","118501001"
"30212","0","0","普蕾西亞（墮落）（花凜對話用）","0","326101001","118501001"
"30213","0","0","貪吃佩可（聖誕節）（花凜對話用）","0","327901001","118501001"
"30214","0","0","初音（新年）（花凜對話用）","0","328401001","118501001"
"30215","0","0","祈梨（新年）（花凜對話用）","0","328301001","118501001"
"30216","0","0","靜流＆璃乃（花凜對話用）","0","381101001","118501001"
"30217","0","0","霞（新年）（花凜對話用）","0","328501001","118501001"
"30218","0","0","優衣（星素）（花凜對話用）","0","328901001","118501001"
"30219","0","0","怜（星素）（花凜對話用）","0","328801001","118501001"
"30220","0","0","日和（星素）（花凜對話用）","0","328701001","118501001"
"30221","0","0","優妮（冬日）（花凜對話用）","0","329301001","118501001"
"30222","0","0","克蘿依（冬日）（花凜對話用）","0","329401001","118501001"
"30223","0","0","真琴（指揮官）（花凜對話用）","0","329801001","118501001"
"30224","0","0","惠理子（指揮官）（花凜對話用）","0","329901001","118501001"
"30225","0","0","鏡華（春日）（花凜對話用）","0","330701001","118501001"
"30226","0","0","鈴莓（春日）（花凜對話用）","0","330801001","118501001"
"30227","0","0","真步（夢想樂園）（花凜對話用）","0","331001001","118501001"
"30228","0","0","莉莉（夏日）（花凜對話用）","0","331601001","118501001"
"30229","0","0","帆稀（夏日）（花凜對話用）","0","331801001","118501001"
"30230","0","0","雪菲（公主）（花凜對話用）","0","381201001","118501001"
"30231","0","0","望（鍊金術師）（花凜對話用）","0","332201001","118501001"
