0380e5395862b9290d95df34679825b176dfbafcb5f5e6f65c4739d992416de2,0f2f3fb9f2c5c18ebf79f982d7c21c7a504fba7f52b5e40440aa2e45315ecbc3,22aefc8162357b75e9c48a63e5174849d4e9f905d33e0f60f8526ef513041296,db83c95dc020f21167eef4ab66fc27649c11a4c2b9b2877f74f7021973e61157,39753b2ad850688c893224ad507a0c5698455e1f89d9e1afddc4c6d82abd4f12,61317bfe3e72ec14bf61668725391e55e1e33d949d668adf49b9f1336edb8297,4c132649370cd8f8cf08e178ed847f50337670ea5813a152f107fcc3b0d53ecb,40ad9751c9f38cd0da703160566cd229eaab247f972adee711bae3d9b72ce836,7c4278c3e70674c5552d23e866ba242928633f38e65fa86df44883ebe7379b61,320d9ac6cfb36e979a782068cc79b633a134e11f14e0ef9a2d13c5ad97d4a67c,d0173c5dbfa10c21c0aa72b4a7623c53e746bf40a190714e9205db067e00e958,6d3c94cf1d8e13fb24f7dd6795a8bcf02fb05c6745d0d252c863e576a8d41521,874a5cd84e74200e98ee501a9a4aa85794e7d640062002419d5d3734562c74e3,977b6d4b0489ca83e2f509258dfc134613ed3dc5a940c2f1b1e465d287df18b7,fcbc8e0f34092bd8151f4afffc1d029a0f2bbece0ce975eac1110a193813d346,3e88647fde624a848578d50be048177e0afdd08f452f9ff60f687a3bfeea0c5d,f9d5f9e91452ecb8a07aec86d5ac9f3955f57839654c0763f342e01b59dbb3b6,81c912e2d04e486a08d83e6d00d66ae261faae7a151629a1a241e369f63e3e6b,9ee8a1ff0b52a8cfed4d80fb4b388cc6d1ba7c7633b6ebd5db4b3e30aba6edcc,3009d79c9c5c4114fb3e6e752542a7d9a8d97fc0977af0040ba71c5270d86466,11678f299c3838c1daadbb98718fcf9a2908ba86caf3dd0a943b2441a73b134f,745cec456e76e5556cba64edeb915368452b545f052c9802c64ff1122c5c9c15,b7b3850c90b3c15f99afdc808d65d665be6b28ff29b061f6d23bc330cdef5273,681be5707a15ecfa743393d556c53d9ee77cdf09b41834c6ce9070eb611b8db0,ca1d947e3914a212bd2da72b8188f4139f436e9f299b14d215adf41a93826e21,eb10529543f57a3d915d2060b942ec4b33ef90cb442ccb7f441cb162e33d12ad,ca580491fc9351a094563e43ee597d3397333710bf027b05f9661018cfd8c5a5,e30b688babc858cf7594b92ad55d225b149a38ef864f56fcf69bb3a741252232,8f9bf02a266786ab0095724d92848391f5971879867ee02a7c04fb4c44a5ebf3,b1fab729e16dbdda33a9be1e6e05512120d2d509025b9529733bd67536b2fd62,ed004a8f777f8f7dc7edd4ab9c744566a541ce048b3edb8600af4051c6e294ad,6d9e19638dbeb901eb09795ad8e0401f6408ce40e64b2e0d39ec8be3d234e9a8,d22399ebc3622515cc9507baa2be3f12b9c9c99a26ca492228670db22ca08950,a15c6e3c1adec8c3b2f5b727f027cf7c92d4a92627374d4aad47f49e2ed7a8c9,5b964112a939e79b522ba1c19444e862d68a9891df2fbb7d93686af6340fcd67
"150005","-1","103122","0.8","90008","90","0.8","40004","0.8","3","1","0","741001103","-190","-100","74005203","500","0","0","91002","188","bgm_MC008","-379","0.8","300000","3","10","0","94002","0","140001","377","5","0.8","74005203"
"150006","-1","103122","0.8","90008","90","0.8","40006","0.8","4","1","0","741001104","-190","-100","74005204","750","0","0","91002","188","bgm_MC008","-379","0.8","300000","3","10","0","94002","0","140001","377","4","0.8","74005204"
"150007","-1","103122","0.8","90008","90","0.8","40007","0.8","5","1","0","741001105","-190","-100","74005205","1000","0","0","91002","188","bgm_MC008","-379","0.8","500000","3","10","0","94002","0","140001","377","4","0.8","74005205"
"150003","0","103123","0","90008","90","0","40002","0","1","1","0","741001101","0","-100","74005301","200","0","0","91002","0","bgm_MC008","0","0","200000","3","10","0","94002","0","140001","0","5","0.9","74005301"
"150004","310","103123","0.8","90008","90","0","40003","0.9","2","1","0","741001102","0","-100","74005302","200","0","0","91002","0","bgm_MC008","-310","0","200000","3","10","0","94002","0","140001","0","5","0.8","74005302"
"150005","310","103123","0.8","90008","90","0","40004","0.9","3","1","0","741001103","0","-100","74005303","500","0","0","91002","0","bgm_MC008","-310","0","300000","3","10","0","94002","0","140001","0","5","0.8","74005303"
"150006","120","103123","0.8","90008","90","0","40006","0.9","4","1","0","741001104","-120","-100","74005304","750","0","0","91002","360","bgm_MC008","-360","0.8","300000","3","10","0","94002","0","140001","0","5","0.8","74005304"
"150007","120","103123","0.8","90008","60","0","40007","0.9","5","1","0","741001105","-120","-100","74005305","1000","0","0","91002","360","bgm_MC008","-360","0.8","500000","3","10","0","94002","0","140001","0","5","0.8","74005305"
"150003","0","103121","0","90008","90","0","40002","0","1","1","0","741001101","0","-100","74005401","200","0","0","91002","0","bgm_MC008","0","0","200000","3","10","0","94002","0","140001","0","5","1.2","74005401"
"150004","310","103121","0.8","90008","90","0","40003","1.2","2","1","0","741001102","0","-100","74005402","200","0","0","91002","0","bgm_MC008","-310","0","200000","3","10","0","94002","0","140001","0","5","0.8","74005402"
"150005","310","103121","0.8","90008","90","0","40004","1.2","3","1","0","741001103","0","-100","74005403","500","0","0","91002","0","bgm_MC008","-310","0","300000","3","10","0","94002","0","140001","0","5","0.8","74005403"
"150006","120","103121","0.8","90008","90","0","40006","1.2","4","1","0","741001104","-120","-100","74005404","750","0","0","91002","360","bgm_MC008","-360","0.8","300000","3","10","0","94002","0","140001","0","5","0.8","74005404"
"150007","120","103121","0.8","90008","60","0","40007","1.2","5","1","0","741001105","-120","-100","74005405","1000","0","0","91002","360","bgm_MC008","-360","0.8","500000","3","10","0","94002","0","140001","0","5","0.8","74005405"
"150003","0","103122","0","90008","90","0","40002","0","1","1","0","741001101","0","-100","74005501","200","0","0","91002","0","bgm_MC008","0","0","200000","3","10","0","94002","0","140001","0","5","0.9","74005501"
"150004","310","103122","0.8","90008","90","0","40003","0.9","2","1","0","741001102","0","-100","74005502","200","0","0","91002","0","bgm_MC008","-310","0","200000","3","10","0","94002","0","140001","0","5","0.8","74005502"
"150005","310","103122","0.8","90008","90","0","40004","0.9","3","1","0","741001103","0","-100","74005503","500","0","0","91002","0","bgm_MC008","-310","0","300000","3","10","0","94002","0","140001","0","5","0.8","74005503"
"150006","120","103122","0.8","90008","90","0","40006","0.9","4","1","0","741001104","-120","-100","74005504","750","0","0","91002","360","bgm_MC008","-360","0.8","300000","3","10","0","94002","0","140001","0","5","0.8","74005504"
"150007","120","103122","0.8","90008","60","0","40007","0.9","5","1","0","741001105","-120","-100","74005505","1000","0","0","91002","360","bgm_MC008","-360","0.8","500000","3","10","0","94002","0","140001","0","5","0.8","74005505"
"150004","-1","103121","0.8","90008","90","0.8","40002","0.8","1","1","0","741006101","-190","-100","74006101","200","0","0","91002","188","bgm_MC008","-379","0.8","200000","3","10","0","94002","0","140001","377","5","0.8","74006101"
"150005","-1","103121","0.8","90008","90","0.8","40003","0.8","2","1","0","741006102","-190","-100","74006102","200","0","0","91002","188","bgm_MC008","-379","0.8","200000","3","10","0","94002","0","140001","377","5","0.8","74006102"
"150006","-1","103121","0.8","90008","90","0.8","40004","0.8","3","1","0","741006103","-190","-100","74006103","500","0","0","91002","188","bgm_MC008","-379","0.8","300000","3","10","0","94002","0","140001","377","4","0.8","74006103"
"150007","-1","103121","0.8","90008","90","0.8","40006","0.8","4","1","0","741006104","-190","-100","74006104","750","0","0","91002","188","bgm_MC008","-379","0.8","300000","3","10","0","94002","0","140001","377","4","0.8","74006104"
"150008","-1","103121","0.8","90008","90","0.8","40007","0.8","5","1","0","741006105","-190","-100","74006105","1000","0","0","91002","188","bgm_MC008","-379","0.8","500000","3","10","0","94002","0","140001","377","4","0.8","74006105"
"150004","-1","103122","0.8","90008","90","0.8","40002","0.8","1","1","0","741006101","-190","-100","74006201","200","0","0","91002","188","bgm_MC008","-379","0.8","200000","3","10","0","94002","0","140001","377","5","0.8","74006201"
"150005","-1","103122","0.8","90008","90","0.8","40003","0.8","2","1","0","741006102","-190","-100","74006202","200","0","0","91002","188","bgm_MC008","-379","0.8","200000","3","10","0","94002","0","140001","377","5","0.8","74006202"
"150006","-1","103122","0.8","90008","90","0.8","40004","0.8","3","1","0","741006103","-190","-100","74006203","500","0","0","91002","188","bgm_MC008","-379","0.8","300000","3","10","0","94002","0","140001","377","4","0.8","74006203"
"150007","-1","103122","0.8","90008","90","0.8","40006","0.8","4","1","0","741006104","-190","-100","74006204","750","0","0","91002","188","bgm_MC008","-379","0.8","300000","3","10","0","94002","0","140001","377","4","0.8","74006204"
"150008","-1","103122","0.8","90008","90","0.8","40007","0.8","5","1","0","741006105","-190","-100","74006205","1000","0","0","91002","188","bgm_MC008","-379","0.8","500000","3","10","0","94002","0","140001","377","4","0.8","74006205"
"150004","-1","103123","0.8","90008","90","0.6","40002","0.8","1","1","0","741006101","-190","-100","74006301","200","0","0","91002","188","bgm_MC008","-379","0.8","200000","3","10","0","94002","0","140001","377","5","0.8","74006301"
"150005","-1","103123","0.8","90008","90","0.6","40003","0.8","2","1","0","741006102","-190","-100","74006302","200","0","0","91002","188","bgm_MC008","-379","0.8","200000","3","10","0","94002","0","140001","377","5","0.8","74006302"
"150006","-1","103123","0.8","90008","90","0.6","40004","0.8","3","1","0","741006103","-190","-100","74006303","500","0","0","91002","188","bgm_MC008","-379","0.8","300000","3","10","0","94002","0","140001","377","5","0.8","74006303"
"150007","0","103123","0","90008","90","0","40006","0","4","1","0","741006104","0","-100","74006304","750","0","0","91002","0","bgm_MC008","0","0","300000","3","10","0","94002","0","140001","0","5","0.8","74006304"
"150008","0","103123","0","90008","90","0","40007","0","5","1","0","741006105","0","-100","74006305","1000","0","0","91002","0","bgm_MC008","0","0","500000","3","10","0","94002","0","140001","0","5","0.8","74006305"
"150004","0","103121","0","90008","90","0","40002","0","1","1","0","741006101","0","-100","74006401","200","0","0","91002","0","bgm_MC008","0","0","200000","3","10","0","94002","0","140001","0","5","1.3","74006401"
"150005","0","103121","0","90008","90","0","40003","0","2","1","0","741006102","0","-100","74006402","200","0","0","91002","0","bgm_MC008","0","0","200000","3","10","0","94002","0","140001","0","5","1.3","74006402"
"150006","0","103121","0","90008","90","0","40004","0","3","1","0","741006103","0","-100","74006403","500","0","0","91002","0","bgm_MC008","0","0","300000","3","10","0","94002","0","140001","0","5","1.3","74006403"
"150007","-1","103121","0.8","90008","90","1.1","40006","0.8","4","1","0","741006104","-190","-100","74006404","750","0","0","91002","188","bgm_MC008","-379","0.8","300000","3","10","0","94002","0","140001","377","5","0.8","74006404"
"150008","0","103121","0","90008","90","0","40007","0","5","1","0","741006105","0","-100","74006405","1000","0","0","91002","0","bgm_MC008","0","0","500000","3","10","0","94002","0","140001","0","5","1.3","74006405"
"150004","0","103122","0","90008","90","0","40002","0","1","1","0","741006101","0","-100","74006501","200","0","0","91002","0","bgm_MC008","0","0","200000","3","10","0","94002","0","140001","0","5","1.1","74006501"
"150005","0","103122","0","90008","90","0","40003","0","2","1","0","741006102","0","-100","74006502","200","0","0","91002","0","bgm_MC008","0","0","200000","3","10","0","94002","0","140001","0","5","1.1","74006502"
"150006","0","103122","0","90008","90","0","40004","0","3","1","0","741006103","0","-100","74006503","500","0","0","91002","0","bgm_MC008","0","0","300000","3","10","0","94002","0","140001","0","5","1.1","74006503"
"150007","0","103122","0","90008","90","0","40006","0","4","1","0","741006104","0","-100","74006504","750","0","0","91002","0","bgm_MC008","0","0","300000","3","10","0","94002","0","140001","0","5","1.1","74006504"
"150008","0","103122","0","90008","60","0","40007","0","5","1","0","741006105","0","-100","74006505","1000","0","0","91002","0","bgm_MC008","0","0","500000","3","10","0","94002","0","140001","0","5","1.1","74006505"
