e8193f404e6ebc4ce653989dd41cdf6dbb575d100a220dbf895c2a5807bab578,c7f3d123b4792aa0d902a44d5d47fd583a631b614ac151ebb2abc1b175778056,b785f4ba3b5bb631837ea6cd2e8e2d563ede87a37c248034ea305561dfa82afe,c223c3488f38c869038046272815af65857cf8cbf88b9f6ddb7aab346bd4271e,7e8e851eb474ad291638b9690474b27fd35ecafd6f70b62c9c2bd95094894b76,d8b1794b09a9519cfee9525b0788d199365c4e9b37d9ac1ad8e056629786eec6,b170d205b2bb4a44c38cd4953a317e342bcccdac1c64d7209138b1df7d9d6e84,c907eee7341db7d5206f08490d99c74e212b138a92d29477909b0193425c6492,c203647feb52765c97c928ac97901d7d506e913d51a87be8c0edc0eb65bba757,daf2f010233b92e1c5dbb4f000b247ede9539d13c71290a71877ee71c357fc27,3fa0c67dedfa3a752c639e937ccdb38e0bcd8045fc0f2d2aabfebacdd6e54441,3ce290054af4709764048787d929ec9a875fdfd387c1fd6015b9a5c61b96bd20,704874f2fd5f3332bc2e1c36dabb69f1b4a2a7b89cac619db065386e0028755e,f4e6855c11aa3d2b817d62632d70cfed3cab4d61b126d4124ae90b154fd142b9,9e83ca9fe1f458bac09287404d3d957a1e0fc0afec43428f6bf413dfddd6a0b4,4b10e295f64f9f007ffb9647138cc4fd39b1cbfb7bd13a5df8ba2ce03fda3f0e,1afa4aa975d17b40aa02638802ebaf633420c838c94401ef2ceec578df5e8fff,5370aa47a8afdbf59add3b09d1db1a06dd2fe067e1e2e806874bf074ceb2120e,2d361869785909366c1bdebcbc81ede94d50ffffaf98cd092db5fa48628509a8,d6a18f4e0ae30879cf0cf75fff752443c3dc26aae0a3552ac15c16cb3ac57d7b,07e8e9db36a60e152fed5eeb8248a6ca66b621ca3ca4794c29a4891e68741d22,649e39e2be3b433130844823babf556cad8da155ff0b39089d0ef3b9b5eb1388,47cb34f08687c1457b57e51fa3a83d1c621b482bcab8218be3e263410e40dee3,2779ab94ac0c6f908111bb757600cc97184e500d608a125c42abd6ba38c284c4,26dc2c0b8730a4821589fe1d713356265be2f4d354297e5987338b54668e04d9
"15","0","0","2","103201","30","0","0","600000","0","2","550","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","5","103301","50","0","25","100000","0","0","0","0","0","0","0","0","1","1","1","32033","0","0","0","0"
"11","0","0","0","103301","50","0","0","100000","0","0","0","0","0","0","25","0","2","1","1","31033","10","0","0","0"
"15","0","0","0","103301","10","0","4","100000","0","0","0","0","0","0","4","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","103301","15","0","8","200000","0","0","0","0","0","0","8","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","103301","20","0","12","400000","0","0","0","0","0","0","12","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","103301","25","0","16","500000","0","0","0","0","0","0","16","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","103301","30","0","18","600000","0","0","200","0","0","0","18","0","3","5","1","25001","15","0","0","0"
"18","0","0","0","103401","50","10","0","100000","0","0","100","0","0","0","0","0","1","1","1","32034","0","0","0","0"
"11","0","0","0","103401","50","10","0","100000","0","0","60","0","0","0","0","0","2","1","1","31034","0","0","0","0"
"15","0","0","0","103401","10","0","0","100000","0","0","20","0","0","0","2","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","103401","15","0","0","200000","0","0","40","0","0","0","4","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","103401","20","0","0","400000","0","0","60","0","0","0","6","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","103401","25","0","0","500000","0","0","80","0","0","0","8","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","103401","30","10","0","600000","0","0","100","0","0","0","10","0","3","5","1","25001","0","0","0","0"
"0","0","0","0","103501","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","0","0","0","103501","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","0","103501","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"18","0","0","3","103601","50","0","0","100000","0","0","0","0","0","0","0","10","1","1","1","32036","0","0","160","0"
"11","0","0","2","103601","50","0","0","100000","0","0","0","0","0","0","0","5","2","1","1","31036","0","0","80","0"
"15","0","0","0","103601","10","0","0","100000","0","0","0","0","0","0","0","5","3","1","0","25001","0","0","100","0"
"15","0","0","0","103601","15","0","0","200000","0","0","0","0","0","0","0","10","3","2","0","25001","0","0","200","0"
"15","0","0","0","103601","20","0","0","400000","0","0","0","0","0","0","0","15","3","3","0","25001","0","0","300","0"
"15","0","0","0","103601","25","0","0","500000","0","0","0","0","0","0","0","20","3","4","0","25001","0","0","400","0"
"15","0","0","0","103601","30","0","0","600000","0","2","0","0","0","0","0","25","3","5","1","25001","0","0","500","0"
"18","0","0","0","103701","50","0","0","100000","0","0","240","0","0","0","0","0","1","1","1","32037","0","0","0","0"
"11","0","0","3","103701","50","0","0","100000","0","0","120","0","0","0","0","0","2","1","1","31037","0","0","0","0"
"15","0","0","0","103701","10","0","0","100000","0","0","130","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","103701","15","0","0","200000","10","0","260","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","103701","20","0","0","400000","20","0","390","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","103701","25","0","0","500000","30","0","520","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","2","103701","30","0","0","600000","40","2","650","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","0","103801","50","0","25","100000","0","0","160","0","0","0","0","0","1","1","1","32038","0","0","0","0"
"11","0","0","3","103801","50","0","0","100000","0","0","80","0","0","0","25","0","2","1","1","31038","0","0","0","0"
"15","0","0","0","103801","10","0","4","100000","0","0","100","0","0","0","4","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","103801","15","0","8","200000","0","0","220","0","0","0","8","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","103801","20","0","12","400000","0","0","330","0","0","0","12","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","103801","25","0","16","500000","0","0","440","0","0","0","16","0","3","4","0","25001","0","0","0","0"
"15","0","0","2","103801","30","0","18","600000","0","0","550","0","0","0","18","0","3","5","1","25001","0","0","0","0"
"0","0","0","0","103901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","0","0","0","103901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","0","103901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"18","0","0","0","104001","50","0","20","100000","0","0","0","0","0","0","25","0","1","1","1","32040","0","0","0","0"
"11","0","0","0","104001","50","0","0","100000","0","0","0","0","0","0","25","0","2","1","1","31040","10","0","0","0"
"15","0","0","0","104001","10","0","3","100000","0","0","40","0","0","0","3","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","104001","15","0","6","200000","0","0","80","0","0","0","6","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","104001","20","0","9","400000","0","0","120","0","0","0","9","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","104001","25","0","12","500000","0","0","160","0","0","0","12","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","104001","30","0","15","600000","0","0","200","0","0","0","15","0","3","5","1","25001","15","0","0","0"
"0","0","0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","0","0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"18","0","0","0","104201","50","10","0","100000","0","0","0","0","0","0","0","0","1","1","1","32042","0","0","100","0"
"11","0","0","0","104201","50","10","0","100000","0","0","0","0","0","0","0","0","2","1","1","31042","0","0","60","0"
"15","0","0","0","104201","10","0","2","100000","0","0","0","0","0","0","0","0","3","1","0","25001","0","0","20","0"
"15","0","0","0","104201","15","0","4","200000","0","0","0","0","0","0","0","0","3","2","0","25001","0","0","40","0"
"15","0","0","0","104201","20","0","6","400000","0","0","0","0","0","0","0","0","3","3","0","25001","0","0","60","0"
"15","0","0","0","104201","25","0","8","500000","0","0","0","0","0","0","0","0","3","4","0","25001","0","0","80","0"
"15","0","0","0","104201","30","10","10","600000","0","0","0","0","0","0","0","0","3","5","1","25001","0","0","100","0"
"18","0","0","3","104301","50","0","0","100000","0","0","160","0","0","0","0","0","1","1","1","32043","0","0","0","0"
"11","0","0","2","104301","50","0","0","100000","0","0","80","0","0","0","0","0","2","1","1","31043","0","0","0","0"
"15","0","0","0","104301","10","0","0","100000","0","0","100","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","104301","15","0","0","200000","0","0","220","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","104301","20","0","0","400000","0","0","330","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","104301","25","0","0","500000","0","0","440","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","5","104301","30","0","0","600000","0","0","550","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","0","104401","50","0","0","100000","0","0","0","0","0","0","0","10","1","1","1","32044","0","0","360","0"
"11","0","0","0","104401","50","0","0","100000","0","0","0","0","0","0","0","10","2","1","1","31044","0","0","180","0"
"15","0","0","0","104401","10","0","0","100000","0","0","0","0","0","0","0","10","3","1","0","25001","0","0","180","0"
"15","0","0","0","104401","15","0","0","200000","0","0","0","0","0","0","0","20","3","2","0","25001","0","0","360","0"
"15","0","0","0","104401","20","0","0","400000","0","0","0","0","0","0","0","20","3","3","0","25001","0","0","540","0"
"15","0","0","0","104401","25","0","0","500000","0","0","0","0","0","0","0","30","3","4","0","25001","0","0","720","0"
"15","0","0","0","104401","30","0","0","600000","0","0","0","0","0","0","0","50","3","5","1","25001","0","0","900","0"
"18","0","0","0","104501","50","0","4","100000","0","0","0","0","1500","0","10","0","1","1","1","32045","0","0","0","0"
"11","0","0","0","104501","50","0","5","100000","0","0","0","0","1000","0","15","0","2","1","1","31045","0","0","0","0"
"15","0","0","0","104501","10","0","2","100000","0","0","0","0","0","0","6","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","104501","15","0","4","200000","0","0","0","0","0","0","12","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","104501","20","0","6","400000","0","0","0","0","0","0","18","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","104501","25","0","8","500000","0","0","0","0","0","0","24","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","104501","30","0","10","600000","0","0","0","0","0","0","30","0","3","5","1","25001","0","0","0","0"
"18","0","0","0","104601","50","0","0","100000","15","0","180","0","0","0","0","0","1","1","1","32046","0","0","0","0"
"11","0","0","3","104601","50","0","0","100000","0","0","80","0","0","0","0","0","2","1","1","31046","0","0","0","0"
"15","0","0","0","104601","10","0","0","100000","0","0","100","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","104601","15","0","0","200000","10","0","200","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","104601","20","0","0","400000","20","0","300","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","104601","25","0","0","500000","30","0","400","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","2","104601","30","0","0","600000","40","2","500","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","5","104701","50","10","10","100000","0","0","0","0","0","0","10","0","1","1","1","32047","0","0","0","0"
"11","0","0","3","104701","50","10","15","100000","0","0","0","0","0","0","15","0","2","1","1","31047","0","0","0","0"
"15","0","0","0","104701","10","0","6","100000","0","0","0","0","0","0","6","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","104701","15","0","12","200000","0","0","0","0","0","0","12","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","104701","20","0","18","400000","0","0","0","0","0","0","18","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","104701","25","0","24","500000","0","0","0","0","0","0","24","0","3","4","0","25001","0","0","0","0"
"15","0","0","2","104701","30","10","30","600000","0","0","0","0","0","0","30","0","3","5","1","25001","0","0","0","0"
"18","0","0","5","104801","50","0","0","100000","0","0","95","0","0","0","0","0","1","1","1","32048","0","0","0","0"
"11","0","0","5","104801","50","0","0","100000","0","0","55","0","0","0","0","0","2","1","1","31048","0","0","0","0"
"15","0","0","0","104801","10","0","1","100000","0","0","20","0","0","0","1","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","104801","15","0","2","200000","0","0","40","0","0","0","2","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","104801","20","0","3","400000","0","0","60","0","0","0","3","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","104801","25","0","4","500000","0","0","80","0","0","0","4","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","104801","30","0","5","600000","0","0","90","0","0","0","5","0","3","5","1","25001","15","0","0","0"
"18","0","0","5","104901","50","0","0","100000","0","0","95","0","0","0","0","0","1","1","1","32049","0","0","0","0"
"11","0","0","5","104901","50","0","0","100000","0","0","55","0","0","0","0","0","2","1","1","31049","0","0","0","0"
"15","0","0","0","104901","10","0","4","100000","0","0","10","0","0","0","2","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","104901","15","0","8","200000","0","0","20","0","0","0","4","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","104901","20","0","12","400000","0","0","30","0","0","0","6","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","104901","25","0","16","500000","0","0","40","0","0","0","8","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","104901","30","0","20","600000","0","0","50","0","0","0","10","0","3","5","1","25001","0","0","0","0"
"18","0","0","3","105001","50","0","0","100000","0","0","0","0","0","0","0","10","1","1","1","32050","0","0","150","0"
"11","0","0","2","105001","50","0","0","100000","0","0","0","0","0","0","0","5","2","1","1","31050","0","0","75","0"
"15","0","0","0","105001","10","0","0","100000","0","0","0","0","0","0","0","6","3","1","0","25001","0","0","100","0"
"15","0","0","0","105001","15","0","0","200000","0","0","0","0","0","0","0","12","3","2","0","25001","0","0","200","0"
"15","0","0","0","105001","20","0","0","400000","0","0","0","0","0","0","0","18","3","3","0","25001","0","0","300","0"
"15","0","0","0","105001","25","0","0","500000","0","0","0","0","0","0","0","24","3","4","0","25001","0","0","400","0"
"15","0","0","0","105001","30","0","0","600000","0","0","0","0","0","0","0","30","3","5","1","25001","0","0","500","0"
"18","0","0","5","105101","50","0","0","100000","0","0","160","0","0","0","0","0","1","1","1","32051","0","0","0","0"
"11","0","0","0","105101","50","0","0","100000","0","0","80","0","0","0","0","0","2","1","1","31051","0","0","0","0"
"15","0","0","0","105101","10","0","0","100000","10","0","100","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","105101","15","0","0","200000","20","0","220","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","105101","20","0","0","400000","30","0","330","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","105101","25","0","0","500000","40","0","440","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","5","105101","30","0","0","600000","50","0","550","0","0","1","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","0","105201","50","0","10","100000","0","0","0","0","1500","0","4","0","1","1","1","32052","0","0","0","0"
"11","0","0","0","105201","50","0","15","100000","0","0","0","0","1000","0","5","0","2","1","1","31052","0","0","0","0"
"15","0","0","0","105201","10","0","6","100000","0","0","0","0","0","0","2","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","105201","15","0","12","200000","0","0","0","0","0","0","4","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","105201","20","0","18","400000","0","0","0","0","0","0","6","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","105201","25","0","24","500000","0","0","0","0","0","0","8","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","105201","30","0","30","600000","0","0","0","0","0","0","10","0","3","5","1","25001","0","0","0","0"
"18","0","0","5","105301","50","0","0","100000","0","0","160","0","0","0","0","0","1","1","1","32053","0","0","0","0"
"11","0","0","3","105301","50","0","0","100000","0","0","80","0","0","0","0","0","2","1","1","31053","0","0","0","0"
"15","0","0","0","105301","10","0","0","100000","0","0","100","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","105301","15","0","0","200000","10","0","200","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","105301","20","0","0","400000","20","0","300","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","105301","25","0","0","500000","30","0","400","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","2","105301","30","0","0","600000","40","2","500","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","5","105401","50","0","15","100000","0","0","0","0","1500","0","15","0","1","1","1","32054","0","0","0","0"
"11","0","0","0","105401","50","0","0","100000","0","0","0","0","1000","0","20","0","2","1","1","31054","0","0","0","0"
"15","0","0","0","105401","10","0","3","100000","0","0","0","0","0","0","3","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","105401","15","0","6","200000","0","0","0","0","0","0","6","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","105401","20","0","9","400000","0","0","0","0","0","0","9","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","105401","25","0","12","500000","0","0","0","0","0","0","12","0","3","4","0","25001","0","0","0","0"
"15","0","0","5","105401","30","0","15","600000","0","0","0","0","0","0","15","0","3","5","1","25001","0","0","0","0"
"18","0","0","5","105501","50","0","0","100000","0","0","160","0","0","0","0","0","1","1","1","32055","0","0","0","0"
"11","0","0","3","105501","50","0","0","100000","0","0","80","0","0","0","0","0","2","1","1","31055","10","0","0","0"
"15","0","0","0","105501","10","0","0","100000","0","0","100","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","105501","15","0","0","200000","0","0","220","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","105501","20","0","0","400000","0","0","330","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","105501","25","0","0","500000","0","0","440","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","2","105501","30","0","0","600000","0","0","550","0","0","0","0","0","3","5","1","25001","15","0","0","0"
"18","0","0","7","105601","50","0","10","100000","0","0","0","0","1500","0","10","0","1","1","1","32056","0","0","0","0"
"11","0","0","8","105601","50","0","15","100000","0","0","0","0","1000","0","15","0","2","1","1","31056","0","0","0","0"
"15","0","0","0","105601","10","0","6","100000","0","0","0","0","0","0","6","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","105601","15","0","12","200000","0","0","0","0","0","0","12","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","105601","20","0","18","400000","0","0","0","0","0","0","18","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","105601","25","0","24","500000","0","0","0","0","0","0","24","0","3","4","0","25001","0","0","0","0"
"15","0","0","10","105601","30","0","30","600000","0","0","0","0","0","0","30","0","3","5","1","25001","0","0","0","0"
"18","0","0","3","105701","50","0","0","100000","0","0","240","0","0","0","0","0","1","1","1","32057","0","0","0","0"
"11","0","0","2","105701","50","0","0","100000","0","0","120","0","0","0","0","0","2","1","1","31057","0","0","0","0"
"15","0","0","0","105701","10","0","0","100000","0","0","100","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","105701","15","0","0","200000","0","0","200","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","105701","20","0","0","400000","0","0","300","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","105701","25","0","0","500000","0","0","400","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","2","105701","30","0","0","600000","20","0","500","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","0","105801","50","10","5","100000","0","0","0","0","1500","0","5","0","1","1","1","32058","0","0","0","0"
"11","0","0","0","105801","50","0","10","100000","0","0","0","0","1000","0","10","0","2","1","1","31058","0","0","0","0"
"15","0","0","0","105801","10","0","4","100000","0","0","0","0","0","0","4","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","105801","15","0","8","200000","0","0","0","0","0","0","8","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","105801","20","0","12","400000","0","0","0","0","0","0","12","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","105801","25","0","16","500000","0","0","0","0","0","0","16","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","105801","30","0","20","600000","0","0","0","0","0","0","20","0","3","5","1","25001","0","0","0","0"
"18","0","0","0","105901","50","10","0","100000","0","0","100","0","0","0","0","0","1","1","1","32059","0","0","0","0"
"11","0","0","0","105901","50","10","0","100000","0","0","60","0","0","0","0","0","2","1","1","31059","0","0","0","0"
"15","0","0","0","105901","10","0","1","100000","0","0","20","0","0","0","1","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","105901","15","0","2","200000","0","0","40","0","0","0","2","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","105901","20","0","3","400000","0","0","60","0","0","0","3","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","105901","25","0","4","500000","0","0","80","0","0","0","4","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","105901","30","10","5","600000","0","0","100","0","0","0","5","0","3","5","1","25001","0","0","0","0"
"18","0","0","3","106001","50","0","0","100000","0","0","0","0","0","0","0","10","1","1","1","32060","0","0","160","0"
"11","0","0","2","106001","50","0","0","100000","0","0","0","0","0","0","0","5","2","1","1","31060","0","0","80","0"
"15","0","0","0","106001","10","0","0","100000","0","0","0","0","0","0","0","5","3","1","0","25001","0","0","100","0"
"15","0","0","0","106001","15","0","0","200000","0","0","0","0","0","0","0","10","3","2","0","25001","0","0","200","0"
"15","0","0","0","106001","20","0","0","400000","0","0","0","0","0","0","0","15","3","3","0","25001","0","0","300","0"
"15","0","0","0","106001","25","0","0","500000","0","0","0","0","0","0","0","20","3","4","0","25001","0","0","400","0"
"15","0","0","0","106001","30","0","0","600000","0","2","0","0","0","0","0","25","3","5","1","25001","0","0","500","0"
"18","0","0","5","106101","50","0","5","100000","0","0","0","0","1500","0","5","0","1","1","1","32061","0","0","0","0"
"11","0","0","0","106101","25","0","10","100000","0","0","0","0","1000","0","10","0","2","1","1","31061","0","0","0","0"
"15","0","0","0","106101","10","0","0","100000","0","0","100","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","106101","15","0","0","200000","0","0","200","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","106101","20","0","0","400000","0","0","300","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","106101","25","0","0","500000","0","0","400","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","5","106101","30","0","0","600000","0","2","500","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","0","106301","50","0","0","100000","100","0","200","0","0","0","0","0","1","1","1","32063","0","0","0","0"
"11","0","0","3","106301","50","0","0","100000","0","0","80","0","0","0","0","0","2","1","1","31063","0","0","0","0"
"15","0","0","0","106301","10","0","0","100000","0","0","100","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","106301","15","0","0","200000","10","0","200","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","106301","20","0","0","400000","20","0","300","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","106301","25","0","0","500000","30","0","400","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","2","106301","30","0","0","600000","40","2","500","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","0","106401","50","0","0","100000","200","0","240","0","0","0","0","0","1","1","1","32064","0","0","0","0"
"11","0","0","3","106401","50","0","0","100000","0","0","120","0","0","0","0","0","2","1","1","31064","0","0","0","0"
"15","0","0","0","106401","10","0","0","100000","0","0","130","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","106401","15","0","0","200000","10","0","260","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","106401","20","0","0","400000","20","0","390","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","106401","25","0","0","500000","30","0","520","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","106401","30","0","0","600000","40","2","650","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","0","106501","50","0","0","100000","200","0","240","0","0","0","0","0","1","1","1","32065","0","0","0","0"
"11","0","0","0","106501","50","0","0","100000","0","0","120","0","0","0","0","0","2","1","1","31065","0","0","0","0"
"15","0","0","0","106501","10","0","0","100000","0","0","130","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","106501","15","0","0","200000","10","0","260","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","106501","20","0","0","400000","20","0","390","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","106501","25","0","0","500000","30","0","520","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","0","106501","30","0","0","600000","40","0","650","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"18","0","0","3","106601","50","0","0","100000","0","0","100","0","0","0","0","0","1","1","1","32066","0","0","0","0"
"11","0","0","2","106601","50","0","0","100000","0","0","150","0","0","0","0","0","2","1","1","31066","0","0","0","0"
"15","0","0","0","106601","10","0","0","100000","0","0","200","0","0","0","0","0","3","1","0","25001","0","0","0","0"
"15","0","0","0","106601","15","0","0","200000","0","0","250","0","0","0","0","0","3","2","0","25001","0","0","0","0"
"15","0","0","0","106601","20","0","0","400000","0","0","300","0","0","0","0","0","3","3","0","25001","0","0","0","0"
"15","0","0","0","106601","25","0","0","500000","0","0","400","0","0","0","0","0","3","4","0","25001","0","0","0","0"
"15","0","0","5","106601","30","0","0","600000","0","0","600","0","0","0","0","0","3","5","1","25001","0","0","0","0"
"0","0","0","0","106701","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","0","0","0","106701","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","0","106701","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","0","106801","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","0","0","0","106801","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","0","106801","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","0","106901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","0","0","0","106901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","0","106901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","0","107001","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","0","0","0","107001","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","0","107001","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"18","0","0","0","107101","50","0","0","100000","0","0","390","0","0","0","0","0","1","1","1","32071","0","0","0","0"
"11","0","0","0","107101","25","0","0","100000","0","0","260","0","0","0","0","0","2","1","1","31071","0","0","0","0"
"15","0","0","0","107101","10","0","0","100000","10","0","260","0","0","0","0","0","3","1","0","25001","0","0","0","0"
