b1848261d6eb91075bb67a3bf763bfdb2e68a5be99104831ac23b03a5603ba2b,213574304af75c2bd31a6cc4a09565257674ee26d899a9a8703d5ea00cc2a636,6a1b9de49a28ff7628867feca5e287415cd55b11aa787941ad62e373ae4e3255,b1f4c8727d879ffe833abdc3f979079859b901539a56b6252c66a8ec11183922,95a979358735d0a13ec28f1d4ee2d8351a3fa5793d354c1420b0dae4cc3ae8f5,3e47c25450331fef021938cb6109d1bdd8912809b6627567b54a30a23c412236,86e1a6205d77f1223b399b830083dadd4cca217913055dbe75140275538c7d9d,d89a654b212e6e0f7f3275eeeb763aa2359198f64564b1e27ab5b02e389893cc,4ff88f79533cc9137832081b0d8ffa2c750775a01dffb626f8fdc0ca6cc19edf,5e1e6d9c0d23ee6071a62501387c742f24bfb34e1d8710a1963ea7936c3b8bc8,214d1c70b8cfc4149b675cd15225e28bd75e9f3a65f8b5240425564013f85919,250726cedafda260927db76549e858ad7d0a260282c69c174894073358f6f923,ac23fcaf648ec0ef413ec35321cea50eaa0890c11820269ad72fad01f3745bda,db7ab1151f89ea97ba611285acc53eb359c09c768b606103cc46356c8c6b1c3c,5bcbd75b325849656c0fc9b8bb2ca9ba803b566e6b61a4023ef8aae973175664,3522921a713dba01f3932831f93d636d5116faeb63cf599cc126e6e5aa1ed8d4,3ab7de0f8d2e5c6ebd16083e66bf5ef776acf962a6aba1c8124cf1891e653a45,fae9285358b9b8dd84413e548ab384593bf3f137cfbac63f0077a6eea773ffa8,2e777e9b1d32d686245e494bfd231f9241533377e15c342de5248a40a5215ec9,16346bd4ef796d5dd60d7eac747cbf90db46b56524d771fac53032925d995d3e,cf302571da7eb2345b0256d0976e41f892c69eafeaace299b3fd154de796739e,232411e52122d4c12e96f3f24497218c3713e7d3c674edb77f66dddc84c3fd84,1be90d9ecd93f427ac6782beec66625510c0e4d47162a5ed76f25c9dbb78b0e4,018de79298a3c00b8514ccae5793c9711fc82375dcb50349208a6249e67b910c,69f62b6cb72b78983803cddf46cfc3567a86939a19129d3841a87b1872e8129b,59f6bff816b2189590f0dc145e8de18bf01ed7ddb9719daa812caf980b605f13,caec1bf88ca5248a6dfe1b3e8824e176643af58cf73f5bbd8e31f7a63d6b3ef5,8db101827776325ae06ebbd457018ba517f0ed70871690026d012dd04742da7d,df22687c3de340a409c42a431890a86facc8225ff5ae785c53f6da6199d5dbdb,fb1eebb0c2fd762b314b478bc5abf3dc752b3054e5c3849409ca2aa06d3e87da,93b7a9f42147f46b60d1217a8249f13b2a08d1ea8666c33110f1dd0f9962a062,d07a0017472c41dddc686b317d3ca2b9af79de68d26cd232929bc5503d0a64a1,9552cf6b2b07672b16c135fa3faf4b33bfa2c1b82123715446218fc388226477,20e854e79a970eaf4336764521430cb4a5a133a17626f6949de584536bb74724,14118846ff8a6e2480e35ee2a3f789f3f6e92a78a4784b11d7c2c32671bd2e10,807154c5eef63697c5c3432a3638f4a82fce1ee4c857aad0e60d10a19cae011b,7d99e5a9fa0e93859b5b48ae87f2864dc3715cb43b78436e362384829da2da3c,c3288643b246b7fc05a02565cc3449bfd217faf0dc003075b14e3461cebde9c7,d51db8b1e4e1a848fbb847fdd3156ab9311a1b7f928591a07bfe82898e1105fa,99878417310ab0d33a2178903d0d434eed9a1a9e47ab98a7bbb31133a12c39ef,65b567b563a2d0e2a66a58e887c9267178e17d4ef6269a4e66643dbb7d5878f2,280973fd9c8f0f4b8df66c2e0ded30e16621c8eab08434de1133c2fbc4909819,013f5552f68a99d3bfcff160d2708d17d66d3b0f82ff1f5e084733e9f3b5ff0a,1adf05d97ad581443fce94da747b7b5136e0275f6512d6288eb75be025d4d819
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","0","0","0","760300402","250","0","爆裂敵人","0","0","0","600","0","0","0","0","0","100","600","0","0","0","0"
"50000","400000000","0","50000","0","0","522","317901","1","0","0","0","0","0","0","1","0","50000","300000008","0","0","50000","50000","750","0","760300501","0","0","彌勒","0","0","120","50000","750","0","0","10000","0","100","50000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","0","0","0","760300502","250","0","爆裂敵人","0","0","0","650","0","0","0","0","0","100","650","0","0","0","0"
"52000","440000000","0","52000","0","0","564","317901","1","0","0","0","0","0","0","1","0","52000","300000008","0","0","52000","52000","850","0","760300601","0","0","彌勒","0","0","120","52000","850","0","0","12000","0","100","52000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","0","0","0","760300602","250","0","爆裂敵人","0","0","0","700","0","0","0","0","0","100","700","0","0","0","0"
"54000","460000000","0","54000","0","0","573","317901","1","0","0","0","0","0","0","1","0","54000","300000008","0","0","54000","54000","950","0","760300701","0","0","彌勒","0","0","120","54000","950","0","0","14000","0","100","54000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","0","0","0","760300702","250","0","爆裂敵人","0","0","0","750","0","0","0","0","0","100","750","0","0","0","0"
"56000","480000000","0","56000","0","0","582","317901","1","0","0","0","0","0","0","1","0","56000","300000008","0","0","56000","56000","1050","0","760300801","0","0","彌勒","0","0","120","56000","1050","0","0","16000","0","100","56000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","0","0","0","760300802","250","0","爆裂敵人","0","0","0","800","0","0","0","0","0","100","800","0","0","0","0"
"58000","500000000","0","58000","0","0","591","317901","1","0","0","0","0","0","0","1","0","58000","300000008","0","0","58000","58000","1150","0","760300901","0","0","彌勒","0","0","120","58000","1150","0","0","20000","0","100","58000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","0","0","0","760300902","250","0","爆裂敵人","0","0","0","850","0","0","0","0","0","100","850","0","0","0","0"
"60000","520000000","0","60000","0","0","600","317901","1","0","0","0","0","0","0","1","0","60000","300000008","0","0","60000","60000","1250","0","760301001","0","0","彌勒","0","0","120","60000","1250","0","0","24000","0","100","60000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","0","0","0","760301002","250","0","爆裂敵人","0","0","0","900","0","0","0","0","0","100","900","0","0","0","0"
"25000","250000000","0","25000","0","0","400","321604","1","0","0","0","0","0","38000","1","0","25000","300000008","0","0","25000","0","800","0","760400101","0","0","六凶‧魔蜘蛛阿剌克涅","0","0","180","25000","800","0","0","42000","0","100","25000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","9000","0","0","760400102","250","0","爆裂敵人","0","0","0","500","0","0","0","0","0","100","500","0","0","0","0"
"35000","300000000","0","35000","0","0","450","321604","1","0","0","0","0","0","50000","1","0","35000","300000008","0","0","35000","0","1100","0","760400201","0","0","六凶‧魔蜘蛛阿剌克涅","0","0","180","35000","1100","0","0","54000","0","100","35000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","9000","0","0","760400202","250","0","爆裂敵人","0","0","0","750","0","0","0","0","0","100","750","0","0","0","0"
"45000","350000000","0","45000","0","0","500","321604","1","0","0","0","0","0","64000","1","0","45000","300000008","0","0","45000","0","1300","0","760400301","0","0","六凶‧魔蜘蛛阿剌克涅","0","0","180","45000","1300","0","0","68000","0","100","45000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","9000","0","0","760400302","250","0","爆裂敵人","0","0","0","1000","0","0","0","0","0","100","1000","0","0","0","0"
"60000","450000000","0","60000","0","0","550","321604","1","0","0","0","0","0","86000","1","0","60000","300000008","0","0","60000","0","1600","0","760400401","0","0","六凶‧魔蜘蛛阿剌克涅","0","0","180","60000","1600","0","0","90000","0","100","60000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","9000","0","0","760400402","250","0","爆裂敵人","0","0","0","1600","0","0","0","0","0","100","1600","0","0","0","0"
"65000","500000000","0","65000","0","0","600","321604","1","0","0","0","0","0","96000","1","0","60000","300000008","0","0","60000","0","2000","0","760400501","0","0","六凶‧魔蜘蛛阿剌克涅","0","0","180","65000","2000","0","0","99000","0","100","65000","0","0","0","0"
"0","1000000","150","0","0","0","500","217300","1","0","0","0","0","0","0","1","0","0","300000009","0","0","100","9000","0","0","760400502","250","0","爆裂敵人","0","0","0","2000","0","0","0","0","0","100","2000","0","0","0","0"
