69f62b6cb72b78983803cddf46cfc3567a86939a19129d3841a87b1872e8129b,5bcbd75b325849656c0fc9b8bb2ca9ba803b566e6b61a4023ef8aae973175664,213574304af75c2bd31a6cc4a09565257674ee26d899a9a8703d5ea00cc2a636,013f5552f68a99d3bfcff160d2708d17d66d3b0f82ff1f5e084733e9f3b5ff0a,c3288643b246b7fc05a02565cc3449bfd217faf0dc003075b14e3461cebde9c7,6a1b9de49a28ff7628867feca5e287415cd55b11aa787941ad62e373ae4e3255,d07a0017472c41dddc686b317d3ca2b9af79de68d26cd232929bc5503d0a64a1,1adf05d97ad581443fce94da747b7b5136e0275f6512d6288eb75be025d4d819,3522921a713dba01f3932831f93d636d5116faeb63cf599cc126e6e5aa1ed8d4,3e47c25450331fef021938cb6109d1bdd8912809b6627567b54a30a23c412236,df22687c3de340a409c42a431890a86facc8225ff5ae785c53f6da6199d5dbdb,cf302571da7eb2345b0256d0976e41f892c69eafeaace299b3fd154de796739e,807154c5eef63697c5c3432a3638f4a82fce1ee4c857aad0e60d10a19cae011b,14118846ff8a6e2480e35ee2a3f789f3f6e92a78a4784b11d7c2c32671bd2e10,d89a654b212e6e0f7f3275eeeb763aa2359198f64564b1e27ab5b02e389893cc,232411e52122d4c12e96f3f24497218c3713e7d3c674edb77f66dddc84c3fd84,3ab7de0f8d2e5c6ebd16083e66bf5ef776acf962a6aba1c8124cf1891e653a45,280973fd9c8f0f4b8df66c2e0ded30e16621c8eab08434de1133c2fbc4909819,018de79298a3c00b8514ccae5793c9711fc82375dcb50349208a6249e67b910c,7d99e5a9fa0e93859b5b48ae87f2864dc3715cb43b78436e362384829da2da3c,20e854e79a970eaf4336764521430cb4a5a133a17626f6949de584536bb74724,9552cf6b2b07672b16c135fa3faf4b33bfa2c1b82123715446218fc388226477,fae9285358b9b8dd84413e548ab384593bf3f137cfbac63f0077a6eea773ffa8,250726cedafda260927db76549e858ad7d0a260282c69c174894073358f6f923,93b7a9f42147f46b60d1217a8249f13b2a08d1ea8666c33110f1dd0f9962a062,caec1bf88ca5248a6dfe1b3e8824e176643af58cf73f5bbd8e31f7a63d6b3ef5,214d1c70b8cfc4149b675cd15225e28bd75e9f3a65f8b5240425564013f85919,59f6bff816b2189590f0dc145e8de18bf01ed7ddb9719daa812caf980b605f13,65b567b563a2d0e2a66a58e887c9267178e17d4ef6269a4e66643dbb7d5878f2,95a979358735d0a13ec28f1d4ee2d8351a3fa5793d354c1420b0dae4cc3ae8f5,86e1a6205d77f1223b399b830083dadd4cca217913055dbe75140275538c7d9d,4ff88f79533cc9137832081b0d8ffa2c750775a01dffb626f8fdc0ca6cc19edf,16346bd4ef796d5dd60d7eac747cbf90db46b56524d771fac53032925d995d3e,5e1e6d9c0d23ee6071a62501387c742f24bfb34e1d8710a1963ea7936c3b8bc8,fb1eebb0c2fd762b314b478bc5abf3dc752b3054e5c3849409ca2aa06d3e87da,b1f4c8727d879ffe833abdc3f979079859b901539a56b6252c66a8ec11183922,99878417310ab0d33a2178903d0d434eed9a1a9e47ab98a7bbb31133a12c39ef,1be90d9ecd93f427ac6782beec66625510c0e4d47162a5ed76f25c9dbb78b0e4,b1848261d6eb91075bb67a3bf763bfdb2e68a5be99104831ac23b03a5603ba2b,db7ab1151f89ea97ba611285acc53eb359c09c768b606103cc46356c8c6b1c3c,2e777e9b1d32d686245e494bfd231f9241533377e15c342de5248a40a5215ec9,ac23fcaf648ec0ef413ec35321cea50eaa0890c11820269ad72fad01f3745bda,d51db8b1e4e1a848fbb847fdd3156ab9311a1b7f928591a07bfe82898e1105fa,8db101827776325ae06ebbd457018ba517f0ed70871690026d012dd04742da7d
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","600","0","0","0","250","0","760300402","0","0","500","1","0","0","0","0","600","0","0","0","300000009","0","100","0"
"0","0","400000000","0","0","0","120","0","1","0","彌勒","0","0","0","317901","50000","0","0","750","10000","750","50000","50000","0","0","0","0","760300501","0","0","522","1","0","0","0","50000","50000","50000","50000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","650","0","0","0","250","0","760300502","0","0","500","1","0","0","0","0","650","0","0","0","300000009","0","100","0"
"0","0","440000000","0","0","0","120","0","1","0","彌勒","0","0","0","317901","52000","0","0","850","12000","850","52000","52000","0","0","0","0","760300601","0","0","564","1","0","0","0","52000","52000","52000","52000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","700","0","0","0","250","0","760300602","0","0","500","1","0","0","0","0","700","0","0","0","300000009","0","100","0"
"0","0","460000000","0","0","0","120","0","1","0","彌勒","0","0","0","317901","54000","0","0","950","14000","950","54000","54000","0","0","0","0","760300701","0","0","573","1","0","0","0","54000","54000","54000","54000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","750","0","0","0","250","0","760300702","0","0","500","1","0","0","0","0","750","0","0","0","300000009","0","100","0"
"0","0","480000000","0","0","0","120","0","1","0","彌勒","0","0","0","317901","56000","0","0","1050","16000","1050","56000","56000","0","0","0","0","760300801","0","0","582","1","0","0","0","56000","56000","56000","56000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","800","0","0","0","250","0","760300802","0","0","500","1","0","0","0","0","800","0","0","0","300000009","0","100","0"
"0","0","500000000","0","0","0","120","0","1","0","彌勒","0","0","0","317901","58000","0","0","1150","20000","1150","58000","58000","0","0","0","0","760300901","0","0","591","1","0","0","0","58000","58000","58000","58000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","850","0","0","0","250","0","760300902","0","0","500","1","0","0","0","0","850","0","0","0","300000009","0","100","0"
"0","0","520000000","0","0","0","120","0","1","0","彌勒","0","0","0","317901","60000","0","0","1250","24000","1250","60000","60000","0","0","0","0","760301001","0","0","600","1","0","0","0","60000","60000","60000","60000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","900","0","0","0","250","0","760301002","0","0","500","1","0","0","0","0","900","0","0","0","300000009","0","100","0"
"0","38000","250000000","0","0","0","180","0","1","0","六凶‧魔蜘蛛阿剌克涅","0","0","0","321604","25000","0","0","800","42000","800","25000","25000","0","0","0","0","760400101","0","0","400","1","0","0","0","25000","25000","0","25000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","500","0","0","0","250","0","760400102","0","0","500","1","0","0","0","0","500","9000","0","0","300000009","0","100","0"
"0","50000","300000000","0","0","0","180","0","1","0","六凶‧魔蜘蛛阿剌克涅","0","0","0","321604","35000","0","0","1100","54000","1100","35000","35000","0","0","0","0","760400201","0","0","450","1","0","0","0","35000","35000","0","35000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","750","0","0","0","250","0","760400202","0","0","500","1","0","0","0","0","750","9000","0","0","300000009","0","100","0"
"0","64000","350000000","0","0","0","180","0","1","0","六凶‧魔蜘蛛阿剌克涅","0","0","0","321604","45000","0","0","1300","68000","1300","45000","45000","0","0","0","0","760400301","0","0","500","1","0","0","0","45000","45000","0","45000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","1000","0","0","0","250","0","760400302","0","0","500","1","0","0","0","0","1000","9000","0","0","300000009","0","100","0"
"0","86000","450000000","0","0","0","180","0","1","0","六凶‧魔蜘蛛阿剌克涅","0","0","0","321604","60000","0","0","1600","90000","1600","60000","60000","0","0","0","0","760400401","0","0","550","1","0","0","0","60000","60000","0","60000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","1600","0","0","0","250","0","760400402","0","0","500","1","0","0","0","0","1600","9000","0","0","300000009","0","100","0"
"0","96000","500000000","0","0","0","180","0","1","0","六凶‧魔蜘蛛阿剌克涅","0","0","0","321604","60000","0","0","2000","99000","2000","65000","60000","0","0","0","0","760400501","0","0","600","1","0","0","0","65000","65000","0","65000","0","300000008","0","100","0"
"0","0","1000000","0","0","150","0","0","1","0","爆裂敵人","0","0","0","217300","100","0","0","0","0","0","2000","0","0","0","250","0","760400502","0","0","500","1","0","0","0","0","2000","9000","0","0","300000009","0","100","0"
