d345dd359b54bd5fd7d502e97acc39742854b58667bb2e3f5a17b8e789ec6fc9,2a1a94d60ebda18aa4fece6b72e9051bee9ffec060897a151a80f898919b4c1a,2b9d3fb813236714bd82f113ad030e1a352a697fe97d531f8cf2bfe76d716c6b,b6b2493bc40421289ae5f51d1e65af107d57f824fe1f0c5bc5a92edb592f6608,20abaf7cb854ada67833d598c46c27865eb1f60b610770052f38735e1870f211,043a7fef85bf304760a83b0197c93e31257f41852989b42176fd24ba2220022b,1a10d5905725f61d291b293a58ab1595cf2b504d1c7313e3530a7d422ad002ed,18a8b98b1b5afca97188af29cd1ac20e99bb2fd3bf8bbca1640fd471293fea10,e35cbdd9257ba35e00094cafbd03544e5f2947cc0c772aa028800391d6159fb0,ce62408a2f9a82a7e2dbbde3a2d7ac386316984b4ff390ea17df81485e378dbc,ceb9617456a1305639e104ed891065359dc9d268ed94cbde45a4ee5cde3e8411,3725dc73d41576032295143c98856741f0659edad47c0a1bf2c5201071876c03,74251f8eec7ffd5881eff9d3057d4bfec158a487d560441dd85570cc75568aa1,642bdf110b07afbcb972b09179053c3afa11f886b630f80f3aec13ff84b327ba,0937e459eb14bc175b1247eb8e6e1cbac5551ce9e5c1130fbc72fe7437c53696,b7fe2de4990ab3d925d7d1e8f85acd39ba9aab3376beb21e859c4abfab81233d
"0","bgm_M486","201","0","10070101","2021/11/01 16:00:00","bgm_M486","2021/11/15 15:59:59","1","0","0","10070","0","王城蘭德索爾","0","1"
"0","bgm_M486","201","0","10070102","2021/11/01 16:00:00","bgm_M486","2021/11/15 15:59:59","2","58","0","10070","0","某座無人島","0","1"
"0","bgm_M486","201","0","10070103","2021/11/01 16:00:00","bgm_M486","2021/11/15 15:59:59","3","0","0","10070","0","王城蘭德索爾","0","1"
"0","bgm_M486","201","0","10070201","2021/11/01 16:00:00","bgm_M486","2021/11/15 15:59:59","0","0","0","10070","0","王城蘭德索爾","0","1"
"0","bgm_M380A","201","0","10071101","2021/11/18 16:00:00","bgm_M380A","2021/11/25 15:59:59","1","90","0","10071","0","祈願海岸周圍","0","1"
"0","bgm_M380B","201","0","10071102","2021/11/18 16:00:00","bgm_M380B_02","2021/11/25 15:59:59","2","0","0","10071","0","繁星降臨的銀河","0","1"
"0","bgm_M380B","201","0","10071201","2021/11/18 16:00:00","bgm_M380B_02","2021/11/25 15:59:59","0","0","0","10071","0","繁星降臨的銀河","0","1"
"0","bgm_M496","201","0","10072101","2021/12/02 16:00:00","bgm_M496","2021/12/16 15:59:59","1","100","0","10072","0","慈樂之音夏日演唱會會場","0","1"
"0","bgm_M496","201","0","10072201","2021/12/02 16:00:00","bgm_M496","2021/12/16 15:59:59","0","0","0","10072","0","慈樂之音夏日演唱會會場","0","1"
"0","bgm_M393","201","0","10073101","2021/12/17 16:00:00","bgm_M393","2021/12/24 15:59:59","0","115","0","10073","0","海灘運動公園","0","1"
"0","bgm_M393","201","0","10073201","2021/12/17 16:00:00","bgm_M393","2021/12/24 15:59:59","0","0","0","10073","0","海灘運動公園","0","1"
"0","bgm_M508","201","0","10074101","2022/01/03 16:00:00","bgm_M508","2022/01/17 15:59:59","1","0","0","10074","0","王城蘭德索爾","0","1"
"0","bgm_M508","201","0","10074102","2022/01/03 16:00:00","bgm_M508","2022/01/17 15:59:59","2","45","0","10074","0","大江戶町","0","1"
"0","bgm_M508","201","0","10074201","2022/01/03 16:00:00","bgm_M508","2022/01/17 15:59:59","0","0","0","10074","0","大江戶町","0","1"
"0","bgm_M403","201","0","10075101","2022/01/19 16:00:00","bgm_M403","2022/01/26 15:59:59","1","80","0","10075","0","王城蘭德索爾","0","1"
"0","bgm_M403","201","0","10075201","2022/01/19 16:00:00","bgm_M403","2022/01/26 15:59:59","1","0","0","10075","0","王城蘭德索爾","0","1"
"0","bgm_M520","201","0","10076101","2022/02/01 16:00:00","bgm_M520","2022/02/15 15:59:59","1","128","0","10076","0","王城蘭德索爾","0","1"
"0","bgm_M520","201","0","10076102","2022/02/01 16:00:00","bgm_M520","2022/02/15 15:59:59","2","0","0","10076","0","王城蘭德索爾","0","1"
"0","bgm_M520","201","0","10076201","2022/02/01 16:00:00","bgm_M520","2022/02/15 15:59:59","1","0","0","10076","31","王城蘭德索爾","0","1"
"0","bgm_M413","201","0","10077101","2022/02/16 16:00:00","bgm_M413","2022/02/23 15:59:59","0","128","0","10077","0","萬聖節樂園","0","1"
"0","bgm_M413","201","0","10077201","2022/02/16 16:00:00","bgm_M413","2022/02/23 15:59:59","0","0","0","10077","0","萬聖節樂園","0","1"
"0","bgm_M527","201","0","10078101","2022/03/01 16:00:00","bgm_M527","2022/03/15 15:59:59","1","40","0","10078","0","王城蘭德索爾","0","1"
"0","bgm_M527","201","0","10078102","2022/03/01 16:00:00","bgm_M527","2022/03/15 15:59:59","2","0","0","10078","0","蘭德索爾近郊","0","1"
"0","bgm_M527","201","0","10078201","2022/03/01 16:00:00","bgm_M527","2022/03/15 15:59:59","0","0","0","10078","0","蘭德索爾近郊","0","1"
"0","bgm_M421","201","0","10079101","2022/03/18 16:00:00","bgm_M421","2022/03/25 15:59:59","1","80","0","10079","0","王城蘭德索爾","0","1"
"0","bgm_M421","201","0","10079201","2022/03/18 16:00:00","bgm_M421","2022/03/25 15:59:59","1","0","0","10079","0","王城蘭德索爾","0","1"
"0","bgm_M536","201","0","10080101","2022/04/01 16:00:00","bgm_M536","2022/04/15 15:59:59","1","70","0","10080","0","甜點大賽會場","0","1"
"0","bgm_M536","201","0","10080201","2022/04/01 16:00:00","bgm_M536","2022/04/15 15:59:59","0","0","0","10080","0","甜點大賽會場","0","1"
"0","bgm_M426","201","0","10081101","2022/04/18 16:00:00","bgm_M426","2022/04/25 15:59:59","1","60","0","10081","0","名媛初登夢想秘境會場","0","1"
"0","bgm_M426","201","0","10081201","2022/04/18 16:00:00","bgm_M426","2022/04/25 15:59:59","1","0","0","10081","0","名媛初登夢想秘境會場","0","1"
"0","bgm_M543","201","0","10082101","2022/05/02 16:00:00","bgm_M543","2022/05/16 15:59:59","1","0","0","10082","0","蘭德索爾近郊","0","1"
"0","bgm_M543","201","0","10082102","2022/05/02 16:00:00","bgm_M543","2022/05/16 15:59:59","2","0","0","10082","0","港小鎮‧大間","0","1"
"0","bgm_M543","201","0","10082103","2022/05/02 16:00:00","bgm_M543","2022/05/16 15:59:59","3","0","0","10082","0","塔帕斯海灘 周邊","0","1"
"0","bgm_M543","201","0","10082104","2022/05/02 16:00:00","bgm_M543","2022/05/16 15:59:59","4","0","0","10082","0","加托羅斯山","0","1"
"0","bgm_M543","201","0","10082201","2022/05/02 16:00:00","bgm_M543","2022/05/16 15:59:59","0","0","0","10082","0","加托羅斯山","0","1"
"0","bgm_M435","201","0","10083101","2022/05/19 16:00:00","bgm_M435","2022/05/26 15:59:59","1","100","0","10083","0","港小鎮‧大間","0","1"
"0","bgm_M435","201","0","10083201","2022/05/19 16:00:00","bgm_M435","2022/05/26 15:59:59","1","0","0","10083","0","港小鎮‧大間","0","1"
"0","bgm_M552","201","0","10084101","2022/06/01 16:00:00","bgm_M552_03","2022/06/21 15:59:59","1","0","0","10084","0","王城蘭德索爾","0","1"
"0","bgm_M552","201","0","10084102","2022/06/01 16:00:00","bgm_M552_03","2022/06/21 15:59:59","2","0","0","10084","0","蘭德索爾近郊","0","1"
"0","bgm_M552","201","0","10084103","2022/06/01 16:00:00","bgm_M552_03","2022/06/21 15:59:59","3","0","0","10084","0","伊麗絲樹海","0","1"
"0","bgm_M552","201","0","10084104","2022/06/01 16:00:00","bgm_M552_03","2022/06/21 15:59:59","4","0","0","10084","0","佛洛拉湖畔","0","1"
"0","bgm_M552","201","0","10084201","2022/06/01 16:00:00","bgm_M552_03","2022/06/21 15:59:59","0","0","0","10084","0","佛洛拉湖畔","0","1"
"0","bgm_M553","201","0","10085101","2022/06/08 16:00:00","bgm_M553","2022/06/21 15:59:59","1","40","0","10085","0","王城蘭德索爾","0","1"
"0","bgm_M553","201","0","10085102","2022/06/08 16:00:00","bgm_M553","2022/06/21 15:59:59","2","0","0","10085","0","世界之間的夾縫","0","1"
"0","bgm_M553","201","0","10085201","2022/06/08 16:00:00","bgm_M553","2022/06/21 15:59:59","0","0","0","10085","0","世界之間的夾縫","0","1"
"0","bgm_M442A","201","0","10086101","2022/06/13 16:00:00","bgm_M442A","2022/06/25 15:59:59","1","70","0","10086","0","蘭德索爾近郊","0","1"
"0","bgm_M442A","201","0","10086201","2022/06/13 16:00:00","bgm_M442A","2022/06/25 15:59:59","0","0","0","10086","0","蘭德索爾近郊","0","1"
"0","bgm_M442B","201","0","10087101","2022/06/19 16:00:00","bgm_M442B","2022/06/25 15:59:59","0","25","0","10087","0","精靈族之村　純淨的森林","0","1"
"0","bgm_M442B","201","0","10087201","2022/06/19 16:00:00","bgm_M442B","2022/06/25 15:59:59","0","0","0","10087","0","精靈族之村　純淨的森林","0","1"
"0","bgm_M565","201","0","10088101","2022/07/01 16:00:00","bgm_M565","2022/07/15 15:59:59","1","0","0","10088","0","咲戀育幼院內","0","1"
"0","bgm_M565","201","0","10088102","2022/07/01 16:00:00","bgm_M565","2022/07/15 15:59:59","2","0","0","10088","0","伊麗莎白牧場　牧場溫泉","0","1"
"0","bgm_M565","201","0","10088201","2022/07/01 16:00:00","bgm_M565","2022/07/15 15:59:59","0","0","0","10088","0","伊麗莎白牧場　牧場溫泉","0","1"
"0","bgm_M451","201","0","10089101","2022/07/19 16:00:00","bgm_M451","2022/07/26 15:59:59","1","0","0","10089","0","蘭德索爾近郊","0","1"
"0","bgm_M451","201","0","10089102","2022/07/19 16:00:00","bgm_M451","2022/07/26 15:59:59","2","0","0","10089","0","邊境之地","0","1"
"0","bgm_M451","201","0","10089201","2022/07/19 16:00:00","bgm_M451","2022/07/26 15:59:59","0","0","0","10089","0","邊境之地","0","1"
"0","bgm_M574","201","0","10090101","2022/08/01 16:00:00","bgm_M574","2022/08/15 15:59:59","1","0","0","10090","0","蘭德索爾郊外","0","1"
"0","bgm_M574","201","0","10090102","2022/08/01 16:00:00","bgm_M574","2022/08/15 15:59:59","2","0","0","10090","0","賭場大廳","0","1"
"0","bgm_M574","201","0","10090201","2022/08/01 16:00:00","bgm_M574","2022/08/15 15:59:59","0","0","0","10090","0","賭場大廳","0","1"
"0","bgm_M457","201","0","10091101","2022/08/19 16:00:00","bgm_M457","2022/08/26 15:59:59","1","91","0","10091","0","聖德蕾莎女子學院 聖學祭會場","0","1"
"0","bgm_M457","201","0","10091201","2022/08/19 16:00:00","bgm_M457","2022/08/26 15:59:59","0","0","0","10091","0","聖德蕾莎女子學院 聖學祭會場","0","1"
"0","bgm_M582","201","0","10092101","2022/09/01 16:00:00","bgm_M582","2022/09/15 15:59:59","1","0","0","10092","0","遭詛咒的海盜島","0","1"
"0","bgm_M582","201","0","10092201","2022/09/01 16:00:00","bgm_M582","2022/09/15 15:59:59","0","0","0","10092","0","遭詛咒的海盜島","0","1"
"0","bgm_M467","201","0","10093101","2022/09/19 16:00:00","bgm_M467","2022/09/26 15:59:59","1","90","0","10093","0","不同時間軸的蘭德索爾","0","1"
"0","bgm_M467","201","0","10093102","2022/09/19 16:00:00","bgm_M467","2022/09/26 15:59:59","2","0","0","10093","0","時光隧道","0","1"
"0","bgm_M467","201","0","10093201","2022/09/19 16:00:00","bgm_M467","2022/09/26 15:59:59","0","0","0","10093","0","時光隧道","0","1"
"0","bgm_M595","201","0","10094101","2022/10/02 16:00:00","bgm_M595","2022/10/16 15:59:59","1","128","0","10094","0","露營領域","0","1"
"0","bgm_M595","201","0","10094201","2022/10/02 16:00:00","bgm_M595","2022/10/16 15:59:59","0","0","0","10094","0","露營領域","0","1"
"0","bgm_M478","201","0","10095101","2022/10/19 16:00:00","bgm_M478_Lofi","2022/10/26 15:59:59","1","0","0","10095","0","玩具工廠","40","1"
"0","bgm_M478","201","0","10095102","2022/10/19 16:00:00","bgm_M478_Lofi","2022/10/26 15:59:59","2","0","0","10095","0","王城蘭德索爾","0","1"
"0","bgm_M478","201","0","10095201","2022/10/19 16:00:00","bgm_M478_Lofi","2022/10/26 15:59:59","0","0","0","10095","0","王城蘭德索爾","0","1"
"0","bgm_M601","201","0","10096101","2022/11/01 16:00:00","bgm_M601","2022/11/15 15:59:59","1","0","0","10096","0","王城蘭德索爾","0","1"
"0","bgm_M601","201","0","10096102","2022/11/01 16:00:00","bgm_M601","2022/11/15 15:59:59","2","80","0","10096","0","夏日遊戲度假村","0","1"
"0","bgm_M601","201","0","10096201","2022/11/01 16:00:00","bgm_M601","2022/11/15 15:59:59","0","0","0","10096","0","夏日遊戲度假村","0","1"
"0","bgm_M486","201","0","10097101","2022/11/18 16:00:00","bgm_M486","2022/11/25 15:59:59","1","0","0","10097","0","王城蘭德索爾","0","1"
"0","bgm_M486","201","0","10097102","2022/11/18 16:00:00","bgm_M486","2022/11/25 15:59:59","2","58","0","10097","0","某座無人島","0","1"
"0","bgm_M486","201","0","10097103","2022/11/18 16:00:00","bgm_M486","2022/11/25 15:59:59","3","0","0","10097","0","王城蘭德索爾","0","1"
"0","bgm_M486","201","0","10097201","2022/11/18 16:00:00","bgm_M486","2022/11/25 15:59:59","0","0","0","10097","0","王城蘭德索爾","0","1"
"0","bgm_M608","201","0","10098101","2022/12/01 16:00:00","bgm_M608","2022/12/15 15:59:59","1","0","0","10098","0","小小邂逅的海岸","0","1"
"0","bgm_M608","201","0","10098102","2022/12/01 16:00:00","bgm_M608","2022/12/15 15:59:59","2","0","0","10098","0","小小甜心祕密基地附近","0","1"
"0","bgm_M608","201","0","10098103","2022/12/01 16:00:00","bgm_M608","2022/12/15 15:59:59","3","0","0","10098","0","小小邂逅的海岸","0","1"
"0","bgm_M608","201","0","10098201","2022/12/01 16:00:00","bgm_M608","2022/12/15 15:59:59","0","0","0","10098","0","小小邂逅的海岸","0","1"
"0","bgm_M496","201","0","10099101","2022/12/19 16:00:00","bgm_M496","2022/12/26 15:59:59","1","100","0","10099","0","慈樂之音夏日演唱會會場","0","1"
"0","bgm_M496","201","0","10099201","2022/12/19 16:00:00","bgm_M496","2022/12/26 15:59:59","0","0","0","10099","0","慈樂之音夏日演唱會會場","0","1"
"0","bgm_M618","201","0","10100101","2023/01/02 16:00:00","bgm_M618","2023/01/16 15:59:59","1","0","0","10100","0","邁向邊境的旅程","0","1"
"0","bgm_M618","201","0","10100102","2023/01/02 16:00:00","bgm_M618","2023/01/16 15:59:59","2","30","0","10100","0","世界盡頭森林","0","1"
"0","bgm_M618","201","0","10100201","2023/01/02 16:00:00","bgm_M618","2023/01/16 15:59:59","0","0","0","10100","0","世界盡頭森林","0","1"
"0","bgm_M508","201","0","10101101","2023/01/19 16:00:00","bgm_M508","2023/01/26 15:59:59","1","0","0","10101","0","王城蘭德索爾","0","1"
"0","bgm_M508","201","0","10101102","2023/01/19 16:00:00","bgm_M508","2023/01/26 15:59:59","2","45","0","10101","0","大江戶町","0","1"
"0","bgm_M508","201","0","10101201","2023/01/19 16:00:00","bgm_M508","2023/01/26 15:59:59","0","0","0","10101","0","大江戶町","0","1"
"0","bgm_M623","201","0","10102101","2023/02/01 16:00:00","bgm_M623","2023/02/15 15:59:59","1","115","0","10102","0","蘭祭會場","0","1"
"0","bgm_M623","201","0","10102201","2023/02/01 16:00:00","bgm_M623","2023/02/15 15:59:59","1","0","0","10102","0","蘭祭會場","0","1"
"0","bgm_M520","201","0","10103101","2023/02/17 16:00:00","bgm_M520","2023/02/24 15:59:59","1","128","0","10103","0","王城蘭德索爾","0","1"
"0","bgm_M520","201","0","10103102","2023/02/17 16:00:00","bgm_M520","2023/02/24 15:59:59","2","0","0","10103","0","王城蘭德索爾","0","1"
"0","bgm_M520","201","0","10103201","2023/02/17 16:00:00","bgm_M520","2023/02/24 15:59:59","1","0","0","10103","31","王城蘭德索爾","0","1"
"0","bgm_M630","201","0","10104101","2023/03/01 16:00:00","bgm_M630","2023/03/15 15:59:59","1","0","0","10104","0","王城蘭德索爾","0","1"
"0","bgm_M630","201","0","10104102","2023/03/01 16:00:00","bgm_M630","2023/03/15 15:59:59","2","30","0","10104","0","和平活動的路途","0","1"
"0","bgm_M630","201","0","10104201","2023/03/01 16:00:00","bgm_M630","2023/03/15 15:59:59","0","0","0","10104","0","和平活動的路途","0","1"
"0","bgm_M527","201","0","10105101","2023/03/19 16:00:00","bgm_M527","2023/03/26 15:59:59","1","40","0","10105","0","王城蘭德索爾","0","1"
"0","bgm_M527","201","0","10105102","2023/03/19 16:00:00","bgm_M527","2023/03/26 15:59:59","2","0","0","10105","0","蘭德索爾近郊","0","1"
"0","bgm_M527","201","0","10105201","2023/03/19 16:00:00","bgm_M527","2023/03/26 15:59:59","0","0","0","10105","0","蘭德索爾近郊","0","1"
"0","bgm_M638","201","0","10106101","2023/04/01 16:00:00","bgm_M638","2023/04/15 15:59:59","1","110","0","10106","11","蘭德索爾 鬧區","0","1"
"0","bgm_M638","201","0","10106201","2023/04/01 16:00:00","bgm_M638","2023/04/15 15:59:59","0","0","0","10106","0","蘭德索爾 鬧區","0","1"
"0","bgm_M536","201","0","10107101","2023/04/17 16:00:00","bgm_M536","2023/04/24 15:59:59","1","70","0","10107","0","甜點大賽會場","0","1"
"0","bgm_M536","201","0","10107201","2023/04/17 16:00:00","bgm_M536","2023/04/24 15:59:59","0","0","0","10107","0","甜點大賽會場","0","1"
"0","bgm_M647","201","0","10108101","2023/05/01 16:00:00","bgm_M647","2023/05/17 15:59:59","1","45","0","10108","0","大江戶町","0","1"
"0","bgm_M647","201","0","10108201","2023/05/01 16:00:00","bgm_M647","2023/05/17 15:59:59","0","0","0","10108","0","大江戶町","0","1"
"0","bgm_M543","201","0","10109101","2023/05/19 16:00:00","bgm_M543","2023/05/26 15:59:59","1","0","0","10109","0","蘭德索爾近郊","0","1"
"0","bgm_M543","201","0","10109102","2023/05/19 16:00:00","bgm_M543","2023/05/26 15:59:59","2","0","0","10109","0","港小鎮‧大間","0","1"
"0","bgm_M543","201","0","10109103","2023/05/19 16:00:00","bgm_M543","2023/05/26 15:59:59","3","0","0","10109","0","塔帕斯海灘 周邊","0","1"
"0","bgm_M543","201","0","10109104","2023/05/19 16:00:00","bgm_M543","2023/05/26 15:59:59","4","0","0","10109","0","加托羅斯山","0","1"
"0","bgm_M543","201","0","10109201","2023/05/19 16:00:00","bgm_M543","2023/05/26 15:59:59","0","0","0","10109","0","加托羅斯山","0","1"
"0","bgm_M659","201","0","10110101","2023/06/01 16:00:00","bgm_M659","2023/06/27 15:59:59","1","85","0","10110","0","王都蘭德索爾 女神祭典","0","1"
"0","bgm_M659","201","0","10110201","2023/06/01 16:00:00","bgm_M659","2023/06/27 15:59:59","1","0","0","10110","0","王都蘭德索爾 女神祭典","0","1"
"0","bgm_M660","201","0","10111101","2023/06/08 16:00:00","bgm_M660","2023/06/27 15:59:59","1","0","0","10111","0","王都蘭德索爾 女神祭典","0","1"
"0","bgm_M660","201","0","10111102","2023/06/08 16:00:00","bgm_M660","2023/06/27 15:59:59","2","0","0","10111","0","回想樂園","0","1"
"0","bgm_M660","201","0","10111201","2023/06/08 16:00:00","bgm_M660","2023/06/27 15:59:59","0","0","0","10111","0","回想樂園","0","1"
"0","bgm_M552","201","0","10112101","2023/06/16 16:00:00","bgm_M552_03","2023/06/29 15:59:59","1","0","0","10112","0","王城蘭德索爾","0","1"
"0","bgm_M552","201","0","10112102","2023/06/16 16:00:00","bgm_M552_03","2023/06/29 15:59:59","2","0","0","10112","0","蘭德索爾近郊","0","1"
"0","bgm_M552","201","0","10112103","2023/06/16 16:00:00","bgm_M552_03","2023/06/29 15:59:59","3","0","0","10112","0","伊麗絲樹海","0","1"
"0","bgm_M552","201","0","10112104","2023/06/16 16:00:00","bgm_M552_03","2023/06/29 15:59:59","4","0","0","10112","0","佛洛拉湖畔","0","1"
"0","bgm_M552","201","0","10112201","2023/06/16 16:00:00","bgm_M552_03","2023/06/29 15:59:59","0","0","0","10112","0","佛洛拉湖畔","0","1"
"0","bgm_M553","201","0","10113101","2023/06/21 16:00:00","bgm_M553","2023/06/29 15:59:59","1","40","0","10113","0","王城蘭德索爾","0","1"
"0","bgm_M553","201","0","10113102","2023/06/21 16:00:00","bgm_M553","2023/06/29 15:59:59","2","0","0","10113","0","世界之間的夾縫","0","1"
"0","bgm_M553","201","0","10113201","2023/06/21 16:00:00","bgm_M553","2023/06/29 15:59:59","0","0","0","10113","0","世界之間的夾縫","0","1"
"0","bgm_M668","201","0","10114101","2023/07/02 16:00:00","bgm_M668","2023/07/16 15:59:59","1","108","0","10114","0","蘭德索爾 市中心","0","1"
"0","bgm_M668","201","0","10114201","2023/07/02 16:00:00","bgm_M668","2023/07/16 15:59:59","1","0","0","10114","0","蘭德索爾 市中心","0","1"
"0","bgm_M565","201","0","10115101","2023/07/19 16:00:00","bgm_M565","2023/07/26 15:59:59","1","20","0","10115","0","咲戀育幼院內","0","1"
"0","bgm_M565","201","0","10115102","2023/07/19 16:00:00","bgm_M565","2023/07/26 15:59:59","2","0","0","10115","0","伊麗莎白牧場　牧場溫泉","0","1"
"0","bgm_M565","201","0","10115201","2023/07/19 16:00:00","bgm_M565","2023/07/26 15:59:59","0","0","0","10115","0","伊麗莎白牧場　牧場溫泉","0","1"
"0","bgm_MC017","201","0","10116101","2023/08/01 16:00:00","bgm_MC017","2023/08/15 15:59:59","1","128","0","10116","0","遊俠集訓所周圍","0","1"
"0","bgm_MC017","201","0","10116201","2023/08/01 16:00:00","bgm_MC017","2023/08/15 15:59:59","0","0","0","10116","0","遊俠集訓所周圍","0","1"
"0","bgm_M574","201","0","10117101","2023/08/18 16:00:00","bgm_M574","2023/08/25 15:59:59","1","0","0","10117","0","蘭德索爾郊外","0","1"
"0","bgm_M574","201","0","10117102","2023/08/18 16:00:00","bgm_M574","2023/08/25 15:59:59","2","0","0","10117","0","賭場大廳","0","1"
"0","bgm_M574","201","0","10117201","2023/08/18 16:00:00","bgm_M574","2023/08/25 15:59:59","0","0","0","10117","0","賭場大廳","0","1"
"0","bgm_MC026","201","0","10118101","2023/09/01 16:00:00","bgm_MC026","2023/09/15 15:59:59","1","0","0","10118","0","跳蚤市場會場","0","1"
"0","bgm_MC026","201","0","10118102","2023/09/01 16:00:00","bgm_MC026","2023/09/15 15:59:59","2","110","0","10118","0","智慧森林周圍","0","1"
"0","bgm_MC026","201","0","10118201","2023/09/01 16:00:00","bgm_MC026","2023/09/15 15:59:59","0","0","0","10118","0","智慧森林周圍","0","1"
"0","bgm_M582","201","0","10119101","2023/09/18 16:00:00","bgm_M582","2023/09/25 15:59:59","1","0","0","10119","0","遭詛咒的海盜島","0","1"
"0","bgm_M582","201","0","10119201","2023/09/18 16:00:00","bgm_M582","2023/09/25 15:59:59","0","0","0","10119","0","遭詛咒的海盜島","0","1"
"0","bgm_MC036","201","0","10120101","2023/10/01 16:00:00","bgm_MC036","2023/10/15 15:59:59","1","45","0","10120","0","魔族的城鎮","0","1"
"0","bgm_MC036","201","0","10120201","2023/10/01 16:00:00","bgm_MC036","2023/10/15 15:59:59","0","0","0","10120","0","魔族的城鎮","0","1"
"0","bgm_M595","201","0","10121101","2023/10/18 16:00:00","bgm_M595","2023/10/25 15:59:59","1","128","0","10121","0","露營領域","0","1"
"0","bgm_M595","201","0","10121201","2023/10/18 16:00:00","bgm_M595","2023/10/25 15:59:59","0","0","0","10121","0","露營領域","0","1"
"0","bgm_MC046","201","0","10122101","2023/11/01 16:00:00","bgm_MC046","2023/11/15 15:59:59","1","0","0","10122","0","蘭德索爾近郊","0","1"
"0","bgm_MC046","201","0","10122102","2023/11/01 16:00:00","bgm_MC046","2023/11/15 15:59:59","2","110","0","10122","0","夏日的大間","0","1"
"0","bgm_MC046","201","0","10122201","2023/11/01 16:00:00","bgm_MC046","2023/11/15 15:59:59","1","0","0","10122","0","夏日的大間","0","1"
"0","bgm_M601","201","0","10123101","2023/11/17 16:00:00","bgm_M601","2023/11/24 15:59:59","1","0","0","10123","0","王城蘭德索爾","0","1"
"0","bgm_M601","201","0","10123102","2023/11/17 16:00:00","bgm_M601","2023/11/24 15:59:59","2","80","0","10123","0","夏日遊戲度假村","0","1"
"0","bgm_M601","201","0","10123201","2023/11/17 16:00:00","bgm_M601","2023/11/24 15:59:59","0","0","0","10123","0","夏日遊戲度假村","0","1"
"0","bgm_MC056","201","0","10124101","2023/12/01 16:00:00","bgm_MC056","2023/12/15 15:59:59","1","0","0","10124","0","薇‧蘭德索爾","0","1"
"0","bgm_MC056","201","0","10124102","2023/12/01 16:00:00","bgm_MC056","2023/12/15 15:59:59","2","110","0","10124","0","薇‧蘭德索爾","0","1"
"0","bgm_MC056","201","0","10124201","2023/12/01 16:00:00","bgm_MC056","2023/12/15 15:59:59","0","0","0","10124","0","薇‧蘭德索爾","0","1"
"0","bgm_M608","201","0","10125101","2023/12/18 16:00:00","bgm_M608","2023/12/25 15:59:59","1","0","0","10125","0","小小邂逅的海岸","0","1"
"0","bgm_M608","201","0","10125102","2023/12/18 16:00:00","bgm_M608","2023/12/25 15:59:59","2","0","0","10125","0","小小甜心祕密基地附近","0","1"
"0","bgm_M608","201","0","10125103","2023/12/18 16:00:00","bgm_M608","2023/12/25 15:59:59","3","0","0","10125","0","小小邂逅的海岸","0","1"
"0","bgm_M608","201","0","10125201","2023/12/18 16:00:00","bgm_M608","2023/12/25 15:59:59","0","0","0","10125","0","小小邂逅的海岸","0","1"
"0","bgm_MC063","201","0","10126101","2024/01/01 16:00:00","bgm_MC063","2024/01/15 15:59:59","1","128","0","10126","0","安布羅斯魔法學園","0","1"
"0","bgm_MC063","201","0","10126201","2024/01/01 16:00:00","bgm_MC063","2024/01/15 15:59:59","0","0","0","10126","0","安布羅斯魔法學園","0","1"
"0","bgm_M618","201","0","10127101","2024/01/17 16:00:00","bgm_M618","2024/01/24 15:59:59","1","0","0","10127","0","邁向邊境的旅程","0","1"
"0","bgm_M618","201","0","10127102","2024/01/17 16:00:00","bgm_M618","2024/01/24 15:59:59","2","30","0","10127","0","世界盡頭森林","0","1"
"0","bgm_M618","201","0","10127201","2024/01/17 16:00:00","bgm_M618","2024/01/24 15:59:59","0","0","0","10127","0","世界盡頭森林","0","1"
"0","bgm_MC075","201","0","10128101","2024/02/01 16:00:00","bgm_MC075","2024/02/15 15:59:59","1","128","0","10128","0","沙漠之國　薩拉薩利亞周圍","0","1"
"0","bgm_MC075","201","0","10128201","2024/02/01 16:00:00","bgm_MC075","2024/02/15 15:59:59","0","0","0","10128","0","沙漠之國　薩拉薩利亞周圍","0","1"
"0","bgm_M623","201","0","10129101","2024/02/16 16:00:00","bgm_M623","2024/02/23 15:59:59","1","115","0","10129","0","蘭祭會場","0","1"
"0","bgm_M623","201","0","10129201","2024/02/16 16:00:00","bgm_M623","2024/02/23 15:59:59","1","0","0","10129","0","蘭祭會場","0","1"
"0","bgm_MC082","201","0","10130101","2024/03/01 16:00:00","bgm_MC082","2024/03/15 15:59:59","1","0","0","10130","0","王城蘭德索爾","0","1"
"0","bgm_MC082","201","0","10130201","2024/03/01 16:00:00","bgm_MC082","2024/03/15 15:59:59","0","0","0","10130","0","王城蘭德索爾","0","1"
"0","bgm_M630","201","0","10131101","2024/03/18 16:00:00","bgm_M630","2024/03/25 15:59:59","1","0","0","10131","0","王城蘭德索爾","0","1"
"0","bgm_M630","201","0","10131102","2024/03/18 16:00:00","bgm_M630","2024/03/25 15:59:59","2","30","0","10131","0","和平活動的路途","0","1"
"0","bgm_M630","201","0","10131201","2024/03/18 16:00:00","bgm_M630","2024/03/25 15:59:59","0","0","0","10131","0","和平活動的路途","0","1"
