158fe0e909bc90da5e4fa331da17260f93aaacb78900971b2f919d1d90a9a7d1,3c20847f37b50261b501e1329883b7e3038b9674498c17647cdddeec92c61308,2f7d2b42eb216ca3789ded4c04643af9d7ac2f936888235adfda64921c92e64f,ec711f62af5ef51799df5c08f197397a28fc4a92b4b640a40c512ef50f3325a6,924036ee46b003746ca309eb91c159fd6176017a36e5b8ba81010645ba69c704,ffdedc27ee8f56704b8fab9d3ab5b19939b32fef3723e51dcbe1c7880974f1b8,f1a617bef1d3ace5526f137a55d8ab9b66f24230e85dc561628927e04bee29f1,4977c3c9e6e32b92d74587836c3bee88a919fbd26c150aa4d70f3912a85d392f
"5","0","0","0","4","0","126","15531"
"5","0","0","0","4","0","168","15541"
"5","0","0","0","4","0","210","15551"
"2","0","0","0","1","0","94","15611"
"2","0","0","0","1","0","188","15621"
"2","0","0","0","1","0","282","15631"
"2","0","0","0","1","0","376","15641"
"2","0","0","0","1","0","470","15651"
"3","0","0","0","4","0","42","15711"
"3","0","0","0","4","0","84","15721"
"3","0","0","0","4","0","126","15731"
"3","0","0","0","4","0","168","15741"
"3","0","0","0","4","0","210","15751"
"6","0","0","0","5","0","15","15811"
"6","0","0","0","5","0","30","15821"
"6","0","0","0","5","0","45","15831"
"6","0","0","0","5","0","60","15841"
"6","0","0","0","5","0","75","15851"
"7","0","0","0","2","0","20","15911"
"7","0","0","0","2","0","40","15921"
"7","0","0","0","2","0","60","15931"
"7","0","0","0","2","0","80","15941"
"7","0","0","0","2","0","100","15951"
"3","0","0","0","3","0","44","16011"
"3","0","0","0","3","0","88","16021"
"3","0","0","0","3","0","132","16031"
"3","0","0","0","3","0","176","16041"
"3","0","0","0","3","0","220","16051"
"100","0","0","0","4","0","1","16111"
"100","0","0","0","4","0","2","16121"
"100","0","0","0","4","0","3","16131"
"1","0","0","0","5","0","64","16211"
"1","0","0","0","5","0","128","16221"
"1","0","0","0","5","0","192","16231"
"1","0","0","0","5","0","256","16241"
"1","0","0","0","5","0","320","16251"
"3","0","0","0","2","0","42","16311"
"3","0","0","0","2","0","84","16321"
"3","0","0","0","2","0","126","16331"
"3","0","0","0","2","0","168","16341"
"3","0","0","0","2","0","210","16351"
"5","0","0","0","3","0","44","16411"
"5","0","0","0","3","0","88","16421"
"5","0","0","0","3","0","132","16431"
"5","0","0","0","3","0","176","16441"
"5","0","0","0","3","0","220","16451"
"5","0","0","0","5","0","44","16511"
"5","0","0","0","5","0","88","16521"
"5","0","0","0","5","0","132","16531"
"5","0","0","0","5","0","176","16541"
"5","0","0","0","5","0","220","16551"
"3","3","4","5","1","2","42","16611"
"3","3","4","5","1","2","84","16621"
"3","3","4","5","1","2","126","16631"
"3","3","4","5","1","2","168","16641"
"3","3","4","5","1","2","210","16651"
"6","0","0","0","1","0","20","16711"
"6","0","0","0","1","0","40","16721"
"6","0","0","0","1","0","60","16731"
"6","0","0","0","1","0","80","16741"
"6","0","0","0","1","0","100","16751"
"5","0","0","0","3","0","46","16811"
"5","0","0","0","3","0","92","16821"
"5","0","0","0","3","0","138","16831"
"5","0","0","0","3","0","184","16841"
"5","0","0","0","3","0","230","16851"
"4","0","0","0","4","0","94","16911"
"4","0","0","0","4","0","188","16921"
"4","0","0","0","4","0","282","16931"
"4","0","0","0","4","0","376","16941"
"4","0","0","0","4","0","470","16951"
"6","0","0","0","5","0","20","17011"
"6","0","0","0","5","0","40","17021"
"6","0","0","0","5","0","60","17031"
"6","0","0","0","5","0","80","17041"
"6","0","0","0","5","0","100","17051"
"5","0","0","0","1","0","46","17111"
"5","0","0","0","1","0","92","17121"
"5","0","0","0","1","0","138","17131"
"5","0","0","0","1","0","184","17141"
"5","0","0","0","1","0","230","17151"
"4","0","0","0","1","0","94","17211"
"4","0","0","0","1","0","188","17221"
"4","0","0","0","1","0","282","17231"
"4","0","0","0","1","0","376","17241"
"4","0","0","0","1","0","470","17251"
"1","0","0","0","2","0","50","17311"
"1","0","0","0","2","0","100","17321"
"1","0","0","0","2","0","150","17331"
"1","0","0","0","2","0","200","17341"
"1","0","0","0","2","0","250","17351"
"7","0","0","0","5","0","20","17411"
"7","0","0","0","5","0","40","17421"
"7","0","0","0","5","0","60","17431"
"7","0","0","0","5","0","80","17441"
"7","0","0","0","5","0","100","17451"
"3","0","0","0","1","0","42","17511"
"3","0","0","0","1","0","84","17521"
"3","0","0","0","1","0","126","17531"
"3","0","0","0","1","0","168","17541"
"3","0","0","0","1","0","210","17551"
"100","0","0","0","3","0","1","17611"
"100","0","0","0","3","0","2","17621"
"101","0","0","0","4","0","1","17711"
"101","0","0","0","4","0","2","17721"
"101","0","0","0","4","0","3","17731"
"1","0","0","0","1","0","50","17811"
"1","0","0","0","1","0","100","17821"
"1","0","0","0","1","0","150","17831"
"1","0","0","0","1","0","200","17841"
"1","0","0","0","1","0","250","17851"
"1","0","0","0","3","0","52","17911"
"1","0","0","0","3","0","104","17921"
"1","0","0","0","3","0","156","17931"
"1","0","0","0","3","0","208","17941"
"1","0","0","0","3","0","260","17951"
"3","0","0","0","4","0","44","18011"
"3","0","0","0","4","0","88","18021"
"3","0","0","0","4","0","132","18031"
"3","0","0","0","4","0","176","18041"
"3","0","0","0","4","0","220","18051"
"100","0","0","0","5","0","1","18111"
"100","0","0","0","5","0","2","18121"
"6","0","0","0","2","0","20","18211"
"6","0","0","0","2","0","40","18221"
"6","0","0","0","2","0","60","18231"
"6","0","0","0","2","0","80","18241"
"6","0","0","0","2","0","100","18251"
"4","0","0","0","3","0","92","18311"
"4","0","0","0","3","0","184","18321"
"4","0","0","0","3","0","276","18331"
"4","0","0","0","3","0","368","18341"
"4","0","0","0","3","0","460","18351"
"5","0","0","0","4","0","44","18411"
"5","0","0","0","4","0","88","18421"
"5","0","0","0","4","0","132","18431"
"5","0","0","0","4","0","176","18441"
"5","0","0","0","4","0","220","18451"
"1","0","0","0","1","0","52","18511"
"1","0","0","0","1","0","104","18521"
"1","0","0","0","1","0","156","18531"
"1","0","0","0","1","0","208","18541"
"1","0","0","0","1","0","260","18551"
"1","0","0","0","4","0","64","18611"
"1","0","0","0","4","0","128","18621"
"1","0","0","0","4","0","192","18631"
"1","0","0","0","4","0","256","18641"
"1","0","0","0","4","0","320","18651"
"4","0","0","0","5","0","94","18711"
"4","0","0","0","5","0","188","18721"
"4","0","0","0","5","0","282","18731"
"4","0","0","0","5","0","376","18741"
"4","0","0","0","5","0","470","18751"
"1","0","0","0","2","0","52","18811"
"1","0","0","0","2","0","104","18821"
"1","0","0","0","2","0","156","18831"
"1","0","0","0","2","0","208","18841"
"1","0","0","0","2","0","260","18851"
"101","0","0","0","3","0","1","18911"
"101","0","0","0","3","0","2","18921"
"101","0","0","0","3","0","3","18931"
"100","0","0","0","1","0","1","19011"
"100","0","0","0","1","0","2","19021"
"4","0","0","0","2","0","92","19111"
"4","0","0","0","2","0","184","19121"
"4","0","0","0","2","0","276","19131"
"4","0","0","0","2","0","368","19141"
"4","0","0","0","2","0","460","19151"
"7","0","0","0","3","0","20","19211"
"7","0","0","0","3","0","40","19221"
"7","0","0","0","3","0","60","19231"
"7","0","0","0","3","0","80","19241"
"7","0","0","0","3","0","100","19251"
"3","0","0","0","5","0","46","19311"
"3","0","0","0","5","0","92","19321"
"3","0","0","0","5","0","138","19331"
"3","0","0","0","5","0","184","19341"
"3","0","0","0","5","0","230","19351"
"2","3","4","5","1","2","90","19411"
"2","3","4","5","1","2","180","19421"
"2","3","4","5","1","2","270","19431"
"2","3","4","5","1","2","360","19441"
"2","3","4","5","1","2","450","19451"
"100","0","0","0","1","0","1","19511"
"100","0","0","0","1","0","2","19521"
"100","0","0","0","1","0","3","19531"
"3","0","0","0","3","0","46","19611"
"3","0","0","0","3","0","92","19621"
"3","0","0","0","3","0","138","19631"
"3","0","0","0","3","0","184","19641"
"3","0","0","0","3","0","230","19651"
"2","0","0","0","4","0","94","19711"
"2","0","0","0","4","0","188","19721"
"2","0","0","0","4","0","282","19731"
"2","0","0","0","4","0","376","19741"
"2","0","0","0","4","0","470","19751"
"5","0","0","0","5","0","46","19811"
"5","0","0","0","5","0","92","19821"
"5","0","0","0","5","0","138","19831"
"5","0","0","0","5","0","184","19841"
"5","0","0","0","5","0","230","19851"
"101","0","0","0","2","0","1","19911"
"101","0","0","0","2","0","2","19921"
"101","0","0","0","2","0","3","19931"
"4","0","0","0","3","0","94","20011"
"4","0","0","0","3","0","188","20021"
"4","0","0","0","3","0","282","20031"
"4","0","0","0","3","0","376","20041"
"4","0","0","0","3","0","470","20051"
"4","0","0","0","5","0","96","20111"
"4","0","0","0","5","0","192","20121"
"4","0","0","0","5","0","288","20131"
"4","0","0","0","5","0","384","20141"
"4","0","0","0","5","0","480","20151"
"2","0","0","0","1","0","96","20211"
"2","0","0","0","1","0","192","20221"
"2","0","0","0","1","0","288","20231"
"2","0","0","0","1","0","384","20241"
"2","0","0","0","1","0","480","20251"
"4","0","0","0","2","0","94","20311"
"4","0","0","0","2","0","188","20321"
"4","0","0","0","2","0","282","20331"
"4","0","0","0","2","0","376","20341"
"4","0","0","0","2","0","470","20351"
"100","0","0","0","5","0","1","20411"
"100","0","0","0","5","0","2","20421"
"100","0","0","0","5","0","3","20431"
"4","0","0","0","2","0","96","20511"
"4","0","0","0","2","0","192","20521"
"4","0","0","0","2","0","288","20531"
"4","0","0","0","2","0","384","20541"
"4","0","0","0","2","0","480","20551"
"2","0","0","0","4","0","96","20611"
"2","0","0","0","4","0","192","20621"
"2","0","0","0","4","0","288","20631"
"2","0","0","0","4","0","384","20641"
"2","0","0","0","4","0","480","20651"
"3","0","0","0","1","0","44","20711"
"3","0","0","0","1","0","88","20721"
"3","0","0","0","1","0","132","20731"
"3","0","0","0","1","0","176","20741"
"3","0","0","0","1","0","220","20751"
"3","0","0","0","2","0","44","20811"
"3","0","0","0","2","0","88","20821"
"3","0","0","0","2","0","132","20831"
"3","0","0","0","2","0","176","20841"
"3","0","0","0","2","0","220","20851"
"100","0","0","0","3","0","1","20911"
"100","0","0","0","3","0","2","20921"
"100","0","0","0","3","0","3","20931"
"4","0","0","0","4","0","96","21011"
"4","0","0","0","4","0","192","21021"
"4","0","0","0","4","0","288","21031"
"4","0","0","0","4","0","384","21041"
"4","0","0","0","4","0","480","21051"
"4","0","0","0","1","0","96","21111"
"4","0","0","0","1","0","192","21121"
"4","0","0","0","1","0","288","21131"
"4","0","0","0","1","0","384","21141"
"4","0","0","0","1","0","480","21151"
"4","0","0","0","3","0","96","21211"
"4","0","0","0","3","0","192","21221"
"4","0","0","0","3","0","288","21231"
"4","0","0","0","3","0","384","21241"
"4","0","0","0","3","0","480","21251"
"2","0","0","0","5","0","94","21311"
"2","0","0","0","5","0","188","21321"
"2","0","0","0","5","0","282","21331"
"2","0","0","0","5","0","376","21341"
"2","0","0","0","5","0","470","21351"
"3","0","0","0","2","0","46","21411"
"3","0","0","0","2","0","92","21421"
"3","0","0","0","2","0","138","21431"
"3","0","0","0","2","0","184","21441"
"3","0","0","0","2","0","230","21451"
"5","0","0","0","4","0","46","21511"
"5","0","0","0","4","0","92","21521"
"5","0","0","0","4","0","138","21531"
"5","0","0","0","4","0","184","21541"
"5","0","0","0","4","0","230","21551"
"2","0","0","0","5","0","96","21611"
"2","0","0","0","5","0","192","21621"
"2","0","0","0","5","0","288","21631"
"2","0","0","0","5","0","384","21641"
"2","0","0","0","5","0","480","21651"
"100","0","0","0","2","0","1","21711"
"100","0","0","0","2","0","2","21721"
"100","0","0","0","2","0","3","21731"
"2","0","0","0","3","0","96","21811"
"2","0","0","0","3","0","192","21821"
"2","0","0","0","3","0","288","21831"
"2","0","0","0","3","0","384","21841"
"2","0","0","0","3","0","480","21851"
"3","0","0","0","4","0","46","21911"
"3","0","0","0","4","0","92","21921"
"3","0","0","0","4","0","138","21931"
"3","0","0","0","4","0","184","21941"
"3","0","0","0","4","0","230","21951"
"3","0","0","0","1","0","46","22011"
"3","0","0","0","1","0","92","22021"
"3","0","0","0","1","0","138","22031"
"3","0","0","0","1","0","184","22041"
"3","0","0","0","1","0","230","22051"
"2","0","0","0","2","0","96","22111"
"2","0","0","0","2","0","192","22121"
"2","0","0","0","2","0","288","22131"
"2","0","0","0","2","0","384","22141"
"2","0","0","0","2","0","480","22151"
"4","3","4","5","1","2","90","22211"
"4","3","4","5","1","2","180","22221"
"4","3","4","5","1","2","270","22231"
"4","3","4","5","1","2","360","22241"
"4","3","4","5","1","2","450","22251"
"101","0","0","0","2","0","1","22311"
"2","0","0","0","1","0","46","22411"
"2","0","0","0","1","0","92","22421"
"2","0","0","0","1","0","138","22431"
"2","0","0","0","1","0","184","22441"
"2","0","0","0","1","0","230","22451"
"6","0","0","0","3","0","7","22511"
"6","0","0","0","3","0","14","22521"
"6","0","0","0","3","0","21","22531"
"6","0","0","0","3","0","28","22541"
"6","0","0","0","3","0","35","22551"
"2","0","0","0","5","0","46","22611"
"2","0","0","0","5","0","92","22621"
"2","0","0","0","5","0","138","22631"
"2","0","0","0","5","0","184","22641"
"2","0","0","0","5","0","230","22651"
"2","0","0","0","4","0","46","22711"
"2","0","0","0","4","0","92","22721"
"2","0","0","0","4","0","138","22731"
"2","0","0","0","4","0","184","22741"
"2","0","0","0","4","0","230","22751"
"4","0","0","0","5","0","46","22811"
"4","0","0","0","5","0","92","22821"
"4","0","0","0","5","0","138","22831"
"4","0","0","0","5","0","184","22841"
"4","0","0","0","5","0","230","22851"
"101","0","0","0","3","0","1","22911"
"4","0","0","0","4","0","46","23011"
"4","0","0","0","4","0","92","23021"
"4","0","0","0","4","0","138","23031"
"4","0","0","0","4","0","184","23041"
"4","0","0","0","4","0","230","23051"
"7","0","0","0","2","0","7","23111"
"7","0","0","0","2","0","14","23121"
"7","0","0","0","2","0","21","23131"
"7","0","0","0","2","0","28","23141"
"7","0","0","0","2","0","35","23151"
"101","0","0","0","5","0","1","23211"
"100","0","0","0","3","0","1","23311"
"4","0","0","0","1","0","46","23411"
"4","0","0","0","1","0","92","23421"
"4","0","0","0","1","0","138","23431"
"4","0","0","0","1","0","184","23441"
"4","0","0","0","1","0","230","23451"
"1","3","4","5","1","2","26","23511"
"1","3","4","5","1","2","52","23521"
"1","3","4","5","1","2","78","23531"
"1","3","4","5","1","2","104","23541"
"1","3","4","5","1","2","130","23551"
"6","0","0","0","4","0","7","23611"
"6","0","0","0","4","0","14","23621"
"6","0","0","0","4","0","21","23631"
"6","0","0","0","4","0","28","23641"
"6","0","0","0","4","0","35","23651"
"7","0","0","0","1","0","7","23711"
"7","0","0","0","1","0","14","23721"
"7","0","0","0","1","0","21","23731"
"7","0","0","0","1","0","28","23741"
"7","0","0","0","1","0","35","23751"
"2","0","0","0","3","0","46","23811"
"2","0","0","0","3","0","92","23821"
"2","0","0","0","3","0","138","23831"
"2","0","0","0","3","0","184","23841"
"2","0","0","0","3","0","230","23851"
"6","0","0","0","5","0","7","23911"
"6","0","0","0","5","0","14","23921"
"6","0","0","0","5","0","21","23931"
"6","0","0","0","5","0","28","23941"
"6","0","0","0","5","0","35","23951"
"101","0","0","0","3","0","1","24011"
"101","0","0","0","1","0","1","24111"
"7","0","0","0","4","0","7","24211"
"7","0","0","0","4","0","14","24221"
"7","0","0","0","4","0","21","24231"
"7","0","0","0","4","0","28","24241"
"7","0","0","0","4","0","35","24251"
"100","0","0","0","2","0","1","24311"
"2","0","0","0","4","0","46","24411"
"2","0","0","0","4","0","92","24421"
"2","0","0","0","4","0","138","24431"
"2","0","0","0","4","0","184","24441"
"2","0","0","0","4","0","230","24451"
"6","0","0","0","2","0","7","24511"
"6","0","0","0","2","0","14","24521"
"6","0","0","0","2","0","21","24531"
"6","0","0","0","2","0","28","24541"
"6","0","0","0","2","0","35","24551"
"100","0","0","0","5","0","1","24611"
"6","0","0","0","1","0","7","24711"
"6","0","0","0","1","0","14","24721"
"6","0","0","0","1","0","21","24731"
"6","0","0","0","1","0","28","24741"
"6","0","0","0","1","0","35","24751"
"5","3","4","5","1","2","24","24811"
"5","3","4","5","1","2","48","24821"
"5","3","4","5","1","2","72","24831"
"5","3","4","5","1","2","96","24841"
"5","3","4","5","1","2","120","24851"
"2","0","0","0","2","0","46","24911"
"2","0","0","0","2","0","92","24921"
"2","0","0","0","2","0","138","24931"
"2","0","0","0","2","0","184","24941"
"2","0","0","0","2","0","230","24951"
"7","0","0","0","5","0","7","25011"
"7","0","0","0","5","0","14","25021"
"7","0","0","0","5","0","21","25031"
"7","0","0","0","5","0","28","25041"
"7","0","0","0","5","0","35","25051"
"4","0","0","0","4","0","46","25111"
"4","0","0","0","4","0","92","25121"
"4","0","0","0","4","0","138","25131"
"4","0","0","0","4","0","184","25141"
"4","0","0","0","4","0","230","25151"
"100","0","0","0","3","0","1","25211"
"2","0","0","0","5","0","46","25311"
"2","0","0","0","5","0","92","25321"
"2","0","0","0","5","0","138","25331"
"2","0","0","0","5","0","184","25341"
"2","0","0","0","5","0","230","25351"
"7","0","0","0","3","0","7","25411"
"7","0","0","0","3","0","14","25421"
"7","0","0","0","3","0","21","25431"
"7","0","0","0","3","0","28","25441"
"7","0","0","0","3","0","35","25451"
"101","0","0","0","4","0","1","25511"
"6","0","0","0","4","0","7","25611"
"6","0","0","0","4","0","14","25621"
"6","0","0","0","4","0","21","25631"
"6","0","0","0","4","0","28","25641"
"6","0","0","0","4","0","35","25651"
"4","0","0","0","2","0","46","25711"
"4","0","0","0","2","0","92","25721"
"4","0","0","0","2","0","138","25731"
"4","0","0","0","2","0","184","25741"
"4","0","0","0","2","0","230","25751"
"100","0","0","0","2","0","1","25811"
"7","0","0","0","1","0","7","25911"
"7","0","0","0","1","0","14","25921"
"7","0","0","0","1","0","21","25931"
"7","0","0","0","1","0","28","25941"
"7","0","0","0","1","0","35","25951"
"100","0","0","0","4","0","1","26011"
"3","3","4","5","1","2","24","26111"
"3","3","4","5","1","2","48","26121"
"3","3","4","5","1","2","72","26131"
"3","3","4","5","1","2","96","26141"
"3","3","4","5","1","2","120","26151"
"4","0","0","0","1","0","46","26211"
"4","0","0","0","1","0","92","26221"
"4","0","0","0","1","0","138","26231"
"4","0","0","0","1","0","184","26241"
"4","0","0","0","1","0","230","26251"
"6","0","0","0","5","0","7","26311"
"6","0","0","0","5","0","14","26321"
"6","0","0","0","5","0","21","26331"
"6","0","0","0","5","0","28","26341"
"6","0","0","0","5","0","35","26351"
"101","0","0","0","2","0","1","26411"
"2","0","0","0","5","0","46","26511"
"2","0","0","0","5","0","92","26521"
"2","0","0","0","5","0","138","26531"
"2","0","0","0","5","0","184","26541"
"2","0","0","0","5","0","230","26551"
"100","0","0","0","1","0","1","26611"
"7","0","0","0","5","0","7","26711"
"7","0","0","0","5","0","14","26721"
"7","0","0","0","5","0","21","26731"
"7","0","0","0","5","0","28","26741"
"7","0","0","0","5","0","35","26751"
"2","0","0","0","3","0","46","26811"
"2","0","0","0","3","0","92","26821"
"2","0","0","0","3","0","138","26831"
"2","0","0","0","3","0","184","26841"
"2","0","0","0","3","0","230","26851"
"101","0","0","0","4","0","1","26911"
"2","0","0","0","1","0","46","27011"
"2","0","0","0","1","0","92","27021"
"2","0","0","0","1","0","138","27031"
"2","0","0","0","1","0","184","27041"
"2","0","0","0","1","0","230","27051"
"101","0","0","0","1","0","1","27111"
"7","0","0","0","3","0","7","27211"
"7","0","0","0","3","0","14","27221"
"7","0","0","0","3","0","21","27231"
"7","0","0","0","3","0","28","27241"
"7","0","0","0","3","0","35","27251"
"4","0","0","0","2","0","46","27311"
"4","0","0","0","2","0","92","27321"
"4","0","0","0","2","0","138","27331"
"4","0","0","0","2","0","184","27341"
"4","0","0","0","2","0","230","27351"
"5","3","4","5","1","2","24","27411"
"5","3","4","5","1","2","48","27421"
"5","3","4","5","1","2","72","27431"
"5","3","4","5","1","2","96","27441"
"5","3","4","5","1","2","120","27451"
"100","0","0","0","5","0","1","27511"
"7","0","0","0","4","0","7","27611"
"7","0","0","0","4","0","14","27621"
"7","0","0","0","4","0","21","27631"
"7","0","0","0","4","0","28","27641"
"7","0","0","0","4","0","35","27651"
"4","0","0","0","3","0","46","27711"
"4","0","0","0","3","0","92","27721"
"4","0","0","0","3","0","138","27731"
"4","0","0","0","3","0","184","27741"
"4","0","0","0","3","0","230","27751"
"100","0","0","0","1","0","1","27811"
"6","0","0","0","3","0","7","27911"
"6","0","0","0","3","0","14","27921"
"6","0","0","0","3","0","21","27931"
"6","0","0","0","3","0","28","27941"
"6","0","0","0","3","0","35","27951"
"4","0","0","0","5","0","46","28011"
"4","0","0","0","5","0","92","28021"
"4","0","0","0","5","0","138","28031"
"4","0","0","0","5","0","184","28041"
"4","0","0","0","5","0","230","28051"
"2","0","0","0","2","0","46","28111"
"2","0","0","0","2","0","92","28121"
"2","0","0","0","2","0","138","28131"
"2","0","0","0","2","0","184","28141"
"2","0","0","0","2","0","230","28151"
"100","0","0","0","4","0","1","28211"
"101","0","0","0","5","0","1","28311"
"6","0","0","0","1","0","7","28411"
"6","0","0","0","1","0","14","28421"
"6","0","0","0","1","0","21","28431"
"6","0","0","0","1","0","28","28441"
"6","0","0","0","1","0","35","28451"
"100","0","0","0","5","0","1","28511"
"7","0","0","0","1","0","7","28611"
"7","0","0","0","1","0","14","28621"
"7","0","0","0","1","0","21","28631"
"7","0","0","0","1","0","28","28641"
"7","0","0","0","1","0","35","28651"
"3","3","4","5","1","2","24","28711"
"3","3","4","5","1","2","48","28721"
"3","3","4","5","1","2","72","28731"
"3","3","4","5","1","2","96","28741"
"3","3","4","5","1","2","120","28751"
"6","0","0","0","5","0","7","28811"
"6","0","0","0","5","0","14","28821"
"6","0","0","0","5","0","21","28831"
"6","0","0","0","5","0","28","28841"
"6","0","0","0","5","0","35","28851"
"101","0","0","0","1","0","1","28911"
"2","0","0","0","3","0","46","29011"
"2","0","0","0","3","0","92","29021"
"2","0","0","0","3","0","138","29031"
"2","0","0","0","3","0","184","29041"
"2","0","0","0","3","0","230","29051"
"7","0","0","0","2","0","7","29111"
"7","0","0","0","2","0","14","29121"
"7","0","0","0","2","0","21","29131"
"7","0","0","0","2","0","28","29141"
"7","0","0","0","2","0","35","29151"
"100","0","0","0","3","0","1","29211"
"4","0","0","0","4","0","46","29311"
"4","0","0","0","4","0","92","29321"
"4","0","0","0","4","0","138","29331"
"4","0","0","0","4","0","184","29341"
"4","0","0","0","4","0","230","29351"
"6","0","0","0","2","0","7","29411"
"6","0","0","0","2","0","14","29421"
"6","0","0","0","2","0","21","29431"
"6","0","0","0","2","0","28","29441"
"6","0","0","0","2","0","35","29451"
"4","0","0","0","3","0","46","29511"
"4","0","0","0","3","0","92","29521"
"4","0","0","0","3","0","138","29531"
"4","0","0","0","3","0","184","29541"
"4","0","0","0","3","0","230","29551"
"6","0","0","0","3","0","7","29611"
"6","0","0","0","3","0","14","29621"
"6","0","0","0","3","0","21","29631"
"6","0","0","0","3","0","28","29641"
"6","0","0","0","3","0","35","29651"
"2","0","0","0","1","0","46","29711"
"2","0","0","0","1","0","92","29721"
"2","0","0","0","1","0","138","29731"
"2","0","0","0","1","0","184","29741"
"2","0","0","0","1","0","230","29751"
"6","0","0","0","2","0","7","29811"
"6","0","0","0","2","0","14","29821"
"6","0","0","0","2","0","21","29831"
"6","0","0","0","2","0","28","29841"
"6","0","0","0","2","0","35","29851"
"100","0","0","0","4","0","1","29911"
"1","3","4","5","1","2","26","30011"
"1","3","4","5","1","2","52","30021"
"1","3","4","5","1","2","78","30031"
"1","3","4","5","1","2","104","30041"
"1","3","4","5","1","2","130","30051"
"4","0","0","0","2","0","46","30111"
"4","0","0","0","2","0","92","30121"
"4","0","0","0","2","0","138","30131"
"4","0","0","0","2","0","184","30141"
"4","0","0","0","2","0","230","30151"
"101","0","0","0","3","0","1","30211"
"4","0","0","0","5","0","46","30311"
"4","0","0","0","5","0","92","30321"
"4","0","0","0","5","0","138","30331"
"4","0","0","0","5","0","184","30341"
"4","0","0","0","5","0","230","30351"
"2","0","0","0","3","0","46","30411"
"2","0","0","0","3","0","92","30421"
"2","0","0","0","3","0","138","30431"
"2","0","0","0","3","0","184","30441"
"2","0","0","0","3","0","230","30451"
"4","0","0","0","1","0","46","30511"
"4","0","0","0","1","0","92","30521"
"4","0","0","0","1","0","138","30531"
"4","0","0","0","1","0","184","30541"
"4","0","0","0","1","0","230","30551"
"7","0","0","0","5","0","7","30611"
"7","0","0","0","5","0","14","30621"
"7","0","0","0","5","0","21","30631"
"7","0","0","0","5","0","28","30641"
"7","0","0","0","5","0","35","30651"
"101","0","0","0","2","0","1","30711"
"2","0","0","0","4","0","46","30811"
"2","0","0","0","4","0","92","30821"
"2","0","0","0","4","0","138","30831"
"2","0","0","0","4","0","184","30841"
"2","0","0","0","4","0","230","30851"
"2","0","0","0","1","0","46","30911"
"2","0","0","0","1","0","92","30921"
"2","0","0","0","1","0","138","30931"
"2","0","0","0","1","0","184","30941"
"2","0","0","0","1","0","230","30951"
"4","0","0","0","3","0","46","31011"
"4","0","0","0","3","0","92","31021"
"4","0","0","0","3","0","138","31031"
"4","0","0","0","3","0","184","31041"
"4","0","0","0","3","0","230","31051"
"6","0","0","0","1","0","7","31111"
"6","0","0","0","1","0","14","31121"
"6","0","0","0","1","0","21","31131"
"6","0","0","0","1","0","28","31141"
"6","0","0","0","1","0","35","31151"
"100","0","0","0","2","0","1","31211"
"3","3","4","5","1","2","24","31311"
"3","3","4","5","1","2","48","31321"
"3","3","4","5","1","2","72","31331"
"3","3","4","5","1","2","96","31341"
"3","3","4","5","1","2","120","31351"
"7","0","0","0","3","0","7","31411"
"7","0","0","0","3","0","14","31421"
"7","0","0","0","3","0","21","31431"
"7","0","0","0","3","0","28","31441"
"7","0","0","0","3","0","35","31451"
"4","0","0","0","1","0","46","31511"
"4","0","0","0","1","0","92","31521"
"4","0","0","0","1","0","138","31531"
"4","0","0","0","1","0","184","31541"
"4","0","0","0","1","0","230","31551"
"101","0","0","0","4","0","1","31611"
"2","0","0","0","5","0","46","31711"
"2","0","0","0","5","0","92","31721"
"2","0","0","0","5","0","138","31731"
"2","0","0","0","5","0","184","31741"
"2","0","0","0","5","0","230","31751"
"4","0","0","0","3","0","46","31811"
"4","0","0","0","3","0","92","31821"
"4","0","0","0","3","0","138","31831"
"4","0","0","0","3","0","184","31841"
"4","0","0","0","3","0","230","31851"
"100","0","0","0","1","0","1","31911"
"2","0","0","0","2","0","46","32011"
"2","0","0","0","2","0","92","32021"
"2","0","0","0","2","0","138","32031"
"2","0","0","0","2","0","184","32041"
"2","0","0","0","2","0","230","32051"
"6","0","0","0","4","0","7","32111"
"6","0","0","0","4","0","14","32121"
"6","0","0","0","4","0","21","32131"
"6","0","0","0","4","0","28","32141"
"6","0","0","0","4","0","35","32151"
"7","0","0","0","4","0","7","32211"
"7","0","0","0","4","0","14","32221"
"7","0","0","0","4","0","21","32231"
"7","0","0","0","4","0","28","32241"
"7","0","0","0","4","0","35","32251"
"101","0","0","0","5","0","1","32311"
"7","0","0","0","2","0","7","32411"
"7","0","0","0","2","0","14","32421"
"7","0","0","0","2","0","21","32431"
"7","0","0","0","2","0","28","32441"
"7","0","0","0","2","0","35","32451"
"4","0","0","0","5","0","46","32511"
"4","0","0","0","5","0","92","32521"
"4","0","0","0","5","0","138","32531"
"4","0","0","0","5","0","184","32541"
"4","0","0","0","5","0","230","32551"
"5","3","4","5","1","2","24","32611"
"5","3","4","5","1","2","48","32621"
"5","3","4","5","1","2","72","32631"
"5","3","4","5","1","2","96","32641"
"5","3","4","5","1","2","120","32651"
"100","0","0","0","2","0","1","32711"
"2","0","0","0","3","0","46","32811"
"2","0","0","0","3","0","92","32821"
"2","0","0","0","3","0","138","32831"
"2","0","0","0","3","0","184","32841"
"2","0","0","0","3","0","230","32851"
