1a0cef2314478dcb3f2c1db3ce7c85bf95dc97cbf860ff654af8d642e31f7488,3219add0876a723d3a62e6747747530bf431cbaa6a8d64b9dec3e5881482ce43,185c45f781c5ebbea8262d66dbcc8dc9bb3d00915623c4b66cf0133965acc7ca,36c7ce290ff3134ece59c89864ca74686738c086f96b5858fe07b5962f6ae7fc,7cb18aa4d04863cf385848b7717328095d25143a64c7e4493468a45dba7fb2cc,690532f17d85cb0a6b3438218e2326beed648b3e7462854b7e194fd6d1ce66de,4650238db627b3ac1f582a3ff1bf4fadb8a14a11b2031efa1c8c3970bfa920f7,ee4db900541e1726474f9d2365506ffdbc4181a425efbf514a37aec3c0825853,6b613e0b239db979849a70e3b2d8737fa7859c8aa97be9d34b68c41f1fab3385,965d59b51488e88676c5e09f034e8bfec5207d8e562f2530f2834fe256e4479a,ca359382dbc6d2ca1e49dfe879ce0b0a8a840a925d7f3a4d40e95df2ad904fca,b77a827e095babbf1a38a11c40474d96f66ebe9f3c44b61388258677e248a96a,2830ee49129c20dc3c4ef033298a22532cbde64990e48fe4f3cb2b22beb6ef5d,e0145a8f3593678aad65586efc51a20b97f32e31514a31f8cdc2ea82673c0f5f,17d560c9928326243e6f94fcd7cbf440a5056c74e221f7413a5eb4b0803e811a,b1f84cbba76d4d741f12105177f3b5fa5f68c671620f9eb3669617a8fb1a4d66,4c6b36ddcd998ba3b2c6a6f86bd4e6c8cdbcd4f6658400e6f70b20fc2073a6c2,73f6cceb2f0b4b704f8a89441a4d5447d3a9ed65f94f020da75a128e7307ec28,434dd2ee5f8fc6c465e42b7df8229e44d6b616261049a7a46c0384c6d5295c89,abf45e27b215afb3994894fb86b249ac53d488b2c48ea0da175173c66864ad71,8f584c01effc2d0b6313deb74cd4c5f39562fdf74e93816b6f16105d877d258b,f72d5697cec6c8770111da215e530eca1e811e86578f7790ed0bd1900e6ce4db
"115554","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105554"
"115555","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105555"
"115556","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105556"
"115557","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105557"
"115581","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","40000","0","0","0","105581"
"115582","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105582"
"115583","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105583"
"115584","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105584"
"115585","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105585"
"115586","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105586"
"115587","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105587"
"115611","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","40000","0","0","0","105611"
"115612","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105612"
"115613","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105613"
"115614","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105614"
"115615","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105615"
"115616","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105616"
"115617","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","105617"
"126011","0","0","0","0","7","0","0","0","0","105102","0","0","0","0","1","0","60000","0","0","0","106011"
"126012","0","0","0","0","7","0","0","0","0","105163","0","0","0","0","1","0","65000","0","0","0","106012"
"126013","0","0","0","0","7","0","0","0","0","105135","0","0","0","0","1","0","65000","0","0","0","106013"
"116041","0","0","0","0","15","0","0","0","0","105042","0","0","0","0","1","0","60000","0","0","0","106041"
"116042","0","0","0","0","15","0","0","0","0","105222","0","0","0","0","1","0","65000","0","0","0","106042"
"116043","0","0","0","0","15","0","0","0","0","105105","0","0","0","0","1","0","65000","0","0","0","106043"
"116071","0","0","0","0","15","0","0","0","0","105071","0","0","0","0","1","0","60000","0","0","0","106071"
"116072","0","0","0","0","15","0","0","0","0","105132","0","0","0","0","1","0","65000","0","0","0","106072"
"116073","0","0","0","0","15","0","0","0","0","105375","0","0","0","0","1","0","65000","0","0","0","106073"
"126101","0","0","0","0","7","0","0","0","0","105222","0","0","0","0","1","0","60000","0","0","0","106101"
"126102","0","0","0","0","7","0","0","0","0","105042","0","0","0","0","1","0","65000","0","0","0","106102"
"126103","0","0","0","0","7","0","0","0","0","105612","0","0","0","0","1","0","65000","0","0","0","106103"
"116131","0","0","0","0","15","0","0","0","0","105582","0","0","0","0","1","0","60000","0","0","0","106131"
"116132","0","0","0","0","15","0","0","0","0","105102","0","0","0","0","1","0","65000","0","0","0","106132"
"116133","0","0","0","0","15","0","0","0","0","105615","0","0","0","0","1","0","65000","0","0","0","106133"
"126161","0","0","0","0","7","0","0","0","0","105161","0","0","0","0","1","0","60000","0","0","0","106161"
"126162","0","0","0","0","7","0","0","0","0","105192","0","0","0","0","1","0","65000","0","0","0","106162"
"126163","0","0","0","0","7","0","0","0","0","105165","0","0","0","0","1","0","65000","0","0","0","106163"
"116191","0","0","0","0","15","0","0","0","0","105041","0","0","0","0","1","0","60000","0","0","0","106191"
"116192","0","0","0","0","15","0","0","0","0","105582","0","0","0","0","1","0","65000","0","0","0","106192"
"116193","0","0","0","0","15","0","0","0","0","105073","0","0","0","0","1","0","65000","0","0","0","106193"
"126221","0","0","0","0","7","0","0","0","0","105132","0","0","0","0","1","0","60000","0","0","0","106221"
"126222","0","0","0","0","7","0","0","0","0","105133","0","0","0","0","1","0","65000","0","0","0","106222"
"126223","0","0","0","0","7","0","0","0","0","105225","0","0","0","0","1","0","65000","0","0","0","106223"
"126251","0","0","0","0","7","0","0","0","0","105192","0","0","0","0","1","0","60000","0","0","0","106251"
"126252","0","0","0","0","7","0","0","0","0","105073","0","0","0","0","1","0","65000","0","0","0","106252"
"126253","0","0","0","0","7","0","0","0","0","105402","0","0","0","0","1","0","65000","0","0","0","106253"
"126281","0","0","0","0","7","0","0","0","0","105221","0","0","0","0","1","0","60000","0","0","0","106281"
"126282","0","0","0","0","7","0","0","0","0","105284","0","0","0","0","1","0","65000","0","0","0","106282"
"126283","0","0","0","0","7","0","0","0","0","105614","0","0","0","0","1","0","66000","0","0","0","106283"
"116311","0","0","0","0","15","0","0","0","0","105611","0","0","0","0","1","0","60000","0","0","0","106311"
"116312","0","0","0","0","15","0","0","0","0","105104","0","0","0","0","1","0","65000","0","0","0","106312"
"116313","0","0","0","0","15","0","0","0","0","105584","0","0","0","0","1","0","66000","0","0","0","106313"
"126341","0","0","0","0","7","0","0","0","0","105552","0","0","0","0","1","0","60000","0","0","0","106341"
"126342","0","0","0","0","7","0","0","0","0","105254","0","0","0","0","1","0","65000","0","0","0","106342"
"126343","0","0","0","0","7","0","0","0","0","105615","0","0","0","0","1","0","66000","0","0","0","106343"
"126371","0","0","0","0","7","0","0","0","0","105011","0","0","0","0","1","0","60000","0","0","0","106371"
"116372","0","0","0","0","15","0","0","0","0","105554","0","0","0","0","1","0","65000","0","0","0","106372"
"126373","0","0","0","0","7","0","0","0","0","105583","0","0","0","0","1","0","66000","0","0","0","106373"
"116401","0","0","0","0","15","0","0","0","0","105251","0","0","0","0","1","0","60000","0","0","0","106401"
"116431","0","0","0","0","15","0","0","0","0","105344","0","0","0","0","1","0","65000","0","0","0","106431"
"116461","0","0","0","0","15","0","0","0","0","105612","0","0","0","0","1","0","60000","0","0","0","106461"
"116462","0","0","0","0","15","0","0","0","0","105432","0","0","0","0","1","0","66000","0","0","0","106462"
"116491","0","0","0","0","15","0","0","0","0","105585","0","0","0","0","1","0","66000","0","0","0","106491"
"126521","0","0","0","0","7","0","0","0","0","105194","0","0","0","0","1","0","65000","0","0","0","106521"
"116551","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","50000","0","0","0","106551"
"116552","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","55000","0","0","0","106552"
"116553","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","55000","0","0","0","106553"
"116581","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","50000","0","0","0","106581"
"116582","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","55000","0","0","0","106582"
"116583","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","55000","0","0","0","106583"
"116611","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","50000","0","0","0","106611"
"116612","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","55000","0","0","0","106612"
"116613","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","55000","0","0","0","106613"
"127011","0","0","0","0","10","0","0","0","0","105616","0","0","0","0","1","0","70000","0","0","0","107011"
"127012","0","0","0","0","10","0","0","0","0","105136","0","0","0","0","1","0","70000","0","0","0","107012"
"117013","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107013"
"117041","0","0","0","0","20","0","0","0","0","105196","0","0","0","0","1","0","70000","0","0","0","107041"
"117042","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107042"
"127043","0","0","0","0","10","0","0","0","0","106191","0","0","0","0","1","0","70000","0","0","0","107043"
"117071","0","0","0","0","20","0","0","0","0","105166","0","0","0","0","1","0","70000","0","0","0","107071"
"117072","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107072"
"117073","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107073"
"127101","0","0","0","0","10","0","0","0","0","105585","0","0","0","0","1","0","70000","0","0","0","107101"
"127102","0","0","0","0","10","0","0","0","0","105557","0","0","0","0","1","0","70000","0","0","0","107102"
"117103","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107103"
"117131","0","0","0","0","20","0","0","0","0","105165","0","0","0","0","1","0","70000","0","0","0","107131"
"117132","0","0","0","0","20","0","0","0","0","0","0","0","0","0","1","0","70000","0","0","0","107132"
"127133","0","0","0","0","10","0","0","0","0","105464","0","0","0","0","1","0","70000","0","0","0","107133"
"127161","0","0","0","0","10","0","0","0","0","105555","0","0","0","0","1","0","70000","0","0","0","107161"
"127162","0","0","0","0","10","0","0","0","0","105587","0","0","0","0","1","0","70000","0","0","0","107162"
"117163","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107163"
"117191","0","0","0","0","20","0","0","0","0","105346","0","0","0","0","1","0","70000","0","0","0","107191"
"117192","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107192"
"127193","0","0","0","0","10","0","0","0","0","105317","0","0","0","0","1","0","70000","0","0","0","107193"
"127221","0","0","0","0","10","0","0","0","0","105586","0","0","0","0","1","0","70000","0","0","0","107221"
"127222","0","0","0","0","10","0","0","0","0","105375","0","0","0","0","1","0","70000","0","0","0","107222"
"117223","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107223"
"127251","0","0","0","0","10","0","0","0","0","105556","0","0","0","0","1","0","70000","0","0","0","107251"
"127252","0","0","0","0","10","0","0","0","0","105197","0","0","0","0","1","0","70000","0","0","0","107252"
"117253","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107253"
"127281","0","0","0","0","10","0","0","0","0","105077","0","0","0","0","1","0","70000","0","0","0","107281"
"127282","0","0","0","0","10","0","0","0","0","106071","0","0","0","0","1","0","70000","0","0","0","107282"
"127283","0","0","0","0","10","0","0","0","0","106401","0","0","0","0","1","0","70000","0","0","0","107283"
"117311","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107311"
"117312","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107312"
"127313","0","0","0","0","10","0","0","0","0","106281","0","0","0","0","1","0","70000","0","0","0","107313"
"127341","0","0","0","0","10","0","0","0","0","105047","0","0","0","0","1","0","70000","0","0","0","107341"
"127342","0","0","0","0","10","0","0","0","0","105617","0","0","0","0","1","0","70000","0","0","0","107342"
"117343","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107343"
"127371","0","0","0","0","10","0","0","0","0","105403","0","0","0","0","1","0","70000","0","0","0","107371"
"117372","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107372"
"127373","0","0","0","0","10","0","0","0","0","106371","0","0","0","0","1","0","70000","0","0","0","107373"
"117461","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107461"
"127462","0","0","0","0","10","0","0","0","0","106131","0","0","0","0","1","0","70000","0","0","0","107462"
"117463","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107463"
"117491","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107491"
"117492","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107492"
"117493","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107493"
"117551","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107551"
"117552","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107552"
"117553","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107553"
"117581","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107581"
"117582","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107582"
"117583","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107583"
"117611","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107611"
"117612","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107612"
"117613","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","70000","0","0","0","107613"
"118011","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108011"
"118012","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108012"
"118013","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108013"
"118014","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108014"
"128041","0","0","0","0","15","0","0","0","0","106581","0","0","0","0","1","0","80000","0","0","0","108041"
"128042","0","0","0","0","15","0","0","0","0","106553","0","0","0","0","1","0","80000","0","0","0","108042"
"128043","0","0","0","0","15","0","0","0","0","107042","0","0","0","0","1","0","80000","0","0","0","108043"
"128044","0","0","0","0","15","0","0","0","0","107073","0","0","0","0","1","0","80000","0","0","0","108044"
"118071","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108071"
"118072","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108072"
"128073","0","0","0","0","15","0","0","0","0","107072","0","0","0","0","1","0","80000","0","0","0","108073"
"118074","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108074"
"118101","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108101"
"118102","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108102"
"118103","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108103"
"118104","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108104"
"128131","0","0","0","0","15","0","0","0","0","106612","0","0","0","0","1","0","80000","0","0","0","108131"
"128132","0","0","0","0","15","0","0","0","0","106613","0","0","0","0","1","0","80000","0","0","0","108132"
"128133","0","0","0","0","15","0","0","0","0","107132","0","0","0","0","1","0","80000","0","0","0","108133"
"128134","0","0","0","0","15","0","0","0","0","107163","0","0","0","0","1","0","80000","0","0","0","108134"
"128161","0","0","0","0","15","0","0","0","0","106611","0","0","0","0","1","0","80000","0","0","0","108161"
"128162","0","0","0","0","15","0","0","0","0","107311","0","0","0","0","1","0","80000","0","0","0","108162"
"118163","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108163"
"118164","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108164"
"118191","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108191"
"118192","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108192"
"118193","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108193"
"128194","0","0","0","0","15","0","0","0","0","107492","0","0","0","0","1","0","80000","0","0","0","108194"
"118221","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108221"
"118222","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108222"
"118223","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108223"
"118224","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108224"
"118251","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108251"
"118252","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108252"
"118253","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108253"
"118254","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108254"
"128281","0","0","0","0","15","0","0","0","0","106582","0","0","0","0","1","0","80000","0","0","0","108281"
"128282","0","0","0","0","15","0","0","0","0","107491","0","0","0","0","1","0","80000","0","0","0","108282"
"128283","0","0","0","0","15","0","0","0","0","107192","0","0","0","0","1","0","80000","0","0","0","108283"
"128284","0","0","0","0","15","0","0","0","0","107493","0","0","0","0","1","0","80000","0","0","0","108284"
"128311","0","0","0","0","15","0","0","0","0","106552","0","0","0","0","1","0","80000","0","0","0","108311"
"128312","0","0","0","0","15","0","0","0","0","107581","0","0","0","0","1","0","80000","0","0","0","108312"
"128313","0","0","0","0","15","0","0","0","0","107312","0","0","0","0","1","0","80000","0","0","0","108313"
"128314","0","0","0","0","15","0","0","0","0","107253","0","0","0","0","1","0","80000","0","0","0","108314"
"118342","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108342"
"118343","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108343"
"118371","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108371"
"128372","0","0","0","0","15","0","0","0","0","107461","0","0","0","0","1","0","80000","0","0","0","108372"
"128373","0","0","0","0","15","0","0","0","0","107372","0","0","0","0","1","0","80000","0","0","0","108373"
"128374","0","0","0","0","15","0","0","0","0","107463","0","0","0","0","1","0","80000","0","0","0","108374"
"128401","0","0","0","0","15","0","0","0","0","106583","0","0","0","0","1","0","80000","0","0","0","108401"
"118403","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108403"
"118431","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108431"
"118434","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108434"
"118462","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108462"
"118492","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108492"
"118494","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108494"
"118521","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108521"
"118523","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108523"
"118524","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108524"
"118551","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108551"
"118552","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108552"
"118553","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108553"
"118554","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108554"
"118581","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108581"
"118582","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108582"
"118583","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108583"
"118584","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108584"
"118611","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108611"
"118612","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108612"
"118613","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108613"
"118614","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","80000","0","0","0","108614"
"119011","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109011"
"119012","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109012"
"119013","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109013"
"119014","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109014"
"129041","0","0","0","0","15","0","0","0","0","107013","0","0","0","0","1","0","99000","0","0","0","109041"
"129042","0","0","0","0","15","0","0","0","0","108521","0","0","0","0","1","0","99000","0","0","0","109042"
"129043","0","0","0","0","15","0","0","0","0","108492","0","0","0","0","1","0","99000","0","0","0","109043"
"129044","0","0","0","0","15","0","0","0","0","108222","0","0","0","0","1","0","99000","0","0","0","109044"
"119071","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109071"
"119072","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109072"
"119073","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109073"
"119074","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109074"
"119101","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109101"
"119102","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109102"
"119103","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109103"
"119104","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109104"
"129131","0","0","0","0","15","0","0","0","0","107343","0","0","0","0","1","0","99000","0","0","0","109131"
"129132","0","0","0","0","15","0","0","0","0","108371","0","0","0","0","1","0","99000","0","0","0","109132"
"129133","0","0","0","0","15","0","0","0","0","108462","0","0","0","0","1","0","99000","0","0","0","109133"
"129134","0","0","0","0","15","0","0","0","0","108163","0","0","0","0","1","0","99000","0","0","0","109134"
"119161","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109161"
"129162","0","0","0","0","15","0","0","0","0","108251","0","0","0","0","1","0","99000","0","0","0","109162"
"119163","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109163"
"119164","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109164"
"129191","0","0","0","0","15","0","0","0","0","107103","0","0","0","0","1","0","99000","0","0","0","109191"
"119192","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109192"
"129193","0","0","0","0","15","0","0","0","0","108342","0","0","0","0","1","0","99000","0","0","0","109193"
"129194","0","0","0","0","15","0","0","0","0","108193","0","0","0","0","1","0","99000","0","0","0","109194"
"119221","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109221"
"119222","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109222"
"119223","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109223"
"119224","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109224"
"119251","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109251"
"119252","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109252"
"119253","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109253"
"119254","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109254"
"129281","0","0","0","0","15","0","0","0","0","108191","0","0","0","0","1","0","99000","0","0","0","109281"
"129282","0","0","0","0","15","0","0","0","0","108431","0","0","0","0","1","0","99000","0","0","0","109282"
"129283","0","0","0","0","15","0","0","0","0","108192","0","0","0","0","1","0","99000","0","0","0","109283"
"129284","0","0","0","0","15","0","0","0","0","108523","0","0","0","0","1","0","99000","0","0","0","109284"
"129311","0","0","0","0","15","0","0","0","0","108071","0","0","0","0","1","0","99000","0","0","0","109311"
"129312","0","0","0","0","15","0","0","0","0","108072","0","0","0","0","1","0","99000","0","0","0","109312"
"129313","0","0","0","0","15","0","0","0","0","108012","0","0","0","0","1","0","99000","0","0","0","109313"
"129314","0","0","0","0","15","0","0","0","0","108403","0","0","0","0","1","0","99000","0","0","0","109314"
"119341","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109341"
"119343","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109343"
"119371","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109371"
"119372","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109372"
"129373","0","0","0","0","15","0","0","0","0","108252","0","0","0","0","1","0","99000","0","0","0","109373"
"129374","0","0","0","0","15","0","0","0","0","108103","0","0","0","0","1","0","99000","0","0","0","109374"
"129401","0","0","0","0","15","0","0","0","0","108101","0","0","0","0","1","0","99000","0","0","0","109401"
"129402","0","0","0","0","15","0","0","0","0","108102","0","0","0","0","1","0","99000","0","0","0","109402"
"119432","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109432"
"119434","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109434"
"119461","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109461"
"119463","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109463"
"119493","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109493"
"119494","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109494"
"119522","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109522"
"119524","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109524"
"119551","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109551"
"119552","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109552"
"119553","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109553"
"119554","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109554"
"119581","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","99000","0","0","0","109581"
