4da1611413fca84a786840323ec9a081e4ea678a5a2ca18ccb5862bb5f203452,028b087c345d9c9c9430dd12546c1a103de7bb89a64025ea23e070f6f2847cec,893f3931bca68b1d2a20f0af80843a8f89a3eb6e492829d4bd4a924e2b416670,5c19813a15cf64fef100592c3169ea438eca61bdec45b0fab0e2aa5ef5ceb5c5,50e9820432f8b564d28c8e05cef2a3cff2010cfd6e3ba3924998089ccf2b500a,1b61fadd036a4bec013335dae5c1634f83dff1c0a62610534e245e76bb1fb66f,27e63e108ee9e6cb5e0dda97cd76ad888f254dffc2a21eeaa518020ab2524314,d3dbf0c7c7173bf422cdb2d7ba318e1a783c899d855ae70e358d7d74a909bfc5
"116001","2022/03/15 14:59:59","0","3","0","2022/03/11 12:00:00","323","186"
"121401","2022/03/24 11:59:59","1074","3","0","2022/03/15 15:00:00","324","187"
"117201","2022/03/28 11:59:59","0","3","0","2022/03/24 12:00:00","325","188"
"109101","2022/03/31 11:59:59","0","3","0","2022/03/28 12:00:00","326","189"
"180401","2022/04/03 18:59:59","1075","3","0","2022/03/31 12:00:00","327","190"
"180201","2022/04/03 18:59:59","1075","3","0","2022/03/31 12:00:00","328","190"
"118101","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","329","190"
"180801","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","330","190"
"106701","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","331","190"
"180701","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","332","190"
"180301","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","333","190"
"180601","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","334","190"
"180101","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","335","190"
"106801","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","336","190"
"180501","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","337","190"
"107001","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","338","190"
"106101","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","339","190"
"107101","2022/04/03 18:59:59","0","3","0","2022/03/31 12:00:00","340","190"
"121501","2022/04/11 11:59:59","1076","3","0","2022/04/03 19:00:00","341","191"
"116201","2022/04/15 14:59:59","0","3","0","2022/04/11 12:00:00","342","192"
"116301","2022/04/15 14:59:59","0","3","0","2022/04/11 12:00:00","343","192"
"121601","2022/04/22 11:59:59","1077","3","0","2022/04/15 15:00:00","344","193"
"118001","2022/04/30 11:59:59","0","3","0","2022/04/22 12:00:00","345","194"
"180901","2022/05/03 18:59:59","1078","3","0","2022/04/30 12:00:00","346","195"
"118101","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","347","195"
"180801","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","348","195"
"106701","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","349","195"
"180701","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","350","195"
"180301","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","351","195"
"180601","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","352","195"
"180101","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","353","195"
"106801","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","354","195"
"180201","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","355","195"
"180501","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","356","195"
"180401","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","357","195"
"107001","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","358","195"
"106101","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","359","195"
"107101","2022/05/03 18:59:59","0","3","0","2022/04/30 12:00:00","360","195"
"122001","2022/05/11 11:59:59","1079","3","0","2022/05/03 19:00:00","361","196"
"116501","2022/05/15 14:59:59","0","3","0","2022/05/11 12:00:00","362","197"
"116601","2022/05/15 14:59:59","0","3","0","2022/05/11 12:00:00","363","197"
"121901","2022/05/24 11:59:59","1080","3","0","2022/05/15 15:00:00","364","198"
"117701","2022/05/28 11:59:59","0","3","0","2022/05/24 12:00:00","365","199"
"106101","2022/05/31 11:59:59","1081","3","0","2022/05/28 12:00:00","366","200"
"107001","2022/05/31 11:59:59","1081","3","0","2022/05/28 12:00:00","367","200"
"180901","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","368","200"
"118101","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","369","200"
"180801","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","370","200"
"106701","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","371","200"
"180701","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","372","200"
"180301","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","373","200"
"180601","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","374","200"
"180101","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","375","200"
"106801","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","376","200"
"180201","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","377","200"
"180501","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","378","200"
"180401","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","379","200"
"107101","2022/05/31 11:59:59","0","3","0","2022/05/28 12:00:00","380","200"
"122201","2022/06/09 11:59:59","1082","3","0","2022/05/31 12:00:00","381","201"
"116701","2022/06/15 14:59:59","0","3","0","2022/06/09 12:00:00","382","202"
"116901","2022/06/15 14:59:59","0","3","0","2022/06/09 12:00:00","383","202"
"122301","2022/06/24 11:59:59","1083","3","0","2022/06/15 15:00:00","384","203"
"119901","2022/06/30 11:59:59","0","3","0","2022/06/24 12:00:00","385","204"
"122501","2022/07/08 11:59:59","1084","3","0","2022/06/30 12:00:00","386","205"
"117001","2022/07/11 11:59:59","0","3","0","2022/07/08 12:00:00","387","206"
"120701","2022/07/15 14:59:59","0","3","0","2022/07/11 12:00:00","388","207"
"120901","2022/07/15 14:59:59","0","3","0","2022/07/11 12:00:00","389","207"
"122601","2022/07/25 11:59:59","1085","3","0","2022/07/15 15:00:00","390","208"
"107901","2022/07/28 11:59:59","0","3","0","2022/07/25 12:00:00","391","209"
"107701","2022/07/28 11:59:59","0","3","0","2022/07/25 12:00:00","392","209"
"110301","2022/07/31 11:59:59","0","3","0","2022/07/28 12:00:00","393","210"
"110001","2022/07/31 11:59:59","0","3","0","2022/07/28 12:00:00","394","210"
"122901","2022/08/09 11:59:59","1086","3","0","2022/07/31 12:00:00","395","211"
"117201","2022/08/12 11:59:59","0","3","0","2022/08/09 12:00:00","396","212"
"121001","2022/08/15 14:59:59","0","3","0","2022/08/12 12:00:00","397","213"
"121101","2022/08/15 14:59:59","0","3","0","2022/08/12 12:00:00","398","213"
"122701","2022/08/23 11:59:59","1087","3","0","2022/08/15 15:00:00","399","214"
"113101","2022/08/26 11:59:59","0","3","0","2022/08/23 12:00:00","400","215"
"113401","2022/08/26 11:59:59","0","3","0","2022/08/23 12:00:00","401","215"
"110601","2022/08/31 11:59:59","0","3","0","2022/08/26 12:00:00","402","216"
"110401","2022/08/31 11:59:59","0","3","0","2022/08/26 12:00:00","403","216"
"123001","2022/09/03 18:59:59","1088","3","0","2022/08/31 12:00:00","404","217"
"180901","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","405","217"
"118101","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","406","217"
"180801","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","407","217"
"106701","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","408","217"
"180701","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","409","217"
"180301","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","410","217"
"180601","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","411","217"
"180101","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","412","217"
"106801","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","413","217"
"180201","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","414","217"
"180501","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","415","217"
"180401","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","416","217"
"107001","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","417","217"
"106101","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","418","217"
"107101","2022/09/03 18:59:59","0","3","0","2022/08/31 12:00:00","419","217"
"123101","2022/09/12 11:59:59","1089","3","0","2022/09/03 19:00:00","420","218"
"118001","2022/09/15 14:59:59","0","3","0","2022/09/12 12:00:00","421","219"
"123201","2022/09/22 11:59:59","1090","3","0","2022/09/15 15:00:00","422","220"
"123301","2022/09/30 11:59:59","1091","3","0","2022/09/22 12:00:00","423","221"
"123601","2022/10/11 11:59:59","1092","3","0","2022/09/30 12:00:00","424","222"
"117701","2022/10/15 14:59:59","0","3","0","2022/10/11 12:00:00","425","223"
"123701","2022/10/25 11:59:59","1093","3","0","2022/10/15 15:00:00","426","224"
"108101","2022/10/28 11:59:59","0","3","0","2022/10/25 12:00:00","427","225"
"108301","2022/10/28 11:59:59","0","3","0","2022/10/25 12:00:00","428","225"
"111101","2022/10/31 11:59:59","0","3","0","2022/10/28 12:00:00","429","226"
"113901","2022/10/31 11:59:59","0","3","0","2022/10/28 12:00:00","430","226"
"123801","2022/11/08 11:59:59","1094","3","0","2022/10/31 12:00:00","431","227"
"121501","2022/11/11 11:59:59","0","3","0","2022/11/08 12:00:00","432","228"
"107801","2022/11/15 14:59:59","0","3","0","2022/11/11 12:00:00","433","229"
"107501","2022/11/15 14:59:59","0","3","0","2022/11/11 12:00:00","434","229"
"123901","2022/11/24 11:59:59","1095","3","0","2022/11/15 15:00:00","435","230"
"180601","2022/11/27 11:59:59","1096","3","0","2022/11/24 12:00:00","436","231"
"180101","2022/11/27 11:59:59","1096","3","0","2022/11/24 12:00:00","437","231"
"123001","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","438","231"
"180901","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","439","231"
"118101","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","440","231"
"180801","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","441","231"
"106701","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","442","231"
"180701","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","443","231"
"180301","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","444","231"
"106801","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","445","231"
"180201","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","446","231"
"180501","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","447","231"
"180401","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","448","231"
"107001","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","449","231"
"106101","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","450","231"
"107101","2022/11/27 11:59:59","0","3","0","2022/11/24 12:00:00","451","231"
"108401","2022/11/30 11:59:59","0","3","0","2022/11/27 12:00:00","452","232"
"108601","2022/11/30 11:59:59","0","3","0","2022/11/27 12:00:00","453","232"
"124001","2022/12/09 11:59:59","1097","3","0","2022/11/30 12:00:00","454","233"
"119901","2022/12/16 11:59:59","0","3","0","2022/12/09 12:00:00","455","234"
"111501","2022/12/23 11:59:59","0","3","0","2022/12/16 12:00:00","456","235"
"114401","2022/12/23 11:59:59","0","3","0","2022/12/16 12:00:00","457","235"
"124201","2022/12/31 11:59:59","1098","3","0","2022/12/23 12:00:00","458","236"
"181001","2023/01/03 18:59:59","1099","3","0","2022/12/31 12:00:00","459","237"
"123001","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","460","237"
"180901","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","461","237"
"118101","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","462","237"
"180801","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","463","237"
"106701","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","464","237"
"180701","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","465","237"
"180301","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","466","237"
"180601","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","467","237"
"180101","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","468","237"
"106801","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","469","237"
"180201","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","470","237"
"180501","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","471","237"
"180401","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","472","237"
"107001","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","473","237"
"106101","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","474","237"
"107101","2023/01/03 18:59:59","0","3","0","2022/12/31 12:00:00","475","237"
"124601","2023/01/10 11:59:59","1100","3","0","2023/01/03 19:00:00","476","238"
"120701","2023/01/15 14:59:59","0","3","0","2023/01/10 12:00:00","477","239"
"120901","2023/01/15 14:59:59","0","3","0","2023/01/10 12:00:00","478","239"
"124501","2023/01/24 11:59:59","1101","3","0","2023/01/15 15:00:00","479","240"
"112001","2023/01/31 11:59:59","0","3","0","2023/01/24 12:00:00","480","241"
"111801","2023/01/31 11:59:59","0","3","0","2023/01/24 12:00:00","481","241"
"111901","2023/01/31 11:59:59","0","3","0","2023/01/24 12:00:00","482","241"
"115001","2023/01/31 11:59:59","0","3","0","2023/01/24 12:00:00","483","241"
"108801","2023/01/31 11:59:59","0","3","0","2023/01/24 12:00:00","484","241"
"108701","2023/01/31 11:59:59","0","3","0","2023/01/24 12:00:00","485","241"
"124801","2023/02/09 11:59:59","1102","3","0","2023/01/31 12:00:00","486","242"
"116401","2023/02/12 11:59:59","0","3","0","2023/02/09 12:00:00","487","243"
"121301","2023/02/12 11:59:59","0","3","0","2023/02/09 12:00:00","488","243"
"121401","2023/02/12 11:59:59","0","3","0","2023/02/09 12:00:00","489","243"
"121601","2023/02/12 11:59:59","0","3","0","2023/02/09 12:00:00","490","243"
"122001","2023/02/12 11:59:59","0","3","0","2023/02/09 12:00:00","491","243"
"121901","2023/02/12 11:59:59","0","3","0","2023/02/09 12:00:00","492","243"
"122201","2023/02/12 11:59:59","0","3","0","2023/02/09 12:00:00","493","243"
"122301","2023/02/12 11:59:59","0","3","0","2023/02/09 12:00:00","494","243"
"122601","2023/02/15 14:59:59","0","3","0","2023/02/12 12:00:00","495","244"
"122701","2023/02/15 14:59:59","0","3","0","2023/02/12 12:00:00","496","244"
"123101","2023/02/15 14:59:59","0","3","0","2023/02/12 12:00:00","497","244"
"123201","2023/02/15 14:59:59","0","3","0","2023/02/12 12:00:00","498","244"
"123701","2023/02/15 14:59:59","0","3","0","2023/02/12 12:00:00","499","244"
"123901","2023/02/15 14:59:59","0","3","0","2023/02/12 12:00:00","500","244"
"124201","2023/02/15 14:59:59","0","3","0","2023/02/12 12:00:00","501","244"
"125001","2023/02/24 11:59:59","1103","3","0","2023/02/15 15:00:00","502","245"
"121001","2023/02/22 14:59:59","0","3","0","2023/02/15 15:00:00","503","246"
"121101","2023/02/22 14:59:59","0","3","0","2023/02/15 15:00:00","504","246"
"115501","2023/02/22 14:59:59","0","3","0","2023/02/15 15:00:00","505","246"
"109101","2023/02/22 14:59:59","0","3","0","2023/02/15 15:00:00","506","246"
"122501","2023/02/28 11:59:59","0","3","0","2023/02/24 12:00:00","507","247"
"118201","2023/03/03 18:59:59","1104","3","0","2023/02/28 12:00:00","508","248"
"181001","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","509","248"
"123001","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","510","248"
"180901","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","511","248"
"118101","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","512","248"
"180801","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","513","248"
"106701","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","514","248"
"180701","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","515","248"
"180301","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","516","248"
"180601","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","517","248"
"180101","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","518","248"
"106801","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","519","248"
"180201","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","520","248"
"180501","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","521","248"
"180401","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","522","248"
"107001","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","523","248"
"106101","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","524","248"
"107101","2023/03/03 18:59:59","0","3","0","2023/02/28 12:00:00","525","248"
"125101","2023/03/10 11:59:59","1105","3","0","2023/03/03 19:00:00","526","249"
"125201","2023/03/17 11:59:59","1106","3","0","2023/03/10 12:00:00","527","250"
"120001","2023/03/27 11:59:59","1107","3","0","2023/03/17 12:00:00","528","251"
"122901","2023/03/31 11:59:59","0","3","0","2023/03/27 12:00:00","529","252"
"125301","2023/04/07 11:59:59","1108","3","0","2023/03/31 12:00:00","530","253"
"121501","2023/04/10 11:59:59","0","3","0","2023/04/07 12:00:00","531","254"
"125401","2023/04/17 11:59:59","1109","3","0","2023/04/10 12:00:00","532","255"
"125801","2023/04/25 11:59:59","1110","3","0","2023/04/17 12:00:00","533","256"
"123301","2023/04/30 11:59:59","0","3","0","2023/04/25 12:00:00","534","257"
"125501","2023/05/10 11:59:59","1111","3","0","2023/04/30 12:00:00","535","258"
"123601","2023/05/15 14:59:59","0","3","0","2023/05/10 12:00:00","536","259"
"125601","2023/05/24 11:59:59","1112","3","0","2023/05/15 15:00:00","537","260"
"180301","2023/05/27 11:59:59","1113","3","0","2023/05/24 12:00:00","538","261"
"118201","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","539","261"
"181001","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","540","261"
"123001","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","541","261"
"180901","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","542","261"
"118101","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","543","261"
"180801","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","544","261"
"106701","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","545","261"
"180701","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","546","261"
"180601","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","547","261"
"180101","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","548","261"
"106801","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","549","261"
"180201","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","550","261"
"180501","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","551","261"
"180401","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","552","261"
"107001","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","553","261"
"106101","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","554","261"
"107101","2023/05/27 11:59:59","0","3","0","2023/05/24 12:00:00","555","261"
"123801","2023/05/31 11:59:59","0","3","0","2023/05/27 12:00:00","556","262"
"126201","2023/06/09 11:59:59","1114","3","0","2023/05/31 12:00:00","557","263"
"124001","2023/06/15 14:59:59","0","3","0","2023/06/09 12:00:00","558","264"
"126301","2023/06/23 11:59:59","1115","3","0","2023/06/15 15:00:00","559","265"
"124601","2023/06/30 11:59:59","0","3","0","2023/06/23 12:00:00","560","266"
"124501","2023/06/30 11:59:59","0","3","0","2023/06/23 12:00:00","561","266"
"126401","2023/07/03 18:59:59","1116","3","0","2023/06/30 12:00:00","562","267"
"118201","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","563","267"
"181001","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","564","267"
"123001","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","565","267"
"180901","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","566","267"
"118101","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","567","267"
"180801","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","568","267"
"106701","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","569","267"
"180701","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","570","267"
"180301","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","571","267"
"180601","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","572","267"
"180101","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","573","267"
"106801","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","574","267"
"180201","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","575","267"
"180501","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","576","267"
"180401","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","577","267"
"107001","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","578","267"
"106101","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","579","267"
"107101","2023/07/03 18:59:59","0","3","0","2023/06/30 12:00:00","580","267"
"126601","2023/07/12 11:59:59","1117","3","0","2023/07/03 19:00:00","581","268"
"122501","2023/07/15 14:59:59","0","3","0","2023/07/12 12:00:00","582","269"
"126801","2023/07/25 11:59:59","1118","3","0","2023/07/15 15:00:00","583","270"
"107501","2023/07/31 11:59:59","0","3","0","2023/07/25 12:00:00","584","271"
"107801","2023/07/31 11:59:59","0","3","0","2023/07/25 12:00:00","585","271"
"110301","2023/07/31 11:59:59","0","3","0","2023/07/25 12:00:00","586","271"
"110001","2023/07/31 11:59:59","0","3","0","2023/07/25 12:00:00","587","271"
"126901","2023/08/09 11:59:59","1119","3","0","2023/07/31 12:00:00","588","272"
"122901","2023/08/12 11:59:59","0","3","0","2023/08/09 12:00:00","589","273"
"124801","2023/08/15 14:59:59","0","3","0","2023/08/12 12:00:00","590","274"
"125001","2023/08/15 14:59:59","0","3","0","2023/08/12 12:00:00","591","274"
"127101","2023/08/22 11:59:59","1120","3","0","2023/08/15 15:00:00","592","275"
"107701","2023/08/26 11:59:59","0","3","0","2023/08/22 12:00:00","593","276"
"107901","2023/08/26 11:59:59","0","3","0","2023/08/22 12:00:00","594","276"
"110601","2023/08/26 11:59:59","0","3","0","2023/08/22 12:00:00","595","276"
"110401","2023/08/26 11:59:59","0","3","0","2023/08/22 12:00:00","596","276"
"117201","2023/08/31 11:59:59","0","3","0","2023/08/26 12:00:00","597","277"
"117001","2023/08/31 11:59:59","0","3","0","2023/08/26 12:00:00","598","277"
"113101","2023/08/31 11:59:59","0","3","0","2023/08/26 12:00:00","599","277"
"113401","2023/08/31 11:59:59","0","3","0","2023/08/26 12:00:00","600","277"
"126501","2023/09/03 18:59:59","1121","3","0","2023/08/31 12:00:00","601","278"
"126401","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","602","278"
"118201","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","603","278"
"181001","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","604","278"
"123001","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","605","278"
"180901","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","606","278"
"118101","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","607","278"
"180801","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","608","278"
"106701","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","609","278"
"180701","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","610","278"
"180301","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","611","278"
"180601","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","612","278"
"180101","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","613","278"
"106801","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","614","278"
"180201","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","615","278"
"180501","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","616","278"
"180401","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","617","278"
"107001","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","618","278"
"106101","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","619","278"
"107101","2023/09/03 18:59:59","0","3","0","2023/08/31 12:00:00","620","278"
"127201","2023/09/12 11:59:59","1122","3","0","2023/09/03 19:00:00","621","279"
"118001","2023/09/15 14:59:59","0","3","0","2023/09/12 12:00:00","622","280"
"123301","2023/09/15 14:59:59","0","3","0","2023/09/12 12:00:00","623","280"
"127301","2023/09/25 11:59:59","1123","3","0","2023/09/15 15:00:00","624","281"
"120001","2023/09/30 11:59:59","0","3","0","2023/09/25 12:00:00","625","282"
"127501","2023/10/10 11:59:59","1124","3","0","2023/09/30 12:00:00","626","283"
"123601","2023/10/15 14:59:59","0","3","0","2023/10/10 12:00:00","627","284"
"127601","2023/10/23 11:59:59","1125","3","0","2023/10/15 15:00:00","628","285"
"108101","2023/10/26 11:59:59","0","3","0","2023/10/23 12:00:00","629","286"
"108301","2023/10/26 11:59:59","0","3","0","2023/10/23 12:00:00","630","286"
"111101","2023/10/26 11:59:59","0","3","0","2023/10/23 12:00:00","631","286"
"113901","2023/10/26 11:59:59","0","3","0","2023/10/23 12:00:00","632","286"
"117701","2023/10/26 11:59:59","0","3","0","2023/10/23 12:00:00","633","286"
"125301","2023/10/31 11:59:59","0","3","0","2023/10/26 12:00:00","634","287"
"126001","2023/11/10 11:59:59","1126","3","0","2023/10/31 12:00:00","635","288"
"123801","2023/11/15 14:59:59","0","3","0","2023/11/10 12:00:00","636","289"
"126101","2023/11/24 11:59:59","1127","3","0","2023/11/15 15:00:00","637","290"
"180501","2023/11/27 11:59:59","1128","3","0","2023/11/24 12:00:00","638","291"
"126501","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","639","291"
"126401","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","640","291"
"118201","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","641","291"
"181001","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","642","291"
"123001","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","643","291"
"180901","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","644","291"
"118101","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","645","291"
"180801","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","646","291"
"106701","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","647","291"
"180701","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","648","291"
"180301","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","649","291"
"180601","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","650","291"
"180101","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","651","291"
"106801","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","652","291"
"180201","2023/11/27 11:59:59","0","3","0","2023/11/24 12:00:00","653","291"
