8138470bd2bc8b94ea576b4b5b8956c7037a578e615bf5ccdf39dc43a1e57982,b046b42e79af30b1ac890b0e6db64406c11734bf7c662f443199251659e2dfbc,4b815a139ff662b26c3dd883d9a92ca26f985e87508c6a19deee42a70353f590,53e80298602a890284c362d2723fe4c50f4cc6ee70554c79d7b01858911de8f7,d76195ff22a4429f9b9328f32655682773b7026b61683b06db4d55d75e4e153a,428403c91cb766d08fd71ce9f98f49bf67b0a4cd90ae0d133efb14b8f2c9e559,a70b3d1ff1de9b3edda86abe07992ae636399e1bd0856b417f161cd23be7d545,718855db89d3605503b0cacc4f2cca07a98632d1eb2d815f620d4d76674d0aa7,b2ee3d3819f0bf9fbcce21d393870318640480666297b229d078ecc5a18b98f4,5201b0c25f50eb536129bd41d58aa36dd1899748e61b6ff52f05ff96fbdc1aa0,b82ba325b6102917b906d6373250b03bdace5cf56e8e4fab81ca2d2475dafd40,a9a4344c35cc4ef4866d6a949474f33c7970b9ae1bcf8edbb1a84d6d35995b3e,b1f9e04014a18ba2eae100e892966a7ff6c884cb9ed7d1eac904945e47c2d064,369be61efbf2079e3e7bfee96976a2e0557682bb39e3b9e6d8303311d772cbab,ba5580e89bf068afee06fcf81045ce1345f5a7456efbf4c6282473a3e3c2dbcb
"430001126","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","830010261"
"430001127","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","830010271"
"430001128","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","830010281"
"430001129","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","830010291"
"430001130","0","830103003","830103004","0","1","830103002","0","1","43","0","0","1","0","830010301"
"430001131","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010311"
"430001132","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010321"
"430001133","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010331"
"430001134","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010341"
"430001135","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010351"
"430001136","0","830103607","830103606","0","1","810103106","0","2","43","0","0","1","0","830010361"
"430001137","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010371"
"430001138","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010381"
"430001139","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010391"
"430001140","0","830104003","830104004","0","1","830104002","0","1","43","0","0","1","0","830010401"
"430001141","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010411"
"430001142","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010421"
"430001143","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010431"
"430001144","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010441"
"430001145","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010451"
"430001146","0","810103107","830104606","830104607","1","810103106","0","2","43","0","2","1","0","830010461"
"430001147","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010471"
"430001148","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010481"
"430001149","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","830010491"
"430001150","0","830105003","830105004","0","1","830105002","0","1","43","0","0","1","0","830010501"
"430001151","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010011"
"430001152","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010021"
"430001153","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010031"
"430001154","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010041"
"430001155","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010051"
"430001156","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010061"
"430001157","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010071"
"430001158","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010081"
"430001159","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010091"
"430001160","0","840101003","840101004","0","1","840101002","0","1","43","0","0","1","0","840010101"
"430001161","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010111"
"430001162","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010121"
"430001163","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010131"
"430001164","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010141"
"430001165","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010151"
"430001166","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010161"
"430001167","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010171"
"430001168","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010181"
"430001169","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010191"
"430001170","0","840102006","840102007","0","1","840102005","0","4","43","0","0","1","0","840010201"
"430001171","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010211"
"430001172","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010221"
"430001173","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010231"
"430001174","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010241"
"430001175","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010251"
"430001176","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010261"
"430001177","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010271"
"430001178","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010281"
"430001179","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","840010291"
"430001180","0","840103003","0","0","1","840103002","0","0","43","0","0","1","0","840010301"
"430001181","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010311"
"430001182","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010321"
"430001183","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010331"
"430001184","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010341"
"430001185","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010351"
"430001186","0","810103107","840103606","0","1","810103106","0","2","43","0","0","1","0","840010361"
"430001187","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010371"
"430001188","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010381"
"430001189","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010391"
"430001190","0","840104003","840104004","0","1","840104002","0","1","43","0","0","1","0","840010401"
"430001191","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010411"
"430001192","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010421"
"430001193","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010431"
"430001194","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010441"
"430001195","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010451"
"430001196","0","810103107","840104606","0","1","810103106","0","2","43","0","0","1","0","840010461"
"430001197","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010471"
"430001198","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010481"
"430001199","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","840010491"
"430001200","0","840105006","840105007","0","1","840105005","0","1","43","0","0","1","0","840010501"
"430001201","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010011"
"430001202","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010021"
"430001203","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010031"
"430001204","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010041"
"430001205","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010051"
"430001206","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010061"
"430001207","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010071"
"430001208","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010081"
"430001209","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010091"
"430001210","0","850101003","850101004","0","1","850101002","0","1","43","0","0","1","0","850010101"
"430001211","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010111"
"430001212","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010121"
"430001213","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010131"
"430001214","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010141"
"430001215","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010151"
"430001216","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010161"
"430001217","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010171"
"430001218","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010181"
"430001219","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010191"
"430001220","0","850102003","850102004","0","1","850102002","0","1","43","0","0","1","0","850010201"
"430001221","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010211"
"430001222","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010221"
"430001223","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010231"
"430001224","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010241"
"430001225","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010251"
"430001226","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010261"
"430001227","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010271"
"430001228","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010281"
"430001229","0","810100107","0","0","1","810100106","0","0","43","0","0","1","0","850010291"
"430001230","0","850103006","850103007","0","1","850103005","0","4","43","0","0","1","0","850010301"
"430001231","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010311"
"430001232","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010321"
"430001233","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010331"
"430001234","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010341"
"430001235","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010351"
"430001236","0","810103107","850103606","0","1","810103106","0","2","43","0","0","1","0","850010361"
"430001237","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010371"
"430001238","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010381"
"430001239","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010391"
"430001240","0","850104003","850104004","0","1","850104002","0","4","43","0","0","1","0","850010401"
"430001241","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010411"
"430001242","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010421"
"430001243","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010431"
"430001244","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010441"
"430001245","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010451"
"430001246","0","850104607","850104606","0","1","810103106","0","2","43","0","0","1","0","850010461"
"430001247","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010471"
"430001248","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010481"
"430001249","0","810103107","0","0","1","810103106","0","0","43","0","0","1","0","850010491"
"430001250","0","850105006","850105007","0","1","850105005","0","4","43","0","0","1","0","850010501"
"441001001","0","0","0","0","0","1100000302","0","0","44","0","0","1","0","1001001"
"441001002","0","0","0","0","0","1100000301","0","0","44","0","0","1","0","1001002"
"441001003","0","0","0","0","0","1100000308","0","0","44","0","0","1","0","1001003"
"441001004","0","0","0","0","0","1100000302","0","0","44","0","0","1","0","1001004"
"441001005","0","0","0","0","0","1100000301","0","0","44","0","0","1","0","1001005"
"441001006","0","0","0","0","0","1100000302","0","0","44","0","0","1","0","1001006"
"441001007","0","1100000102","0","0","1","1100000301","0","0","44","0","0","1","0","1001007"
"441001008","0","1100000204","0","0","1","1100000302","0","0","44","0","0","1","0","1001008"
"441001009","0","1100000208","0","0","1","1100000308","0","0","44","0","0","1","0","1001009"
"441001010","0","1100000107","1100000205","0","1","1100000301","0","1","44","0","0","1","0","1001010"
"441001011","0","1100000304","1100000306","0","1","1100000302","0","1","44","0","0","1","0","1001011"
"441001012","0","1100000108","1100000207","0","1","1100000301","0","1","44","0","0","1","0","1001012"
"441001013","0","1100000203","1100000208","0","1","1100000302","0","1","44","0","0","1","0","1001013"
"441001014","0","1100000204","1100000209","0","1","1100000301","0","1","44","0","0","1","0","1001014"
"441001015","0","1100000102","1100000206","0","1","1100000302","0","1","44","0","0","1","0","1001015"
"441001016","0","1100000302","1100000305","1100000306","1","1100000301","0","1","44","0","1","1","0","1001016"
"441001017","0","1100000302","1100000303","1100000304","1","1100000301","0","1","44","0","1","1","0","1001017"
"441001018","0","1100000302","1100000307","0","1","1100000301","0","1","44","0","0","1","0","1001018"
"441002001","0","0","0","0","0","1100000302","0","0","44","0","0","1","0","1002001"
"441002002","0","0","0","0","0","1100000301","0","0","44","0","0","1","0","1002002"
"441002003","0","0","0","0","0","1100000308","0","0","44","0","0","1","0","1002003"
"441002004","0","0","0","0","0","1100000302","0","0","44","0","0","1","0","1002004"
"441002005","0","0","0","0","0","1100000301","0","0","44","0","0","1","0","1002005"
"441002006","0","0","0","0","0","1100000302","0","0","44","0","0","1","0","1002006"
"441002007","0","1100000107","0","0","1","1100000301","0","0","44","0","0","1","0","1002007"
"441002008","0","1100000102","0","0","1","1100000302","0","0","44","0","0","1","0","1002008"
"441002009","0","1100000108","0","0","1","1100000308","0","0","44","0","0","1","0","1002009"
"441002010","0","1100000203","0","0","1","1100000301","0","0","44","0","0","1","0","1002010"
"441002011","0","1100000204","0","0","1","1100000302","0","0","44","0","0","1","0","1002011"
"441002012","0","1100000107","1100000205","0","1","1100000308","0","1","44","0","0","1","0","1002012"
"441002013","0","1100000102","1100000206","0","1","1100000302","0","1","44","0","0","1","0","1002013"
"441002014","0","1100000108","1100000207","0","1","1100000301","0","1","44","0","0","1","0","1002014"
"441002015","0","1100000307","0","0","1","1100000302","0","0","44","0","0","1","0","1002015"
"441002016","0","1100000303","0","0","1","1100000301","0","0","44","0","0","1","0","1002016"
"441002017","0","1100000304","0","0","1","1100000302","0","0","44","0","0","1","0","1002017"
"441002018","0","1100000305","1100000307","0","1","1100000301","0","1","44","0","0","1","0","1002018"
"441003001","0","0","0","0","0","1100000301","0","0","44","0","0","1","0","1003001"
"441003002","0","0","0","0","0","1100000302","0","0","44","0","0","1","0","1003002"
"441003003","0","0","0","0","0","1100000301","0","0","44","0","0","1","0","1003003"
"441003004","0","0","0","0","0","1100000302","0","0","44","0","0","1","0","1003004"
"441003005","0","0","0","0","0","1100000301","0","0","44","0","0","1","0","1003005"
"441003006","0","0","0","0","0","1100000302","0","0","44","0","0","1","0","1003006"
"441003007","0","1100000302","0","0","1","1100000301","0","0","44","0","0","1","0","1003007"
"441003008","0","1100000302","0","0","1","1100000301","0","0","44","0","0","1","0","1003008"
"441003009","0","1100000302","1100000308","0","1","1100000301","0","1","44","0","0","1","0","1003009"
"441003010","0","1100000205","0","0","1","1100000107","0","0","44","0","0","1","0","1003010"
"441003011","0","1100000206","0","0","1","1100000102","0","0","44","0","0","1","0","1003011"
"441003012","0","1100000207","0","0","1","1100000108","0","0","44","0","0","1","0","1003012"
"441003013","0","1100000202","1100000203","0","1","1100000201","0","1","44","0","0","1","0","1003013"
"441003014","0","1100000204","1100000303","0","1","1100000203","0","1","44","0","0","1","0","1003014"
"441003015","0","1100000304","1100000201","0","1","1100000303","0","1","44","0","0","1","0","1003015"
"441003016","0","1100000305","0","0","1","1100000301","0","0","44","0","0","1","0","1003016"
"441003017","0","1100000306","0","0","1","1100000302","0","0","44","0","0","1","0","1003017"
"441003018","0","0","0","0","0","1100000307","0","0","44","0","0","1","0","1003018"
"501011001","0","0","0","0","0","501011020","0","0","2","0","0","1","0","501010101"
"501011002","0","0","0","0","0","501011021","0","0","2","0","0","1","0","501010102"
"501011003","0","0","0","0","0","501011022","0","0","2","0","0","1","0","501010103"
"501011004","0","0","0","0","0","501011023","0","0","2","0","0","1","0","501010104"
"501011005","0","0","0","0","0","501011024","0","0","2","0","0","1","0","501010105"
"501011006","0","0","0","0","0","501011025","0","0","2","0","0","1","0","501010106"
"501011007","0","0","0","0","0","501011026","0","0","2","0","0","1","0","501010107"
"501011008","0","0","0","0","0","501011027","0","0","2","0","0","1","0","501010108"
"502010131","0","0","0","0","0","502010115","0","0","2","0","0","1","0","502010131"
"502010141","0","0","0","0","0","502010117","0","0","2","0","0","1","0","502010141"
"502010151","0","0","0","0","0","502010119","0","0","2","0","0","1","0","502010151"
"502010231","0","0","0","0","0","502010215","0","0","2","0","0","1","0","502010231"
"502010241","0","0","0","0","0","502010217","0","0","2","0","0","1","0","502010241"
"502010251","0","0","0","0","0","502010219","0","0","2","0","0","1","0","502010251"
"502010331","0","0","0","0","0","502010315","0","0","2","0","0","1","0","502010331"
"502010341","0","0","0","0","0","502010317","0","0","2","0","0","1","0","502010341"
"502010351","0","0","0","0","0","502010319","0","0","2","0","0","1","0","502010351"
"502010431","0","0","0","0","0","502010415","0","0","2","0","0","1","0","502010431"
"502010441","0","0","0","0","0","502010417","0","0","2","0","0","1","0","502010441"
"502010451","0","0","0","0","0","502010419","0","0","2","0","0","1","0","502010451"
"502010531","0","0","0","0","0","502010515","0","0","2","0","0","1","0","502010531"
"502010541","0","0","0","0","0","502010517","0","0","2","0","0","1","0","502010541"
"502010551","0","0","0","0","0","502010519","0","0","2","0","0","1","0","502010551"
"740051031","0","0","0","0","0","550105306","0","0","36","0","0","1","0","74005103"
"740051041","0","0","0","0","0","550105406","0","0","36","0","0","1","0","74005104"
"740051051","0","0","0","0","0","550105506","0","0","36","0","0","1","0","74005105"
"740052031","0","0","0","0","0","550105312","0","0","36","0","0","1","0","74005203"
"740052041","0","0","0","0","0","550105412","0","0","36","0","0","1","0","74005204"
"740052051","0","0","0","0","0","550105512","0","0","36","0","0","1","0","74005205"
"740053011","0","0","0","0","0","550105115","0","0","36","0","0","1","0","74005301"
"740053021","0","0","0","0","0","550105217","0","0","36","0","0","1","0","74005302"
"740053031","0","0","0","0","0","550105319","0","0","36","0","0","1","0","74005303"
"740053041","0","0","0","0","0","550105420","0","0","36","0","0","1","0","74005304"
"740053051","0","0","0","0","0","550105520","0","0","36","0","0","1","0","74005305"
"740054011","0","0","0","0","0","550105117","0","0","36","0","0","1","0","74005401"
"740054021","0","0","0","0","0","550105221","0","0","36","0","0","1","0","74005402"
"740054031","0","0","0","0","0","550105323","0","0","36","0","0","1","0","74005403"
"740054041","0","0","0","0","0","550105425","0","0","36","0","0","1","0","74005404"
"740054051","0","0","0","0","0","550105525","0","0","36","0","0","1","0","74005405"
"740055011","0","0","0","0","0","550105119","0","0","36","0","0","1","0","74005501"
"740055021","0","0","0","0","0","550105225","0","0","36","0","0","1","0","74005502"
"740055031","0","0","0","0","0","550105327","0","0","36","0","0","1","0","74005503"
"740055041","0","0","0","0","0","550105430","0","0","36","0","0","1","0","74005504"
"740055051","0","0","0","0","0","550105530","0","0","36","0","0","1","0","74005505"
"740061041","0","0","0","0","0","550106406","0","0","36","0","0","1","0","74006104"
"740061051","0","0","0","0","0","550106506","0","0","36","0","0","1","0","74006105"
"740062041","0","0","0","0","0","550106412","0","0","36","0","0","1","0","74006204"
"740062051","0","0","0","0","0","550106512","0","0","36","0","0","1","0","74006205"
"740063021","0","0","0","0","0","550106216","0","0","36","0","0","1","0","74006302"
"740063031","0","0","0","0","0","550106316","0","0","36","0","0","1","0","74006303"
"740063041","0","0","0","0","0","550106414","0","0","36","0","0","1","0","74006304"
"740063051","0","0","0","0","0","550106514","0","0","36","0","0","1","0","74006305"
"740064011","0","0","0","0","0","550106117","0","0","36","0","0","1","0","74006401"
"740064021","0","550106219","0","0","1","550106218","0","0","36","0","0","1","0","74006402"
"740064031","0","550106319","0","0","1","550106318","0","0","36","0","0","1","0","74006403"
"740064041","0","550106421","0","0","1","550106420","0","0","36","0","0","1","0","74006404"
"740064051","0","550106517","0","0","1","550106516","0","0","36","0","0","1","0","74006405"
"740065011","0","0","0","0","0","550106122","0","0","36","0","0","1","0","74006501"
"740065021","0","0","0","0","0","550106224","0","0","36","0","0","1","0","74006502"
"740065031","0","0","0","0","0","550106324","0","0","36","0","0","1","0","74006503"
"740065041","0","0","0","0","0","550106426","0","0","36","0","0","1","0","74006504"
"740065051","0","0","0","0","0","550106522","0","0","36","0","0","1","0","74006505"
"924070100","0","0","0","0","0","924070106","0","0","46","0","0","1","0","924070100"
"924070200","0","0","0","0","0","924070206","0","0","46","0","0","1","0","924070200"
"924070300","0","0","0","0","0","924070306","0","0","46","0","0","1","0","924070300"
"924071100","0","0","0","0","0","924071102","0","0","47","0","0","1","0","924071100"
"924071200","0","0","0","0","0","924071202","0","0","47","0","0","1","0","924071200"
"924071300","0","0","0","0","0","924071302","0","0","47","0","0","1","0","924071300"
"924071400","0","0","0","0","0","924071402","0","0","47","0","0","1","0","924071400"
"924072100","0","0","0","0","0","924072105","0","0","47","0","0","1","0","924072100"
"924072200","0","0","0","0","0","924072205","0","0","47","0","0","1","0","924072200"
"924072300","0","0","0","0","0","924072305","0","0","47","0","0","1","0","924072300"
"924072400","0","0","0","0","0","924072405","0","0","47","0","0","1","0","924072400"
"924073100","0","0","0","0","0","924073102","0","0","47","0","0","1","0","924073100"
"924073200","0","0","0","0","0","924073202","0","0","47","0","0","1","0","924073200"
"924073300","0","0","0","0","0","924073302","0","0","47","0","0","1","0","924073300"
"924073400","0","0","0","0","0","924073402","0","0","47","0","0","1","0","924073400"
"924080100","0","0","0","0","0","924080106","0","0","46","0","0","1","0","924080100"
"924080200","0","0","0","0","0","924080206","0","0","46","0","0","1","0","924080200"
"924080300","0","0","0","0","0","924080306","0","0","46","0","0","1","0","924080300"
"924081100","0","0","0","0","0","924081102","0","0","47","0","0","1","0","924081100"
"924081200","0","0","0","0","0","924081202","0","0","47","0","0","1","0","924081200"
"924081300","0","0","0","0","0","924081302","0","0","47","0","0","1","0","924081300"
"924081400","0","0","0","0","0","924081402","0","0","47","0","0","1","0","924081400"
"924082100","0","0","0","0","0","924082105","0","0","47","0","0","1","0","924082100"
"924082200","0","0","0","0","0","924082205","0","0","47","0","0","1","0","924082200"
"924082300","0","0","0","0","0","924082305","0","0","47","0","0","1","0","924082300"
"924082400","0","0","0","0","0","924082405","0","0","47","0","0","1","0","924082400"
"924083100","0","0","0","0","0","924083102","0","0","47","0","0","1","0","924083100"
"924083200","0","0","0","0","0","924083202","0","0","47","0","0","1","0","924083200"
"924083300","0","0","0","0","0","924083302","0","0","47","0","0","1","0","924083300"
"924083400","0","0","0","0","0","924083402","0","0","47","0","0","1","0","924083400"
